 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0324
  478994.2,     -40.0,        -0.1666
  478994.2,     -80.0,        -0.0782
  478994.2,    -120.0,         0.0191
  478994.2,    -160.0,         0.0263
  478994.2,    -200.0,         0.0028
  478994.2,    -240.0,         0.0280
  478994.2,    -280.0,        -0.0637
  478994.2,    -320.0,        -0.0883
  478994.2,    -360.0,        -0.0124
  478994.2,    -400.0,        -0.0873
  478994.2,    -440.0,         0.0146
  478993.1,       0.0,        -0.0239
  478993.1,     -40.0,        -0.1724
  478993.1,     -80.0,        -0.0819
  478993.1,    -120.0,         0.0113
  478993.1,    -160.0,        -0.0429
  478993.1,    -200.0,         0.0054
  478993.1,    -240.0,         0.0010
  478993.1,    -280.0,        -0.0620
  478993.1,    -320.0,        -0.0585
  478993.1,    -360.0,         0.0345
  478993.1,    -400.0,        -0.0273
  478993.1,    -440.0,         0.0090
  478993.2,       0.0,         0.0317
  478993.2,     -40.0,        -0.1387
  478993.2,     -80.0,        -0.0706
  478993.2,    -120.0,         0.0230
  478993.2,    -160.0,        -0.0501
  478993.2,    -200.0,         0.0533
  478993.2,    -240.0,        -0.0505
  478993.2,    -280.0,         0.0297
  478993.2,    -320.0,         0.0200
  478993.2,    -360.0,         0.0740
  478993.2,    -400.0,         0.0196
  478993.2,    -440.0,         0.0276
  478994.3,       0.0,         0.0786
  478994.3,     -40.0,        -0.0974
  478994.3,     -80.0,        -0.0476
  478994.3,    -120.0,         0.0487
  478994.3,    -160.0,        -0.0128
  478994.3,    -200.0,         0.0936
  478994.3,    -240.0,        -0.0996
  478994.3,    -280.0,         0.0940
  478994.3,    -320.0,         0.0936
  478994.3,    -360.0,         0.1033
  478994.3,    -400.0,         0.0554
  478994.3,    -440.0,         0.0185
  478995.7,       0.0,         0.0481
  478995.7,     -40.0,        -0.1468
  478995.7,     -80.0,        -0.0722
  478995.7,    -120.0,         0.0538
  478995.7,    -160.0,         0.0205
  478995.7,    -200.0,         0.0709
  478995.7,    -240.0,        -0.0912
  478995.7,    -280.0,         0.0489
  478995.7,    -320.0,         0.0307
  478995.7,    -360.0,         0.0589
  478995.7,    -400.0,         0.0270
  478995.7,    -440.0,        -0.0220
  478996.8,       0.0,        -0.0042
  478996.8,     -40.0,        -0.2380
  478996.8,     -80.0,        -0.1199
  478996.8,    -120.0,         0.0492
  478996.8,    -160.0,         0.0514
  478996.8,    -200.0,        -0.0025
  478996.8,    -240.0,        -0.0568
  478996.8,    -280.0,        -0.0119
  478996.8,    -320.0,        -0.1125
  478996.8,    -360.0,        -0.0090
  478996.8,    -400.0,        -0.0445
  478996.8,    -440.0,        -0.0781
  478997.1,       0.0,         0.0148
  478997.1,     -40.0,        -0.2454
  478997.1,     -80.0,        -0.1129
  478997.1,    -120.0,         0.0811
  478997.1,    -160.0,         0.0937
  478997.1,    -200.0,        -0.0525
  478997.1,    -240.0,         0.0291
  478997.1,    -280.0,         0.0301
  478997.1,    -320.0,        -0.1435
  478997.1,    -360.0,         0.0078
  478997.1,    -400.0,        -0.0564
  478997.1,    -440.0,        -0.0592
  478996.1,       0.0,         0.0774
  478996.1,     -40.0,        -0.1781
  478996.1,     -80.0,        -0.0888
  478996.1,    -120.0,         0.0770
  478996.1,    -160.0,         0.0727
  478996.1,    -200.0,        -0.0255
  478996.1,    -240.0,         0.0121
  478996.1,    -280.0,         0.1262
  478996.1,    -320.0,        -0.0091
  478996.1,    -360.0,         0.0781
  478996.1,    -400.0,        -0.0513
  478996.1,    -440.0,         0.0292
  478994.3,       0.0,         0.1370
  478994.3,     -40.0,        -0.0833
  478994.3,     -80.0,        -0.0276
  478994.3,    -120.0,         0.0640
  478994.3,    -160.0,         0.0158
  478994.3,    -200.0,         0.0997
  478994.3,    -240.0,         0.0287
  478994.3,    -280.0,         0.1639
  478994.3,    -320.0,         0.2087
  478994.3,    -360.0,         0.2019
  478994.3,    -400.0,        -0.0027
  478994.3,    -440.0,         0.2038
  478992.4,       0.0,         0.1318
  478992.4,     -40.0,        -0.0934
  478992.4,     -80.0,         0.0034
  478992.4,    -120.0,         0.0463
  478992.4,    -160.0,        -0.0389
  478992.4,    -200.0,         0.1686
  478992.4,    -240.0,         0.0397
  478992.4,    -280.0,         0.0812
  478992.4,    -320.0,         0.2565
  478992.4,    -360.0,         0.2723
  478992.4,    -400.0,         0.0151
  478992.4,    -440.0,         0.2355
  478991.2,       0.0,         0.0402
  478991.2,     -40.0,        -0.1806
  478991.2,     -80.0,        -0.0506
  478991.2,    -120.0,         0.0157
  478991.2,    -160.0,        -0.0414
  478991.2,    -200.0,         0.0933
  478991.2,    -240.0,        -0.0372
  478991.2,    -280.0,        -0.0133
  478991.2,    -320.0,         0.1183
  478991.2,    -360.0,         0.1885
  478991.2,    -400.0,        -0.0478
  478991.2,    -440.0,         0.1462
  478990.8,       0.0,         0.0161
  478990.8,     -40.0,        -0.2075
  478990.8,     -80.0,        -0.0631
  478990.8,    -120.0,         0.0321
  478990.8,    -160.0,         0.0281
  478990.8,    -200.0,         0.0014
  478990.8,    -240.0,        -0.0596
  478990.8,    -280.0,        -0.0482
  478990.8,    -320.0,         0.0311
  478990.8,    -360.0,         0.1359
  478990.8,    -400.0,        -0.0897
  478990.8,    -440.0,         0.1250
  478991.1,       0.0,         0.0538
  478991.1,     -40.0,        -0.1674
