Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,1303,478999.1,6200422.0,25.0,33.3,0.0,0.0,1756.060,425.8906,1302.354,563.8466,692.6937,574.3598,222.3287,350.7439,50.21477,142.1983,149.3732,159.0961
1,1,1314,478998.0,6200460.5,25.3,33.0,0.0,0.0,1775.133,439.4838,1308.579,574.3754,691.7574,578.5359,221.3372,350.9391,49.99467,141.9813,149.1716,159.1960
1,1,1325,478996.4,6200499.5,25.8,31.8,0.0,0.0,1868.121,479.8863,1360.902,613.8429,709.5210,605.2443,224.5396,361.6362,50.40419,145.1986,155.6776,170.7135
1,1,1336,478994.9,6200539.0,26.6,30.5,0.0,0.0,1992.341,534.9197,1430.219,666.8242,732.9731,640.6758,228.8168,375.7984,50.97539,149.4763,163.9158,185.8609
1,1,1347,478993.7,6200578.5,27.6,29.8,0.0,0.0,2091.123,583.0125,1481.908,710.8132,748.3359,667.7974,231.1141,385.6219,51.24795,152.2744,169.1718,196.8260
1,1,1358,478993.2,6200618.0,28.7,28.7,0.0,0.0,2101.033,596.7716,1479.614,719.4167,742.2495,668.3245,228.6462,383.2794,50.79869,151.1087,167.3196,196.4195
1,1,1369,478993.7,6200657.0,28.1,29.9,0.0,0.0,1995.352,563.1989,1409.062,680.9911,709.9967,634.8777,220.5370,365.8730,49.49725,145.0976,157.0409,182.0124
1,1,1380,478995.0,6200695.5,27.3,31.3,0.0,0.0,1864.023,515.8687,1325.466,631.1248,673.6666,594.5219,211.7546,345.8806,48.10650,138.3312,145.6866,165.2346
1,1,1391,478996.6,6200734.0,26.9,32.0,0.0,0.0,1810.724,494.0319,1292.063,611.0550,658.3513,578.3309,207.9029,337.5232,47.48578,135.4566,141.5708,159.3479
1,1,1402,478998.0,6200772.0,27.0,31.8,0.0,0.0,1847.565,503.5251,1315.528,625.9458,666.4095,589.7426,209.4262,342.2104,47.69751,136.9031,145.3885,165.6349
1,1,1413,478999.1,6200810.0,27.4,31.1,0.0,0.0,1890.381,514.9723,1343.011,643.0966,676.1664,603.1249,211.2915,347.8245,47.95653,138.6395,149.8316,172.8313
1,1,1424,478999.5,6200849.0,27.3,31.5,0.0,0.0,1863.430,501.8349,1327.018,633.0471,668.1697,595.4311,208.9896,343.4833,47.56021,137.0484,148.3978,170.8903
1,1,1435,478999.3,6200888.5,27.0,33.0,0.0,0.0,1775.489,467.4056,1273.074,599.0909,644.9041,569.2908,203.1925,330.5484,46.62408,132.6177,142.1606,161.3335
1,1,1446,478998.7,6200928.0,27.2,33.0,0.0,0.0,1675.011,428.9078,1211.585,559.9161,619.1050,539.3868,196.9827,316.1081,45.64340,127.7513,135.7313,151.1049
1,1,1457,478998.1,6200967.5,27.1,33.4,0.0,0.0,1594.381,397.6773,1162.915,528.0301,599.2495,515.5549,192.3894,304.8853,44.94175,124.0428,131.8813,144.4893
1,1,1468,478997.7,6201006.5,25.7,35.0,0.0,0.0,1539.278,375.3810,1130.686,505.6704,586.7346,499.5538,189.6952,297.6701,44.55822,121.7393,130.2680,141.2677
1,1,1479,478997.8,6201045.0,24.8,36.2,0.0,0.0,1510.260,361.9157,1115.275,493.1126,581.5858,491.5809,188.8486,294.4921,44.47802,120.8293,130.1719,140.6012
1,1,1490,478997.9,6201084.0,24.5,36.6,0.0,0.0,1499.939,354.9476,1111.752,487.6678,581.5557,489.3256,189.2414,294.1380,44.59492,120.8757,130.7283,141.0479
1,1,1501,478998.2,6201122.5,24.3,35.9,0.0,0.0,1498.021,351.6091,1113.013,485.6690,583.3714,489.4912,189.9872,294.8562,44.75341,121.2453,130.9678,140.8483
1,1,1512,478998.7,6201161.0,24.1,35.5,0.0,0.0,1499.575,350.3925,1115.757,485.3153,585.5443,490.5293,190.6917,295.8415,44.88548,121.6515,130.6562,139.5347
1,1,1523,478999.0,6201200.0,24.2,35.5,0.0,0.0,1514.146,353.9581,1126.512,490.0502,591.0244,495.4867,192.1368,298.6807,45.12625,122.6613,131.2795,139.7047
1,1,1534,478998.9,6201239.0,24.4,35.5,0.0,0.0,1552.313,365.2571,1152.513,503.6884,603.0864,507.7362,195.1960,305.1353,45.62711,124.9064,134.4592,144.2272
1,1,1545,478998.7,6201277.5,25.0,34.5,0.0,0.0,1606.074,381.4596,1188.855,523.0049,619.8828,524.8542,199.4862,314.1535,46.32669,128.0506,139.2171,151.4734
1,1,1556,478998.2,6201316.5,25.1,34.0,0.0,0.0,1655.774,396.1100,1223.062,540.3188,636.4362,540.7941,203.8633,322.9564,47.03310,131.1648,142.8022,156.7059
1,1,1567,478997.6,6201355.5,24.8,33.8,0.0,0.0,1685.974,404.3458,1245.097,549.7557,648.5429,550.7489,207.3122,329.2296,47.57669,133.4590,143.2558,156.5656
1,1,1578,478997.1,6201395.5,24.8,33.4,0.0,0.0,1708.581,410.8196,1261.814,556.4075,658.4214,558.2151,210.1938,334.2998,48.01658,135.3245,142.7013,154.6023
1,1,1589,478996.9,6201435.0,25.3,33.8,0.0,0.0,1739.910,421.8184,1282.588,567.3091,668.9944,567.9821,212.9661,339.9305,48.43165,137.2792,144.2377,156.0918
1,1,1600,478997.1,6201473.5,26.4,33.6,0.0,0.0,1772.479,434.6204,1302.738,579.5593,678.3191,577.7458,215.2307,345.0302,48.77621,138.9852,147.7436,160.9318
1,1,1611,478997.6,6201509.5,27.5,32.6,0.0,0.0,1777.881,438.5682,1305.211,581.5573,680.1014,578.9703,215.7973,345.9656,48.88560,139.3339,150.1345,164.0991
1,1,1622,478998.2,6201544.0,28.3,32.0,0.0,0.0,1740.900,427.7851,1281.098,566.9154,671.2968,567.1313,214.1621,340.9363,48.69445,137.7993,149.6004,162.5831
1,1,1633,478998.8,6201578.5,28.1,33.0,0.0,0.0,1678.141,407.3247,1241.525,541.6785,656.9412,547.4885,211.5905,332.6670,48.40289,135.3213,147.3678,158.2592
1,1,1644,478999.3,6201613.5,26.7,34.2,0.0,0.0,1618.984,386.4574,1205.797,516.8246,645.4159,529.2674,210.0978,325.7442,48.32472,133.4499,145.7821,154.8150
1,1,1655,478999.6,6201649.0,25.1,34.8,0.0,0.0,1589.745,373.6023,1191.099,502.2529,644.1064,520.7123,211.4308,324.2236,48.72815,133.5442,146.8357,155.3619
1,1,1666,478999.5,6201686.0,23.9,35.2,0.0,0.0,1589.368,369.1154,1196.242,497.8080,652.2947,521.3699,215.3208,327.7582,49.55860,135.4478,150.0422,158.9070
1,1,1677,478999.2,6201722.5,23.6,34.9,0.0,0.0,1606.750,370.8410,1212.749,500.0627,665.4817,527.5143,220.3791,334.0358,50.56196,138.2609,153.6928,162.5947
