Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11240,25.0,556.1,729521.25,7168044.50,193.86,2.29,5.16,0.71
11240,25.0,546.1,729521.25,7168044.50,195.51,2.29,5.11,0.71
11240,25.0,536.1,729521.25,7168044.50,199.00,2.30,5.03,0.70
11240,25.0,526.1,729521.25,7168044.50,204.46,2.31,4.89,0.69
11240,25.0,516.1,729521.25,7168044.50,211.95,2.33,4.72,0.67
11240,25.0,503.6,729521.25,7168044.50,227.13,2.36,4.40,0.64
11240,25.0,486.1,729521.25,7168044.50,254.14,2.41,3.93,0.59
11240,25.0,465.5,729521.25,7168044.50,292.09,2.47,3.42,0.53
11240,25.0,443.6,729521.25,7168044.50,342.85,2.54,2.92,0.46
11240,25.0,420.5,729521.25,7168044.50,406.55,2.61,2.46,0.39
11240,25.0,395.9,729521.25,7168044.50,481.40,2.68,2.08,0.32
11240,25.0,369.9,729521.25,7168044.50,563.35,2.75,1.78,0.25
11240,25.0,342.4,729521.25,7168044.50,646.72,2.81,1.55,0.19
11240,25.0,313.1,729521.25,7168044.50,725.46,2.86,1.38,0.14
11240,25.0,282.2,729521.25,7168044.50,794.75,2.90,1.26,0.10
11240,25.0,249.3,729521.25,7168044.50,851.87,2.93,1.17,0.07
11240,25.0,214.5,729521.25,7168044.50,896.29,2.95,1.12,0.05
11240,25.0,176.8,729521.25,7168044.50,930.55,2.97,1.07,0.03
11240,25.0,136.0,729521.25,7168044.50,954.39,2.98,1.05,0.02
11240,25.0,92.9,729521.25,7168044.50,970.23,2.99,1.03,0.01
11240,25.0,47.3,729521.25,7168044.50,980.09,2.99,1.02,0.01
11240,25.0,-1.0,729521.25,7168044.50,985.15,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,175.87,2.25,5.69,0.75
11240,75.0,546.0,729521.50,7168094.50,177.53,2.25,5.63,0.75
11240,75.0,536.0,729521.50,7168094.50,180.95,2.26,5.53,0.74
11240,75.0,526.0,729521.50,7168094.50,186.25,2.27,5.37,0.73
11240,75.0,516.0,729521.50,7168094.50,193.51,2.29,5.17,0.71
11240,75.0,503.5,729521.50,7168094.50,208.26,2.32,4.80,0.68
11240,75.0,486.0,729521.50,7168094.50,234.72,2.37,4.26,0.63
11240,75.0,465.4,729521.50,7168094.50,272.33,2.44,3.67,0.56
11240,75.0,443.6,729521.50,7168094.50,323.19,2.51,3.09,0.49
11240,75.0,420.4,729521.50,7168094.50,387.62,2.59,2.58,0.41
11240,75.0,395.9,729521.50,7168094.50,463.92,2.67,2.16,0.33
11240,75.0,369.9,729521.50,7168094.50,547.91,2.74,1.83,0.26
11240,75.0,342.3,729521.50,7168094.50,633.68,2.80,1.58,0.20
11240,75.0,313.1,729521.50,7168094.50,714.91,2.85,1.40,0.15
11240,75.0,282.1,729521.50,7168094.50,786.52,2.90,1.27,0.10
11240,75.0,249.3,729521.50,7168094.50,845.67,2.93,1.18,0.07
11240,75.0,214.5,729521.50,7168094.50,891.76,2.95,1.12,0.05
11240,75.0,176.7,729521.50,7168094.50,927.38,2.97,1.08,0.03
11240,75.0,136.0,729521.50,7168094.50,952.22,2.98,1.05,0.02
11240,75.0,92.8,729521.50,7168094.50,968.78,2.99,1.03,0.01
11240,75.0,47.2,729521.50,7168094.50,979.11,2.99,1.02,0.01
11240,75.0,-1.0,729521.50,7168094.50,984.43,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,154.93,2.19,6.45,0.81
11240,125.0,545.7,729521.62,7168144.50,156.64,2.19,6.38,0.81
11240,125.0,535.7,729521.62,7168144.50,160.09,2.20,6.25,0.80
11240,125.0,525.7,729521.62,7168144.50,165.33,2.22,6.05,0.78
11240,125.0,515.7,729521.62,7168144.50,172.43,2.24,5.80,0.76
11240,125.0,503.2,729521.62,7168144.50,186.79,2.27,5.35,0.73
11240,125.0,485.7,729521.62,7168144.50,212.54,2.33,4.71,0.67
11240,125.0,465.1,729521.62,7168144.50,249.33,2.40,4.01,0.60
11240,125.0,443.3,729521.62,7168144.50,299.56,2.48,3.34,0.52
11240,125.0,420.1,729521.62,7168144.50,363.87,2.56,2.75,0.44
11240,125.0,395.6,729521.62,7168144.50,440.83,2.64,2.27,0.36
11240,125.0,369.6,729521.62,7168144.50,526.38,2.72,1.90,0.28
11240,125.0,342.0,729521.62,7168144.50,614.52,2.79,1.63,0.21
11240,125.0,312.8,729521.62,7168144.50,698.65,2.84,1.43,0.16
11240,125.0,281.8,729521.62,7168144.50,773.34,2.89,1.29,0.11
11240,125.0,249.0,729521.62,7168144.50,835.45,2.92,1.20,0.08
11240,125.0,214.2,729521.62,7168144.50,884.14,2.95,1.13,0.05
11240,125.0,176.5,729521.62,7168144.50,921.95,2.96,1.08,0.04
11240,125.0,135.8,729521.62,7168144.50,948.47,2.98,1.05,0.02
11240,125.0,92.7,729521.62,7168144.50,966.25,2.99,1.03,0.01
11240,125.0,47.2,729521.62,7168144.50,977.39,2.99,1.02,0.01
