 East  ,  Channel ,   Error 	 
  740330.0,       0.0,        -0.1372
  740330.0,     -40.0,        -0.0180
  740330.0,     -80.0,         0.0452
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.1326
  740330.0,    -200.0,         0.0740
  740330.0,    -240.0,         0.0707
  740330.0,    -280.0,         0.1383
  740330.0,    -320.0,         0.1672
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.1012
  740330.0,    -440.0,         0.0818
  740330.0,    -480.0,         0.0195
  740330.0,    -520.0,        -0.1318
  740330.0,    -560.0,        -0.3174
  740330.0,    -600.0,        -0.2005
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0118
  740330.0,    -720.0,         0.0935
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.1688
  740330.0,     -40.0,        -0.0243
  740330.0,     -80.0,         0.0407
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.1118
  740330.0,    -200.0,         0.0714
  740330.0,    -240.0,         0.0869
  740330.0,    -280.0,         0.1596
  740330.0,    -320.0,         0.1921
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.2003
  740330.0,    -440.0,         0.1547
  740330.0,    -480.0,         0.0995
  740330.0,    -520.0,        -0.0265
  740330.0,    -560.0,        -0.1899
  740330.0,    -600.0,        -0.1350
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1146
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.2146
  740330.0,     -40.0,        -0.0907
  740330.0,     -80.0,        -0.0252
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.0682
  740330.0,    -200.0,         0.0627
  740330.0,    -240.0,         0.0987
  740330.0,    -280.0,         0.1815
  740330.0,    -320.0,         0.2157
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.2246
  740330.0,    -440.0,         0.1654
  740330.0,    -480.0,         0.1328
  740330.0,    -520.0,         0.0410
  740330.0,    -560.0,        -0.1004
  740330.0,    -600.0,        -0.0867
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1211
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.1763
  740330.0,     -40.0,        -0.1370
  740330.0,     -80.0,        -0.0837
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.0336
  740330.0,    -200.0,         0.0537
  740330.0,    -240.0,         0.1072
  740330.0,    -280.0,         0.1985
  740330.0,    -320.0,         0.2317
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.1812
  740330.0,    -440.0,         0.1554
  740330.0,    -480.0,         0.1704
  740330.0,    -520.0,         0.1219
  740330.0,    -560.0,        -0.0093
  740330.0,    -600.0,        -0.0467
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1163
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.0993
  740330.0,     -40.0,        -0.1400
  740330.0,     -80.0,        -0.0880
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.0232
  740330.0,    -200.0,         0.0434
  740330.0,    -240.0,         0.1127
  740330.0,    -280.0,         0.2070
  740330.0,    -320.0,         0.2417
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.0681
  740330.0,    -440.0,         0.1205
  740330.0,    -480.0,         0.2132
  740330.0,    -520.0,         0.2132
  740330.0,    -560.0,         0.0780
  740330.0,    -600.0,        -0.0065
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1082
  740330.0,    -760.0,         0.0000
  740330.1,       0.0,        -0.0847
  740330.1,     -40.0,        -0.1121
  740330.1,     -80.0,        -0.0323
  740330.1,    -120.0,         0.0000
  740330.1,    -160.0,         0.0348
  740330.1,    -200.0,         0.0271
  740330.1,    -240.0,         0.1140
  740330.1,    -280.0,         0.2061
  740330.1,    -320.0,         0.2547
  740330.1,    -360.0,         0.0000
  740330.1,    -400.0,        -0.0797
  740330.1,    -440.0,         0.0485
  740330.1,    -480.0,         0.2105
  740330.1,    -520.0,         0.2519
  740330.1,    -560.0,         0.1148
  740330.1,    -600.0,         0.0207
  740330.1,    -640.0,         0.0148
  740330.1,    -680.0,         0.0308
  740330.1,    -720.0,         0.1001
  740330.1,    -760.0,         0.0000
  740330.2,       0.0,        -0.0747
  740330.2,     -40.0,        -0.0916
  740330.2,     -80.0,         0.0045
  740330.2,    -120.0,         0.0000
  740330.2,    -160.0,         0.0353
  740330.2,    -200.0,         0.0029
  740330.2,    -240.0,         0.1119
  740330.2,    -280.0,         0.1952
  740330.2,    -320.0,         0.2666
  740330.2,    -360.0,         0.0000
  740330.2,    -400.0,        -0.0829
  740330.2,    -440.0,         0.0394
  740330.2,    -480.0,         0.1451
  740330.2,    -520.0,         0.1592
  740330.2,    -560.0,         0.0215
  740330.2,    -600.0,         0.0064
  740330.2,    -640.0,         0.0337
  740330.2,    -680.0,         0.0433
  740330.2,    -720.0,         0.0910
  740330.2,    -760.0,         0.0000
  740330.4,       0.0,        -0.1319
  740330.4,     -40.0,        -0.1536
  740330.4,     -80.0,        -0.0767
  740330.4,    -120.0,         0.0000
  740330.4,    -160.0,        -0.0392
  740330.4,    -200.0,        -0.0269
  740330.4,    -240.0,         0.1149
  740330.4,    -280.0,         0.1865
  740330.4,    -320.0,         0.2729
  740330.4,    -360.0,         0.0000
  740330.4,    -400.0,         0.0022
  740330.4,    -440.0,         0.0612
  740330.4,    -480.0,         0.0671
  740330.4,    -520.0,         0.0054
  740330.4,    -560.0,        -0.1479
  740330.4,    -600.0,        -0.0303
  740330.4,    -640.0,         0.0448
  740330.4,    -680.0,         0.0501
  740330.4,    -720.0,         0.0825
  740330.4,    -760.0,         0.0000
  740330.6,       0.0,        -0.1335
  740330.6,     -40.0,        -0.1975
  740330.6,     -80.0,        -0.1937
  740330.6,    -120.0,         0.0000
  740330.6,    -160.0,        -0.1768
  740330.6,    -200.0,        -0.0574
  740330.6,    -240.0,         0.1264
  740330.6,    -280.0,         0.1907
  740330.6,    -320.0,         0.2739
  740330.6,    -360.0,         0.0000
  740330.6,    -400.0,         0.1669
  740330.6,    -440.0,         0.1852
  740330.6,    -480.0,         0.1197
  740330.6,    -520.0,        -0.0191
  740330.6,    -560.0,        -0.1990
  740330.6,    -600.0,        -0.0273
  740330.6,    -640.0,         0.0520
  740330.6,    -680.0,         0.0491
  740330.6,    -720.0,         0.0772
  740330.6,    -760.0,         0.0000
  740330.8,       0.0,         0.0828
  740330.8,     -40.0,        -0.0594
  740330.8,     -80.0,        -0.1687
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,        -0.2694
  740330.8,    -200.0,        -0.0588
  740330.8,    -240.0,         0.1470
  740330.8,    -280.0,         0.2053
  740330.8,    -320.0,         0.2711
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,         0.2958
  740330.8,    -440.0,         0.3352
  740330.8,    -480.0,         0.2695
  740330.8,    -520.0,         0.1169
  740330.8,    -560.0,        -0.0721
  740330.8,    -600.0,         0.0294
  740330.8,    -640.0,         0.0569
  740330.8,    -680.0,         0.0442
  740330.8,    -720.0,         0.0787
  740330.8,    -760.0,         0.0000
  740330.8,       0.0,         0.2016
  740330.8,     -40.0,         0.0795
  740330.8,     -80.0,        -0.0588
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,        -0.2399
  740330.8,    -200.0,         0.0040
  740330.8,    -240.0,         0.1832
  740330.8,    -280.0,         0.2273
  740330.8,    -320.0,         0.2694
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,        -0.0216
  740330.8,    -440.0,         0.1016
  740330.8,    -480.0,         0.1958
  740330.8,    -520.0,         0.1235
  740330.8,    -560.0,        -0.0563
  740330.8,    -600.0,         0.0314
  740330.8,    -640.0,         0.0432
  740330.8,    -680.0,         0.0347
  740330.8,    -720.0,         0.0903
  740330.8,    -760.0,         0.0000
  740330.8,       0.0,        -0.0600
  740330.8,     -40.0,        -0.0763
  740330.8,     -80.0,        -0.0785
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,        -0.2011
  740330.8,    -200.0,         0.0739
  740330.8,    -240.0,         0.2134
  740330.8,    -280.0,         0.2426
  740330.8,    -320.0,         0.2635
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,        -0.1684
  740330.8,    -440.0,        -0.0297
  740330.8,    -480.0,         0.1115
  740330.8,    -520.0,         0.0733
  740330.8,    -560.0,        -0.1139
  740330.8,    -600.0,        -0.0258
  740330.8,    -640.0,        -0.0042
  740330.8,    -680.0,         0.0130
  740330.8,    -720.0,         0.1097
