Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,3.93,0.59,254.30,2.41
11260,25.0,571.9,740329.81,7171996.00,3.77,0.58,265.13,2.42
11260,25.0,561.9,740329.81,7171996.00,5.02,0.70,199.07,2.30
11260,25.0,551.9,740329.81,7171996.00,8.08,0.91,123.83,2.09
11260,25.0,541.9,740329.81,7171996.00,13.63,1.13,73.37,1.87
11260,25.0,529.4,740329.81,7171996.00,29.71,1.47,33.65,1.53
11260,25.0,511.9,740329.81,7171996.00,69.80,1.84,14.33,1.16
11260,25.0,491.3,740329.81,7171996.00,136.63,2.14,7.32,0.86
11260,25.0,469.4,740329.81,7171996.00,229.74,2.36,4.35,0.64
11260,25.0,446.3,740329.81,7171996.00,340.60,2.53,2.94,0.47
11260,25.0,421.7,740329.81,7171996.00,456.85,2.66,2.19,0.34
11260,25.0,395.7,740329.81,7171996.00,567.06,2.75,1.76,0.25
11260,25.0,368.2,740329.81,7171996.00,663.52,2.82,1.51,0.18
11260,25.0,338.9,740329.81,7171996.00,742.67,2.87,1.35,0.13
11260,25.0,308.0,740329.81,7171996.00,804.38,2.91,1.24,0.09
11260,25.0,275.1,740329.81,7171996.00,850.57,2.93,1.18,0.07
11260,25.0,240.3,740329.81,7171996.00,883.96,2.95,1.13,0.05
11260,25.0,203.2,740329.81,7171996.00,907.90,2.96,1.10,0.04
11260,25.0,163.5,740329.81,7171996.00,924.32,2.97,1.08,0.03
11260,25.0,121.5,740329.81,7171996.00,935.47,2.97,1.07,0.03
11260,25.0,77.0,740329.81,7171996.00,942.88,2.97,1.06,0.03
11260,25.0,29.8,740329.81,7171996.00,947.14,2.98,1.06,0.02
11260,75.0,583.6,740329.81,7172046.00,31.44,1.50,31.80,1.50
11260,75.0,573.6,740329.81,7172046.00,26.95,1.43,37.10,1.57
11260,75.0,563.6,740329.81,7172046.00,24.74,1.39,40.41,1.61
11260,75.0,553.6,740329.81,7172046.00,26.57,1.42,37.64,1.58
11260,75.0,543.6,740329.81,7172046.00,32.50,1.51,30.77,1.49
11260,75.0,531.1,740329.81,7172046.00,49.96,1.70,20.02,1.30
11260,75.0,513.6,740329.81,7172046.00,90.77,1.96,11.02,1.04
11260,75.0,493.0,740329.81,7172046.00,155.66,2.19,6.42,0.81
11260,75.0,471.2,740329.81,7172046.00,244.34,2.39,4.09,0.61
11260,75.0,448.0,740329.81,7172046.00,349.70,2.54,2.86,0.46
11260,75.0,423.5,740329.81,7172046.00,461.04,2.66,2.17,0.34
11260,75.0,397.5,740329.81,7172046.00,567.72,2.75,1.76,0.25
11260,75.0,369.9,740329.81,7172046.00,662.07,2.82,1.51,0.18
11260,75.0,340.7,740329.81,7172046.00,740.18,2.87,1.35,0.13
11260,75.0,309.7,740329.81,7172046.00,801.55,2.90,1.25,0.10
11260,75.0,276.9,740329.81,7172046.00,847.70,2.93,1.18,0.07
11260,75.0,242.1,740329.81,7172046.00,881.20,2.95,1.13,0.05
11260,75.0,204.7,740329.81,7172046.00,905.42,2.96,1.10,0.04
11260,75.0,164.7,740329.81,7172046.00,922.03,2.96,1.08,0.04
11260,75.0,122.3,740329.81,7172046.00,933.32,2.97,1.07,0.03
11260,75.0,77.5,740329.81,7172046.00,940.80,2.97,1.06,0.03
11260,75.0,30.0,740329.81,7172046.00,945.06,2.98,1.06,0.02
11260,125.0,585.3,740329.81,7172096.00,46.34,1.67,21.58,1.33
11260,125.0,575.3,740329.81,7172096.00,46.65,1.67,21.44,1.33
11260,125.0,565.3,740329.81,7172096.00,49.28,1.69,20.29,1.31
11260,125.0,555.3,740329.81,7172096.00,55.37,1.74,18.06,1.26
11260,125.0,545.3,740329.81,7172096.00,65.28,1.81,15.32,1.19
11260,125.0,532.8,740329.81,7172096.00,87.76,1.94,11.39,1.06
11260,125.0,515.3,740329.81,7172096.00,131.23,2.12,7.62,0.88
11260,125.0,494.7,740329.81,7172096.00,193.11,2.29,5.18,0.71
11260,125.0,472.9,740329.81,7172096.00,273.83,2.44,3.65,0.56
11260,125.0,449.7,740329.81,7172096.00,369.10,2.57,2.71,0.43
11260,125.0,425.2,740329.81,7172096.00,470.95,2.67,2.12,0.33
11260,125.0,399.2,740329.81,7172096.00,570.45,2.76,1.75,0.24
11260,125.0,371.6,740329.81,7172096.00,660.18,2.82,1.51,0.18
11260,125.0,342.4,740329.81,7172096.00,735.85,2.87,1.36,0.13
11260,125.0,311.4,740329.81,7172096.00,796.25,2.90,1.26,0.10
11260,125.0,278.6,740329.81,7172096.00,842.25,2.93,1.19,0.07
11260,125.0,243.8,740329.81,7172096.00,875.95,2.94,1.14,0.06
11260,125.0,206.3,740329.81,7172096.00,900.68,2.95,1.11,0.05
11260,125.0,165.9,740329.81,7172096.00,917.74,2.96,1.09,0.04
11260,125.0,123.2,740329.81,7172096.00,929.33,2.97,1.08,0.03
11260,125.0,78.0,740329.81,7172096.00,937.02,2.97,1.07,0.03
11260,125.0,30.2,740329.81,7172096.00,941.39,2.97,1.06,0.03
11260,175.0,587.0,740329.81,7172146.00,213.75,2.33,4.68,0.67
11260,175.0,577.0,740329.81,7172146.00,204.62,2.31,4.89,0.69
11260,175.0,567.0,740329.81,7172146.00,193.30,2.29,5.17,0.71
11260,175.0,557.0,740329.81,7172146.00,184.55,2.27,5.42,0.73
11260,175.0,547.0,740329.81,7172146.00,180.83,2.26,5.53,0.74
11260,175.0,534.5,740329.81,7172146.00,184.39,2.27,5.42,0.73
11260,175.0,517.0,740329.81,7172146.00,206.42,2.31,4.84,0.69
11260,175.0,496.4,740329.81,7172146.00,249.53,2.40,4.01,0.60
11260,175.0,474.6,740329.81,7172146.00,313.15,2.50,3.19,0.50
11260,175.0,451.4,740329.81,7172146.00,393.07,2.59,2.54,0.41
11260,175.0,426.9,740329.81,7172146.00,482.11,2.68,2.07,0.32
