Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,88,479296.5,6196282.5,21.6,35.4,0.0,0.0,1552.013,343.4771,1183.333,478.6656,652.0711,513.1749,216.3971,326.4659,50.11700,135.2112,138.4395,141.2358
1,1,99,479296.4,6196315.0,22.0,35.2,0.0,0.0,1569.872,348.6518,1200.468,479.0692,669.8598,518.9109,223.5924,334.8851,51.21327,139.0678,145.2428,145.8502
1,1,110,479296.7,6196348.5,22.5,34.8,0.0,0.0,1612.707,362.8369,1232.905,489.4179,693.6674,532.0454,232.1827,346.7561,52.61674,144.0811,153.8829,153.5025
1,1,121,479297.3,6196381.5,23.1,33.8,0.0,0.0,1654.179,377.9051,1262.526,500.7431,714.2242,544.2678,239.5772,357.1618,53.89610,148.4628,161.3308,160.4627
1,1,132,479298.1,6196414.5,23.5,33.4,0.0,0.0,1670.028,386.3893,1272.877,504.4856,723.6024,547.9153,243.6852,361.8434,54.69941,150.7088,165.0516,163.4058
1,1,143,479299.0,6196447.5,23.8,34.0,0.0,0.0,1637.740,381.3201,1248.665,492.7569,714.3244,535.8931,242.5008,356.7942,54.68815,149.3920,162.6410,159.2221
1,1,154,479299.7,6196480.5,23.9,35.1,0.0,0.0,1571.506,366.4825,1200.143,470.2109,691.6609,512.9399,237.4185,344.7680,54.06284,145.4842,155.8195,149.9381
1,1,165,479299.9,6196513.5,24.2,35.5,0.0,0.0,1515.302,354.3857,1158.291,451.6770,671.2257,493.3957,232.5915,334.0033,53.46135,141.9036,149.6537,141.7470
1,1,176,479299.5,6196546.5,24.7,34.8,0.0,0.0,1511.734,357.1311,1153.146,451.5069,668.1788,491.1552,232.0581,332.4975,53.50388,141.4849,149.0463,140.6401
1,1,187,479298.4,6196581.0,25.4,33.8,0.0,0.0,1565.445,375.6432,1188.387,470.9344,684.8244,507.7816,236.5340,341.4252,54.29698,144.6753,154.4079,147.0370
