Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,88,479296.5,6196282.5,21.6,35.4,0.0,0.0,1845.245,59.90000,1513.091,171.9364,1451.318,316.2909,1265.727,399.4636,904.6000,448.5273,513.1818,125.6000
1,1,99,479296.4,6196315.0,22.0,35.2,0.0,0.0,1831.873,77.04545,1495.664,171.1364,1435.973,311.0273,1253.036,394.3455,895.7272,444.8818,509.6454,124.5818
1,1,110,479296.7,6196348.5,22.5,34.8,0.0,0.0,1795.146,77.43636,1466.900,169.8727,1412.818,303.4273,1233.518,385.4727,886.1454,435.6545,503.1182,121.7454
1,1,121,479297.3,6196381.5,23.1,33.8,0.0,0.0,1851.900,107.9182,1511.664,180.2636,1445.864,316.4727,1258.000,396.7091,901.6273,447.2636,515.5363,126.4636
1,1,132,479298.1,6196414.5,23.5,33.4,0.0,0.0,1887.673,141.5636,1544.218,196.5182,1470.354,327.1000,1276.427,406.3909,913.2363,453.2000,520.2181,129.3455
1,1,143,479299.0,6196447.5,23.8,34.0,0.0,0.0,1823.073,154.3455,1471.554,190.6545,1403.173,311.0454,1218.800,384.8182,877.3000,430.3091,500.6000,123.1273
1,1,154,479299.7,6196480.5,23.9,35.1,0.0,0.0,1738.200,176.8909,1369.773,191.6364,1306.645,288.4818,1141.327,354.7272,828.2727,398.1182,468.2363,114.6636
1,1,165,479299.9,6196513.5,24.2,35.5,0.0,0.0,1677.354,197.4182,1303.936,188.9000,1246.936,273.1545,1097.618,335.7454,799.6364,377.5818,445.2454,108.0273
1,1,176,479299.5,6196546.5,24.7,34.8,0.0,0.0,1670.218,205.6727,1302.682,190.5454,1244.609,271.7454,1100.618,333.9909,802.3818,377.7000,443.8273,106.3636
1,1,187,479298.4,6196581.0,25.4,33.8,0.0,0.0,1727.782,266.0273,1326.418,209.9909,1263.627,280.2455,1120.791,340.6636,815.6909,384.0182,450.8636,109.2909
