Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11240,25.0,556.1,729521.25,7168044.50,8.06,0.91,124.02,2.09
11240,25.0,546.1,729521.25,7168044.50,8.29,0.92,120.68,2.08
11240,25.0,536.1,729521.25,7168044.50,7.52,0.88,132.90,2.12
11240,25.0,526.1,729521.25,7168044.50,5.70,0.76,175.37,2.24
11240,25.0,516.1,729521.25,7168044.50,3.73,0.57,267.76,2.43
11240,25.0,503.6,729521.25,7168044.50,1.92,0.28,519.79,2.72
11240,25.0,486.1,729521.25,7168044.50,1.83,0.26,546.24,2.74
11240,25.0,465.5,729521.25,7168044.50,6.48,0.81,154.38,2.19
11240,25.0,443.6,729521.25,7168044.50,26.12,1.42,38.29,1.58
11240,25.0,420.5,729521.25,7168044.50,78.45,1.89,12.75,1.11
11240,25.0,395.9,729521.25,7168044.50,173.69,2.24,5.76,0.76
11240,25.0,369.9,729521.25,7168044.50,302.89,2.48,3.30,0.52
11240,25.0,342.4,729521.25,7168044.50,444.79,2.65,2.25,0.35
11240,25.0,313.1,729521.25,7168044.50,578.97,2.76,1.73,0.24
11240,25.0,282.2,729521.25,7168044.50,693.18,2.84,1.44,0.16
11240,25.0,249.3,729521.25,7168044.50,783.17,2.89,1.28,0.11
11240,25.0,214.5,729521.25,7168044.50,850.56,2.93,1.18,0.07
11240,25.0,176.8,729521.25,7168044.50,901.18,2.95,1.11,0.05
11240,25.0,136.0,729521.25,7168044.50,936.02,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,959.39,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,974.37,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,982.46,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,15.59,1.19,64.13,1.81
11240,75.0,546.0,729521.50,7168094.50,16.23,1.21,61.62,1.79
11240,75.0,536.0,729521.50,7168094.50,17.47,1.24,57.25,1.76
11240,75.0,526.0,729521.50,7168094.50,18.59,1.27,53.80,1.73
11240,75.0,516.0,729521.50,7168094.50,18.76,1.27,53.31,1.73
11240,75.0,503.5,729521.50,7168094.50,17.63,1.25,56.72,1.75
11240,75.0,486.0,729521.50,7168094.50,17.50,1.24,57.13,1.76
11240,75.0,465.4,729521.50,7168094.50,26.27,1.42,38.06,1.58
11240,75.0,443.6,729521.50,7168094.50,52.64,1.72,19.00,1.28
11240,75.0,420.4,729521.50,7168094.50,108.57,2.04,9.21,0.96
11240,75.0,395.9,729521.50,7168094.50,201.04,2.30,4.97,0.70
11240,75.0,369.9,729521.50,7168094.50,323.28,2.51,3.09,0.49
11240,75.0,342.3,729521.50,7168094.50,458.13,2.66,2.18,0.34
