  Local_Location , East , North , Elevation , Conductivity(mS/m) , LogConductivity(mS/m)
     2175.0 ,    734931.6 ,   7172162.5 ,       528.1 ,              10.0000 ,               1.0000
     2225.0 ,    734931.6 ,   7172212.5 ,       528.2 ,              10.0000 ,               1.0000
     2275.0 ,    734931.8 ,   7172262.5 ,       528.2 ,              10.0000 ,               1.0000
     2325.0 ,    734931.8 ,   7172312.5 ,       527.8 ,              10.0000 ,               1.0000
     2375.0 ,    734931.8 ,   7172362.5 ,       525.5 ,               0.7317 ,              -0.1357
     2425.0 ,    734931.9 ,   7172412.5 ,       523.9 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       524.1 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       524.1 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       524.1 ,               0.7317 ,              -0.1357
     2625.0 ,    734932.1 ,   7172612.5 ,       524.1 ,              10.0000 ,               1.0000
     2675.0 ,    734932.1 ,   7172662.5 ,       524.1 ,              10.0000 ,               1.0000
     2725.0 ,    734932.2 ,   7172712.5 ,       522.0 ,              10.0000 ,               1.0000
     2775.0 ,    734932.2 ,   7172762.5 ,       520.0 ,              10.0000 ,               1.0000
     2825.0 ,    734932.3 ,   7172812.5 ,       520.1 ,              10.0000 ,               1.0000
     2875.0 ,    734932.4 ,   7172862.5 ,       520.0 ,              10.0000 ,               1.0000
     2925.0 ,    734932.4 ,   7172912.5 ,       520.1 ,              10.0000 ,               1.0000
     2975.0 ,    734932.5 ,   7172962.5 ,       520.1 ,              10.0000 ,               1.0000
     3025.0 ,    734932.5 ,   7173012.5 ,       520.1 ,              10.0000 ,               1.0000
     3075.0 ,    734932.6 ,   7173062.5 ,       520.1 ,              10.0000 ,               1.0000
     3125.0 ,    734932.6 ,   7173112.5 ,       520.1 ,              10.0000 ,               1.0000
     3175.0 ,    734932.7 ,   7173162.5 ,       520.1 ,              10.0000 ,               1.0000
     3225.0 ,    734932.8 ,   7173212.5 ,       520.1 ,              10.0000 ,               1.0000
       25.0 ,    734929.4 ,   7170012.5 ,       511.6 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       511.5 ,               0.9524 ,              -0.0212
      125.0 ,    734929.4 ,   7170112.5 ,       512.1 ,              10.0000 ,               1.0000
      175.0 ,    734929.5 ,   7170162.5 ,       514.5 ,              10.0000 ,               1.0000
      225.0 ,    734929.6 ,   7170212.5 ,       515.8 ,              10.0000 ,               1.0000
      275.0 ,    734929.6 ,   7170262.5 ,       515.6 ,              10.0000 ,               1.0000
      325.0 ,    734929.6 ,   7170312.5 ,       515.7 ,              10.0000 ,               1.0000
      375.0 ,    734929.7 ,   7170362.5 ,       515.6 ,              10.0000 ,               1.0000
      425.0 ,    734929.8 ,   7170412.5 ,       515.7 ,              10.0000 ,               1.0000
      475.0 ,    734929.8 ,   7170462.5 ,       515.7 ,               0.9524 ,              -0.0212
      525.0 ,    734929.9 ,   7170512.5 ,       515.6 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       515.7 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       515.5 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       516.6 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       519.0 ,               0.6557 ,              -0.1833
      775.0 ,    734930.1 ,   7170762.5 ,       519.8 ,               1.7391 ,               0.2403
      825.0 ,    734930.2 ,   7170812.5 ,       519.7 ,              10.0000 ,               1.0000
      875.0 ,    734930.2 ,   7170862.5 ,       519.7 ,              10.0000 ,               1.0000
      925.0 ,    734930.3 ,   7170912.5 ,       519.7 ,              10.0000 ,               1.0000
      975.0 ,    734930.4 ,   7170962.5 ,       519.7 ,              10.0000 ,               1.0000
     1025.0 ,    734930.4 ,   7171012.5 ,       519.7 ,              10.0000 ,               1.0000
     1075.0 ,    734930.4 ,   7171062.5 ,       519.7 ,               8.8889 ,               0.9488
     1125.0 ,    734930.5 ,   7171112.5 ,       519.7 ,               6.6667 ,               0.8239
     1175.0 ,    734930.6 ,   7171162.5 ,       519.7 ,               6.6667 ,               0.8239
     1225.0 ,    734930.6 ,   7171212.5 ,       519.6 ,               6.6667 ,               0.8239
     1275.0 ,    734930.6 ,   7171262.5 ,       521.4 ,               6.6667 ,               0.8239
     1325.0 ,    734930.7 ,   7171312.5 ,       523.6 ,               6.6667 ,               0.8239
     1375.0 ,    734930.8 ,   7171362.5 ,       523.8 ,               6.6667 ,               0.8239
     1425.0 ,    734930.8 ,   7171412.5 ,       523.7 ,               6.6667 ,               0.8239
     1475.0 ,    734930.9 ,   7171462.5 ,       523.9 ,               6.6667 ,               0.8239
     1525.0 ,    734930.9 ,   7171512.5 ,       523.0 ,               6.6667 ,               0.8239
     1575.0 ,    734931.0 ,   7171562.5 ,       520.6 ,               6.6667 ,               0.8239
     1625.0 ,    734931.0 ,   7171612.5 ,       519.7 ,               6.6667 ,               0.8239
     1675.0 ,    734931.1 ,   7171662.5 ,       518.3 ,               7.2727 ,               0.8617
     1725.0 ,    734931.1 ,   7171712.5 ,       516.0 ,              10.0000 ,               1.0000
     1775.0 ,    734931.2 ,   7171762.5 ,       515.6 ,              10.0000 ,               1.0000
     1825.0 ,    734931.2 ,   7171812.5 ,       517.8 ,               9.6970 ,               0.9866
     1875.0 ,    734931.3 ,   7171862.5 ,       519.8 ,               6.6667 ,               0.8239
     1925.0 ,    734931.4 ,   7171912.5 ,       519.7 ,               6.6667 ,               0.8239
     1975.0 ,    734931.4 ,   7171962.5 ,       519.7 ,               6.6667 ,               0.8239
     2025.0 ,    734931.4 ,   7172012.5 ,       519.8 ,               0.9302 ,              -0.0314
     2075.0 ,    734931.5 ,   7172062.5 ,       518.5 ,               0.9524 ,              -0.0212
     2125.0 ,    734931.6 ,   7172112.5 ,       516.2 ,               1.3636 ,               0.1347
     2175.0 ,    734931.6 ,   7172162.5 ,       515.6 ,               0.9524 ,              -0.0212
     2225.0 ,    734931.6 ,   7172212.5 ,       515.7 ,               0.9524 ,              -0.0212
     2275.0 ,    734931.8 ,   7172262.5 ,       515.7 ,               0.5674 ,              -0.2461
     2325.0 ,    734931.8 ,   7172312.5 ,       515.3 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       513.0 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       511.4 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       511.6 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       511.6 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       511.6 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       511.6 ,               0.9524 ,              -0.0212
     2675.0 ,    734932.1 ,   7172662.5 ,       511.6 ,              10.0000 ,               1.0000
     2725.0 ,    734932.2 ,   7172712.5 ,       509.5 ,              10.0000 ,               1.0000
     2775.0 ,    734932.2 ,   7172762.5 ,       507.5 ,              10.0000 ,               1.0000
     2825.0 ,    734932.3 ,   7172812.5 ,       507.6 ,              10.0000 ,               1.0000
     2875.0 ,    734932.4 ,   7172862.5 ,       507.5 ,              10.0000 ,               1.0000
     2925.0 ,    734932.4 ,   7172912.5 ,       507.6 ,              10.0000 ,               1.0000
     2975.0 ,    734932.5 ,   7172962.5 ,       507.6 ,              10.0000 ,               1.0000
     3025.0 ,    734932.5 ,   7173012.5 ,       507.6 ,              10.0000 ,               1.0000
     3075.0 ,    734932.6 ,   7173062.5 ,       507.6 ,              10.0000 ,               1.0000
     3125.0 ,    734932.6 ,   7173112.5 ,       507.6 ,              10.0000 ,               1.0000
     3175.0 ,    734932.7 ,   7173162.5 ,       507.6 ,              10.0000 ,               1.0000
     3225.0 ,    734932.8 ,   7173212.5 ,       507.6 ,              10.0000 ,               1.0000
       25.0 ,    734929.4 ,   7170012.5 ,       494.1 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       494.0 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       494.6 ,               0.8065 ,              -0.0934
      175.0 ,    734929.5 ,   7170162.5 ,       497.0 ,              10.0000 ,               1.0000
      225.0 ,    734929.6 ,   7170212.5 ,       498.3 ,              10.0000 ,               1.0000
      275.0 ,    734929.6 ,   7170262.5 ,       498.1 ,              10.0000 ,               1.0000
      325.0 ,    734929.6 ,   7170312.5 ,       498.2 ,              10.0000 ,               1.0000
      375.0 ,    734929.7 ,   7170362.5 ,       498.1 ,               2.0833 ,               0.3188
      425.0 ,    734929.8 ,   7170412.5 ,       498.2 ,               0.8065 ,              -0.0934
      475.0 ,    734929.8 ,   7170462.5 ,       498.2 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       498.1 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       498.2 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       498.0 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       499.1 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       501.5 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       502.3 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       502.2 ,               0.8065 ,              -0.0934
      875.0 ,    734930.2 ,   7170862.5 ,       502.2 ,              10.0000 ,               1.0000
      925.0 ,    734930.3 ,   7170912.5 ,       502.2 ,              10.0000 ,               1.0000
      975.0 ,    734930.4 ,   7170962.5 ,       502.2 ,              10.0000 ,               1.0000
     1025.0 ,    734930.4 ,   7171012.5 ,       502.2 ,               8.3333 ,               0.9208
     1075.0 ,    734930.4 ,   7171062.5 ,       502.2 ,               6.6667 ,               0.8239
     1125.0 ,    734930.5 ,   7171112.5 ,       502.2 ,               6.6667 ,               0.8239
     1175.0 ,    734930.6 ,   7171162.5 ,       502.2 ,               6.6667 ,               0.8239
     1225.0 ,    734930.6 ,   7171212.5 ,       502.1 ,               6.6667 ,               0.8239
     1275.0 ,    734930.6 ,   7171262.5 ,       503.9 ,               6.6667 ,               0.8239
     1325.0 ,    734930.7 ,   7171312.5 ,       506.1 ,               6.6667 ,               0.8239
     1375.0 ,    734930.8 ,   7171362.5 ,       506.3 ,               6.6667 ,               0.8239
     1425.0 ,    734930.8 ,   7171412.5 ,       506.2 ,              10.0000 ,               1.0000
     1475.0 ,    734930.9 ,   7171462.5 ,       506.4 ,               8.0000 ,               0.9031
     1525.0 ,    734930.9 ,   7171512.5 ,       505.5 ,               8.3333 ,               0.9208
     1575.0 ,    734931.0 ,   7171562.5 ,       503.1 ,               7.6923 ,               0.8861
     1625.0 ,    734931.0 ,   7171612.5 ,       502.2 ,               8.3333 ,               0.9208
     1675.0 ,    734931.1 ,   7171662.5 ,       500.8 ,              10.0000 ,               1.0000
     1725.0 ,    734931.1 ,   7171712.5 ,       498.5 ,              10.0000 ,               1.0000
     1775.0 ,    734931.2 ,   7171762.5 ,       498.1 ,              25.0000 ,               1.3979
     1825.0 ,    734931.2 ,   7171812.5 ,       500.3 ,              26.6667 ,               1.4260
     1875.0 ,    734931.3 ,   7171862.5 ,       502.3 ,               8.0000 ,               0.9031
     1925.0 ,    734931.4 ,   7171912.5 ,       502.2 ,               1.9231 ,               0.2840
     1975.0 ,    734931.4 ,   7171962.5 ,       502.2 ,               1.1236 ,               0.0506
     2025.0 ,    734931.4 ,   7172012.5 ,       502.3 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       501.0 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       498.7 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       498.1 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       498.2 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       498.2 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       497.8 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       495.5 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       493.9 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       494.1 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       494.1 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       494.1 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       494.1 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       494.1 ,               0.8065 ,              -0.0934
     2725.0 ,    734932.2 ,   7172712.5 ,       492.0 ,              10.0000 ,               1.0000
     2775.0 ,    734932.2 ,   7172762.5 ,       490.0 ,              10.0000 ,               1.0000
     2825.0 ,    734932.3 ,   7172812.5 ,       490.1 ,              10.0000 ,               1.0000
     2875.0 ,    734932.4 ,   7172862.5 ,       490.0 ,              10.0000 ,               1.0000
     2925.0 ,    734932.4 ,   7172912.5 ,       490.1 ,              10.0000 ,               1.0000
     2975.0 ,    734932.5 ,   7172962.5 ,       490.1 ,               1.1628 ,               0.0655
     3025.0 ,    734932.5 ,   7173012.5 ,       490.1 ,               1.1628 ,               0.0655
     3075.0 ,    734932.6 ,   7173062.5 ,       490.1 ,              10.0000 ,               1.0000
     3125.0 ,    734932.6 ,   7173112.5 ,       490.1 ,              10.0000 ,               1.0000
     3175.0 ,    734932.7 ,   7173162.5 ,       490.1 ,              10.0000 ,               1.0000
     3225.0 ,    734932.8 ,   7173212.5 ,       490.1 ,              10.0000 ,               1.0000
       25.0 ,    734929.4 ,   7170012.5 ,       473.5 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       473.4 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       474.0 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       476.4 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       477.7 ,               0.7317 ,              -0.1357
      275.0 ,    734929.6 ,   7170262.5 ,       477.5 ,               0.8065 ,              -0.0934
      325.0 ,    734929.6 ,   7170312.5 ,       477.6 ,               0.6173 ,              -0.2095
      375.0 ,    734929.7 ,   7170362.5 ,       477.5 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       477.6 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       477.6 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       477.5 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       477.6 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       477.4 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       478.5 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       480.9 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       481.7 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       481.6 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       481.6 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       481.6 ,               0.8065 ,              -0.0934
      975.0 ,    734930.4 ,   7170962.5 ,       481.6 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       481.6 ,               1.1236 ,               0.0506
     1075.0 ,    734930.4 ,   7171062.5 ,       481.6 ,               6.6667 ,               0.8239
     1125.0 ,    734930.5 ,   7171112.5 ,       481.6 ,               6.6667 ,               0.8239
     1175.0 ,    734930.6 ,   7171162.5 ,       481.6 ,               6.6667 ,               0.8239
     1225.0 ,    734930.6 ,   7171212.5 ,       481.5 ,               6.6667 ,               0.8239
     1275.0 ,    734930.6 ,   7171262.5 ,       483.3 ,               6.6667 ,               0.8239
     1325.0 ,    734930.7 ,   7171312.5 ,       485.5 ,               6.6667 ,               0.8239
     1375.0 ,    734930.8 ,   7171362.5 ,       485.7 ,              11.4286 ,               1.0580
     1425.0 ,    734930.8 ,   7171412.5 ,       485.6 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       485.8 ,              10.0000 ,               1.0000
     1525.0 ,    734930.9 ,   7171512.5 ,       484.9 ,              10.0000 ,               1.0000
     1575.0 ,    734931.0 ,   7171562.5 ,       482.5 ,              10.0000 ,               1.0000
     1625.0 ,    734931.0 ,   7171612.5 ,       481.6 ,              10.0000 ,               1.0000
     1675.0 ,    734931.1 ,   7171662.5 ,       480.2 ,              10.0000 ,               1.0000
     1725.0 ,    734931.1 ,   7171712.5 ,       477.9 ,              13.3333 ,               1.1249
     1775.0 ,    734931.2 ,   7171762.5 ,       477.5 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       479.7 ,              40.0000 ,               1.6021
     1875.0 ,    734931.3 ,   7171862.5 ,       481.7 ,              40.0000 ,               1.6021
     1925.0 ,    734931.4 ,   7171912.5 ,       481.6 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       481.6 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       481.7 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       480.4 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       478.1 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       477.5 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       477.6 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       477.6 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       477.2 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       474.9 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       473.3 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       473.5 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       473.5 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       473.5 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       473.5 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       473.5 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       471.4 ,               1.0377 ,               0.0161
     2775.0 ,    734932.2 ,   7172762.5 ,       469.4 ,               2.0833 ,               0.3188
     2825.0 ,    734932.3 ,   7172812.5 ,       469.5 ,               2.0833 ,               0.3188
     2875.0 ,    734932.4 ,   7172862.5 ,       469.4 ,               1.1628 ,               0.0655
     2925.0 ,    734932.4 ,   7172912.5 ,       469.5 ,               0.6173 ,              -0.2095
     2975.0 ,    734932.5 ,   7172962.5 ,       469.5 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       469.5 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       469.5 ,               0.8065 ,              -0.0934
     3125.0 ,    734932.6 ,   7173112.5 ,       469.5 ,              10.0000 ,               1.0000
     3175.0 ,    734932.7 ,   7173162.5 ,       469.5 ,              10.0000 ,               1.0000
     3225.0 ,    734932.8 ,   7173212.5 ,       469.5 ,              10.0000 ,               1.0000
       25.0 ,    734929.4 ,   7170012.5 ,       451.7 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       451.6 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       452.2 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       454.5 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       455.9 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       455.7 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       455.7 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       455.7 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       455.7 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       455.7 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       455.7 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       455.7 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       455.6 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       456.7 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       459.0 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       459.9 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       459.7 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       459.8 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       459.8 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       459.8 ,               0.5000 ,              -0.3010
     1025.0 ,    734930.4 ,   7171012.5 ,       459.8 ,               0.5000 ,              -0.3010
     1075.0 ,    734930.4 ,   7171062.5 ,       459.8 ,               6.6667 ,               0.8239
     1125.0 ,    734930.5 ,   7171112.5 ,       459.7 ,               6.6667 ,               0.8239
     1175.0 ,    734930.6 ,   7171162.5 ,       459.8 ,               6.6667 ,               0.8239
     1225.0 ,    734930.6 ,   7171212.5 ,       459.6 ,               6.6667 ,               0.8239
     1275.0 ,    734930.6 ,   7171262.5 ,       461.4 ,               6.6667 ,               0.8239
     1325.0 ,    734930.7 ,   7171312.5 ,       463.6 ,               2.1277 ,               0.3279
     1375.0 ,    734930.8 ,   7171362.5 ,       463.8 ,              40.0000 ,               1.6021
     1425.0 ,    734930.8 ,   7171412.5 ,       463.8 ,              40.0000 ,               1.6021
     1475.0 ,    734930.9 ,   7171462.5 ,       463.9 ,              40.0000 ,               1.6021
     1525.0 ,    734930.9 ,   7171512.5 ,       463.1 ,              13.3333 ,               1.1249
     1575.0 ,    734931.0 ,   7171562.5 ,       460.7 ,              11.7647 ,               1.0706
     1625.0 ,    734931.0 ,   7171612.5 ,       459.8 ,              11.7647 ,               1.0706
     1675.0 ,    734931.1 ,   7171662.5 ,       458.4 ,              18.1818 ,               1.2596
     1725.0 ,    734931.1 ,   7171712.5 ,       456.1 ,              40.0000 ,               1.6021
     1775.0 ,    734931.2 ,   7171762.5 ,       455.7 ,              40.0000 ,               1.6021
     1825.0 ,    734931.2 ,   7171812.5 ,       457.9 ,              40.0000 ,               1.6021
     1875.0 ,    734931.3 ,   7171862.5 ,       459.8 ,               0.8264 ,              -0.0828
     1925.0 ,    734931.4 ,   7171912.5 ,       459.7 ,               0.5000 ,              -0.3010
     1975.0 ,    734931.4 ,   7171962.5 ,       459.7 ,               0.5000 ,              -0.3010
     2025.0 ,    734931.4 ,   7172012.5 ,       459.9 ,               0.5000 ,              -0.3010
     2075.0 ,    734931.5 ,   7172062.5 ,       458.6 ,               0.5000 ,              -0.3010
     2125.0 ,    734931.6 ,   7172112.5 ,       456.2 ,               0.5000 ,              -0.3010
     2175.0 ,    734931.6 ,   7172162.5 ,       455.6 ,               0.5000 ,              -0.3010
     2225.0 ,    734931.6 ,   7172212.5 ,       455.7 ,               0.5000 ,              -0.3010
     2275.0 ,    734931.8 ,   7172262.5 ,       455.8 ,               0.5000 ,              -0.3010
     2325.0 ,    734931.8 ,   7172312.5 ,       455.4 ,               0.5000 ,              -0.3010
     2375.0 ,    734931.8 ,   7172362.5 ,       453.1 ,               0.5000 ,              -0.3010
     2425.0 ,    734931.9 ,   7172412.5 ,       451.5 ,               0.5000 ,              -0.3010
     2475.0 ,    734931.9 ,   7172462.5 ,       451.7 ,               0.5000 ,              -0.3010
     2525.0 ,    734932.0 ,   7172512.5 ,       451.7 ,               0.5000 ,              -0.3010
     2575.0 ,    734932.1 ,   7172562.5 ,       451.7 ,               0.5000 ,              -0.3010
     2625.0 ,    734932.1 ,   7172612.5 ,       451.6 ,               0.5000 ,              -0.3010
     2675.0 ,    734932.1 ,   7172662.5 ,       451.6 ,               0.5000 ,              -0.3010
     2725.0 ,    734932.2 ,   7172712.5 ,       449.5 ,               0.5000 ,              -0.3010
     2775.0 ,    734932.2 ,   7172762.5 ,       447.6 ,               0.5000 ,              -0.3010
     2825.0 ,    734932.3 ,   7172812.5 ,       447.7 ,               0.5000 ,              -0.3010
     2875.0 ,    734932.4 ,   7172862.5 ,       447.6 ,               0.5000 ,              -0.3010
     2925.0 ,    734932.4 ,   7172912.5 ,       447.6 ,               0.5000 ,              -0.3010
     2975.0 ,    734932.5 ,   7172962.5 ,       447.6 ,               0.5000 ,              -0.3010
     3025.0 ,    734932.5 ,   7173012.5 ,       447.6 ,               0.5000 ,              -0.3010
     3075.0 ,    734932.6 ,   7173062.5 ,       447.6 ,               0.5000 ,              -0.3010
     3125.0 ,    734932.6 ,   7173112.5 ,       447.6 ,               1.1628 ,               0.0655
     3175.0 ,    734932.7 ,   7173162.5 ,       447.6 ,              10.0000 ,               1.0000
     3225.0 ,    734932.8 ,   7173212.5 ,       447.6 ,               0.5000 ,              -0.3010
       25.0 ,    734929.4 ,   7170012.5 ,       428.5 ,               0.5000 ,              -0.3010
       75.0 ,    734929.4 ,   7170062.5 ,       428.4 ,               0.5000 ,              -0.3010
      125.0 ,    734929.4 ,   7170112.5 ,       429.0 ,               0.5000 ,              -0.3010
      175.0 ,    734929.5 ,   7170162.5 ,       431.4 ,               0.5000 ,              -0.3010
      225.0 ,    734929.6 ,   7170212.5 ,       432.7 ,               0.5000 ,              -0.3010
      275.0 ,    734929.6 ,   7170262.5 ,       432.5 ,               0.5000 ,              -0.3010
      325.0 ,    734929.6 ,   7170312.5 ,       432.6 ,               0.5000 ,              -0.3010
      375.0 ,    734929.7 ,   7170362.5 ,       432.6 ,               0.5000 ,              -0.3010
      425.0 ,    734929.8 ,   7170412.5 ,       432.6 ,               0.5000 ,              -0.3010
      475.0 ,    734929.8 ,   7170462.5 ,       432.6 ,               0.5000 ,              -0.3010
      525.0 ,    734929.9 ,   7170512.5 ,       432.6 ,               0.5000 ,              -0.3010
      575.0 ,    734929.9 ,   7170562.5 ,       432.6 ,               0.5000 ,              -0.3010
      625.0 ,    734930.0 ,   7170612.5 ,       432.4 ,               0.5000 ,              -0.3010
      675.0 ,    734930.0 ,   7170662.5 ,       433.5 ,               0.5000 ,              -0.3010
      725.0 ,    734930.1 ,   7170712.5 ,       435.9 ,               0.5000 ,              -0.3010
      775.0 ,    734930.1 ,   7170762.5 ,       436.7 ,               0.5000 ,              -0.3010
      825.0 ,    734930.2 ,   7170812.5 ,       436.6 ,               0.5000 ,              -0.3010
      875.0 ,    734930.2 ,   7170862.5 ,       436.6 ,               0.5000 ,              -0.3010
      925.0 ,    734930.3 ,   7170912.5 ,       436.6 ,               0.5000 ,              -0.3010
      975.0 ,    734930.4 ,   7170962.5 ,       436.6 ,               0.5000 ,              -0.3010
