 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0177
  478994.2,     -40.0,        -0.1418
  478994.2,     -80.0,        -0.0650
  478994.2,    -120.0,         0.0201
  478994.2,    -160.0,         0.0114
  478994.2,    -200.0,         0.0052
  478994.2,    -240.0,         0.0272
  478994.2,    -280.0,        -0.0449
  478994.2,    -320.0,        -0.0513
  478994.2,    -360.0,         0.0195
  478994.2,    -400.0,        -0.0718
  478994.2,    -440.0,         0.0385
  478993.1,       0.0,        -0.0171
  478993.1,     -40.0,        -0.1552
  478993.1,     -80.0,        -0.0765
  478993.1,    -120.0,         0.0116
  478993.1,    -160.0,        -0.0298
  478993.1,    -200.0,         0.0015
  478993.1,    -240.0,         0.0001
  478993.1,    -280.0,        -0.0545
  478993.1,    -320.0,        -0.0319
  478993.1,    -360.0,         0.0341
  478993.1,    -400.0,        -0.0284
  478993.1,    -440.0,         0.0208
  478993.2,       0.0,         0.0289
  478993.2,     -40.0,        -0.1314
  478993.2,     -80.0,        -0.0725
  478993.2,    -120.0,         0.0190
  478993.2,    -160.0,        -0.0271
  478993.2,    -200.0,         0.0421
  478993.2,    -240.0,        -0.0487
  478993.2,    -280.0,         0.0201
  478993.2,    -320.0,         0.0378
  478993.2,    -360.0,         0.0519
  478993.2,    -400.0,         0.0121
  478993.2,    -440.0,         0.0311
  478994.3,       0.0,         0.0679
  478994.3,     -40.0,        -0.0984
  478994.3,     -80.0,        -0.0540
  478994.3,    -120.0,         0.0393
  478994.3,    -160.0,         0.0101
  478994.3,    -200.0,         0.0753
  478994.3,    -240.0,        -0.0951
  478994.3,    -280.0,         0.0671
  478994.3,    -320.0,         0.1071
  478994.3,    -360.0,         0.0693
  478994.3,    -400.0,         0.0492
  478994.3,    -440.0,         0.0213
  478995.7,       0.0,         0.0349
  478995.7,     -40.0,        -0.1507
  478995.7,     -80.0,        -0.0779
  478995.7,    -120.0,         0.0409
  478995.7,    -160.0,         0.0419
  478995.7,    -200.0,         0.0474
  478995.7,    -240.0,        -0.0867
  478995.7,    -280.0,         0.0104
  478995.7,    -320.0,         0.0472
  478995.7,    -360.0,         0.0218
  478995.7,    -400.0,         0.0273
  478995.7,    -440.0,        -0.0085
  478996.8,       0.0,        -0.0134
  478996.8,     -40.0,        -0.2377
  478996.8,     -80.0,        -0.1196
  478996.8,    -120.0,         0.0364
  478996.8,    -160.0,         0.0754
  478996.8,    -200.0,        -0.0277
  478996.8,    -240.0,        -0.0560
  478996.8,    -280.0,        -0.0527
  478996.8,    -320.0,        -0.0864
  478996.8,    -360.0,        -0.0425
  478996.8,    -400.0,        -0.0354
  478996.8,    -440.0,        -0.0444
  478997.1,       0.0,         0.0117
  478997.1,     -40.0,        -0.2395
  478997.1,     -80.0,        -0.1060
  478997.1,    -120.0,         0.0714
  478997.1,    -160.0,         0.1215
  478997.1,    -200.0,        -0.0748
  478997.1,    -240.0,         0.0260
  478997.1,    -280.0,        -0.0071
  478997.1,    -320.0,        -0.1101
  478997.1,    -360.0,        -0.0190
  478997.1,    -400.0,        -0.0392
  478997.1,    -440.0,        -0.0096
  478996.1,       0.0,         0.0777
  478996.1,     -40.0,        -0.1705
  478996.1,     -80.0,        -0.0795
  478996.1,    -120.0,         0.0726
  478996.1,    -160.0,         0.1018
  478996.1,    -200.0,        -0.0396
