 East  ,  RL  ,  Delpar	 
    1375.0,     438.8,      0.62
    1375.0,     414.3,      0.57
    1375.0,     388.3,      0.51
    1375.0,     360.7,      0.43
    1375.0,     331.5,      0.35
    1375.0,     300.5,      0.27
    1375.0,     267.7,      0.20
    1375.0,     232.9,      0.15
    1375.0,     194.6,      0.10
    1375.0,     152.8,      0.07
    1375.0,     108.6,      0.05
    1375.0,      61.9,      0.03
    1375.0,      12.6,      0.02
    1425.0,     574.9,      0.60
    1425.0,     564.9,      0.60
    1425.0,     554.9,      0.60
    1425.0,     544.9,      0.61
    1425.0,     534.9,      0.61
    1425.0,     522.4,      0.62
    1425.0,     504.9,      0.63
    1425.0,     484.3,      0.63
    1425.0,     462.4,      0.62
    1425.0,     439.3,      0.59
    1425.0,     414.7,      0.54
    1425.0,     388.7,      0.48
    1425.0,     361.2,      0.41
    1425.0,     331.9,      0.33
    1425.0,     301.0,      0.26
    1425.0,     268.1,      0.20
    1425.0,     233.3,      0.14
    1425.0,     195.0,      0.10
    1425.0,     153.1,      0.07
    1425.0,     108.8,      0.05
    1425.0,      62.1,      0.03
    1425.0,      12.7,      0.02
    1475.0,     574.4,      0.61
    1475.0,     564.4,      0.61
    1475.0,     554.4,      0.61
    1475.0,     544.4,      0.62
    1475.0,     534.4,      0.62
    1475.0,     521.9,      0.62
    1475.0,     504.4,      0.62
    1475.0,     483.8,      0.61
    1475.0,     461.9,      0.59
    1475.0,     438.8,      0.56
    1475.0,     414.3,      0.51
    1475.0,     388.3,      0.45
    1475.0,     360.7,      0.38
    1475.0,     331.5,      0.31
    1475.0,     300.5,      0.24
    1475.0,     267.7,      0.19
    1475.0,     232.9,      0.14
    1475.0,     194.6,      0.10
    1475.0,     152.8,      0.07
    1475.0,     108.6,      0.05
    1475.0,      61.9,      0.03
    1475.0,      12.6,      0.02
    1525.0,     573.4,      0.62
    1525.0,     563.4,      0.62
    1525.0,     553.4,      0.62
    1525.0,     543.4,      0.62
    1525.0,     533.4,      0.62
    1525.0,     520.9,      0.62
    1525.0,     503.4,      0.61
    1525.0,     482.8,      0.59
    1525.0,     461.0,      0.57
    1525.0,     437.8,      0.53
    1525.0,     413.3,      0.48
    1525.0,     387.3,      0.42
    1525.0,     359.7,      0.36
    1525.0,     330.5,      0.29
    1525.0,     299.5,      0.23
    1525.0,     266.7,      0.18
    1525.0,     231.9,      0.13
    1525.0,     193.7,      0.09
    1525.0,     152.1,      0.06
    1525.0,     108.1,      0.04
    1525.0,      61.6,      0.03
    1525.0,      12.5,      0.02
    1575.0,     572.4,      0.62
    1575.0,     562.4,      0.62
    1575.0,     552.4,      0.61
    1575.0,     542.4,      0.61
    1575.0,     532.4,      0.61
    1575.0,     519.9,      0.60
    1575.0,     502.4,      0.59
    1575.0,     481.8,      0.57
    1575.0,     460.0,      0.54
    1575.0,     436.8,      0.51
    1575.0,     412.3,      0.46
    1575.0,     386.3,      0.40
    1575.0,     358.7,      0.34
    1575.0,     329.5,      0.27
    1575.0,     298.5,      0.22
    1575.0,     265.7,      0.17
    1575.0,     230.9,      0.12
    1575.0,     192.8,      0.09
    1575.0,     151.4,      0.06
    1575.0,     107.6,      0.04
    1575.0,      61.3,      0.03
    1575.0,      12.4,      0.02
    1625.0,     571.7,      0.60
    1625.0,     561.7,      0.60
    1625.0,     551.7,      0.60
    1625.0,     541.7,      0.59
    1625.0,     531.7,      0.59
    1625.0,     519.2,      0.58
    1625.0,     501.7,      0.57
    1625.0,     481.1,      0.55
    1625.0,     459.3,      0.52
    1625.0,     436.1,      0.48
    1625.0,     411.6,      0.43
    1625.0,     385.6,      0.38
    1625.0,     358.0,      0.32
    1625.0,     328.8,      0.26
    1625.0,     297.8,      0.20
    1625.0,     265.0,      0.16
    1625.0,     230.2,      0.12
    1625.0,     192.2,      0.08
    1625.0,     150.9,      0.06
    1625.0,     107.2,      0.04
    1625.0,      61.1,      0.03
    1625.0,      12.3,      0.02
    1675.0,     571.5,      0.57
    1675.0,     561.5,      0.57
    1675.0,     551.5,      0.57
    1675.0,     541.5,      0.57
    1675.0,     531.5,      0.56
    1675.0,     519.0,      0.55
    1675.0,     501.5,      0.54
    1675.0,     480.9,      0.52
    1675.0,     459.1,      0.49
    1675.0,     435.9,      0.45
    1675.0,     411.4,      0.41
    1675.0,     385.4,      0.35
    1675.0,     357.8,      0.30
    1675.0,     328.6,      0.24
    1675.0,     297.6,      0.19
    1675.0,     264.8,      0.15
    1675.0,     230.0,      0.11
    1675.0,     192.0,      0.08
    1675.0,     150.8,      0.06
    1675.0,     107.1,      0.04
    1675.0,      61.1,      0.03
    1675.0,      12.3,      0.02
    1725.0,     571.9,      0.54
    1725.0,     561.9,      0.54
    1725.0,     551.9,      0.53
    1725.0,     541.9,      0.53
    1725.0,     531.9,      0.53
    1725.0,     519.4,      0.52
    1725.0,     501.9,      0.51
    1725.0,     481.3,      0.49
    1725.0,     459.5,      0.46
    1725.0,     436.4,      0.43
    1725.0,     411.8,      0.38
    1725.0,     385.8,      0.33
    1725.0,     358.2,      0.28
    1725.0,     329.0,      0.23
    1725.0,     298.0,      0.18
    1725.0,     265.2,      0.14
    1725.0,     230.4,      0.10
    1725.0,     192.4,      0.07
    1725.0,     151.1,      0.05
    1725.0,     107.4,      0.04
    1725.0,      61.2,      0.03
    1725.0,      12.4,      0.02
    1775.0,     573.0,      0.50
    1775.0,     563.0,      0.50
    1775.0,     553.0,      0.50
    1775.0,     543.0,      0.50
    1775.0,     533.0,      0.50
    1775.0,     520.5,      0.49
    1775.0,     503.0,      0.48
    1775.0,     482.4,      0.46
    1775.0,     460.5,      0.44
    1775.0,     437.4,      0.40
    1775.0,     412.8,      0.36
    1775.0,     386.8,      0.32
    1775.0,     359.3,      0.27
    1775.0,     330.1,      0.22
    1775.0,     299.1,      0.17
    1775.0,     266.2,      0.13
    1775.0,     231.4,      0.10
    1775.0,     193.3,      0.07
    1775.0,     151.8,      0.05
    1775.0,     107.9,      0.04
    1775.0,      61.5,      0.03
    1775.0,      12.5,      0.02
    1825.0,     574.4,      0.47
    1825.0,     564.4,      0.47
    1825.0,     554.4,      0.47
    1825.0,     544.4,      0.47
    1825.0,     534.4,      0.47
    1825.0,     521.9,      0.46
    1825.0,     504.4,      0.45
    1825.0,     483.8,      0.44
    1825.0,     461.9,      0.41
    1825.0,     438.8,      0.38
    1825.0,     414.3,      0.35
    1825.0,     388.2,      0.30
    1825.0,     360.7,      0.25
    1825.0,     331.5,      0.21
    1825.0,     300.5,      0.16
    1825.0,     267.6,      0.13
    1825.0,     232.8,      0.09
    1825.0,     194.6,      0.07
    1825.0,     152.8,      0.05
    1825.0,     108.6,      0.03
    1825.0,      61.9,      0.02
    1825.0,      12.6,      0.02
    1875.0,     575.8,      0.46
    1875.0,     565.8,      0.46
    1875.0,     555.8,      0.46
    1875.0,     545.8,      0.45
    1875.0,     535.8,      0.45
    1875.0,     523.3,      0.45
    1875.0,     505.8,      0.44
    1875.0,     485.2,      0.42
    1875.0,     463.4,      0.40
    1875.0,     440.2,      0.37
    1875.0,     415.7,      0.33
    1875.0,     389.7,      0.29
    1875.0,     362.1,      0.24
    1875.0,     332.9,      0.20
    1875.0,     301.9,      0.16
    1875.0,     269.1,      0.12
    1875.0,     234.3,      0.09
    1875.0,     195.9,      0.06
    1875.0,     153.8,      0.05
    1875.0,     109.3,      0.03
    1875.0,      62.3,      0.02
    1875.0,      12.8,      0.02
    1925.0,     577.0,      0.46
    1925.0,     567.0,      0.45
    1925.0,     557.0,      0.45
    1925.0,     547.0,      0.45
    1925.0,     537.0,      0.45
    1925.0,     524.5,      0.44
    1925.0,     507.0,      0.43
    1925.0,     486.4,      0.41
    1925.0,     464.6,      0.39
    1925.0,     441.4,      0.36
    1925.0,     416.9,      0.32
    1925.0,     390.9,      0.28
    1925.0,     363.3,      0.24
    1925.0,     334.1,      0.19
    1925.0,     303.1,      0.15
    1925.0,     270.3,      0.12
    1925.0,     235.5,      0.09
    1925.0,     197.0,      0.06
    1925.0,     154.6,      0.04
    1925.0,     109.9,      0.03
    1925.0,      62.7,      0.02
    1925.0,      12.9,      0.02
    1975.0,     577.7,      0.47
    1975.0,     567.7,      0.47
    1975.0,     557.7,      0.47
    1975.0,     547.7,      0.47
    1975.0,     537.7,      0.46
    1975.0,     525.2,      0.45
    1975.0,     507.7,      0.44
    1975.0,     487.1,      0.42
    1975.0,     465.3,      0.39
    1975.0,     442.1,      0.36
    1975.0,     417.6,      0.32
    1975.0,     391.6,      0.27
    1975.0,     364.0,      0.23
    1975.0,     334.8,      0.19
    1975.0,     303.8,      0.15
    1975.0,     271.0,      0.11
    1975.0,     236.2,      0.08
    1975.0,     197.6,      0.06
    1975.0,     155.1,      0.04
    1975.0,     110.3,      0.03
    1975.0,      62.9,      0.02
    1975.0,      12.9,      0.02
    2025.0,     577.8,      0.51
    2025.0,     567.8,      0.51
    2025.0,     557.8,      0.50
    2025.0,     547.8,      0.50
    2025.0,     537.8,      0.49
    2025.0,     525.3,      0.48
    2025.0,     507.8,      0.46
    2025.0,     487.2,      0.43
    2025.0,     465.4,      0.40
    2025.0,     442.2,      0.36
    2025.0,     417.7,      0.32
    2025.0,     391.7,      0.27
    2025.0,     364.1,      0.23
    2025.0,     334.9,      0.18
    2025.0,     303.9,      0.14
    2025.0,     271.1,      0.11
    2025.0,     236.3,      0.08
    2025.0,     197.7,      0.06
    2025.0,     155.2,      0.04
    2025.0,     110.3,      0.03
