Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,19.37,1.29,51.63,1.71
31003,50.0,22.6,478996.81,6196058.00,17.59,1.25,56.84,1.75
31003,50.0,19.6,478996.81,6196058.00,15.55,1.19,64.29,1.81
31003,50.0,16.6,478996.81,6196058.00,14.32,1.16,69.82,1.84
31003,50.0,13.6,478996.81,6196058.00,14.16,1.15,70.64,1.85
31003,50.0,10.6,478996.81,6196058.00,14.91,1.17,67.08,1.83
31003,50.0,7.6,478996.81,6196058.00,16.31,1.21,61.32,1.79
31003,50.0,4.6,478996.81,6196058.00,18.07,1.26,55.34,1.74
31003,50.0,1.6,478996.81,6196058.00,19.95,1.30,50.13,1.70
31003,50.0,-1.4,478996.81,6196058.00,21.74,1.34,46.01,1.66
31003,50.0,-4.4,478996.81,6196058.00,23.33,1.37,42.87,1.63
31003,50.0,-7.4,478996.81,6196058.00,24.66,1.39,40.55,1.61
31003,50.0,-10.4,478996.81,6196058.00,25.74,1.41,38.85,1.59
31003,50.0,-13.4,478996.81,6196058.00,26.59,1.42,37.60,1.58
31003,50.0,-16.4,478996.81,6196058.00,27.26,1.44,36.69,1.56
31003,50.0,-19.4,478996.81,6196058.00,27.76,1.44,36.02,1.56
31003,50.0,-22.4,478996.81,6196058.00,28.15,1.45,35.52,1.55
31003,50.0,-25.4,478996.81,6196058.00,28.46,1.45,35.14,1.55
31003,50.0,-28.4,478996.81,6196058.00,28.69,1.46,34.86,1.54
31003,50.0,-31.4,478996.81,6196058.00,28.87,1.46,34.64,1.54
31003,50.0,-34.6,478996.81,6196058.00,29.04,1.46,34.44,1.54
31003,50.0,-38.1,478996.81,6196058.00,29.16,1.46,34.29,1.54
31003,50.0,-41.6,478996.81,6196058.00,29.26,1.47,34.17,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.34,1.47,34.08,1.53
31003,50.0,-48.5,478996.81,6196058.00,29.40,1.47,34.01,1.53
31003,50.0,-52.0,478996.81,6196058.00,29.46,1.47,33.95,1.53
31003,50.0,-55.5,478996.81,6196058.00,29.50,1.47,33.90,1.53
31003,50.0,-58.9,478996.81,6196058.00,29.53,1.47,33.86,1.53
