Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,20.83,1.32,48.02,1.68
31003,50.0,22.6,478996.81,6196058.00,19.54,1.29,51.18,1.71
31003,50.0,19.6,478996.81,6196058.00,18.07,1.26,55.35,1.74
31003,50.0,16.6,478996.81,6196058.00,17.22,1.24,58.07,1.76
31003,50.0,13.6,478996.81,6196058.00,17.21,1.24,58.11,1.76
31003,50.0,10.6,478996.81,6196058.00,17.92,1.25,55.80,1.75
31003,50.0,7.6,478996.81,6196058.00,19.13,1.28,52.27,1.72
31003,50.0,4.6,478996.81,6196058.00,20.60,1.31,48.54,1.69
31003,50.0,1.6,478996.81,6196058.00,22.12,1.34,45.20,1.66
31003,50.0,-1.4,478996.81,6196058.00,23.56,1.37,42.45,1.63
31003,50.0,-4.4,478996.81,6196058.00,24.82,1.39,40.29,1.61
31003,50.0,-7.4,478996.81,6196058.00,25.88,1.41,38.65,1.59
31003,50.0,-10.4,478996.81,6196058.00,26.73,1.43,37.41,1.57
31003,50.0,-13.4,478996.81,6196058.00,27.40,1.44,36.49,1.56
31003,50.0,-16.4,478996.81,6196058.00,27.92,1.45,35.81,1.55
31003,50.0,-19.4,478996.81,6196058.00,28.32,1.45,35.31,1.55
31003,50.0,-22.4,478996.81,6196058.00,28.63,1.46,34.93,1.54
31003,50.0,-25.4,478996.81,6196058.00,28.87,1.46,34.64,1.54
31003,50.0,-28.4,478996.81,6196058.00,29.05,1.46,34.42,1.54
31003,50.0,-31.4,478996.81,6196058.00,29.19,1.47,34.25,1.53
31003,50.0,-34.6,478996.81,6196058.00,29.32,1.47,34.10,1.53
31003,50.0,-38.1,478996.81,6196058.00,29.42,1.47,33.99,1.53
31003,50.0,-41.6,478996.81,6196058.00,29.50,1.47,33.90,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.56,1.47,33.83,1.53
31003,50.0,-48.5,478996.81,6196058.00,29.60,1.47,33.78,1.53
31003,50.0,-52.0,478996.81,6196058.00,29.64,1.47,33.74,1.53
31003,50.0,-55.5,478996.81,6196058.00,29.67,1.47,33.70,1.53
31003,50.0,-58.9,478996.81,6196058.00,29.70,1.47,33.67,1.53
31003,50.0,-62.4,478996.81,6196058.00,29.72,1.47,33.65,1.53
31003,50.0,-65.9,478996.81,6196058.00,29.73,1.47,33.64,1.53
31003,150.0,24.6,478996.81,6196158.00,20.28,1.31,49.31,1.69
31003,150.0,21.6,478996.81,6196158.00,17.82,1.25,56.10,1.75
31003,150.0,18.6,478996.81,6196158.00,15.46,1.19,64.70,1.81
31003,150.0,15.6,478996.81,6196158.00,14.30,1.16,69.93,1.84
31003,150.0,12.6,478996.81,6196158.00,14.38,1.16,69.55,1.84
31003,150.0,9.6,478996.81,6196158.00,15.38,1.19,65.03,1.81
31003,150.0,6.6,478996.81,6196158.00,16.96,1.23,58.98,1.77
31003,150.0,3.6,478996.81,6196158.00,18.80,1.27,53.18,1.73
31003,150.0,0.6,478996.81,6196158.00,20.68,1.32,48.36,1.68
31003,150.0,-2.4,478996.81,6196158.00,22.42,1.35,44.61,1.65
31003,150.0,-5.4,478996.81,6196158.00,23.92,1.38,41.80,1.62
31003,150.0,-8.4,478996.81,6196158.00,25.17,1.40,39.73,1.60
31003,150.0,-11.4,478996.81,6196158.00,26.17,1.42,38.22,1.58
31003,150.0,-14.4,478996.81,6196158.00,26.95,1.43,37.11,1.57
31003,150.0,-17.4,478996.81,6196158.00,27.55,1.44,36.30,1.56
31003,150.0,-20.4,478996.81,6196158.00,28.01,1.45,35.70,1.55
31003,150.0,-23.4,478996.81,6196158.00,28.37,1.45,35.25,1.55
31003,150.0,-26.4,478996.81,6196158.00,28.64,1.46,34.91,1.54
31003,150.0,-29.4,478996.81,6196158.00,28.86,1.46,34.65,1.54
31003,150.0,-32.4,478996.81,6196158.00,29.02,1.46,34.45,1.54
31003,150.0,-35.6,478996.81,6196158.00,29.18,1.47,34.28,1.53
31003,150.0,-39.0,478996.81,6196158.00,29.29,1.47,34.14,1.53
31003,150.0,-42.3,478996.81,6196158.00,29.38,1.47,34.03,1.53
31003,150.0,-45.7,478996.81,6196158.00,29.45,1.47,33.95,1.53
31003,150.0,-49.1,478996.81,6196158.00,29.51,1.47,33.88,1.53
31003,150.0,-52.4,478996.81,6196158.00,29.56,1.47,33.83,1.53
31003,150.0,-55.8,478996.81,6196158.00,29.59,1.47,33.79,1.53
31003,150.0,-59.2,478996.81,6196158.00,29.63,1.47,33.75,1.53
31003,150.0,-62.6,478996.81,6196158.00,29.65,1.47,33.73,1.53
31003,150.0,-65.9,478996.81,6196158.00,29.66,1.47,33.71,1.53
31003,250.0,23.8,478996.81,6196258.00,20.46,1.31,48.87,1.69
31003,250.0,20.8,478996.81,6196258.00,14.73,1.17,67.87,1.83
31003,250.0,17.8,478996.81,6196258.00,10.74,1.03,93.14,1.97
31003,250.0,14.8,478996.81,6196258.00,9.27,0.97,107.87,2.03
31003,250.0,11.8,478996.81,6196258.00,9.55,0.98,104.67,2.02
31003,250.0,8.8,478996.81,6196258.00,10.97,1.04,91.20,1.96
31003,250.0,5.8,478996.81,6196258.00,13.07,1.12,76.50,1.88
31003,250.0,2.8,478996.81,6196258.00,15.50,1.19,64.50,1.81
31003,250.0,-0.2,478996.81,6196258.00,17.96,1.25,55.69,1.75
31003,250.0,-3.2,478996.81,6196258.00,20.21,1.31,49.47,1.69
31003,250.0,-6.2,478996.81,6196258.00,22.16,1.35,45.13,1.65
31003,250.0,-9.2,478996.81,6196258.00,23.76,1.38,42.09,1.62
31003,250.0,-12.2,478996.81,6196258.00,25.03,1.40,39.95,1.60
31003,250.0,-15.2,478996.81,6196258.00,26.02,1.42,38.43,1.58
31003,250.0,-18.2,478996.81,6196258.00,26.79,1.43,37.33,1.57
31003,250.0,-21.2,478996.81,6196258.00,27.37,1.44,36.53,1.56
31003,250.0,-24.2,478996.81,6196258.00,27.82,1.44,35.94,1.56
31003,250.0,-27.2,478996.81,6196258.00,28.17,1.45,35.49,1.55
31003,250.0,-30.2,478996.81,6196258.00,28.45,1.45,35.15,1.55
31003,250.0,-33.2,478996.81,6196258.00,28.66,1.46,34.89,1.54
31003,250.0,-36.3,478996.81,6196258.00,28.86,1.46,34.65,1.54
31003,250.0,-39.6,478996.81,6196258.00,29.01,1.46,34.47,1.54
31003,250.0,-42.9,478996.81,6196258.00,29.13,1.46,34.32,1.54
31003,250.0,-46.2,478996.81,6196258.00,29.23,1.47,34.21,1.53
31003,250.0,-49.5,478996.81,6196258.00,29.31,1.47,34.12,1.53
31003,250.0,-52.8,478996.81,6196258.00,29.37,1.47,34.05,1.53
31003,250.0,-56.1,478996.81,6196258.00,29.42,1.47,33.99,1.53
31003,250.0,-59.4,478996.81,6196258.00,29.47,1.47,33.94,1.53
31003,250.0,-62.7,478996.81,6196258.00,29.50,1.47,33.89,1.53
31003,250.0,-66.0,478996.81,6196258.00,29.53,1.47,33.86,1.53
31003,350.0,24.7,478996.81,6196358.00,22.18,1.35,45.08,1.65
31003,350.0,21.7,478996.81,6196358.00,11.83,1.07,84.55,1.93
31003,350.0,18.7,478996.81,6196358.00,6.60,0.82,151.61,2.18
31003,350.0,15.7,478996.81,6196358.00,5.14,0.71,194.60,2.29
31003,350.0,12.7,478996.81,6196358.00,5.53,0.74,180.83,2.26
31003,350.0,9.7,478996.81,6196358.00,7.05,0.85,141.77,2.15
31003,350.0,6.7,478996.81,6196358.00,9.37,0.97,106.68,2.03
31003,350.0,3.7,478996.81,6196358.00,12.16,1.08,82.26,1.92
31003,350.0,0.7,478996.81,6196358.00,15.05,1.18,66.42,1.82
31003,350.0,-2.3,478996.81,6196358.00,17.78,1.25,56.24,1.75
31003,350.0,-5.3,478996.81,6196358.00,20.16,1.30,49.60,1.70
31003,350.0,-8.3,478996.81,6196358.00,22.14,1.35,45.18,1.65
31003,350.0,-11.3,478996.81,6196358.00,23.71,1.37,42.18,1.63
31003,350.0,-14.3,478996.81,6196358.00,24.94,1.40,40.10,1.60
31003,350.0,-17.3,478996.81,6196358.00,25.88,1.41,38.64,1.59
31003,350.0,-20.3,478996.81,6196358.00,26.61,1.43,37.58,1.57
31003,350.0,-23.3,478996.81,6196358.00,27.17,1.43,36.81,1.57
31003,350.0,-26.3,478996.81,6196358.00,27.60,1.44,36.23,1.56
31003,350.0,-29.3,478996.81,6196358.00,27.95,1.45,35.78,1.55
31003,350.0,-32.3,478996.81,6196358.00,28.22,1.45,35.44,1.55
31003,350.0,-35.5,478996.81,6196358.00,28.46,1.45,35.13,1.55
31003,350.0,-38.9,478996.81,6196358.00,28.66,1.46,34.89,1.54
31003,350.0,-42.2,478996.81,6196358.00,28.82,1.46,34.70,1.54
31003,350.0,-45.6,478996.81,6196358.00,28.95,1.46,34.55,1.54
31003,350.0,-49.0,478996.81,6196358.00,29.05,1.46,34.42,1.54
31003,350.0,-52.4,478996.81,6196358.00,29.13,1.46,34.32,1.54
31003,350.0,-55.8,478996.81,6196358.00,29.21,1.47,34.24,1.53
31003,350.0,-59.2,478996.81,6196358.00,29.27,1.47,34.17,1.53
31003,350.0,-62.6,478996.81,6196358.00,29.32,1.47,34.10,1.53
31003,350.0,-65.9,478996.81,6196358.00,29.37,1.47,34.05,1.53
31003,450.0,26.1,478996.81,6196458.00,19.73,1.30,50.69,1.70
31003,450.0,23.1,478996.81,6196458.00,8.64,0.94,115.80,2.06
31003,450.0,20.1,478996.81,6196458.00,4.08,0.61,244.93,2.39
31003,450.0,17.1,478996.81,6196458.00,3.04,0.48,329.44,2.52
31003,450.0,14.1,478996.81,6196458.00,3.46,0.54,289.03,2.46
31003,450.0,11.1,478996.81,6196458.00,4.86,0.69,205.82,2.31
31003,450.0,8.1,478996.81,6196458.00,7.08,0.85,141.32,2.15
31003,450.0,5.1,478996.81,6196458.00,9.88,0.99,101.24,2.01
31003,450.0,2.1,478996.81,6196458.00,12.93,1.11,77.35,1.89
31003,450.0,-0.9,478996.81,6196458.00,15.90,1.20,62.90,1.80
31003,450.0,-3.9,478996.81,6196458.00,18.56,1.27,53.88,1.73
31003,450.0,-6.9,478996.81,6196458.00,20.80,1.32,48.07,1.68
31003,450.0,-9.9,478996.81,6196458.00,22.61,1.35,44.22,1.65
31003,450.0,-12.9,478996.81,6196458.00,24.03,1.38,41.61,1.62
31003,450.0,-15.9,478996.81,6196458.00,25.13,1.40,39.79,1.60
31003,450.0,-18.9,478996.81,6196458.00,25.97,1.41,38.50,1.59
31003,450.0,-21.9,478996.81,6196458.00,26.62,1.43,37.56,1.57
31003,450.0,-24.9,478996.81,6196458.00,27.13,1.43,36.86,1.57
31003,450.0,-27.9,478996.81,6196458.00,27.53,1.44,36.32,1.56
31003,450.0,-30.9,478996.81,6196458.00,27.85,1.44,35.91,1.56
31003,450.0,-34.2,478996.81,6196458.00,28.15,1.45,35.52,1.55
31003,450.0,-37.7,478996.81,6196458.00,28.40,1.45,35.22,1.55
31003,450.0,-41.2,478996.81,6196458.00,28.59,1.46,34.97,1.54
31003,450.0,-44.7,478996.81,6196458.00,28.75,1.46,34.78,1.54
31003,450.0,-48.2,478996.81,6196458.00,28.89,1.46,34.62,1.54
31003,450.0,-51.8,478996.81,6196458.00,28.99,1.46,34.49,1.54
