Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11240,25.0,556.1,729521.25,7168044.50,42.92,1.63,23.30,1.37
11240,25.0,546.1,729521.25,7168044.50,40.55,1.61,24.66,1.39
11240,25.0,536.1,729521.25,7168044.50,37.13,1.57,26.93,1.43
11240,25.0,526.1,729521.25,7168044.50,33.86,1.53,29.54,1.47
11240,25.0,516.1,729521.25,7168044.50,31.54,1.50,31.71,1.50
11240,25.0,503.6,729521.25,7168044.50,30.07,1.48,33.25,1.52
11240,25.0,486.1,729521.25,7168044.50,33.48,1.52,29.87,1.48
11240,25.0,465.5,729521.25,7168044.50,46.29,1.67,21.60,1.33
11240,25.0,443.6,729521.25,7168044.50,74.05,1.87,13.50,1.13
11240,25.0,420.5,729521.25,7168044.50,124.34,2.09,8.04,0.91
11240,25.0,395.9,729521.25,7168044.50,203.40,2.31,4.92,0.69
11240,25.0,369.9,729521.25,7168044.50,310.89,2.49,3.22,0.51
11240,25.0,342.4,729521.25,7168044.50,437.39,2.64,2.29,0.36
11240,25.0,313.1,729521.25,7168044.50,567.35,2.75,1.76,0.25
11240,25.0,282.2,729521.25,7168044.50,685.69,2.84,1.46,0.16
11240,25.0,249.3,729521.25,7168044.50,782.87,2.89,1.28,0.11
11240,25.0,214.5,729521.25,7168044.50,856.07,2.93,1.17,0.07
11240,25.0,176.8,729521.25,7168044.50,909.70,2.96,1.10,0.04
11240,25.0,136.0,729521.25,7168044.50,944.59,2.98,1.06,0.02
11240,25.0,92.9,729521.25,7168044.50,966.14,2.99,1.04,0.01
11240,25.0,47.3,729521.25,7168044.50,978.58,2.99,1.02,0.01
11240,25.0,-1.0,729521.25,7168044.50,984.58,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,55.55,1.74,18.00,1.26
11240,75.0,546.0,729521.50,7168094.50,49.87,1.70,20.05,1.30
11240,75.0,536.0,729521.50,7168094.50,41.90,1.62,23.86,1.38
11240,75.0,526.0,729521.50,7168094.50,34.53,1.54,28.96,1.46
11240,75.0,516.0,729521.50,7168094.50,29.20,1.47,34.25,1.53
11240,75.0,503.5,729521.50,7168094.50,24.74,1.39,40.42,1.61
11240,75.0,486.0,729521.50,7168094.50,25.77,1.41,38.81,1.59
11240,75.0,465.4,729521.50,7168094.50,36.48,1.56,27.41,1.44
11240,75.0,443.6,729521.50,7168094.50,61.93,1.79,16.15,1.21
11240,75.0,420.4,729521.50,7168094.50,110.09,2.04,9.08,0.96
11240,75.0,395.9,729521.50,7168094.50,187.76,2.27,5.33,0.73
11240,75.0,369.9,729521.50,7168094.50,294.99,2.47,3.39,0.53
11240,75.0,342.3,729521.50,7168094.50,422.35,2.63,2.37,0.37
11240,75.0,313.1,729521.50,7168094.50,553.99,2.74,1.81,0.26
11240,75.0,282.1,729521.50,7168094.50,674.47,2.83,1.48,0.17
11240,75.0,249.3,729521.50,7168094.50,773.89,2.89,1.29,0.11
11240,75.0,214.5,729521.50,7168094.50,849.20,2.93,1.18,0.07
11240,75.0,176.7,729521.50,7168094.50,904.70,2.96,1.11,0.04
11240,75.0,136.0,729521.50,7168094.50,941.05,2.97,1.06,0.03
11240,75.0,92.8,729521.50,7168094.50,963.67,2.98,1.04,0.02
11240,75.0,47.2,729521.50,7168094.50,976.86,2.99,1.02,0.01
11240,75.0,-1.0,729521.50,7168094.50,983.23,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,77.15,1.89,12.96,1.11
11240,125.0,545.7,729521.62,7168144.50,65.27,1.81,15.32,1.19
11240,125.0,535.7,729521.62,7168144.50,49.57,1.70,20.17,1.30
11240,125.0,525.7,729521.62,7168144.50,36.12,1.56,27.68,1.44
11240,125.0,515.7,729521.62,7168144.50,27.03,1.43,37.00,1.57
11240,125.0,503.2,729521.62,7168144.50,19.61,1.29,51.00,1.71
11240,125.0,485.7,729521.62,7168144.50,18.59,1.27,53.80,1.73
11240,125.0,465.1,729521.62,7168144.50,26.87,1.43,37.22,1.57
11240,125.0,443.3,729521.62,7168144.50,48.78,1.69,20.50,1.31
11240,125.0,420.1,729521.62,7168144.50,92.69,1.97,10.79,1.03
11240,125.0,395.6,729521.62,7168144.50,166.47,2.22,6.01,0.78
11240,125.0,369.6,729521.62,7168144.50,271.23,2.43,3.69,0.57
11240,125.0,342.0,729521.62,7168144.50,398.16,2.60,2.51,0.40
11240,125.0,312.8,729521.62,7168144.50,531.37,2.73,1.88,0.27
11240,125.0,281.8,729521.62,7168144.50,654.82,2.82,1.53,0.18
11240,125.0,249.0,729521.62,7168144.50,757.89,2.88,1.32,0.12
11240,125.0,214.2,729521.62,7168144.50,836.81,2.92,1.20,0.08
11240,125.0,176.5,729521.62,7168144.50,895.58,2.95,1.12,0.05
11240,125.0,135.8,729521.62,7168144.50,934.56,2.97,1.07,0.03
11240,125.0,92.7,729521.62,7168144.50,959.15,2.98,1.04,0.02
11240,125.0,47.2,729521.62,7168144.50,973.65,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,980.77,2.99,1.02,0.01
11240,175.0,555.4,729521.88,7168194.50,75.87,1.88,13.18,1.12
11240,175.0,545.4,729521.88,7168194.50,62.74,1.80,15.94,1.20
11240,175.0,535.4,729521.88,7168194.50,45.76,1.66,21.85,1.34
11240,175.0,525.4,729521.88,7168194.50,31.74,1.50,31.51,1.50
11240,175.0,515.4,729521.88,7168194.50,22.67,1.36,44.11,1.64
11240,175.0,502.9,729521.88,7168194.50,15.61,1.19,64.07,1.81
11240,175.0,485.4,729521.88,7168194.50,14.45,1.16,69.19,1.84
11240,175.0,464.8,729521.88,7168194.50,21.17,1.33,47.24,1.67
11240,175.0,442.9,729521.88,7168194.50,39.68,1.60,25.20,1.40
11240,175.0,419.8,729521.88,7168194.50,78.33,1.89,12.77,1.11
11240,175.0,395.3,729521.88,7168194.50,145.90,2.16,6.85,0.84
11240,175.0,369.3,729521.88,7168194.50,245.26,2.39,4.08,0.61
11240,175.0,341.7,729521.88,7168194.50,369.28,2.57,2.71,0.43
11240,175.0,312.5,729521.88,7168194.50,502.67,2.70,1.99,0.30
11240,175.0,281.5,729521.88,7168194.50,628.93,2.80,1.59,0.20
