 East  ,  Channel ,   Error 	 
  740330.0,       0.0,        -0.0367
  740330.0,     -40.0,         0.1822
  740330.0,     -80.0,         0.3523
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.4590
  740330.0,    -200.0,         0.2219
  740330.0,    -240.0,         0.1246
  740330.0,    -280.0,         0.1563
  740330.0,    -320.0,         0.1734
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.0395
  740330.0,    -440.0,         0.0204
  740330.0,    -480.0,        -0.0073
  740330.0,    -520.0,        -0.0663
  740330.0,    -560.0,        -0.1183
  740330.0,    -600.0,        -0.0527
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0157
  740330.0,    -720.0,         0.0928
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.1048
  740330.0,     -40.0,         0.0830
  740330.0,     -80.0,         0.2284
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.3710
  740330.0,    -200.0,         0.2021
  740330.0,    -240.0,         0.1392
  740330.0,    -280.0,         0.1770
  740330.0,    -320.0,         0.1975
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.1774
  740330.0,    -440.0,         0.1112
  740330.0,    -480.0,         0.0336
  740330.0,    -520.0,        -0.0760
  740330.0,    -560.0,        -0.1538
  740330.0,    -600.0,        -0.0586
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1123
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.1915
  740330.0,     -40.0,        -0.0274
  740330.0,     -80.0,         0.0930
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.2634
  740330.0,    -200.0,         0.1785
  740330.0,    -240.0,         0.1513
  740330.0,    -280.0,         0.1997
  740330.0,    -320.0,         0.2210
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.2343
  740330.0,    -440.0,         0.1579
  740330.0,    -480.0,         0.0679
  740330.0,    -520.0,        -0.0629
  740330.0,    -560.0,        -0.1563
  740330.0,    -600.0,        -0.0505
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1179
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.2430
  740330.0,     -40.0,        -0.1352
  740330.0,     -80.0,        -0.0424
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.1506
  740330.0,    -200.0,         0.1531
  740330.0,    -240.0,         0.1606
  740330.0,    -280.0,         0.2176
  740330.0,    -320.0,         0.2371
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.2782
  740330.0,    -440.0,         0.2170
  740330.0,    -480.0,         0.1313
  740330.0,    -520.0,         0.0001
  740330.0,    -560.0,        -0.1048
  740330.0,    -600.0,        -0.0252
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1128
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.2369
  740330.0,     -40.0,        -0.2194
  740330.0,     -80.0,        -0.1563
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.0403
  740330.0,    -200.0,         0.1239
  740330.0,    -240.0,         0.1665
  740330.0,    -280.0,         0.2261
  740330.0,    -320.0,         0.2468
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3279
