Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,9.07,0.96,110.24,2.04
31003,50.0,22.6,478996.81,6196058.00,7.46,0.87,134.13,2.13
31003,50.0,19.6,478996.81,6196058.00,5.65,0.75,177.07,2.25
31003,50.0,16.6,478996.81,6196058.00,4.34,0.64,230.68,2.36
31003,50.0,13.6,478996.81,6196058.00,3.72,0.57,269.06,2.43
31003,50.0,10.6,478996.81,6196058.00,3.89,0.59,256.85,2.41
31003,50.0,7.6,478996.81,6196058.00,4.90,0.69,204.04,2.31
31003,50.0,4.6,478996.81,6196058.00,6.74,0.83,148.45,2.17
31003,50.0,1.6,478996.81,6196058.00,9.30,0.97,107.53,2.03
31003,50.0,-1.4,478996.81,6196058.00,12.33,1.09,81.08,1.91
31003,50.0,-4.4,478996.81,6196058.00,15.49,1.19,64.54,1.81
31003,50.0,-7.4,478996.81,6196058.00,18.47,1.27,54.14,1.73
31003,50.0,-10.4,478996.81,6196058.00,21.07,1.32,47.46,1.68
31003,50.0,-13.4,478996.81,6196058.00,23.22,1.37,43.06,1.63
31003,50.0,-16.4,478996.81,6196058.00,24.95,1.40,40.09,1.60
31003,50.0,-19.4,478996.81,6196058.00,26.29,1.42,38.03,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.34,1.44,36.58,1.56
31003,50.0,-25.4,478996.81,6196058.00,28.14,1.45,35.54,1.55
31003,50.0,-28.4,478996.81,6196058.00,28.76,1.46,34.77,1.54
31003,50.0,-31.4,478996.81,6196058.00,29.24,1.47,34.20,1.53
31003,50.0,-34.6,478996.81,6196058.00,29.67,1.47,33.70,1.53
31003,50.0,-38.1,478996.81,6196058.00,30.00,1.48,33.33,1.52
31003,50.0,-41.6,478996.81,6196058.00,30.26,1.48,33.05,1.52
31003,50.0,-45.0,478996.81,6196058.00,30.45,1.48,32.84,1.52
31003,50.0,-48.5,478996.81,6196058.00,30.61,1.49,32.67,1.51
31003,50.0,-52.0,478996.81,6196058.00,30.74,1.49,32.53,1.51
31003,50.0,-55.5,478996.81,6196058.00,30.84,1.49,32.42,1.51
31003,50.0,-58.9,478996.81,6196058.00,30.93,1.49,32.33,1.51
31003,50.0,-62.4,478996.81,6196058.00,30.99,1.49,32.27,1.51
31003,50.0,-65.9,478996.81,6196058.00,31.03,1.49,32.23,1.51
31003,150.0,24.6,478996.81,6196158.00,8.24,0.92,121.37,2.08
31003,150.0,21.6,478996.81,6196158.00,5.76,0.76,173.73,2.24
31003,150.0,18.6,478996.81,6196158.00,3.70,0.57,270.00,2.43
31003,150.0,15.6,478996.81,6196158.00,2.42,0.38,413.78,2.62
31003,150.0,12.6,478996.81,6196158.00,1.82,0.26,548.58,2.74
31003,150.0,9.6,478996.81,6196158.00,1.96,0.29,510.02,2.71
31003,150.0,6.6,478996.81,6196158.00,2.87,0.46,348.24,2.54
31003,150.0,3.6,478996.81,6196158.00,4.64,0.67,215.60,2.33
31003,150.0,0.6,478996.81,6196158.00,7.25,0.86,138.00,2.14
31003,150.0,-2.4,478996.81,6196158.00,10.45,1.02,95.67,1.98
31003,150.0,-5.4,478996.81,6196158.00,13.86,1.14,72.13,1.86
31003,150.0,-8.4,478996.81,6196158.00,17.12,1.23,58.42,1.77
31003,150.0,-11.4,478996.81,6196158.00,19.98,1.30,50.04,1.70
31003,150.0,-14.4,478996.81,6196158.00,22.37,1.35,44.70,1.65
31003,150.0,-17.4,478996.81,6196158.00,24.29,1.39,41.16,1.61
31003,150.0,-20.4,478996.81,6196158.00,25.80,1.41,38.75,1.59
31003,150.0,-23.4,478996.81,6196158.00,26.98,1.43,37.06,1.57
31003,150.0,-26.4,478996.81,6196158.00,27.90,1.45,35.84,1.55
