Iteration,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
1,25.0,561.4,734932.88,7173378.50,1233.03,3.09,0.81,-0.09
1,25.0,551.4,734932.88,7173378.50,1233.69,3.09,0.81,-0.09
1,25.0,541.4,734932.88,7173378.50,1234.34,3.09,0.81,-0.09
1,25.0,531.4,734932.88,7173378.50,1234.88,3.09,0.81,-0.09
1,25.0,521.4,734932.88,7173378.50,1235.45,3.09,0.81,-0.09
1,25.0,508.9,734932.88,7173378.50,1236.84,3.09,0.81,-0.09
1,25.0,491.4,734932.88,7173378.50,1241.28,3.09,0.81,-0.09
1,25.0,470.8,734932.88,7173378.50,1258.85,3.10,0.79,-0.10
1,25.0,449.0,734932.88,7173378.50,1305.18,3.12,0.77,-0.12
1,25.0,425.8,734932.88,7173378.50,1364.70,3.14,0.73,-0.14
1,25.0,401.3,734932.88,7173378.50,1429.04,3.16,0.70,-0.16
1,25.0,375.3,734932.88,7173378.50,1493.95,3.17,0.67,-0.17
1,25.0,347.7,734932.88,7173378.50,1557.20,3.19,0.64,-0.19
1,25.0,318.5,734932.88,7173378.50,1617.52,3.21,0.62,-0.21
1,25.0,287.5,734932.88,7173378.50,1674.08,3.22,0.60,-0.22
1,25.0,254.6,734932.88,7173378.50,1726.41,3.24,0.58,-0.24
1,25.0,219.7,734932.88,7173378.50,1773.58,3.25,0.56,-0.25
1,25.0,182.7,734932.88,7173378.50,1814.57,3.26,0.55,-0.26
1,25.0,143.4,734932.88,7173378.50,1847.52,3.27,0.54,-0.27
1,25.0,101.8,734932.88,7173378.50,1868.54,3.27,0.54,-0.27
1,75.0,561.0,734932.75,7173328.50,1235.10,3.09,0.81,-0.09
1,75.0,551.0,734932.75,7173328.50,1236.75,3.09,0.81,-0.09
1,75.0,541.0,734932.75,7173328.50,1239.53,3.09,0.81,-0.09
1,75.0,531.0,734932.75,7173328.50,1243.14,3.09,0.80,-0.09
1,75.0,521.0,734932.75,7173328.50,1247.49,3.10,0.80,-0.10
1,75.0,508.5,734932.75,7173328.50,1255.48,3.10,0.80,-0.10
1,75.0,491.0,734932.75,7173328.50,1269.51,3.10,0.79,-0.10
1,75.0,470.4,734932.75,7173328.50,1292.76,3.11,0.77,-0.11
1,75.0,448.5,734932.75,7173328.50,1330.54,3.12,0.75,-0.12
1,75.0,425.4,734932.75,7173328.50,1379.05,3.14,0.73,-0.14
1,75.0,400.8,734932.75,7173328.50,1434.20,3.16,0.70,-0.16
1,75.0,374.8,734932.75,7173328.50,1492.47,3.17,0.67,-0.17
1,75.0,347.3,734932.75,7173328.50,1551.35,3.19,0.64,-0.19
1,75.0,318.1,734932.75,7173328.50,1609.14,3.21,0.62,-0.21
1,75.0,287.1,734932.75,7173328.50,1664.58,3.22,0.60,-0.22
1,75.0,254.2,734932.75,7173328.50,1716.81,3.23,0.58,-0.23
1,75.0,219.4,734932.75,7173328.50,1764.62,3.25,0.57,-0.25
1,75.0,182.4,734932.75,7173328.50,1806.70,3.26,0.55,-0.26
1,75.0,143.3,734932.75,7173328.50,1840.91,3.27,0.54,-0.27
1,75.0,101.8,734932.75,7173328.50,1862.94,3.27,0.54,-0.27
1,125.0,560.7,734932.75,7173278.50,1253.34,3.10,0.80,-0.10
1,125.0,550.7,734932.75,7173278.50,1255.46,3.10,0.80,-0.10
1,125.0,540.7,734932.75,7173278.50,1259.24,3.10,0.79,-0.10
1,125.0,530.7,734932.75,7173278.50,1264.29,3.10,0.79,-0.10
1,125.0,520.7,734932.75,7173278.50,1270.37,3.10,0.79,-0.10
1,125.0,508.2,734932.75,7173278.50,1281.29,3.11,0.78,-0.11
1,125.0,490.7,734932.75,7173278.50,1298.76,3.11,0.77,-0.11
1,125.0,470.1,734932.75,7173278.50,1322.58,3.12,0.76,-0.12
1,125.0,448.3,734932.75,7173278.50,1354.72,3.13,0.74,-0.13
1,125.0,425.2,734932.75,7173278.50,1394.64,3.14,0.72,-0.14
1,125.0,400.6,734932.75,7173278.50,1440.72,3.16,0.69,-0.16
1,125.0,374.6,734932.75,7173278.50,1491.04,3.17,0.67,-0.17
1,125.0,347.0,734932.75,7173278.50,1543.83,3.19,0.65,-0.19
1,125.0,317.8,734932.75,7173278.50,1597.55,3.20,0.63,-0.20
1,125.0,286.9,734932.75,7173278.50,1650.83,3.22,0.61,-0.22
1,125.0,254.0,734932.75,7173278.50,1702.44,3.23,0.59,-0.23
1,125.0,219.2,734932.75,7173278.50,1750.89,3.24,0.57,-0.24
1,125.0,182.3,734932.75,7173278.50,1794.40,3.25,0.56,-0.25
1,125.0,143.2,734932.75,7173278.50,1830.33,3.26,0.55,-0.26
1,125.0,101.8,734932.75,7173278.50,1853.83,3.27,0.54,-0.27
1,175.0,561.0,734932.62,7173228.50,1287.90,3.11,0.78,-0.11
1,175.0,551.0,734932.62,7173228.50,1289.66,3.11,0.78,-0.11
1,175.0,541.0,734932.62,7173228.50,1292.97,3.11,0.77,-0.11
1,175.0,531.0,734932.62,7173228.50,1297.57,3.11,0.77,-0.11
1,175.0,521.0,734932.62,7173228.50,1303.22,3.12,0.77,-0.12
1,175.0,508.5,734932.62,7173228.50,1313.43,3.12,0.76,-0.12
1,175.0,491.0,734932.62,7173228.50,1329.51,3.12,0.75,-0.12
1,175.0,470.4,734932.62,7173228.50,1350.30,3.13,0.74,-0.13
1,175.0,448.6,734932.62,7173228.50,1376.78,3.14,0.73,-0.14
1,175.0,425.4,734932.62,7173228.50,1409.12,3.15,0.71,-0.15
1,175.0,400.9,734932.62,7173228.50,1446.94,3.16,0.69,-0.16
1,175.0,374.9,734932.62,7173228.50,1489.49,3.17,0.67,-0.17
1,175.0,347.3,734932.62,7173228.50,1535.81,3.19,0.65,-0.19
1,175.0,318.1,734932.62,7173228.50,1584.82,3.20,0.63,-0.20
1,175.0,287.1,734932.62,7173228.50,1635.28,3.21,0.61,-0.21
1,175.0,254.2,734932.62,7173228.50,1685.88,3.23,0.59,-0.23
1,175.0,219.4,734932.62,7173228.50,1734.77,3.24,0.58,-0.24
1,175.0,182.4,734932.62,7173228.50,1779.71,3.25,0.56,-0.25
1,175.0,143.3,734932.62,7173228.50,1817.54,3.26,0.55,-0.26
1,175.0,101.8,734932.62,7173228.50,1842.64,3.27,0.54,-0.27
1,225.0,561.6,734932.62,7173178.50,1336.34,3.13,0.75,-0.13
1,225.0,551.6,734932.62,7173178.50,1337.32,3.13,0.75,-0.13
1,225.0,541.6,734932.62,7173178.50,1339.29,3.13,0.75,-0.13
1,225.0,531.6,734932.62,7173178.50,1342.17,3.13,0.75,-0.13
1,225.0,521.6,734932.62,7173178.50,1345.86,3.13,0.74,-0.13
1,225.0,509.1,734932.62,7173178.50,1352.78,3.13,0.74,-0.13
1,225.0,491.6,734932.62,7173178.50,1364.11,3.13,0.73,-0.13
1,225.0,471.0,734932.62,7173178.50,1379.15,3.14,0.73,-0.14
1,225.0,449.1,734932.62,7173178.50,1398.66,3.15,0.71,-0.15
1,225.0,426.0,734932.62,7173178.50,1423.13,3.15,0.70,-0.15
1,225.0,401.5,734932.62,7173178.50,1452.85,3.16,0.69,-0.16
1,225.0,375.4,734932.62,7173178.50,1487.78,3.17,0.67,-0.17
1,225.0,347.9,734932.62,7173178.50,1527.64,3.18,0.65,-0.18
1,225.0,318.7,734932.62,7173178.50,1571.77,3.20,0.64,-0.20
1,225.0,287.7,734932.62,7173178.50,1619.13,3.21,0.62,-0.21
1,225.0,254.8,734932.62,7173178.50,1668.48,3.22,0.60,-0.22
1,225.0,219.8,734932.62,7173178.50,1717.65,3.23,0.58,-0.23
1,225.0,182.7,734932.62,7173178.50,1763.98,3.25,0.57,-0.25
1,225.0,143.5,734932.62,7173178.50,1803.70,3.26,0.55,-0.26
1,225.0,101.8,734932.62,7173178.50,1830.42,3.26,0.55,-0.26
1,275.0,562.1,734932.50,7173128.50,1394.73,3.14,0.72,-0.14
1,275.0,552.1,734932.50,7173128.50,1394.40,3.14,0.72,-0.14
1,275.0,542.1,734932.50,7173128.50,1394.17,3.14,0.72,-0.14
1,275.0,532.1,734932.50,7173128.50,1394.31,3.14,0.72,-0.14
1,275.0,522.1,734932.50,7173128.50,1394.92,3.14,0.72,-0.14
1,275.0,509.6,734932.50,7173128.50,1396.74,3.15,0.72,-0.15
1,275.0,492.1,734932.50,7173128.50,1401.01,3.15,0.71,-0.15
1,275.0,471.5,734932.50,7173128.50,1408.38,3.15,0.71,-0.15
1,275.0,449.6,734932.50,7173128.50,1419.72,3.15,0.70,-0.15
1,275.0,426.5,734932.50,7173128.50,1435.85,3.16,0.70,-0.16
1,275.0,402.0,734932.50,7173128.50,1457.47,3.16,0.69,-0.16
1,275.0,376.0,734932.50,7173128.50,1485.06,3.17,0.67,-0.17
1,275.0,348.4,734932.50,7173128.50,1518.75,3.18,0.66,-0.18
1,275.0,319.2,734932.50,7173128.50,1558.23,3.19,0.64,-0.19
1,275.0,288.2,734932.50,7173128.50,1602.64,3.20,0.62,-0.20
1,275.0,255.2,734932.50,7173128.50,1650.82,3.22,0.61,-0.22
1,275.0,220.1,734932.50,7173128.50,1700.28,3.23,0.59,-0.23
1,275.0,183.0,734932.50,7173128.50,1747.97,3.24,0.57,-0.24
1,275.0,143.6,734932.50,7173128.50,1789.57,3.25,0.56,-0.25
1,275.0,101.9,734932.50,7173128.50,1817.90,3.26,0.55,-0.26
1,325.0,562.3,734932.50,7173078.50,1449.51,3.16,0.69,-0.16
1,325.0,552.3,734932.50,7173078.50,1447.78,3.16,0.69,-0.16
1,325.0,542.3,734932.50,7173078.50,1445.22,3.16,0.69,-0.16
1,325.0,532.3,734932.50,7173078.50,1442.35,3.16,0.69,-0.16
1,325.0,522.3,734932.50,7173078.50,1439.57,3.16,0.69,-0.16
1,325.0,509.8,734932.50,7173078.50,1435.74,3.16,0.70,-0.16
1,325.0,492.3,734932.50,7173078.50,1432.28,3.16,0.70,-0.16
1,325.0,471.7,734932.50,7173078.50,1431.53,3.16,0.70,-0.16
1,325.0,449.9,734932.50,7173078.50,1434.70,3.16,0.70,-0.16
1,325.0,426.8,734932.50,7173078.50,1442.96,3.16,0.69,-0.16
1,325.0,402.2,734932.50,7173078.50,1457.36,3.16,0.69,-0.16
1,325.0,376.2,734932.50,7173078.50,1478.67,3.17,0.68,-0.17
1,325.0,348.6,734932.50,7173078.50,1507.29,3.18,0.66,-0.18
1,325.0,319.4,734932.50,7173078.50,1543.10,3.19,0.65,-0.19
1,325.0,288.4,734932.50,7173078.50,1585.34,3.20,0.63,-0.20
1,325.0,255.4,734932.50,7173078.50,1632.87,3.21,0.61,-0.21
1,325.0,220.3,734932.50,7173078.50,1682.94,3.23,0.59,-0.23
1,325.0,183.1,734932.50,7173078.50,1732.13,3.24,0.58,-0.24
1,325.0,143.7,734932.50,7173078.50,1775.63,3.25,0.56,-0.25
1,325.0,101.9,734932.50,7173078.50,1805.52,3.26,0.55,-0.26
1,375.0,562.4,734932.38,7173028.50,1480.01,3.17,0.68,-0.17
1,375.0,552.4,734932.38,7173028.50,1477.41,3.17,0.68,-0.17
1,375.0,542.4,734932.38,7173028.50,1473.17,3.17,0.68,-0.17
1,375.0,532.4,734932.38,7173028.50,1468.02,3.17,0.68,-0.17
1,375.0,522.4,734932.38,7173028.50,1462.55,3.17,0.68,-0.17
1,375.0,509.9,734932.38,7173028.50,1454.19,3.16,0.69,-0.16
1,375.0,492.4,734932.38,7173028.50,1444.54,3.16,0.69,-0.16
1,375.0,471.8,734932.38,7173028.50,1437.47,3.16,0.70,-0.16
1,375.0,450.0,734932.38,7173028.50,1434.57,3.16,0.70,-0.16
1,375.0,426.8,734932.38,7173028.50,1437.35,3.16,0.70,-0.16
1,375.0,402.3,734932.38,7173028.50,1447.04,3.16,0.69,-0.16
1,375.0,376.3,734932.38,7173028.50,1464.57,3.17,0.68,-0.17
1,375.0,348.7,734932.38,7173028.50,1490.42,3.17,0.67,-0.17
1,375.0,319.5,734932.38,7173028.50,1524.56,3.18,0.66,-0.18
1,375.0,288.5,734932.38,7173028.50,1566.19,3.19,0.64,-0.19
1,375.0,255.5,734932.38,7173028.50,1614.19,3.21,0.62,-0.21
1,375.0,220.4,734932.38,7173028.50,1665.56,3.22,0.60,-0.22
1,375.0,183.2,734932.38,7173028.50,1716.62,3.23,0.58,-0.23
1,375.0,143.7,734932.38,7173028.50,1762.14,3.25,0.57,-0.25
1,375.0,101.9,734932.38,7173028.50,1793.59,3.25,0.56,-0.25
1,425.0,562.6,734932.38,7172978.50,1466.80,3.17,0.68,-0.17
1,425.0,552.6,734932.38,7172978.50,1463.86,3.17,0.68,-0.17
1,425.0,542.6,734932.38,7172978.50,1458.93,3.16,0.69,-0.16
1,425.0,532.6,734932.38,7172978.50,1452.84,3.16,0.69,-0.16
1,425.0,522.6,734932.38,7172978.50,1446.25,3.16,0.69,-0.16
1,425.0,510.1,734932.38,7172978.50,1436.08,3.16,0.70,-0.16
1,425.0,492.6,734932.38,7172978.50,1424.09,3.15,0.70,-0.15
1,425.0,472.0,734932.38,7172978.50,1414.90,3.15,0.71,-0.15
1,425.0,450.1,734932.38,7172978.50,1410.34,3.15,0.71,-0.15
1,425.0,427.0,734932.38,7172978.50,1412.04,3.15,0.71,-0.15
1,425.0,402.5,734932.38,7172978.50,1421.28,3.15,0.70,-0.15
1,425.0,376.4,734932.38,7172978.50,1438.94,3.16,0.69,-0.16
1,425.0,348.9,734932.38,7172978.50,1465.50,3.17,0.68,-0.17
1,425.0,319.7,734932.38,7172978.50,1500.86,3.18,0.67,-0.18
1,425.0,288.7,734932.38,7172978.50,1544.13,3.19,0.65,-0.19
1,425.0,255.7,734932.38,7172978.50,1594.24,3.20,0.63,-0.20
1,425.0,220.5,734932.38,7172978.50,1647.98,3.22,0.61,-0.22
1,425.0,183.2,734932.38,7172978.50,1701.48,3.23,0.59,-0.23
1,425.0,143.8,734932.38,7172978.50,1749.27,3.24,0.57,-0.24
1,425.0,101.9,734932.38,7172978.50,1782.33,3.25,0.56,-0.25
1,475.0,562.9,734932.25,7172928.50,1399.10,3.15,0.71,-0.15
1,475.0,552.9,734932.25,7172928.50,1396.58,3.15,0.72,-0.15
1,475.0,542.9,734932.25,7172928.50,1392.39,3.14,0.72,-0.14
1,475.0,532.9,734932.25,7172928.50,1387.23,3.14,0.72,-0.14
1,475.0,522.9,734932.25,7172928.50,1381.76,3.14,0.72,-0.14
1,475.0,510.4,734932.25,7172928.50,1373.52,3.14,0.73,-0.14
1,475.0,492.9,734932.25,7172928.50,1364.42,3.13,0.73,-0.13
1,475.0,472.3,734932.25,7172928.50,1358.64,3.13,0.74,-0.13
1,475.0,450.5,734932.25,7172928.50,1358.00,3.13,0.74,-0.13
1,475.0,427.3,734932.25,7172928.50,1364.02,3.13,0.73,-0.13
1,475.0,402.8,734932.25,7172928.50,1377.84,3.14,0.73,-0.14
1,475.0,376.8,734932.25,7172928.50,1400.19,3.15,0.71,-0.15
1,475.0,349.2,734932.25,7172928.50,1431.39,3.16,0.70,-0.16
1,475.0,320.0,734932.25,7172928.50,1471.22,3.17,0.68,-0.17
1,475.0,289.0,734932.25,7172928.50,1518.70,3.18,0.66,-0.18
1,475.0,256.0,734932.25,7172928.50,1572.78,3.20,0.64,-0.20
1,475.0,220.7,734932.25,7172928.50,1630.11,3.21,0.61,-0.21
1,475.0,183.4,734932.25,7172928.50,1686.74,3.23,0.59,-0.23
1,475.0,143.9,734932.25,7172928.50,1737.08,3.24,0.58,-0.24
1,475.0,102.0,734932.25,7172928.50,1771.83,3.25,0.56,-0.25
1,525.0,563.3,734932.25,7172878.50,1284.98,3.11,0.78,-0.11
1,525.0,553.3,734932.25,7172878.50,1283.55,3.11,0.78,-0.11
1,525.0,543.3,734932.25,7172878.50,1281.27,3.11,0.78,-0.11
1,525.0,533.3,734932.25,7172878.50,1278.66,3.11,0.78,-0.11
1,525.0,523.3,734932.25,7172878.50,1276.18,3.11,0.78,-0.11
1,525.0,510.8,734932.25,7172878.50,1273.07,3.10,0.79,-0.10
1,525.0,493.3,734932.25,7172878.50,1271.30,3.10,0.79,-0.10
1,525.0,472.7,734932.25,7172878.50,1273.64,3.11,0.79,-0.11
1,525.0,450.9,734932.25,7172878.50,1281.64,3.11,0.78,-0.11
1,525.0,427.7,734932.25,7172878.50,1296.53,3.11,0.77,-0.11
1,525.0,403.2,734932.25,7172878.50,1319.18,3.12,0.76,-0.12
1,525.0,377.2,734932.25,7172878.50,1350.07,3.13,0.74,-0.13
1,525.0,349.6,734932.25,7172878.50,1389.31,3.14,0.72,-0.14
1,525.0,320.4,734932.25,7172878.50,1436.44,3.16,0.70,-0.16
1,525.0,289.4,734932.25,7172878.50,1490.34,3.17,0.67,-0.17
1,525.0,256.3,734932.25,7172878.50,1550.07,3.19,0.65,-0.19
1,525.0,221.0,734932.25,7172878.50,1612.08,3.21,0.62,-0.21
1,525.0,183.6,734932.25,7172878.50,1672.47,3.22,0.60,-0.22
1,525.0,144.0,734932.25,7172878.50,1725.63,3.24,0.58,-0.24
1,525.0,102.0,734932.25,7172878.50,1762.13,3.25,0.57,-0.25
1,575.0,563.6,734932.12,7172828.50,1148.03,3.06,0.87,-0.06
1,575.0,553.6,734932.12,7172828.50,1147.92,3.06,0.87,-0.06
1,575.0,543.6,734932.12,7172828.50,1148.02,3.06,0.87,-0.06
1,575.0,533.6,734932.12,7172828.50,1148.61,3.06,0.87,-0.06
1,575.0,523.6,734932.12,7172828.50,1149.89,3.06,0.87,-0.06
1,575.0,511.1,734932.12,7172828.50,1153.25,3.06,0.87,-0.06
1,575.0,493.6,734932.12,7172828.50,1160.72,3.06,0.86,-0.06
1,575.0,473.0,734932.12,7172828.50,1173.27,3.07,0.85,-0.07
1,575.0,451.1,734932.12,7172828.50,1192.13,3.08,0.84,-0.08
1,575.0,428.0,734932.12,7172828.50,1218.12,3.09,0.82,-0.09
1,575.0,403.5,734932.12,7172828.50,1251.78,3.10,0.80,-0.10
1,575.0,377.4,734932.12,7172828.50,1293.31,3.11,0.77,-0.11
1,575.0,349.9,734932.12,7172828.50,1342.52,3.13,0.74,-0.13
1,575.0,320.7,734932.12,7172828.50,1398.64,3.15,0.71,-0.15
1,575.0,289.7,734932.12,7172828.50,1460.38,3.16,0.68,-0.16
1,575.0,256.6,734932.12,7172828.50,1526.87,3.18,0.65,-0.18
1,575.0,221.2,734932.12,7172828.50,1594.28,3.20,0.63,-0.20
1,575.0,183.7,734932.12,7172828.50,1658.81,3.22,0.60,-0.22
1,575.0,144.1,734932.12,7172828.50,1714.98,3.23,0.58,-0.23
1,575.0,102.0,734932.12,7172828.50,1753.24,3.24,0.57,-0.24
1,625.0,563.7,734932.12,7172778.50,1014.55,3.01,0.99,-0.01
1,625.0,553.7,734932.12,7172778.50,1015.61,3.01,0.98,-0.01
1,625.0,543.7,734932.12,7172778.50,1017.82,3.01,0.98,-0.01
1,625.0,533.7,734932.12,7172778.50,1021.25,3.01,0.98,-0.01
1,625.0,523.7,734932.12,7172778.50,1025.91,3.01,0.97,-0.01
1,625.0,511.2,734932.12,7172778.50,1035.13,3.01,0.97,-0.01
1,625.0,493.7,734932.12,7172778.50,1051.11,3.02,0.95,-0.02
1,625.0,473.1,734932.12,7172778.50,1073.23,3.03,0.93,-0.03
1,625.0,451.3,734932.12,7172778.50,1102.43,3.04,0.91,-0.04
1,625.0,428.1,734932.12,7172778.50,1139.17,3.06,0.88,-0.06
1,625.0,403.6,734932.12,7172778.50,1183.70,3.07,0.84,-0.07
1,625.0,377.6,734932.12,7172778.50,1235.91,3.09,0.81,-0.09
1,625.0,350.0,734932.12,7172778.50,1295.25,3.11,0.77,-0.11
1,625.0,320.8,734932.12,7172778.50,1360.66,3.13,0.73,-0.13
1,625.0,289.8,734932.12,7172778.50,1430.56,3.16,0.70,-0.16
1,625.0,256.7,734932.12,7172778.50,1504.08,3.18,0.66,-0.18
1,625.0,221.3,734932.12,7172778.50,1577.12,3.20,0.63,-0.20
1,625.0,183.8,734932.12,7172778.50,1645.93,3.22,0.61,-0.22
1,625.0,144.1,734932.12,7172778.50,1705.10,3.23,0.59,-0.23
1,625.0,102.1,734932.12,7172778.50,1745.10,3.24,0.57,-0.24
1,675.0,564.0,734932.00,7172728.50,902.78,2.96,1.11,0.04
1,675.0,554.0,734932.00,7172728.50,904.61,2.96,1.11,0.04
1,675.0,544.0,734932.00,7172728.50,908.25,2.96,1.10,0.04
1,675.0,534.0,734932.00,7172728.50,913.63,2.96,1.09,0.04
1,675.0,524.0,734932.00,7172728.50,920.65,2.96,1.09,0.04
1,675.0,511.5,734932.00,7172728.50,934.05,2.97,1.07,0.03
1,675.0,494.0,734932.00,7172728.50,956.28,2.98,1.05,0.02
1,675.0,473.4,734932.00,7172728.50,985.64,2.99,1.01,0.01
1,675.0,451.5,734932.00,7172728.50,1022.91,3.01,0.98,-0.01
1,675.0,428.4,734932.00,7172728.50,1068.32,3.03,0.94,-0.03
1,675.0,403.8,734932.00,7172728.50,1121.87,3.05,0.89,-0.05
1,675.0,377.8,734932.00,7172728.50,1183.18,3.07,0.85,-0.07
1,675.0,350.3,734932.00,7172728.50,1251.40,3.10,0.80,-0.10
1,675.0,321.0,734932.00,7172728.50,1325.14,3.12,0.75,-0.12
1,675.0,290.1,734932.00,7172728.50,1402.51,3.15,0.71,-0.15
1,675.0,256.9,734932.00,7172728.50,1482.64,3.17,0.67,-0.17
1,675.0,221.5,734932.00,7172728.50,1561.03,3.19,0.64,-0.19
1,675.0,183.9,734932.00,7172728.50,1633.94,3.21,0.61,-0.21
1,675.0,144.2,734932.00,7172728.50,1696.01,3.23,0.59,-0.23
1,675.0,102.1,734932.00,7172728.50,1737.70,3.24,0.58,-0.24
1,725.0,564.4,734932.00,7172678.50,820.17,2.91,1.22,0.09
1,725.0,554.4,734932.00,7172678.50,822.37,2.92,1.22,0.08
1,725.0,544.4,734932.00,7172678.50,826.72,2.92,1.21,0.08
1,725.0,534.4,734932.00,7172678.50,833.12,2.92,1.20,0.08
1,725.0,524.4,734932.00,7172678.50,841.43,2.93,1.19,0.07
1,725.0,511.9,734932.00,7172678.50,857.19,2.93,1.17,0.07
1,725.0,494.4,734932.00,7172678.50,883.13,2.95,1.13,0.05
1,725.0,473.8,734932.00,7172678.50,917.01,2.96,1.09,0.04
1,725.0,452.0,734932.00,7172678.50,959.54,2.98,1.04,0.02
1,725.0,428.9,734932.00,7172678.50,1010.84,3.00,0.99,-0.00
1,725.0,404.3,734932.00,7172678.50,1070.78,3.03,0.93,-0.03
1,725.0,378.3,734932.00,7172678.50,1138.79,3.06,0.88,-0.06
1,725.0,350.7,734932.00,7172678.50,1213.79,3.08,0.82,-0.08
1,725.0,321.5,734932.00,7172678.50,1294.11,3.11,0.77,-0.11
1,725.0,290.5,734932.00,7172678.50,1377.54,3.14,0.73,-0.14
1,725.0,257.3,734932.00,7172678.50,1463.32,3.17,0.68,-0.17
1,725.0,221.8,734932.00,7172678.50,1546.41,3.19,0.65,-0.19
1,725.0,184.2,734932.00,7172678.50,1623.01,3.21,0.62,-0.21
1,725.0,144.3,734932.00,7172678.50,1687.75,3.23,0.59,-0.23
1,725.0,102.1,734932.00,7172678.50,1731.03,3.24,0.58,-0.24
1,775.0,565.2,734931.88,7172628.50,766.76,2.88,1.30,0.12
1,775.0,555.2,734931.88,7172628.50,769.01,2.89,1.30,0.11
1,775.0,545.2,734931.88,7172628.50,773.53,2.89,1.29,0.11
1,775.0,535.2,734931.88,7172628.50,780.24,2.89,1.28,0.11
1,775.0,525.2,734931.88,7172628.50,788.99,2.90,1.27,0.10
1,775.0,512.7,734931.88,7172628.50,805.67,2.91,1.24,0.09
1,775.0,495.2,734931.88,7172628.50,833.22,2.92,1.20,0.08
1,775.0,474.6,734931.88,7172628.50,869.24,2.94,1.15,0.06
1,775.0,452.7,734931.88,7172628.50,914.48,2.96,1.09,0.04
1,775.0,429.6,734931.88,7172628.50,969.00,2.99,1.03,0.01
1,775.0,405.0,734931.88,7172628.50,1032.64,3.01,0.97,-0.01
1,775.0,379.0,734931.88,7172628.50,1104.76,3.04,0.91,-0.04
1,775.0,351.5,734931.88,7172628.50,1184.14,3.07,0.84,-0.07
1,775.0,322.2,734931.88,7172628.50,1268.91,3.10,0.79,-0.10
1,775.0,291.3,734931.88,7172628.50,1356.62,3.13,0.74,-0.13
1,775.0,258.0,734931.88,7172628.50,1446.75,3.16,0.69,-0.16
1,775.0,222.3,734931.88,7172628.50,1533.62,3.19,0.65,-0.19
1,775.0,184.5,734931.88,7172628.50,1613.31,3.21,0.62,-0.21
1,775.0,144.5,734931.88,7172628.50,1680.39,3.23,0.60,-0.23
1,775.0,102.2,734931.88,7172628.50,1725.10,3.24,0.58,-0.24
1,825.0,566.0,734931.88,7172578.50,739.57,2.87,1.35,0.13
1,825.0,556.0,734931.88,7172578.50,741.70,2.87,1.35,0.13
1,825.0,546.0,734931.88,7172578.50,746.05,2.87,1.34,0.13
1,825.0,536.0,734931.88,7172578.50,752.61,2.88,1.33,0.12
1,825.0,526.0,734931.88,7172578.50,761.25,2.88,1.31,0.12
1,825.0,513.5,734931.88,7172578.50,777.87,2.89,1.29,0.11
1,825.0,496.0,734931.88,7172578.50,805.52,2.91,1.24,0.09
1,825.0,475.4,734931.88,7172578.50,841.90,2.93,1.19,0.07
1,825.0,453.5,734931.88,7172578.50,887.80,2.95,1.13,0.05
1,825.0,430.4,734931.88,7172578.50,943.30,2.97,1.06,0.03
1,825.0,405.8,734931.88,7172578.50,1008.26,3.00,0.99,-0.00
1,825.0,379.8,734931.88,7172578.50,1082.04,3.03,0.92,-0.03
1,825.0,352.3,734931.88,7172578.50,1163.42,3.07,0.86,-0.07
1,825.0,323.0,734931.88,7172578.50,1250.46,3.10,0.80,-0.10
1,825.0,292.1,734931.88,7172578.50,1340.54,3.13,0.75,-0.13
1,825.0,258.7,734931.88,7172578.50,1433.50,3.16,0.70,-0.16
1,825.0,222.9,734931.88,7172578.50,1523.03,3.18,0.66,-0.18
1,825.0,184.9,734931.88,7172578.50,1605.07,3.21,0.62,-0.21
1,825.0,144.8,734931.88,7172578.50,1674.03,3.22,0.60,-0.22
1,825.0,102.3,734931.88,7172578.50,1719.95,3.24,0.58,-0.24
1,875.0,566.6,734931.75,7172528.50,735.76,2.87,1.36,0.13
1,875.0,556.6,734931.75,7172528.50,737.68,2.87,1.36,0.13
1,875.0,546.6,734931.75,7172528.50,741.69,2.87,1.35,0.13
1,875.0,536.6,734931.75,7172528.50,747.83,2.87,1.34,0.13
1,875.0,526.6,734931.75,7172528.50,756.04,2.88,1.32,0.12
1,875.0,514.1,734931.75,7172528.50,771.95,2.89,1.30,0.11
1,875.0,496.6,734931.75,7172528.50,798.67,2.90,1.25,0.10
1,875.0,476.0,734931.75,7172528.50,834.10,2.92,1.20,0.08
1,875.0,454.2,734931.75,7172528.50,879.04,2.94,1.14,0.06
1,875.0,431.0,734931.75,7172528.50,933.66,2.97,1.07,0.03
1,875.0,406.5,734931.75,7172528.50,997.87,3.00,1.00,0.00
1,875.0,380.5,734931.75,7172528.50,1071.12,3.03,0.93,-0.03
1,875.0,352.9,734931.75,7172528.50,1152.26,3.06,0.87,-0.06
1,875.0,323.7,734931.75,7172528.50,1239.41,3.09,0.81,-0.09
1,875.0,292.7,734931.75,7172528.50,1329.97,3.12,0.75,-0.12
1,875.0,259.3,734931.75,7172528.50,1424.10,3.15,0.70,-0.15
1,875.0,223.3,734931.75,7172528.50,1515.01,3.18,0.66,-0.18
1,875.0,185.3,734931.75,7172528.50,1598.50,3.20,0.63,-0.20
1,875.0,145.0,734931.75,7172528.50,1668.79,3.22,0.60,-0.22
1,875.0,102.3,734931.75,7172528.50,1715.66,3.23,0.58,-0.23
