Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,39.88,1.60,25.08,1.40
11260,25.0,571.9,740329.81,7171996.00,42.78,1.63,23.38,1.37
11260,25.0,561.9,740329.81,7171996.00,48.49,1.69,20.62,1.31
11260,25.0,551.9,740329.81,7171996.00,57.06,1.76,17.53,1.24
11260,25.0,541.9,740329.81,7171996.00,68.60,1.84,14.58,1.16
11260,25.0,529.4,740329.81,7171996.00,92.70,1.97,10.79,1.03
11260,25.0,511.9,740329.81,7171996.00,136.51,2.14,7.33,0.86
11260,25.0,491.3,740329.81,7171996.00,196.46,2.29,5.09,0.71
11260,25.0,469.4,740329.81,7171996.00,272.96,2.44,3.66,0.56
11260,25.0,446.3,740329.81,7171996.00,362.95,2.56,2.76,0.44
11260,25.0,421.7,740329.81,7171996.00,460.91,2.66,2.17,0.34
11260,25.0,395.7,740329.81,7171996.00,559.99,2.75,1.79,0.25
11260,25.0,368.2,740329.81,7171996.00,653.49,2.82,1.53,0.18
11260,25.0,338.9,740329.81,7171996.00,736.15,2.87,1.36,0.13
11260,25.0,308.0,740329.81,7171996.00,805.04,2.91,1.24,0.09
11260,25.0,275.1,740329.81,7171996.00,859.50,2.93,1.16,0.07
11260,25.0,240.3,740329.81,7171996.00,900.55,2.95,1.11,0.05
11260,25.0,203.2,740329.81,7171996.00,930.79,2.97,1.07,0.03
11260,25.0,163.5,740329.81,7171996.00,951.69,2.98,1.05,0.02
11260,25.0,121.5,740329.81,7171996.00,965.63,2.98,1.04,0.02
11260,25.0,77.0,740329.81,7171996.00,974.41,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,979.04,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,34.08,1.53,29.35,1.47
11260,75.0,573.6,740329.81,7172046.00,37.13,1.57,26.93,1.43
11260,75.0,563.6,740329.81,7172046.00,43.00,1.63,23.26,1.37
11260,75.0,553.6,740329.81,7172046.00,51.63,1.71,19.37,1.29
11260,75.0,543.6,740329.81,7172046.00,63.02,1.80,15.87,1.20
11260,75.0,531.1,740329.81,7172046.00,86.43,1.94,11.57,1.06
11260,75.0,513.6,740329.81,7172046.00,128.44,2.11,7.79,0.89
11260,75.0,493.0,740329.81,7172046.00,185.92,2.27,5.38,0.73
11260,75.0,471.2,740329.81,7172046.00,259.86,2.41,3.85,0.59
11260,75.0,448.0,740329.81,7172046.00,348.08,2.54,2.87,0.46
11260,75.0,423.5,740329.81,7172046.00,445.69,2.65,2.24,0.35
11260,75.0,397.5,740329.81,7172046.00,545.87,2.74,1.83,0.26
11260,75.0,369.9,740329.81,7172046.00,641.47,2.81,1.56,0.19
11260,75.0,340.7,740329.81,7172046.00,726.62,2.86,1.38,0.14
