 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0816
  478994.2,     -40.0,        -0.1927
  478994.2,     -80.0,        -0.0885
  478994.2,    -120.0,        -0.0114
  478994.2,    -160.0,         0.0023
  478994.2,    -200.0,         0.1271
  478994.2,    -240.0,        -0.0974
  478994.2,    -280.0,        -0.1730
  478994.2,    -320.0,        -0.1037
  478994.2,    -360.0,        -0.0075
  478994.2,    -400.0,        -0.1644
  478994.2,    -440.0,         0.0623
  478993.1,       0.0,        -0.0602
  478993.1,     -40.0,        -0.2005
  478993.1,     -80.0,        -0.1122
  478993.1,    -120.0,        -0.0279
  478993.1,    -160.0,        -0.0803
  478993.1,    -200.0,         0.0914
  478993.1,    -240.0,        -0.0817
  478993.1,    -280.0,        -0.1025
  478993.1,    -320.0,        -0.0758
  478993.1,    -360.0,         0.0317
  478993.1,    -400.0,        -0.1240
  478993.1,    -440.0,         0.0758
  478993.2,       0.0,         0.0112
  478993.2,     -40.0,        -0.1657
  478993.2,     -80.0,        -0.1113
  478993.2,    -120.0,        -0.0123
  478993.2,    -160.0,        -0.0907
  478993.2,    -200.0,         0.0762
  478993.2,    -240.0,        -0.0881
  478993.2,    -280.0,         0.0540
  478993.2,    -320.0,        -0.0100
  478993.2,    -360.0,         0.0733
  478993.2,    -400.0,        -0.0784
  478993.2,    -440.0,         0.1144
  478994.3,       0.0,         0.0730
  478994.3,     -40.0,        -0.1207
  478994.3,     -80.0,        -0.0886
  478994.3,    -120.0,         0.0262
  478994.3,    -160.0,        -0.0524
  478994.3,    -200.0,         0.0657
  478994.3,    -240.0,        -0.0999
  478994.3,    -280.0,         0.1656
  478994.3,    -320.0,         0.0474
  478994.3,    -360.0,         0.1137
  478994.3,    -400.0,        -0.0254
  478994.3,    -440.0,         0.1137
  478995.7,       0.0,         0.0524
  478995.7,     -40.0,        -0.1651
  478995.7,     -80.0,        -0.1032
  478995.7,    -120.0,         0.0489
  478995.7,    -160.0,        -0.0202
  478995.7,    -200.0,         0.0450
  478995.7,    -240.0,        -0.0724
  478995.7,    -280.0,         0.1358
  478995.7,    -320.0,        -0.0277
  478995.7,    -360.0,         0.0882
  478995.7,    -400.0,        -0.0178
  478995.7,    -440.0,         0.0559
  478996.8,       0.0,         0.0026
  478996.8,     -40.0,        -0.2506
  478996.8,     -80.0,        -0.1337
  478996.8,    -120.0,         0.0612
  478996.8,    -160.0,         0.0068
  478996.8,    -200.0,         0.0366
  478996.8,    -240.0,        -0.0415
  478996.8,    -280.0,         0.0551
  478996.8,    -320.0,        -0.1730
  478996.8,    -360.0,         0.0409
  478996.8,    -400.0,        -0.0440
  478996.8,    -440.0,        -0.0437
  478997.1,       0.0,         0.0205
  478997.1,     -40.0,        -0.2525
  478997.1,     -80.0,        -0.1112
  478997.1,    -120.0,         0.1034
  478997.1,    -160.0,         0.0546
  478997.1,    -200.0,         0.0569
  478997.1,    -240.0,         0.0305
  478997.1,    -280.0,         0.0654
  478997.1,    -320.0,        -0.1961
  478997.1,    -360.0,         0.0654
  478997.1,    -400.0,        -0.0295
  478997.1,    -440.0,        -0.0670
  478996.1,       0.0,         0.0818
  478996.1,     -40.0,        -0.1806
  478996.1,     -80.0,        -0.0824
  478996.1,    -120.0,         0.0976
  478996.1,    -160.0,         0.0604
  478996.1,    -200.0,         0.0996
  478996.1,    -240.0,         0.0028
  478996.1,    -280.0,         0.1421
  478996.1,    -320.0,        -0.0446
  478996.1,    -360.0,         0.1162
  478996.1,    -400.0,        -0.0433
  478996.1,    -440.0,         0.0083
  478994.3,       0.0,         0.1407
  478994.3,     -40.0,        -0.0842
  478994.3,     -80.0,        -0.0280
  478994.3,    -120.0,         0.0729
  478994.3,    -160.0,         0.0438
  478994.3,    -200.0,         0.1808
  478994.3,    -240.0,         0.0190
  478994.3,    -280.0,         0.1782
