 East  ,  RL  ,  Delpar	 
     450.0,     -62.3,     -0.03
     450.0,     -65.9,     -0.03
     550.0,      27.8,     -0.02
     550.0,      24.8,     -0.04
     550.0,      21.8,      0.08
     550.0,      18.8,      0.06
     550.0,      15.8,     -0.10
     550.0,      12.8,     -0.21
     550.0,       9.8,      0.08
     550.0,       6.8,      0.13
     550.0,       3.8,      0.08
     550.0,       0.8,      0.05
     550.0,      -2.2,      0.04
     550.0,      -5.2,      0.04
     550.0,      -8.2,      0.04
     550.0,     -11.2,      0.04
     550.0,     -14.2,      0.04
     550.0,     -17.2,      0.03
     550.0,     -20.2,      0.03
     550.0,     -23.2,      0.02
     550.0,     -26.2,      0.01
     550.0,     -29.2,      0.00
     550.0,     -32.6,     -0.01
     550.0,     -36.3,     -0.01
     550.0,     -39.9,     -0.02
     550.0,     -43.6,     -0.03
     550.0,     -47.3,     -0.03
     550.0,     -51.0,     -0.04
     550.0,     -54.7,     -0.04
     550.0,     -58.4,     -0.04
     550.0,     -62.1,     -0.05
     550.0,     -65.8,     -0.05
     650.0,      29.8,      0.02
     650.0,      26.8,     -0.03
     650.0,      23.8,      0.03
     650.0,      20.8,     -0.02
     650.0,      17.8,     -0.17
     650.0,      14.8,     -0.25
     650.0,      11.8,      0.06
     650.0,       8.8,      0.06
     650.0,       5.8,     -0.01
     650.0,       2.8,     -0.02
     650.0,      -0.2,     -0.02
     650.0,      -3.2,     -0.01
     650.0,      -6.2,     -0.00
     650.0,      -9.2,      0.00
     650.0,     -12.2,      0.00
     650.0,     -15.2,     -0.00
     650.0,     -18.2,     -0.01
     650.0,     -21.2,     -0.01
     650.0,     -24.2,     -0.02
     650.0,     -27.2,     -0.02
     650.0,     -30.6,     -0.03
     650.0,     -34.5,     -0.04
     650.0,     -38.4,     -0.04
     650.0,     -42.3,     -0.05
     650.0,     -46.2,     -0.05
     650.0,     -50.1,     -0.06
     650.0,     -54.0,     -0.06
     650.0,     -57.9,     -0.06
     650.0,     -61.8,     -0.07
     650.0,     -65.7,     -0.07
     750.0,      31.5,     -0.09
     750.0,      28.5,      0.22
     750.0,      25.5,      0.19
     750.0,      22.5,      0.06
     750.0,      19.5,     -0.12
     750.0,      16.5,     -0.22
     750.0,      13.5,     -0.07
     750.0,      10.5,      0.05
     750.0,       7.5,      0.04
     750.0,       4.5,      0.01
     750.0,       1.5,      0.00
     750.0,      -1.5,     -0.00
     750.0,      -4.5,     -0.00
     750.0,      -7.5,     -0.00
     750.0,     -10.5,     -0.00
     750.0,     -13.5,     -0.00
     750.0,     -16.5,     -0.01
     750.0,     -19.5,     -0.01
     750.0,     -22.5,     -0.02
     750.0,     -25.5,     -0.02
     750.0,     -29.0,     -0.03
     750.0,     -33.1,     -0.03
     750.0,     -37.2,     -0.04
     750.0,     -41.2,     -0.04
     750.0,     -45.3,     -0.05
     750.0,     -49.4,     -0.05
     750.0,     -53.4,     -0.05
     750.0,     -57.5,     -0.06
     750.0,     -61.5,     -0.06
     750.0,     -65.6,     -0.06
     850.0,      32.3,      0.04
     850.0,      29.3,      0.08
     850.0,      26.3,      0.03
     850.0,      23.3,     -0.09
     850.0,      20.3,     -0.19
     850.0,      17.3,     -0.16
     850.0,      14.3,      0.09
     850.0,      11.3,      0.18
     850.0,       8.3,      0.11
     850.0,       5.3,      0.05
     850.0,       2.3,      0.02
     850.0,      -0.7,      0.00
     850.0,      -3.7,     -0.00
     850.0,      -6.7,     -0.01
     850.0,      -9.7,     -0.01
     850.0,     -12.7,     -0.01
     850.0,     -15.7,     -0.01
     850.0,     -18.7,     -0.02
     850.0,     -21.7,     -0.02
     850.0,     -24.7,     -0.02
     850.0,     -28.3,     -0.03
     850.0,     -32.4,     -0.03
     850.0,     -36.5,     -0.03
     850.0,     -40.7,     -0.04
     850.0,     -44.8,     -0.04
     850.0,     -49.0,     -0.04
     850.0,     -53.1,     -0.04
     850.0,     -57.3,     -0.05
     850.0,     -61.4,     -0.05
     850.0,     -65.6,     -0.05
     950.0,      33.1,     -0.07
     950.0,      30.1,      0.05
     950.0,      27.1,     -0.05
     950.0,      24.1,     -0.15
     950.0,      21.1,     -0.23
     950.0,      18.1,     -0.22
     950.0,      15.1,     -0.05
     950.0,      12.1,      0.10
     950.0,       9.1,      0.10
     950.0,       6.1,      0.06
     950.0,       3.1,      0.03
     950.0,       0.1,      0.01
     950.0,      -2.9,     -0.00
     950.0,      -5.9,     -0.01
     950.0,      -8.9,     -0.01
     950.0,     -11.9,     -0.02
     950.0,     -14.9,     -0.02
     950.0,     -17.9,     -0.02
     950.0,     -20.9,     -0.02
     950.0,     -23.9,     -0.03
     950.0,     -27.5,     -0.03
     950.0,     -31.7,     -0.03
     950.0,     -35.9,     -0.03
     950.0,     -40.2,     -0.03
     950.0,     -44.4,     -0.03
     950.0,     -48.6,     -0.03
     950.0,     -52.8,     -0.04
     950.0,     -57.1,     -0.04
     950.0,     -61.3,     -0.04
     950.0,     -65.5,     -0.04
    1050.0,      34.4,     -0.15
    1050.0,      31.4,      0.11
    1050.0,      28.4,      0.07
    1050.0,      25.4,     -0.02
    1050.0,      22.4,     -0.12
    1050.0,      19.4,     -0.17
    1050.0,      16.4,     -0.09
    1050.0,      13.4,      0.07
    1050.0,      10.4,      0.13
    1050.0,       7.4,      0.12
    1050.0,       4.4,      0.08
    1050.0,       1.4,      0.06
    1050.0,      -1.6,      0.04
    1050.0,      -4.6,      0.02
    1050.0,      -7.6,      0.01
    1050.0,     -10.6,      0.01
    1050.0,     -13.6,      0.00
    1050.0,     -16.6,     -0.00
    1050.0,     -19.6,     -0.00
    1050.0,     -22.6,     -0.01
    1050.0,     -26.3,     -0.01
    1050.0,     -30.6,     -0.01
    1050.0,     -35.0,     -0.01
    1050.0,     -39.3,     -0.01
    1050.0,     -43.7,     -0.02
    1050.0,     -48.0,     -0.02
    1050.0,     -52.4,     -0.02
    1050.0,     -56.7,     -0.02
    1050.0,     -61.1,     -0.02
    1050.0,     -65.5,     -0.02
    1150.0,      34.6,      0.02
    1150.0,      31.6,     -0.13
    1150.0,      28.6,      0.09
    1150.0,      25.6,      0.06
    1150.0,      22.6,     -0.06
    1150.0,      19.6,     -0.15
    1150.0,      16.6,     -0.11
    1150.0,      13.6,      0.06
    1150.0,      10.6,      0.15
    1150.0,       7.6,      0.15
    1150.0,       4.6,      0.12
    1150.0,       1.6,      0.09
    1150.0,      -1.4,      0.06
    1150.0,      -4.4,      0.05
    1150.0,      -7.4,      0.03
    1150.0,     -10.4,      0.03
    1150.0,     -13.4,      0.02
    1150.0,     -16.4,      0.02
    1150.0,     -19.4,      0.01
    1150.0,     -22.4,      0.01
    1150.0,     -26.1,      0.01
    1150.0,     -30.4,      0.00
    1150.0,     -34.8,     -0.00
    1150.0,     -39.2,     -0.00
    1150.0,     -43.6,     -0.00
    1150.0,     -47.9,     -0.01
    1150.0,     -52.3,     -0.01
    1150.0,     -56.7,     -0.01
    1150.0,     -61.1,     -0.01
    1150.0,     -65.4,     -0.01
    1250.0,      34.6,      0.13
    1250.0,      31.6,      0.11
    1250.0,      28.6,      0.18
    1250.0,      25.6,      0.09
    1250.0,      22.6,     -0.06
    1250.0,      19.6,     -0.16
    1250.0,      16.6,     -0.09
    1250.0,      13.6,      0.12
    1250.0,      10.6,      0.20
    1250.0,       7.6,      0.19
    1250.0,       4.6,      0.15
    1250.0,       1.6,      0.11
    1250.0,      -1.4,      0.08
    1250.0,      -4.4,      0.06
    1250.0,      -7.4,      0.05
    1250.0,     -10.4,      0.04
    1250.0,     -13.4,      0.03
    1250.0,     -16.4,      0.02
    1250.0,     -19.4,      0.02
    1250.0,     -22.4,      0.02
    1250.0,     -26.1,      0.01
    1250.0,     -30.5,      0.01
    1250.0,     -34.8,      0.01
    1250.0,     -39.2,      0.00
    1250.0,     -43.6,      0.00
    1250.0,     -48.0,      0.00
    1250.0,     -52.3,     -0.00
    1250.0,     -56.7,     -0.00
    1250.0,     -61.1,     -0.01
    1250.0,     -65.4,     -0.01
    1350.0,      34.8,     -0.14
    1350.0,      31.8,     -0.17
    1350.0,      28.8,      0.11
    1350.0,      25.8,      0.05
    1350.0,      22.8,     -0.09
    1350.0,      19.8,     -0.20
    1350.0,      16.8,     -0.12
    1350.0,      13.8,      0.13
    1350.0,      10.8,      0.25
    1350.0,       7.8,      0.23
    1350.0,       4.8,      0.18
    1350.0,       1.8,      0.13
    1350.0,      -1.2,      0.10
    1350.0,      -4.2,      0.07
    1350.0,      -7.2,      0.06
    1350.0,     -10.2,      0.05
    1350.0,     -13.2,      0.04
    1350.0,     -16.2,      0.03
    1350.0,     -19.2,      0.03
    1350.0,     -22.2,      0.02
    1350.0,     -25.9,      0.02
    1350.0,     -30.3,      0.02
    1350.0,     -34.7,      0.01
    1350.0,     -39.1,      0.01
    1350.0,     -43.4,      0.01
    1350.0,     -47.8,      0.01
    1350.0,     -52.2,      0.00
    1350.0,     -56.6,      0.00
    1350.0,     -61.0,     -0.00
    1350.0,     -65.4,     -0.00
    1450.0,      33.5,      0.03
    1450.0,      30.5,      0.08
    1450.0,      27.5,      0.19
    1450.0,      24.5,      0.07
    1450.0,      21.5,     -0.09
    1450.0,      18.5,     -0.22
    1450.0,      15.5,     -0.15
    1450.0,      12.5,      0.12
    1450.0,       9.5,      0.25
    1450.0,       6.5,      0.24
    1450.0,       3.5,      0.19
    1450.0,       0.5,      0.14
    1450.0,      -2.5,      0.11
    1450.0,      -5.5,      0.09
    1450.0,      -8.5,      0.07
    1450.0,     -11.5,      0.06
    1450.0,     -14.5,      0.05
    1450.0,     -17.5,      0.04
    1450.0,     -20.5,      0.04
    1450.0,     -23.5,      0.03
    1450.0,     -27.1,      0.03
    1450.0,     -31.4,      0.02
    1450.0,     -35.6,      0.02
    1450.0,     -39.9,      0.02
    1450.0,     -44.2,      0.01
    1450.0,     -48.4,      0.01
    1450.0,     -52.7,      0.01
    1450.0,     -57.0,      0.01
    1450.0,     -61.2,      0.00
    1450.0,     -65.5,      0.00
    1550.0,      31.1,     -0.01
    1550.0,      28.1,     -0.08
    1550.0,      25.1,      0.08
    1550.0,      22.1,      0.05
    1550.0,      19.1,     -0.07
    1550.0,      16.1,     -0.17
    1550.0,      13.1,     -0.08
    1550.0,      10.1,      0.20
    1550.0,       7.1,      0.28
    1550.0,       4.1,      0.25
    1550.0,       1.1,      0.20
    1550.0,      -1.9,      0.16
    1550.0,      -4.9,      0.12
    1550.0,      -7.9,      0.10
    1550.0,     -10.9,      0.08
    1550.0,     -13.9,      0.07
    1550.0,     -16.9,      0.06
    1550.0,     -19.9,      0.05
    1550.0,     -22.9,      0.05
    1550.0,     -25.9,      0.04
    1550.0,     -29.4,      0.04
    1550.0,     -33.4,      0.03
    1550.0,     -37.4,      0.03
    1550.0,     -41.5,      0.02
    1550.0,     -45.5,      0.02
    1550.0,     -49.5,      0.02
    1550.0,     -53.5,      0.01
    1550.0,     -57.6,      0.01
    1550.0,     -61.6,      0.01
    1550.0,     -65.6,      0.01
    1650.0,      28.5,     -0.04
    1650.0,      25.5,      0.02
    1650.0,      22.5,      0.09
    1650.0,      19.5,      0.06
    1650.0,      16.5,     -0.04
    1650.0,      13.5,     -0.17
    1650.0,      10.5,     -0.10
    1650.0,       7.5,      0.16
    1650.0,       4.5,      0.25
    1650.0,       1.5,      0.23
    1650.0,      -1.5,      0.20
    1650.0,      -4.5,      0.16
    1650.0,      -7.5,      0.13
    1650.0,     -10.5,      0.11
    1650.0,     -13.5,      0.10
    1650.0,     -16.5,      0.08
    1650.0,     -19.5,      0.07
    1650.0,     -22.5,      0.07
    1650.0,     -25.5,      0.06
    1650.0,     -28.5,      0.05
    1650.0,     -31.9,      0.05
    1650.0,     -35.6,      0.04
    1650.0,     -39.4,      0.04
    1650.0,     -43.1,      0.03
    1650.0,     -46.9,      0.03
    1650.0,     -50.7,      0.02
    1650.0,     -54.4,      0.02
    1650.0,     -58.2,      0.02
    1650.0,     -62.0,      0.02
    1650.0,     -65.7,      0.01
    1750.0,      25.5,     -0.00
    1750.0,      22.5,     -0.04
    1750.0,      19.5,      0.06
    1750.0,      16.5,      0.11
    1750.0,      13.5,      0.04
    1750.0,      10.5,     -0.13
    1750.0,       7.5,     -0.09
    1750.0,       4.5,      0.11
    1750.0,       1.5,      0.20
    1750.0,      -1.5,      0.20
    1750.0,      -4.5,      0.18
    1750.0,      -7.5,      0.16
    1750.0,     -10.5,      0.13
    1750.0,     -13.5,      0.12
    1750.0,     -16.5,      0.10
    1750.0,     -19.5,      0.09
    1750.0,     -22.5,      0.08
    1750.0,     -25.5,      0.07
    1750.0,     -28.5,      0.07
    1750.0,     -31.5,      0.06
    1750.0,     -34.7,      0.05
    1750.0,     -38.2,      0.05
    1750.0,     -41.6,      0.04
    1750.0,     -45.1,      0.04
    1750.0,     -48.6,      0.03
    1750.0,     -52.0,      0.03
    1750.0,     -55.5,      0.03
    1750.0,     -59.0,      0.02
    1750.0,     -62.4,      0.02
    1750.0,     -65.9,      0.02
    1850.0,      23.1,      0.03
    1850.0,      20.1,     -0.11
    1850.0,      17.1,     -0.04
    1850.0,      14.1,      0.05
    1850.0,      11.1,      0.02
    1850.0,       8.1,     -0.08
    1850.0,       5.1,     -0.03
    1850.0,       2.1,      0.09
    1850.0,      -0.9,      0.15
    1850.0,      -3.9,      0.16
    1850.0,      -6.9,      0.15
    1850.0,      -9.9,      0.13
    1850.0,     -12.9,      0.12
    1850.0,     -15.9,      0.10
    1850.0,     -18.9,      0.09
    1850.0,     -21.9,      0.08
    1850.0,     -24.9,      0.07
    1850.0,     -27.9,      0.07
    1850.0,     -30.9,      0.06
    1850.0,     -33.9,      0.05
    1850.0,     -37.0,      0.05
    1850.0,     -40.2,      0.04
    1850.0,     -43.5,      0.04
    1850.0,     -46.7,      0.03
    1850.0,     -49.9,      0.03
    1850.0,     -53.1,      0.03
    1850.0,     -56.4,      0.02
    1850.0,     -59.6,      0.02
    1850.0,     -62.8,      0.02
    1850.0,     -66.0,      0.02
    1950.0,      23.6,      0.11
    1950.0,      20.6,      0.00
    1950.0,      17.6,     -0.00
    1950.0,      14.6,      0.02
    1950.0,      11.6,     -0.00
    1950.0,       8.6,     -0.06
    1950.0,       5.6,     -0.00
    1950.0,       2.6,      0.09
    1950.0,      -0.4,      0.14
    1950.0,      -3.4,      0.15
    1950.0,      -6.4,      0.14
    1950.0,      -9.4,      0.12
    1950.0,     -12.4,      0.11
    1950.0,     -15.4,      0.09
    1950.0,     -18.4,      0.08
    1950.0,     -21.4,      0.07
    1950.0,     -24.4,      0.07
    1950.0,     -27.4,      0.06
    1950.0,     -30.4,      0.05
    1950.0,     -33.4,      0.05
    1950.0,     -36.6,      0.04
    1950.0,     -39.8,      0.04
    1950.0,     -43.1,      0.03
    1950.0,     -46.4,      0.03
    1950.0,     -49.6,      0.03
    1950.0,     -52.9,      0.02
    1950.0,     -56.2,      0.02
    1950.0,     -59.5,      0.02
    1950.0,     -62.7,      0.01
    1950.0,     -66.0,      0.01
    2050.0,      26.4,      0.02
    2050.0,      23.4,     -0.16
    2050.0,      20.4,     -0.10
    2050.0,      17.4,      0.02
    2050.0,      14.4,      0.02
    2050.0,      11.4,     -0.07
    2050.0,       8.4,     -0.05
    2050.0,       5.4,      0.11
    2050.0,       2.4,      0.16
    2050.0,      -0.6,      0.16
    2050.0,      -3.6,      0.13
    2050.0,      -6.6,      0.12
    2050.0,      -9.6,      0.10
    2050.0,     -12.6,      0.09
    2050.0,     -15.6,      0.08
    2050.0,     -18.6,      0.07
    2050.0,     -21.6,      0.06
    2050.0,     -24.6,      0.06
    2050.0,     -27.6,      0.05
    2050.0,     -30.6,      0.04
    2050.0,     -33.9,      0.04
    2050.0,     -37.4,      0.03
    2050.0,     -41.0,      0.03
    2050.0,     -44.5,      0.02
    2050.0,     -48.1,      0.02
    2050.0,     -51.6,      0.02
    2050.0,     -55.2,      0.01
    2050.0,     -58.7,      0.01
    2050.0,     -62.3,      0.01
    2050.0,     -65.9,      0.01
    2150.0,      28.9,      0.07
    2150.0,      25.9,     -0.00
    2150.0,      22.9,      0.03
    2150.0,      19.9,      0.03
    2150.0,      16.9,     -0.06
    2150.0,      13.9,     -0.18
    2150.0,      10.9,     -0.11
    2150.0,       7.9,      0.12
    2150.0,       4.9,      0.15
    2150.0,       1.9,      0.13
    2150.0,      -1.1,      0.10
    2150.0,      -4.1,      0.08
    2150.0,      -7.1,      0.07
    2150.0,     -10.1,      0.06
    2150.0,     -13.1,      0.05
    2150.0,     -16.1,      0.05
    2150.0,     -19.1,      0.04
    2150.0,     -22.1,      0.04
    2150.0,     -25.1,      0.03
    2150.0,     -28.1,      0.03
    2150.0,     -31.5,      0.02
    2150.0,     -35.3,      0.02
    2150.0,     -39.1,      0.01
    2150.0,     -42.9,      0.01
    2150.0,     -46.7,      0.00
    2150.0,     -50.5,      0.00
    2150.0,     -54.3,     -0.00
    2150.0,     -58.1,     -0.01
    2150.0,     -61.9,     -0.01
    2150.0,     -65.7,     -0.01
    2250.0,      30.2,     -0.13
    2250.0,      27.2,      0.03
    2250.0,      24.2,      0.08
    2250.0,      21.2,      0.05
    2250.0,      18.2,     -0.08
    2250.0,      15.2,     -0.23
    2250.0,      12.2,     -0.19
    2250.0,       9.1,      0.08
    2250.0,       6.2,      0.12
    2250.0,       3.2,      0.09
    2250.0,       0.1,      0.06
    2250.0,      -2.8,      0.04
    2250.0,      -5.8,      0.03
    2250.0,      -8.9,      0.03
    2250.0,     -11.8,      0.02
    2250.0,     -14.8,      0.02
    2250.0,     -17.8,      0.01
    2250.0,     -20.8,      0.01
    2250.0,     -23.8,      0.00
    2250.0,     -26.8,      0.00
    2250.0,     -30.3,     -0.00
    2250.0,     -34.2,     -0.01
    2250.0,     -38.2,     -0.01
    2250.0,     -42.1,     -0.01
    2250.0,     -46.0,     -0.01
    2250.0,     -50.0,     -0.02
    2250.0,     -53.9,     -0.02
    2250.0,     -57.8,     -0.02
    2250.0,     -61.7,     -0.02
    2250.0,     -65.7,     -0.02
    2350.0,      30.3,      0.02
    2350.0,      27.3,      0.10
    2350.0,      24.3,      0.15
    2350.0,      21.3,      0.11
    2350.0,      18.3,     -0.03
    2350.0,      15.3,     -0.19
    2350.0,      12.3,     -0.21
    2350.0,       9.3,      0.06
    2350.0,       6.3,      0.13
    2350.0,       3.3,      0.08
    2350.0,       0.3,      0.04
    2350.0,      -2.7,      0.02
    2350.0,      -5.7,      0.01
    2350.0,      -8.7,      0.01
    2350.0,     -11.7,      0.00
    2350.0,     -14.7,     -0.00
    2350.0,     -17.7,     -0.01
    2350.0,     -20.7,     -0.01
    2350.0,     -23.7,     -0.01
    2350.0,     -26.7,     -0.01
    2350.0,     -30.2,     -0.02
    2350.0,     -34.1,     -0.02
    2350.0,     -38.0,     -0.02
    2350.0,     -42.0,     -0.03
    2350.0,     -45.9,     -0.03
    2350.0,     -49.9,     -0.03
    2350.0,     -53.8,     -0.03
    2350.0,     -57.8,     -0.03
    2350.0,     -61.7,     -0.03
    2350.0,     -65.7,     -0.04
    2450.0,      30.3,      0.06
    2450.0,      27.3,     -0.28
    2450.0,      24.3,      0.12
    2450.0,      21.3,      0.18
    2450.0,      18.3,      0.05
    2450.0,      15.3,     -0.13
    2450.0,      12.3,     -0.21
    2450.0,       9.3,      0.01
    2450.0,       6.3,      0.13
    2450.0,       3.3,      0.10
    2450.0,       0.3,      0.06
    2450.0,      -2.7,      0.03
    2450.0,      -5.7,      0.02
    2450.0,      -8.7,      0.01
    2450.0,     -11.7,      0.00
    2450.0,     -14.7,     -0.00
    2450.0,     -17.7,     -0.01
    2450.0,     -20.7,     -0.01
    2450.0,     -23.7,     -0.01
    2450.0,     -26.7,     -0.02
    2450.0,     -30.1,     -0.02
    2450.0,     -34.1,     -0.02
    2450.0,     -38.0,     -0.02
    2450.0,     -42.0,     -0.03
    2450.0,     -45.9,     -0.03
    2450.0,     -49.9,     -0.03
    2450.0,     -53.8,     -0.03
    2450.0,     -57.8,     -0.04
    2450.0,     -61.7,     -0.04
    2450.0,     -65.7,     -0.04
    2550.0,      30.3,     -0.08
    2550.0,      27.3,     -0.01
    2550.0,      24.3,      0.25
    2550.0,      21.3,      0.22
    2550.0,      18.3,      0.04
    2550.0,      15.3,     -0.15
    2550.0,      12.3,     -0.24
    2550.0,       9.3,     -0.07
    2550.0,       6.3,      0.12
    2550.0,       3.3,      0.12
    2550.0,       0.3,      0.08
    2550.0,      -2.7,      0.05
    2550.0,      -5.7,      0.03
    2550.0,      -8.7,      0.02
    2550.0,     -11.7,      0.01
    2550.0,     -14.7,      0.00
    2550.0,     -17.7,     -0.00
    2550.0,     -20.7,     -0.01
    2550.0,     -23.7,     -0.01
    2550.0,     -26.7,     -0.01
    2550.0,     -30.2,     -0.02
    2550.0,     -34.1,     -0.02
    2550.0,     -38.1,     -0.02
    2550.0,     -42.0,     -0.02
    2550.0,     -45.9,     -0.03
    2550.0,     -49.9,     -0.03
    2550.0,     -53.8,     -0.03
    2550.0,     -57.8,     -0.03
    2550.0,     -61.7,     -0.03
    2550.0,     -65.7,     -0.03
    2650.0,      31.0,      0.06
    2650.0,      28.0,     -0.09
    2650.0,      25.0,     -0.07
    2650.0,      22.0,      0.08
    2650.0,      19.0,     -0.08
    2650.0,      16.0,     -0.19
    2650.0,      13.0,     -0.22
    2650.0,      10.0,     -0.05
    2650.0,       7.0,      0.17
    2650.0,       4.0,      0.19
    2650.0,       1.0,      0.14
    2650.0,      -2.0,      0.09
    2650.0,      -5.0,      0.05
    2650.0,      -8.0,      0.03
    2650.0,     -11.0,      0.01
    2650.0,     -14.0,      0.01
    2650.0,     -17.0,     -0.00
    2650.0,     -20.0,     -0.00
    2650.0,     -23.0,     -0.01
    2650.0,     -26.0,     -0.01
    2650.0,     -29.5,     -0.01
    2650.0,     -33.5,     -0.01
    2650.0,     -37.5,     -0.02
    2650.0,     -41.5,     -0.02
    2650.0,     -45.5,     -0.02
    2650.0,     -49.6,     -0.02
    2650.0,     -53.6,     -0.02
    2650.0,     -57.6,     -0.02
    2650.0,     -61.6,     -0.03
    2650.0,     -65.6,     -0.03
    2750.0,      33.2,      0.05
    2750.0,      30.2,     -0.21
    2750.0,      27.2,     -0.19
    2750.0,      24.2,      0.19
    2750.0,      21.2,     -0.03
    2750.0,      18.2,     -0.17
    2750.0,      15.2,     -0.24
    2750.0,      12.2,     -0.20
    2750.0,       9.2,      0.11
    2750.0,       6.2,      0.24
    2750.0,       3.2,      0.19
    2750.0,       0.2,      0.12
    2750.0,      -2.8,      0.08
    2750.0,      -5.8,      0.05
    2750.0,      -8.8,      0.03
    2750.0,     -11.8,      0.02
    2750.0,     -14.8,      0.01
    2750.0,     -17.8,      0.01
    2750.0,     -20.8,      0.00
    2750.0,     -23.8,      0.00
    2750.0,     -27.4,     -0.00
    2750.0,     -31.7,     -0.01
    2750.0,     -35.9,     -0.01
    2750.0,     -40.1,     -0.01
    2750.0,     -44.3,     -0.01
