Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
31033,50.0,37.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,34.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,31.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,28.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,25.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,22.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,19.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,16.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,13.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,10.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,7.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,4.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,1.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-2.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-5.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-8.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-11.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-14.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-17.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-20.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-23.9,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-28.6,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-33.2,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-37.9,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-42.6,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-47.3,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-52.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-56.6,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-61.3,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,50.0,-66.0,479445.44,6208846.50,30.00,1.48,33.33,1.52
31033,150.0,41.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,38.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,35.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,32.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,29.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,26.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,23.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,20.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,17.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
31033,150.0,14.5,479445.44,6208746.50,30.00,1.48,33.33,1.52
