  Local_Location , East , North , Elevation , Conductivity(mS/m) , LogConductivity(mS/m)
       12.5 ,    478997.8 ,   6196019.5 ,        21.5 ,               8.0128 ,               0.9038
       37.5 ,    478997.8 ,   6196044.5 ,        21.8 ,               8.3799 ,               0.9232
       62.5 ,    478997.8 ,   6196069.5 ,        22.0 ,               8.3799 ,               0.9232
       87.5 ,    478997.8 ,   6196094.5 ,        21.8 ,               9.3023 ,               0.9686
      112.5 ,    478997.8 ,   6196119.5 ,        21.5 ,               9.3023 ,               0.9686
      137.5 ,    478997.8 ,   6196144.5 ,        20.9 ,               9.3023 ,               0.9686
      162.5 ,    478997.8 ,   6196169.5 ,        20.3 ,              13.7741 ,               1.1391
      187.5 ,    478997.8 ,   6196194.5 ,        19.8 ,              12.4654 ,               1.0957
      212.5 ,    478997.8 ,   6196219.5 ,        19.4 ,              13.8313 ,               1.1409
      237.5 ,    478997.8 ,   6196244.5 ,        19.2 ,              11.1421 ,               1.0470
      262.5 ,    478997.8 ,   6196269.5 ,        19.2 ,               9.3284 ,               0.9698
      287.5 ,    478997.8 ,   6196294.5 ,        19.6 ,               9.3284 ,               0.9698
      312.5 ,    478997.8 ,   6196319.5 ,        20.0 ,               7.0373 ,               0.8474
      337.5 ,    478997.8 ,   6196344.5 ,        20.5 ,               7.0373 ,               0.8474
      362.5 ,    478997.8 ,   6196369.5 ,        21.0 ,               6.3380 ,               0.8020
      387.5 ,    478997.8 ,   6196394.5 ,        21.4 ,               5.6497 ,               0.7520
      412.5 ,    478997.8 ,   6196419.5 ,        21.7 ,               7.0225 ,               0.8465
      437.5 ,    478997.8 ,   6196444.5 ,        22.0 ,               6.3380 ,               0.8020
      462.5 ,    478997.8 ,   6196469.5 ,        22.3 ,               7.0225 ,               0.8465
      487.5 ,    478997.8 ,   6196494.5 ,        22.6 ,               9.2678 ,               0.9670
      512.5 ,    478997.8 ,   6196519.5 ,        23.1 ,               9.2593 ,               0.9666
      537.5 ,    478997.8 ,   6196544.5 ,        23.5 ,               9.2593 ,               0.9666
      562.5 ,    478997.8 ,   6196569.5 ,        24.0 ,              12.3119 ,               1.0903
      587.5 ,    478997.8 ,   6196594.5 ,        24.4 ,               9.2507 ,               0.9662
      612.5 ,    478997.8 ,   6196619.5 ,        24.9 ,              13.5870 ,               1.1331
      637.5 ,    478997.8 ,   6196644.5 ,        25.4 ,               9.2421 ,               0.9658
      662.5 ,    478997.8 ,   6196669.5 ,        26.0 ,              13.5685 ,               1.1325
      687.5 ,    478997.8 ,   6196694.5 ,        26.5 ,               9.2336 ,               0.9654
      712.5 ,    478997.8 ,   6196719.5 ,        26.9 ,               9.2251 ,               0.9650
      737.5 ,    478997.8 ,   6196744.5 ,        27.3 ,               9.2251 ,               0.9650
      762.5 ,    478997.8 ,   6196769.5 ,        27.7 ,               9.2336 ,               0.9654
      787.5 ,    478997.8 ,   6196794.5 ,        27.9 ,               9.2336 ,               0.9654
      812.5 ,    478997.8 ,   6196819.5 ,        28.0 ,               8.3411 ,               0.9212
      837.5 ,    478997.8 ,   6196844.5 ,        28.0 ,               9.2251 ,               0.9650
      862.5 ,    478997.8 ,   6196869.5 ,        28.1 ,               9.2251 ,               0.9650
      887.5 ,    478997.8 ,   6196894.5 ,        28.3 ,               9.2251 ,               0.9650
      912.5 ,    478997.8 ,   6196919.5 ,        28.5 ,               9.2336 ,               0.9654
      937.5 ,    478997.8 ,   6196944.5 ,        28.8 ,               9.2336 ,               0.9654
      962.5 ,    478997.8 ,   6196969.5 ,        29.1 ,               6.9979 ,               0.8450
      987.5 ,    478997.8 ,   6196994.5 ,        29.5 ,               6.9979 ,               0.8450
     1012.5 ,    478997.8 ,   6197019.5 ,        29.9 ,               6.9979 ,               0.8450
     1037.5 ,    478997.8 ,   6197044.5 ,        30.4 ,               6.9930 ,               0.8447
     1062.5 ,    478997.8 ,   6197069.5 ,        30.7 ,               6.9930 ,               0.8447
     1087.5 ,    478997.8 ,   6197094.5 ,        30.9 ,               6.9930 ,               0.8447
     1112.5 ,    478997.8 ,   6197119.5 ,        30.8 ,               6.9930 ,               0.8447
     1137.5 ,    478997.8 ,   6197144.5 ,        30.6 ,               6.9930 ,               0.8447
     1162.5 ,    478997.8 ,   6197169.5 ,        30.3 ,               6.9930 ,               0.8447
     1187.5 ,    478997.8 ,   6197194.5 ,        30.1 ,               9.2166 ,               0.9646
     1212.5 ,    478997.8 ,   6197219.5 ,        30.1 ,               9.2166 ,               0.9646
     1237.5 ,    478997.8 ,   6197244.5 ,        30.2 ,               9.2166 ,               0.9646
     1262.5 ,    478997.8 ,   6197269.5 ,        30.5 ,               9.2166 ,               0.9646
     1287.5 ,    478997.8 ,   6197294.5 ,        30.8 ,               9.2166 ,               0.9646
     1312.5 ,    478997.8 ,   6197319.5 ,        31.0 ,               9.2166 ,               0.9646
     1337.5 ,    478997.8 ,   6197344.5 ,        31.1 ,               6.9930 ,               0.8447
     1362.5 ,    478997.8 ,   6197369.5 ,        31.1 ,               6.6550 ,               0.8231
     1387.5 ,    478997.8 ,   6197394.5 ,        30.8 ,               6.9930 ,               0.8447
     1412.5 ,    478997.8 ,   6197419.5 ,        30.4 ,               6.9930 ,               0.8447
     1437.5 ,    478997.8 ,   6197444.5 ,        29.9 ,               6.9930 ,               0.8447
     1462.5 ,    478997.8 ,   6197469.5 ,        29.3 ,               6.9930 ,               0.8447
     1487.5 ,    478997.8 ,   6197494.5 ,        28.8 ,               9.2251 ,               0.9650
     1512.5 ,    478997.8 ,   6197519.5 ,        28.2 ,               6.9979 ,               0.8450
     1537.5 ,    478997.8 ,   6197544.5 ,        27.6 ,               9.2421 ,               0.9658
     1562.5 ,    478997.8 ,   6197569.5 ,        27.1 ,               7.0077 ,               0.8456
     1587.5 ,    478997.8 ,   6197594.5 ,        26.5 ,               7.0151 ,               0.8460
     1612.5 ,    478997.8 ,   6197619.5 ,        25.9 ,               7.0225 ,               0.8465
     1637.5 ,    478997.8 ,   6197644.5 ,        25.2 ,               5.6497 ,               0.7520
     1662.5 ,    478997.8 ,   6197669.5 ,        24.4 ,               5.6497 ,               0.7520
     1687.5 ,    478997.8 ,   6197694.5 ,        23.6 ,               7.0225 ,               0.8465
     1712.5 ,    478997.8 ,   6197719.5 ,        22.8 ,               6.3380 ,               0.8020
     1737.5 ,    478997.8 ,   6197744.5 ,        21.9 ,               7.0225 ,               0.8465
     1762.5 ,    478997.8 ,   6197769.5 ,        21.1 ,               7.0373 ,               0.8474
     1787.5 ,    478997.8 ,   6197794.5 ,        20.3 ,               9.3284 ,               0.9698
     1812.5 ,    478997.8 ,   6197819.5 ,        19.5 ,               8.8910 ,               0.9489
     1837.5 ,    478997.8 ,   6197844.5 ,        18.8 ,               9.3809 ,               0.9722
     1862.5 ,    478997.8 ,   6197869.5 ,        18.3 ,               9.3809 ,               0.9722
     1887.5 ,    478997.8 ,   6197894.5 ,        18.0 ,               9.3809 ,               0.9722
     1912.5 ,    478997.8 ,   6197919.5 ,        18.0 ,               9.3809 ,               0.9722
     1937.5 ,    478997.8 ,   6197944.5 ,        18.4 ,               9.3809 ,               0.9722
     1962.5 ,    478997.8 ,   6197969.5 ,        19.2 ,               7.0671 ,               0.8492
     1987.5 ,    478997.8 ,   6197994.5 ,        20.2 ,               8.4270 ,               0.9257
     2012.5 ,    478997.8 ,   6198019.5 ,        21.3 ,               6.3514 ,               0.8029
     2037.5 ,    478997.8 ,   6198044.5 ,        22.2 ,               6.2676 ,               0.7971
     2062.5 ,    478997.8 ,   6198069.5 ,        23.0 ,               5.6497 ,               0.7520
     2087.5 ,    478997.8 ,   6198094.5 ,        23.7 ,               5.6497 ,               0.7520
     2112.5 ,    478997.7 ,   6198119.5 ,        24.2 ,               5.6497 ,               0.7520
     2137.5 ,    478997.7 ,   6198144.5 ,        24.7 ,               7.0225 ,               0.8465
     2162.5 ,    478997.7 ,   6198169.5 ,        25.1 ,               5.6497 ,               0.7520
     2187.5 ,    478997.7 ,   6198194.5 ,        25.5 ,               7.0225 ,               0.8465
     2212.5 ,    478997.7 ,   6198219.5 ,        25.8 ,               9.2764 ,               0.9674
     2237.5 ,    478997.7 ,   6198244.5 ,        25.9 ,               9.2764 ,               0.9674
     2262.5 ,    478997.7 ,   6198269.5 ,        26.0 ,               9.2764 ,               0.9674
     2287.5 ,    478997.7 ,   6198294.5 ,        26.0 ,              13.6612 ,               1.1355
     2312.5 ,    478997.7 ,   6198319.5 ,        26.0 ,              13.6612 ,               1.1355
     2337.5 ,    478997.7 ,   6198344.5 ,        26.0 ,              23.5602 ,               1.3722
     2362.5 ,    478997.7 ,   6198369.5 ,        26.0 ,              23.5602 ,               1.3722
     2387.5 ,    478997.7 ,   6198394.5 ,        26.0 ,              23.5602 ,               1.3722
     2412.5 ,    478997.7 ,   6198419.5 ,        26.0 ,              13.6612 ,               1.1355
     2437.5 ,    478997.7 ,   6198444.5 ,        26.1 ,              13.6612 ,               1.1355
     2462.5 ,    478997.7 ,   6198469.5 ,        26.3 ,              13.6612 ,               1.1355
     2487.5 ,    478997.7 ,   6198494.5 ,        26.4 ,              13.6612 ,               1.1355
     2512.5 ,    478997.7 ,   6198519.5 ,        26.5 ,              13.6612 ,               1.1355
     2537.5 ,    478997.7 ,   6198544.5 ,        26.3 ,              13.6612 ,               1.1355
     2562.5 ,    478997.7 ,   6198569.5 ,        26.1 ,              13.6612 ,               1.1355
     2587.5 ,    478997.7 ,   6198594.5 ,        26.0 ,              13.6612 ,               1.1355
     2612.5 ,    478997.7 ,   6198619.5 ,        26.1 ,              13.6612 ,               1.1355
     2637.5 ,    478997.7 ,   6198644.5 ,        26.4 ,              13.6612 ,               1.1355
     2662.5 ,    478997.7 ,   6198669.5 ,        27.0 ,              13.6612 ,               1.1355
     2687.5 ,    478997.7 ,   6198694.5 ,        27.7 ,               9.2764 ,               0.9674
     2712.5 ,    478997.7 ,   6198719.5 ,        28.6 ,               5.3733 ,               0.7302
     2737.5 ,    478997.7 ,   6198744.5 ,        29.5 ,               4.7259 ,               0.6745
     2762.5 ,    478997.7 ,   6198769.5 ,        30.2 ,               4.0617 ,               0.6087
     2787.5 ,    478997.7 ,   6198794.5 ,        30.6 ,               4.0617 ,               0.6087
     2812.5 ,    478997.7 ,   6198819.5 ,        30.6 ,               4.0617 ,               0.6087
     2837.5 ,    478997.7 ,   6198844.5 ,        30.2 ,               4.0617 ,               0.6087
     2862.5 ,    478997.7 ,   6198869.5 ,        29.5 ,               4.7259 ,               0.6745
     2887.5 ,    478997.7 ,   6198894.5 ,        28.7 ,               5.0963 ,               0.7073
     2912.5 ,    478997.7 ,   6198919.5 ,        27.9 ,               6.2617 ,               0.7967
     2937.5 ,    478997.7 ,   6198944.5 ,        27.3 ,               7.0225 ,               0.8465
     2962.5 ,    478997.7 ,   6198969.5 ,        27.0 ,               8.3799 ,               0.9232
     2987.5 ,    478997.7 ,   6198994.5 ,        26.9 ,               9.2764 ,               0.9674
     3012.5 ,    478997.7 ,   6199019.5 ,        27.0 ,               8.3799 ,               0.9232
     3037.5 ,    478997.7 ,   6199044.5 ,        27.1 ,               7.0225 ,               0.8465
     3062.5 ,    478997.7 ,   6199069.5 ,        27.4 ,               7.0225 ,               0.8465
     3087.5 ,    478997.7 ,   6199094.5 ,        27.7 ,               7.0225 ,               0.8465
     3112.5 ,    478997.7 ,   6199119.5 ,        28.0 ,               6.3380 ,               0.8020
     3137.5 ,    478997.7 ,   6199144.5 ,        28.3 ,               5.6497 ,               0.7520
     3162.5 ,    478997.7 ,   6199169.5 ,        28.6 ,               5.6497 ,               0.7520
     3187.5 ,    478997.7 ,   6199194.5 ,        28.6 ,               5.6497 ,               0.7520
     3212.5 ,    478997.7 ,   6199219.5 ,        28.3 ,               4.7259 ,               0.6745
     3237.5 ,    478997.7 ,   6199244.5 ,        27.7 ,               5.6497 ,               0.7520
     3262.5 ,    478997.7 ,   6199269.5 ,        27.0 ,               6.3380 ,               0.8020
     3287.5 ,    478997.7 ,   6199294.5 ,        26.1 ,               5.6497 ,               0.7520
     3312.5 ,    478997.7 ,   6199319.5 ,        25.3 ,               7.0225 ,               0.8465
     3337.5 ,    478997.7 ,   6199344.5 ,        24.6 ,               9.2764 ,               0.9674
     3362.5 ,    478997.7 ,   6199369.5 ,        24.1 ,               7.0225 ,               0.8465
     3387.5 ,    478997.7 ,   6199394.5 ,        23.7 ,               9.2764 ,               0.9674
     3412.5 ,    478997.7 ,   6199419.5 ,        23.4 ,               9.2764 ,               0.9674
     3437.5 ,    478997.7 ,   6199444.5 ,        23.4 ,               9.2764 ,               0.9674
     3462.5 ,    478997.7 ,   6199469.5 ,        23.7 ,               9.2764 ,               0.9674
     3487.5 ,    478997.7 ,   6199494.5 ,        24.2 ,               7.0225 ,               0.8465
     3512.5 ,    478997.7 ,   6199519.5 ,        24.8 ,               7.0225 ,               0.8465
     3537.5 ,    478997.7 ,   6199544.5 ,        25.3 ,               5.6497 ,               0.7520
     3562.5 ,    478997.7 ,   6199569.5 ,        25.7 ,               5.6497 ,               0.7520
     3587.5 ,    478997.7 ,   6199594.5 ,        25.9 ,               7.0225 ,               0.8465
     3612.5 ,    478997.7 ,   6199619.5 ,        26.0 ,               5.9561 ,               0.7750
     3637.5 ,    478997.7 ,   6199644.5 ,        26.1 ,               5.6497 ,               0.7520
     3662.5 ,    478997.7 ,   6199669.5 ,        26.1 ,               7.0225 ,               0.8465
     3687.5 ,    478997.7 ,   6199694.5 ,        26.2 ,               7.0225 ,               0.8465
     3712.5 ,    478997.7 ,   6199719.5 ,        26.4 ,               7.0225 ,               0.8465
     3737.5 ,    478997.7 ,   6199744.5 ,        26.5 ,               9.2764 ,               0.9674
     3762.5 ,    478997.7 ,   6199769.5 ,        26.4 ,               9.2764 ,               0.9674
     3787.5 ,    478997.7 ,   6199794.5 ,        26.1 ,               9.2764 ,               0.9674
     3812.5 ,    478997.7 ,   6199819.5 ,        25.7 ,              13.6612 ,               1.1355
     3837.5 ,    478997.7 ,   6199844.5 ,        25.3 ,              13.6612 ,               1.1355
     3862.5 ,    478997.7 ,   6199869.5 ,        24.9 ,              25.9067 ,               1.4134
     3887.5 ,    478997.7 ,   6199894.5 ,        24.6 ,              25.9067 ,               1.4134
     3912.5 ,    478997.7 ,   6199919.5 ,        24.3 ,              25.9067 ,               1.4134
     3937.5 ,    478997.7 ,   6199944.5 ,        24.1 ,              25.9067 ,               1.4134
     3962.5 ,    478997.7 ,   6199969.5 ,        24.0 ,              13.6612 ,               1.1355
     3987.5 ,    478997.7 ,   6199994.5 ,        24.0 ,              23.5602 ,               1.3722
     4012.5 ,    478997.7 ,   6200019.5 ,        24.0 ,              23.5602 ,               1.3722
     4037.5 ,    478997.7 ,   6200044.5 ,        24.1 ,              13.6612 ,               1.1355
     4062.5 ,    478997.7 ,   6200069.5 ,        24.3 ,               9.2764 ,               0.9674
     4087.5 ,    478997.7 ,   6200094.5 ,        24.5 ,               9.2764 ,               0.9674
     4112.5 ,    478997.7 ,   6200119.5 ,        24.4 ,               7.0225 ,               0.8465
     4137.5 ,    478997.7 ,   6200144.5 ,        24.0 ,               8.3799 ,               0.9232
     4162.5 ,    478997.7 ,   6200169.5 ,        23.4 ,               7.0225 ,               0.8465
     4187.5 ,    478997.7 ,   6200194.5 ,        22.6 ,               9.3023 ,               0.9686
     4212.5 ,    478997.7 ,   6200219.5 ,        21.9 ,               7.0373 ,               0.8474
     4237.5 ,    478997.7 ,   6200244.5 ,        21.3 ,               9.3284 ,               0.9698
     4262.5 ,    478997.7 ,   6200269.5 ,        20.9 ,               7.0522 ,               0.8483
     4287.5 ,    478997.7 ,   6200294.5 ,        20.6 ,               9.3545 ,               0.9710
     4312.5 ,    478997.7 ,   6200319.5 ,        20.3 ,               9.3545 ,               0.9710
     4337.5 ,    478997.7 ,   6200344.5 ,        20.0 ,               8.4507 ,               0.9269
     4362.5 ,    478997.7 ,   6200369.5 ,        19.7 ,               9.3809 ,               0.9722
     4387.5 ,    478997.7 ,   6200394.5 ,        19.6 ,               9.3809 ,               0.9722
     4412.5 ,    478997.7 ,   6200419.5 ,        19.7 ,               9.3809 ,               0.9722
     4437.5 ,    478997.7 ,   6200444.5 ,        19.8 ,               9.3809 ,               0.9722
     4462.5 ,    478997.7 ,   6200469.5 ,        20.1 ,               7.0522 ,               0.8483
     4487.5 ,    478997.7 ,   6200494.5 ,        20.5 ,               7.0522 ,               0.8483
     4512.5 ,    478997.7 ,   6200519.5 ,        21.0 ,               6.2794 ,               0.7979
     4537.5 ,    478997.7 ,   6200544.5 ,        21.6 ,               5.6593 ,               0.7528
     4562.5 ,    478997.7 ,   6200569.5 ,        22.1 ,               4.7259 ,               0.6745
     4587.5 ,    478997.7 ,   6200594.5 ,        22.5 ,               4.7259 ,               0.6745
     4612.5 ,    478997.7 ,   6200619.5 ,        22.7 ,               4.7259 ,               0.6745
     4637.5 ,    478997.7 ,   6200644.5 ,        22.6 ,               5.6497 ,               0.7520
     4662.5 ,    478997.7 ,   6200669.5 ,        22.3 ,               5.6497 ,               0.7520
     4687.5 ,    478997.7 ,   6200694.5 ,        22.1 ,               5.6497 ,               0.7520
     4712.5 ,    478997.7 ,   6200719.5 ,        22.0 ,               5.6497 ,               0.7520
     4737.5 ,    478997.7 ,   6200744.5 ,        22.0 ,               6.3380 ,               0.8020
     4762.5 ,    478997.7 ,   6200769.5 ,        22.0 ,               6.3380 ,               0.8020
     4787.5 ,    478997.7 ,   6200794.5 ,        22.0 ,               5.6497 ,               0.7520
     4812.5 ,    478997.7 ,   6200819.5 ,        22.0 ,               5.6497 ,               0.7520
     4837.5 ,    478997.7 ,   6200844.5 ,        22.0 ,               5.6497 ,               0.7520
     4862.5 ,    478997.7 ,   6200869.5 ,        22.0 ,               6.3380 ,               0.8020
     4887.5 ,    478997.7 ,   6200894.5 ,        21.8 ,               6.3380 ,               0.8020
     4912.5 ,    478997.7 ,   6200919.5 ,        21.5 ,               7.0225 ,               0.8465
     4937.5 ,    478997.7 ,   6200944.5 ,        21.2 ,               5.6497 ,               0.7520
     4962.5 ,    478997.7 ,   6200969.5 ,        20.8 ,               6.2676 ,               0.7971
     4987.5 ,    478997.7 ,   6200994.5 ,        20.3 ,               7.0373 ,               0.8474
     5012.5 ,    478997.6 ,   6201019.5 ,        19.8 ,               9.3284 ,               0.9698
     5037.5 ,    478997.6 ,   6201044.5 ,        19.4 ,               7.0522 ,               0.8483
     5062.5 ,    478997.6 ,   6201069.5 ,        19.1 ,               7.0522 ,               0.8483
     5087.5 ,    478997.6 ,   6201094.5 ,        18.9 ,               7.0522 ,               0.8483
     5112.5 ,    478997.6 ,   6201119.5 ,        18.9 ,               8.4270 ,               0.9257
     5137.5 ,    478997.6 ,   6201144.5 ,        18.9 ,               8.4270 ,               0.9257
     5162.5 ,    478997.6 ,   6201169.5 ,        18.9 ,               8.4270 ,               0.9257
     5187.5 ,    478997.6 ,   6201194.5 ,        18.9 ,               8.4270 ,               0.9257
     5212.5 ,    478997.6 ,   6201219.5 ,        18.9 ,               8.4270 ,               0.9257
     5237.5 ,    478997.6 ,   6201244.5 ,        18.9 ,               8.4270 ,               0.9257
     5262.5 ,    478997.6 ,   6201269.5 ,        18.9 ,               8.4270 ,               0.9257
     5287.5 ,    478997.6 ,   6201294.5 ,        18.9 ,               8.4270 ,               0.9257
     5312.5 ,    478997.6 ,   6201319.5 ,        18.9 ,               8.4270 ,               0.9257
     5337.5 ,    478997.6 ,   6201344.5 ,        18.9 ,              12.4654 ,               1.0957
     5362.5 ,    478997.6 ,   6201369.5 ,        19.1 ,               9.3284 ,               0.9698
     5387.5 ,    478997.6 ,   6201394.5 ,        19.4 ,               9.3284 ,               0.9698
     5412.5 ,    478997.6 ,   6201419.5 ,        19.8 ,               8.0225 ,               0.9043
     5437.5 ,    478997.6 ,   6201444.5 ,        20.3 ,               7.0373 ,               0.8474
     5462.5 ,    478997.6 ,   6201469.5 ,        21.0 ,               5.6497 ,               0.7520
     5487.5 ,    478997.6 ,   6201494.5 ,        21.6 ,               5.6497 ,               0.7520
     5512.5 ,    478997.6 ,   6201519.5 ,        22.2 ,               4.7259 ,               0.6745
     5537.5 ,    478997.6 ,   6201544.5 ,        22.5 ,               4.7259 ,               0.6745
     5562.5 ,    478997.6 ,   6201569.5 ,        22.2 ,               4.7259 ,               0.6745
     5587.5 ,    478997.6 ,   6201594.5 ,        21.6 ,               5.6497 ,               0.7520
     5612.5 ,    478997.6 ,   6201619.5 ,        20.6 ,               5.6497 ,               0.7520
     5637.5 ,    478997.6 ,   6201644.5 ,        19.7 ,               8.0225 ,               0.9043
     5662.5 ,    478997.6 ,   6201669.5 ,        18.9 ,               9.3809 ,               0.9722
     5687.5 ,    478997.6 ,   6201694.5 ,        18.4 ,               9.3809 ,               0.9722
     5712.5 ,    478997.6 ,   6201719.5 ,        18.0 ,               9.3809 ,               0.9722
     5737.5 ,    478997.6 ,   6201744.5 ,        17.9 ,              12.5698 ,               1.0993
     5762.5 ,    478997.6 ,   6201769.5 ,        17.9 ,               8.4746 ,               0.9281
     5787.5 ,    478997.6 ,   6201794.5 ,        17.9 ,               8.4746 ,               0.9281
     5812.5 ,    478997.6 ,   6201819.5 ,        17.9 ,               8.4746 ,               0.9281
     5837.5 ,    478997.6 ,   6201844.5 ,        17.9 ,               8.4746 ,               0.9281
     5862.5 ,    478997.6 ,   6201869.5 ,        17.9 ,               8.4746 ,               0.9281
     5887.5 ,    478997.6 ,   6201894.5 ,        17.9 ,               8.4746 ,               0.9281
     5912.5 ,    478997.6 ,   6201919.5 ,        17.9 ,               6.3785 ,               0.8047
     5937.5 ,    478997.6 ,   6201944.5 ,        17.9 ,               6.3920 ,               0.8056
     5962.5 ,    478997.6 ,   6201969.5 ,        17.9 ,               6.3920 ,               0.8056
     5987.5 ,    478997.6 ,   6201994.5 ,        18.0 ,               5.6883 ,               0.7550
     6012.5 ,    478997.6 ,   6202019.5 ,        18.3 ,               7.0822 ,               0.8502
     6037.5 ,    478997.6 ,   6202044.5 ,        18.7 ,               7.0822 ,               0.8502
     6062.5 ,    478997.6 ,   6202069.5 ,        19.2 ,               5.6786 ,               0.7542
     6087.5 ,    478997.6 ,   6202094.5 ,        19.8 ,               5.1666 ,               0.7132
     6112.5 ,    478997.6 ,   6202119.5 ,        20.4 ,               5.6689 ,               0.7535
     6137.5 ,    478997.6 ,   6202144.5 ,        20.9 ,               4.7326 ,               0.6751
     6162.5 ,    478997.6 ,   6202169.5 ,        21.2 ,               4.7326 ,               0.6751
     6187.5 ,    478997.6 ,   6202194.5 ,        21.1 ,               5.6593 ,               0.7528
     6212.5 ,    478997.6 ,   6202219.5 ,        20.7 ,               7.0522 ,               0.8483
     6237.5 ,    478997.6 ,   6202244.5 ,        20.3 ,               7.0522 ,               0.8483
     6262.5 ,    478997.6 ,   6202269.5 ,        20.0 ,               7.0522 ,               0.8483
     6287.5 ,    478997.6 ,   6202294.5 ,        19.9 ,               7.0522 ,               0.8483
     6312.5 ,    478997.6 ,   6202319.5 ,        20.0 ,               7.6428 ,               0.8833
     6337.5 ,    478997.6 ,   6202344.5 ,        20.2 ,               7.0522 ,               0.8483
     6362.5 ,    478997.6 ,   6202369.5 ,        20.5 ,               7.0522 ,               0.8483
     6387.5 ,    478997.6 ,   6202394.5 ,        20.8 ,               7.0522 ,               0.8483
     6412.5 ,    478997.6 ,   6202419.5 ,        21.1 ,               5.6593 ,               0.7528
     6437.5 ,    478997.6 ,   6202444.5 ,        21.4 ,               5.6593 ,               0.7528
     6462.5 ,    478997.6 ,   6202469.5 ,        21.7 ,               5.6593 ,               0.7528
     6487.5 ,    478997.6 ,   6202494.5 ,        22.1 ,               4.7259 ,               0.6745
     6512.5 ,    478997.6 ,   6202519.5 ,        22.4 ,               4.7259 ,               0.6745
     6537.5 ,    478997.6 ,   6202544.5 ,        22.7 ,               4.7259 ,               0.6745
     6562.5 ,    478997.6 ,   6202569.5 ,        23.0 ,               4.0617 ,               0.6087
     6587.5 ,    478997.6 ,   6202594.5 ,        23.3 ,               4.7259 ,               0.6745
     6612.5 ,    478997.6 ,   6202619.5 ,        23.6 ,               4.7259 ,               0.6745
     6637.5 ,    478997.6 ,   6202644.5 ,        23.9 ,               5.0963 ,               0.7073
     6662.5 ,    478997.6 ,   6202669.5 ,        24.3 ,               4.7259 ,               0.6745
     6687.5 ,    478997.6 ,   6202694.5 ,        24.7 ,               5.6497 ,               0.7520
     6712.5 ,    478997.6 ,   6202719.5 ,        25.1 ,               5.0963 ,               0.7073
     6737.5 ,    478997.6 ,   6202744.5 ,        25.7 ,               4.7259 ,               0.6745
     6762.5 ,    478997.6 ,   6202769.5 ,        26.5 ,               4.7259 ,               0.6745
     6787.5 ,    478997.6 ,   6202794.5 ,        27.4 ,               4.7259 ,               0.6745
     6812.5 ,    478997.6 ,   6202819.5 ,        28.6 ,               4.0617 ,               0.6087
     6837.5 ,    478997.6 ,   6202844.5 ,        29.7 ,               4.0617 ,               0.6087
     6862.5 ,    478997.6 ,   6202869.5 ,        30.7 ,               3.5600 ,               0.5514
     6887.5 ,    478997.6 ,   6202894.5 ,        31.5 ,               3.1696 ,               0.5010
     6912.5 ,    478997.6 ,   6202919.5 ,        32.0 ,               3.1696 ,               0.5010
     6937.5 ,    478997.6 ,   6202944.5 ,        32.1 ,               3.1696 ,               0.5010
     6962.5 ,    478997.6 ,   6202969.5 ,        31.8 ,               3.2086 ,               0.5063
     6987.5 ,    478997.6 ,   6202994.5 ,        31.0 ,               3.7915 ,               0.5788
     7012.5 ,    478997.6 ,   6203019.5 ,        29.8 ,               4.7170 ,               0.6737
     7037.5 ,    478997.6 ,   6203044.5 ,        28.5 ,               5.6370 ,               0.7510
     7062.5 ,    478997.6 ,   6203069.5 ,        27.4 ,               6.9979 ,               0.8450
     7087.5 ,    478997.6 ,   6203094.5 ,        26.7 ,               9.2336 ,               0.9654
     7112.5 ,    478997.6 ,   6203119.5 ,        26.4 ,              13.5501 ,               1.1319
     7137.5 ,    478997.6 ,   6203144.5 ,        26.7 ,              13.5501 ,               1.1319
     7162.5 ,    478997.6 ,   6203169.5 ,        27.5 ,               9.2251 ,               0.9650
     7187.5 ,    478997.6 ,   6203194.5 ,        28.8 ,               6.9930 ,               0.8447
     7212.5 ,    478997.6 ,   6203219.5 ,        30.1 ,               5.1348 ,               0.7105
     7237.5 ,    478997.6 ,   6203244.5 ,        31.2 ,               4.0568 ,               0.6082
     7262.5 ,    478997.6 ,   6203269.5 ,        31.6 ,               4.0568 ,               0.6082
     7287.5 ,    478997.6 ,   6203294.5 ,        31.3 ,               4.0568 ,               0.6082
     7312.5 ,    478997.6 ,   6203319.5 ,        30.3 ,               4.0568 ,               0.6082
     7337.5 ,    478997.6 ,   6203344.5 ,        29.0 ,               4.7170 ,               0.6737
     7362.5 ,    478997.6 ,   6203369.5 ,        27.7 ,               6.9541 ,               0.8422
     7387.5 ,    478997.6 ,   6203394.5 ,        26.7 ,               6.2805 ,               0.7980
     7412.5 ,    478997.6 ,   6203419.5 ,        25.9 ,               7.7791 ,               0.8909
     7437.5 ,    478997.6 ,   6203444.5 ,        25.5 ,               6.8399 ,               0.8351
     7462.5 ,    478997.6 ,   6203469.5 ,        25.4 ,               6.8399 ,               0.8351
     7487.5 ,    478997.6 ,   6203494.5 ,        25.6 ,               6.8399 ,               0.8351
     7512.5 ,    478997.6 ,   6203519.5 ,        25.9 ,               6.2112 ,               0.7932
     7537.5 ,    478997.6 ,   6203544.5 ,        26.3 ,               6.8399 ,               0.8351
     7562.5 ,    478997.6 ,   6203569.5 ,        26.6 ,               6.8399 ,               0.8351
     7587.5 ,    478997.6 ,   6203594.5 ,        26.9 ,               6.8399 ,               0.8351
