 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0818
  478994.2,     -40.0,        -0.1813
  478994.2,     -80.0,        -0.0738
  478994.2,    -120.0,        -0.0133
  478994.2,    -160.0,         0.0541
  478994.2,    -200.0,         0.1443
  478994.2,    -240.0,        -0.1171
  478994.2,    -280.0,        -0.2019
  478994.2,    -320.0,        -0.0846
  478994.2,    -360.0,        -0.0254
  478994.2,    -400.0,        -0.2302
  478994.2,    -440.0,         0.0783
  478993.1,       0.0,        -0.0647
  478993.1,     -40.0,        -0.1964
  478993.1,     -80.0,        -0.1022
  478993.1,    -120.0,        -0.0367
  478993.1,    -160.0,        -0.0500
  478993.1,    -200.0,         0.1006
  478993.1,    -240.0,        -0.0917
  478993.1,    -280.0,        -0.1333
  478993.1,    -320.0,        -0.0623
  478993.1,    -360.0,         0.0251
  478993.1,    -400.0,        -0.1948
  478993.1,    -440.0,         0.0944
  478993.2,       0.0,         0.0031
  478993.2,     -40.0,        -0.1688
  478993.2,     -80.0,        -0.1037
  478993.2,    -120.0,        -0.0231
  478993.2,    -160.0,        -0.0826
  478993.2,    -200.0,         0.0753
  478993.2,    -240.0,        -0.0879
  478993.2,    -280.0,         0.0204
  478993.2,    -320.0,        -0.0061
  478993.2,    -360.0,         0.0798
  478993.2,    -400.0,        -0.1343
  478993.2,    -440.0,         0.1347
  478994.3,       0.0,         0.0624
  478994.3,     -40.0,        -0.1303
  478994.3,     -80.0,        -0.0819
  478994.3,    -120.0,         0.0157
  478994.3,    -160.0,        -0.0625
  478994.3,    -200.0,         0.0570
  478994.3,    -240.0,        -0.0897
  478994.3,    -280.0,         0.1294
  478994.3,    -320.0,         0.0413
  478994.3,    -360.0,         0.1318
  478994.3,    -400.0,        -0.0597
  478994.3,    -440.0,         0.1354
  478995.7,       0.0,         0.0411
  478995.7,     -40.0,        -0.1794
  478995.7,     -80.0,        -0.0960
  478995.7,    -120.0,         0.0385
  478995.7,    -160.0,        -0.0396
  478995.7,    -200.0,         0.0360
  478995.7,    -240.0,        -0.0533
  478995.7,    -280.0,         0.0987
  478995.7,    -320.0,        -0.0400
  478995.7,    -360.0,         0.1126
  478995.7,    -400.0,        -0.0383
  478995.7,    -440.0,         0.0805
  478996.8,       0.0,        -0.0075
  478996.8,     -40.0,        -0.2673
  478996.8,     -80.0,        -0.1253
  478996.8,    -120.0,         0.0489
  478996.8,    -160.0,        -0.0107
  478996.8,    -200.0,         0.0363
  478996.8,    -240.0,        -0.0158
  478996.8,    -280.0,         0.0197
  478996.8,    -320.0,        -0.1856
  478996.8,    -360.0,         0.0640
  478996.8,    -400.0,        -0.0672
  478996.8,    -440.0,        -0.0153
  478997.1,       0.0,         0.0122
  478997.1,     -40.0,        -0.2700
  478997.1,     -80.0,        -0.1030
  478997.1,    -120.0,         0.0887
  478997.1,    -160.0,         0.0457
  478997.1,    -200.0,         0.0670
  478997.1,    -240.0,         0.0599
  478997.1,    -280.0,         0.0349
  478997.1,    -320.0,        -0.2065
  478997.1,    -360.0,         0.0816
  478997.1,    -400.0,        -0.0649
  478997.1,    -440.0,        -0.0365
  478996.1,       0.0,         0.0751
  478996.1,     -40.0,        -0.1975
  478996.1,     -80.0,        -0.0774
  478996.1,    -120.0,         0.0818
  478996.1,    -160.0,         0.0622
  478996.1,    -200.0,         0.1142
  478996.1,    -240.0,         0.0319
  478996.1,    -280.0,         0.1199
  478996.1,    -320.0,        -0.0535
  478996.1,    -360.0,         0.1224
  478996.1,    -400.0,        -0.0920
  478996.1,    -440.0,         0.0362
  478994.3,       0.0,         0.1348
  478994.3,     -40.0,        -0.0998
  478994.3,     -80.0,        -0.0286
  478994.3,    -120.0,         0.0573
  478994.3,    -160.0,         0.0546
  478994.3,    -200.0,         0.1932
  478994.3,    -240.0,         0.0447
  478994.3,    -280.0,         0.1666
  478994.3,    -320.0,         0.1830
  478994.3,    -360.0,         0.1956
  478994.3,    -400.0,        -0.1088
  478994.3,    -440.0,         0.2206
  478992.4,       0.0,         0.1276
  478992.4,     -40.0,        -0.1135
  478992.4,     -80.0,        -0.0139
  478992.4,    -120.0,         0.0288
  478992.4,    -160.0,         0.0271
  478992.4,    -200.0,         0.2038
  478992.4,    -240.0,         0.0648
  478992.4,    -280.0,         0.0980
  478992.4,    -320.0,         0.2358
  478992.4,    -360.0,         0.2275
  478992.4,    -400.0,        -0.1400
  478992.4,    -440.0,         0.2653
  478991.2,       0.0,         0.0299
  478991.2,     -40.0,        -0.2142
  478991.2,     -80.0,        -0.0786
  478991.2,    -120.0,        -0.0036
  478991.2,    -160.0,         0.0003
  478991.2,    -200.0,         0.1094
  478991.2,    -240.0,         0.0135
  478991.2,    -280.0,         0.0080
  478991.2,    -320.0,         0.0767
