Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,89,480046.6,6208634.0,41.1,37.5,0.0,0.0,1181.995,254.5702,896.5504,380.7370,468.4839,392.9445,151.9980,235.7223,37.16059,96.74637,99.12666,100.0104
1,1,100,480045.1,6208602.5,41.0,39.1,0.0,0.0,1184.342,250.6899,904.1000,377.5796,476.8839,395.2233,155.2914,239.4955,37.63660,98.48302,104.4587,105.5545
1,1,111,480044.3,6208569.5,40.7,40.2,0.0,0.0,1198.111,249.3688,920.0165,378.0517,489.6776,401.1923,159.9636,245.5266,38.42788,101.1357,109.4494,111.1185
1,1,122,480045.0,6208535.5,39.2,40.8,0.0,0.0,1221.776,251.0305,942.2948,382.2938,505.1127,410.1604,165.3243,253.0041,39.39442,104.3181,113.8917,116.2400
1,1,133,480047.3,6208500.5,37.8,41.1,0.0,0.0,1253.301,256.0401,968.5080,390.3239,521.1735,421.2657,170.5874,260.9870,40.37209,107.5845,117.6546,120.4808
1,1,144,480050.8,6208465.0,41.2,37.6,0.0,0.0,1289.448,264.5008,995.3260,401.7830,535.3641,433.2464,174.8197,268.2887,41.16647,110.3922,120.5635,123.3451
1,1,155,480054.6,6208429.0,40.5,39.3,0.0,0.0,1324.390,274.6608,1018.982,414.3884,546.2299,444.2878,177.6904,274.1017,41.70428,112.4670,122.5670,124.9068
1,1,166,480057.9,6208393.0,41.0,38.1,0.0,0.0,1349.699,283.1928,1034.918,424.1855,552.8691,451.9465,179.2583,277.7831,41.99224,113.6932,123.6454,125.6158
1,1,177,480059.6,6208357.0,41.9,38.4,0.0,0.0,1358.498,287.2659,1039.550,427.8509,554.7255,454.2563,179.6546,278.8851,42.05375,114.0194,123.8232,125.8591
1,1,188,480059.8,6208322.5,42.5,38.1,0.0,0.0,1351.461,286.8540,1033.530,425.5577,552.1348,451.4818,179.0210,277.5617,41.93205,113.5321,123.1463,125.3041
1,1,199,480059.2,6208288.5,42.7,38.2,0.0,0.0,1332.114,283.1183,1019.011,418.8138,545.7451,444.6886,177.4938,274.1866,41.67291,112.3622,121.6565,123.4091
1,1,210,480059.0,6208255.0,42.9,39.5,0.0,0.0,1306.422,277.8030,999.9122,409.9459,537.0723,435.7601,175.4270,269.5956,41.34968,110.7976,119.6866,120.2945
1,1,221,480059.3,6208221.5,42.9,39.5,0.0,0.0,1293.136,276.0716,989.0474,405.7847,531.7931,430.7421,174.1996,266.8644,41.17844,109.8821,118.8465,118.7174
1,1,232,480059.9,6208188.0,43.1,38.5,0.0,0.0,1314.876,284.0969,1001.939,414.5256,536.8411,436.9493,175.4990,269.7442,41.41937,110.8884,121.1213,122.1813
1,1,243,480060.6,6208155.0,43.2,37.2,0.0,0.0,1381.211,304.4267,1045.220,439.5976,555.2188,457.5028,180.0484,279.8553,42.17932,114.3616,127.3020,132.2278
1,1,254,480061.6,6208122.0,42.9,36.1,0.0,0.0,1455.541,326.9620,1093.902,467.6538,575.8776,480.6248,185.1275,291.2165,43.02126,118.2517,133.9670,143.4637
1,1,265,480062.4,6208088.5,42.7,36.0,0.0,0.0,1489.077,338.2482,1114.660,480.9149,584.0635,490.6091,187.1055,295.8412,43.36389,119.8236,136.5646,148.6634
1,1,276,480062.5,6208056.0,42.9,36.2,0.0,0.0,1445.150,328.0587,1082.570,465.9592,568.7938,475.7013,183.2756,287.7745,42.77072,117.0360,131.7868,142.4628
1,1,287,480061.9,6208024.0,43.5,37.0,0.0,0.0,1344.416,302.1288,1011.703,430.3399,536.2502,442.5599,175.1243,270.3724,41.47127,111.0235,121.9535,128.3344
1,1,298,480060.4,6207992.5,43.9,39.3,0.0,0.0,1218.364,269.1564,923.5519,385.5464,495.9073,401.3425,164.9442,248.7722,39.82263,103.5288,110.4473,111.4030
1,1,309,480058.6,6207961.5,43.8,42.8,0.0,0.0,1096.014,237.1051,837.9930,342.1194,456.5958,361.4194,154.8989,227.7496,38.16690,96.18296,100.3099,96.28705
1,1,320,480056.9,6207930.5,43.9,44.7,0.0,0.0,1004.340,213.0649,773.9118,309.5697,427.1196,331.5567,147.3061,211.9937,36.89962,90.65189,93.97184,86.73798
1,1,331,480055.8,6207900.5,44.1,44.2,0.0,0.0,972.6484,204.6176,751.9757,298.1322,417.2478,321.3018,144.7870,206.6845,36.47660,88.79632,93.80740,86.43916
1,1,342,480055.7,6207869.5,44.1,42.3,0.0,0.0,1025.128,217.9943,789.2878,316.2167,435.1143,338.5442,149.5353,216.1280,37.28023,92.16725,101.9758,98.73319
1,1,353,480056.9,6207839.0,43.9,39.5,0.0,0.0,1149.836,250.0609,877.4985,359.6004,476.8450,379.4072,160.5280,238.2614,39.13250,100.0288,116.4459,120.5190
1,1,364,480059.0,6207807.5,42.9,37.7,0.0,0.0,1311.278,291.5291,991.7474,415.7650,530.8427,432.3747,174.6727,266.9175,41.49142,110.1700,132.8156,145.0055
1,1,375,480061.1,6207774.5,41.8,36.4,0.0,0.0,1467.171,331.3378,1102.407,469.8065,583.2723,483.7272,188.2742,294.7417,43.70809,119.9516,145.6317,163.7789
1,1,386,480062.2,6207741.0,41.2,35.3,0.0,0.0,1580.307,359.8850,1183.227,508.7120,621.8190,521.2795,198.1178,315.1855,45.24659,127.0598,151.3857,171.4912
1,1,397,480061.6,6207707.0,41.2,34.7,0.0,0.0,1644.210,375.7013,1229.357,530.3574,644.1525,542.7251,203.7253,327.0011,46.07650,131.1171,151.7205,170.7421
1,1,408,480059.7,6207673.5,41.5,34.3,0.0,0.0,1654.675,377.9405,1237.495,533.4470,648.6420,546.4713,204.8181,329.3136,46.20781,131.8858,148.8719,165.0934
1,1,419,480056.6,6207640.5,41.9,34.3,0.0,0.0,1617.828,368.2167,1211.899,520.1544,637.2712,534.4658,201.9697,323.1748,45.75227,129.7633,144.2748,156.9324
1,1,430,480053.5,6207608.5,42.0,35.2,0.0,0.0,1547.935,350.0417,1162.826,495.3671,614.8863,511.4799,196.4013,311.1660,44.88734,125.6377,138.3066,147.1228
1,1,441,480051.1,6207576.5,42.0,36.5,0.0,0.0,1455.148,325.8701,1097.634,462.5253,584.9985,480.9320,188.9969,295.1546,43.73754,120.1499,130.9862,135.9246
1,1,452,480049.9,6207545.0,41.6,37.9,0.0,0.0,1357.407,300.4800,1028.849,427.9994,553.3327,448.7027,181.1682,278.2139,42.51889,114.3498,123.3777,124.9484
1,1,463,480049.6,6207513.0,41.2,38.8,0.0,0.0,1276.428,280.0673,971.2020,399.7450,526.4080,421.7693,174.4929,263.8725,41.48613,109.4364,117.3797,116.7157
1,1,474,480050.1,6207480.0,40.7,39.7,0.0,0.0,1239.361,272.3661,943.1203,387.7075,512.3754,408.8572,170.9458,256.5423,40.95798,106.9098,115.3990,114.4776
1,1,485,480050.8,6207446.0,40.8,39.2,0.0,0.0,1261.890,281.8353,955.2758,397.6131,515.9824,415.0207,171.6692,258.7917,41.11479,107.6384,118.6080,119.7588
1,1,496,480051.3,6207411.5,40.8,37.9,0.0,0.0,1321.913,302.1990,992.7081,421.3294,530.6782,433.1864,175.0461,267.0734,41.68383,110.4000,124.3676,128.7492
1,1,507,480051.2,6207376.5,40.6,37.1,0.0,0.0,1389.399,324.9770,1035.028,447.8418,547.4928,453.7197,178.8661,276.5348,42.29562,113.5251,129.2543,136.5412
1,1,518,480050.6,6207341.0,40.7,36.5,0.0,0.0,1443.550,344.1295,1068.230,469.4871,560.2817,469.9836,181.6283,283.8401,42.70553,115.8741,131.3106,140.2763
1,1,529,480049.7,6207304.5,40.8,35.9,0.0,0.0,1481.979,358.5681,1090.957,485.3159,568.4738,481.2960,183.2222,288.6530,42.91149,117.3505,131.3396,140.9693
1,1,540,480048.8,6207268.5,41.1,35.3,0.0,0.0,1502.255,366.9551,1102.037,494.2552,571.6859,487.0239,183.6127,290.7146,42.92912,117.8969,130.4867,140.0865
1,1,551,480048.6,6207232.5,41.4,35.2,0.0,0.0,1503.043,368.5801,1100.843,495.6834,569.7628,486.8214,182.8030,289.9094,42.76782,117.4930,129.1196,138.2141
1,1,562,480049.1,6207197.0,41.5,35.5,0.0,0.0,1481.479,362.3582,1085.748,488.3424,562.2245,479.8581,180.7285,285.9399,42.41783,116.0558,126.8739,135.0547
1,1,573,480050.3,6207162.0,41.5,36.4,0.0,0.0,1436.207,347.7807,1056.013,471.6024,548.9051,465.7472,177.3834,278.6934,41.87712,113.5586,123.4428,130.3580
1,1,584,480051.8,6207126.5,41.2,37.2,0.0,0.0,1372.130,326.7404,1014.554,447.4515,530.9139,445.9365,172.9936,268.8116,41.17577,110.2006,118.9677,124.2295
1,1,595,480053.2,6207090.5,41.2,38.2,0.0,0.0,1299.642,303.1241,967.6383,420.0779,510.6622,423.5206,168.0622,257.6778,40.38545,106.4183,113.9824,117.1658
1,1,606,480054.0,6207054.0,41.2,39.2,0.0,0.0,1231.118,281.2664,922.9746,394.3469,491.2470,402.2552,163.2757,247.0371,39.60941,102.7775,109.2434,110.0398
1,1,617,480054.2,6207017.0,41.2,39.9,0.0,0.0,1185.180,266.3029,893.3170,377.0008,478.4066,388.1254,160.0828,239.9810,39.08775,100.3518,106.4585,105.4943
1,1,628,480053.9,6206980.5,41.4,40.2,0.0,0.0,1182.844,263.7553,893.2878,375.5312,478.8368,387.9492,160.2068,240.0934,39.10991,100.3996,107.6474,106.7793
1,1,639,480052.8,6206943.5,41.7,39.3,0.0,0.0,1227.834,274.3297,925.7217,391.1315,493.9754,402.9997,164.0569,248.1169,39.74966,103.1981,113.1510,114.5159
1,1,650,480051.4,6206907.0,41.8,38.1,0.0,0.0,1286.573,288.7141,967.7228,411.5314,513.6914,422.4814,169.1433,258.5670,40.60420,106.8697,119.4332,123.3361
1,1,661,480050.1,6206871.0,41.8,38.4,0.0,0.0,1323.344,296.9802,994.9503,423.6812,527.2039,434.9210,172.8087,265.6083,41.24239,109.4137,122.7959,127.5978
1,1,672,480049.2,6206835.0,41.7,39.2,0.0,0.0,1331.104,297.0452,1002.724,424.9350,532.5195,438.0931,174.5685,268.1516,41.58128,110.4573,122.5893,126.3172
