Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
31073,50.0,20.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,17.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,14.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,11.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,8.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,5.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,2.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-0.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-3.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-6.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-9.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-12.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-15.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-18.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-21.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-24.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-27.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-30.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-33.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-36.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-39.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-42.4,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-45.8,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-49.2,480048.38,6208845.50,30.00,1.48,33.33,1.52
31073,50.0,-52.6,480048.38,6208845.50,30.00,1.48,33.33,1.52
