Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
31053,50.0,30.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,27.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,24.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,21.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,18.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,15.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,12.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,9.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,6.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,3.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,0.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-2.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-5.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-8.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-11.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-14.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-17.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-20.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-23.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-26.8,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-30.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-34.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-38.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-42.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-46.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-50.3,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-54.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-58.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-62.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,50.0,-66.2,479752.56,6208849.50,30.00,1.48,33.33,1.52
31053,150.0,38.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,35.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,32.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,29.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,26.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,23.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,20.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,17.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,14.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,11.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,8.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,5.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
31053,150.0,2.9,479752.56,6208749.50,30.00,1.48,33.33,1.52
