Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11250,25.0,561.4,734932.88,7173378.50,52.25,1.72,19.14,1.28
11250,25.0,551.4,734932.88,7173378.50,55.55,1.74,18.00,1.26
11250,25.0,541.4,734932.88,7173378.50,62.00,1.79,16.13,1.21
11250,25.0,531.4,734932.88,7173378.50,71.57,1.85,13.97,1.15
11250,25.0,521.4,734932.88,7173378.50,84.31,1.93,11.86,1.07
11250,25.0,508.9,734932.88,7173378.50,110.47,2.04,9.05,0.96
11250,25.0,491.4,734932.88,7173378.50,157.05,2.20,6.37,0.80
11250,25.0,470.8,734932.88,7173378.50,219.52,2.34,4.56,0.66
11250,25.0,449.0,734932.88,7173378.50,297.78,2.47,3.36,0.53
11250,25.0,425.8,734932.88,7173378.50,388.11,2.59,2.58,0.41
11250,25.0,401.3,734932.88,7173378.50,484.43,2.69,2.06,0.31
11250,25.0,375.3,734932.88,7173378.50,579.78,2.76,1.72,0.24
11250,25.0,347.7,734932.88,7173378.50,668.06,2.82,1.50,0.18
11250,25.0,318.5,734932.88,7173378.50,745.18,2.87,1.34,0.13
11250,25.0,287.5,734932.88,7173378.50,809.39,2.91,1.24,0.09
11250,25.0,254.7,734932.88,7173378.50,860.83,2.93,1.16,0.07
11250,25.0,219.9,734932.88,7173378.50,900.72,2.95,1.11,0.05
11250,25.0,182.9,734932.88,7173378.50,930.86,2.97,1.07,0.03
11250,25.0,143.7,734932.88,7173378.50,952.88,2.98,1.05,0.02
11250,25.0,102.1,734932.88,7173378.50,968.30,2.99,1.03,0.01
11250,25.0,58.0,734932.88,7173378.50,978.38,2.99,1.02,0.01
11250,25.0,11.3,734932.88,7173378.50,983.73,2.99,1.02,0.01
11250,75.0,561.0,734932.75,7173328.50,40.31,1.61,24.81,1.39
11250,75.0,551.0,734932.75,7173328.50,43.83,1.64,22.81,1.36
11250,75.0,541.0,734932.75,7173328.50,50.56,1.70,19.78,1.30
11250,75.0,531.0,734932.75,7173328.50,60.38,1.78,16.56,1.22
11250,75.0,521.0,734932.75,7173328.50,73.25,1.86,13.65,1.14
11250,75.0,508.5,734932.75,7173328.50,99.49,2.00,10.05,1.00
11250,75.0,491.0,734932.75,7173328.50,145.97,2.16,6.85,0.84
11250,75.0,470.4,734932.75,7173328.50,208.22,2.32,4.80,0.68
11250,75.0,448.5,734932.75,7173328.50,286.25,2.46,3.49,0.54
11250,75.0,425.4,734932.75,7173328.50,376.48,2.58,2.66,0.42
11250,75.0,400.8,734932.75,7173328.50,472.97,2.67,2.11,0.33
11250,75.0,374.8,734932.75,7173328.50,568.88,2.76,1.76,0.24
11250,75.0,347.3,734932.75,7173328.50,658.12,2.82,1.52,0.18
11250,75.0,318.1,734932.75,7173328.50,736.54,2.87,1.36,0.13
11250,75.0,287.1,734932.75,7173328.50,802.24,2.90,1.25,0.10
11250,75.0,254.2,734932.75,7173328.50,855.19,2.93,1.17,0.07
11250,75.0,219.4,734932.75,7173328.50,896.51,2.95,1.12,0.05
11250,75.0,182.5,734932.75,7173328.50,927.82,2.97,1.08,0.03
11250,75.0,143.4,734932.75,7173328.50,950.78,2.98,1.05,0.02
11250,75.0,101.9,734932.75,7173328.50,966.91,2.99,1.03,0.01
11250,75.0,57.9,734932.75,7173328.50,977.46,2.99,1.02,0.01
11250,75.0,11.3,734932.75,7173328.50,983.09,2.99,1.02,0.01
11250,125.0,560.7,734932.75,7173278.50,35.34,1.55,28.29,1.45
11250,125.0,550.7,734932.75,7173278.50,39.11,1.59,25.57,1.41
11250,125.0,540.7,734932.75,7173278.50,46.10,1.66,21.69,1.34
11250,125.0,530.7,734932.75,7173278.50,56.08,1.75,17.83,1.25
11250,125.0,520.7,734932.75,7173278.50,68.92,1.84,14.51,1.16
11250,125.0,508.2,734932.75,7173278.50,94.75,1.98,10.55,1.02
11250,125.0,490.7,734932.75,7173278.50,140.05,2.15,7.14,0.85
11250,125.0,470.1,734932.75,7173278.50,200.53,2.30,4.99,0.70
11250,125.0,448.3,734932.75,7173278.50,276.46,2.44,3.62,0.56
11250,125.0,425.2,734932.75,7173278.50,364.65,2.56,2.74,0.44
11250,125.0,400.6,734932.75,7173278.50,459.57,2.66,2.18,0.34
11250,125.0,374.6,734932.75,7173278.50,554.70,2.74,1.80,0.26
11250,125.0,347.0,734932.75,7173278.50,644.13,2.81,1.55,0.19
11250,125.0,317.8,734932.75,7173278.50,723.67,2.86,1.38,0.14
11250,125.0,286.9,734932.75,7173278.50,791.14,2.90,1.26,0.10
11250,125.0,254.0,734932.75,7173278.50,846.20,2.93,1.18,0.07
11250,125.0,219.2,734932.75,7173278.50,889.61,2.95,1.12,0.05
11250,125.0,182.3,734932.75,7173278.50,922.81,2.97,1.08,0.03
11250,125.0,143.2,734932.75,7173278.50,947.29,2.98,1.06,0.02
11250,125.0,101.8,734932.75,7173278.50,964.58,2.98,1.04,0.02
11250,125.0,57.8,734932.75,7173278.50,975.92,2.99,1.02,0.01
11250,125.0,11.2,734932.75,7173278.50,982.00,2.99,1.02,0.01
11250,175.0,561.0,734932.62,7173228.50,39.64,1.60,25.23,1.40
11250,175.0,551.0,734932.62,7173228.50,43.84,1.64,22.81,1.36
