Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11250,25.0,561.4,734932.88,7173378.50,29.58,1.47,33.81,1.53
11250,25.0,551.4,734932.88,7173378.50,31.12,1.49,32.13,1.51
11250,25.0,541.4,734932.88,7173378.50,34.83,1.54,28.71,1.46
11250,25.0,531.4,734932.88,7173378.50,41.20,1.61,24.27,1.39
11250,25.0,521.4,734932.88,7173378.50,50.68,1.70,19.73,1.30
11250,25.0,508.9,734932.88,7173378.50,72.25,1.86,13.84,1.14
11250,25.0,491.4,734932.88,7173378.50,115.16,2.06,8.68,0.94
11250,25.0,470.8,734932.88,7173378.50,177.88,2.25,5.62,0.75
11250,25.0,449.0,734932.88,7173378.50,260.87,2.42,3.83,0.58
11250,25.0,425.8,734932.88,7173378.50,359.69,2.56,2.78,0.44
11250,25.0,401.3,734932.88,7173378.50,466.48,2.67,2.14,0.33
11250,25.0,375.3,734932.88,7173378.50,572.32,2.76,1.75,0.24
11250,25.0,347.7,734932.88,7173378.50,669.69,2.83,1.49,0.17
11250,25.0,318.5,734932.88,7173378.50,753.74,2.88,1.33,0.12
11250,25.0,287.5,734932.88,7173378.50,822.68,2.92,1.22,0.08
11250,25.0,254.7,734932.88,7173378.50,876.90,2.94,1.14,0.06
11250,25.0,219.9,734932.88,7173378.50,918.11,2.96,1.09,0.04
11250,25.0,182.9,734932.88,7173378.50,948.50,2.98,1.05,0.02
11250,25.0,143.7,734932.88,7173378.50,970.12,2.99,1.03,0.01
11250,25.0,102.1,734932.88,7173378.50,984.71,2.99,1.02,0.01
11250,25.0,58.0,734932.88,7173378.50,993.86,3.00,1.01,0.00
11250,25.0,11.3,734932.88,7173378.50,998.49,3.00,1.00,0.00
11250,75.0,561.0,734932.75,7173328.50,46.59,1.67,21.46,1.33
11250,75.0,551.0,734932.75,7173328.50,46.69,1.67,21.42,1.33
11250,75.0,541.0,734932.75,7173328.50,48.83,1.69,20.48,1.31
11250,75.0,531.0,734932.75,7173328.50,54.14,1.73,18.47,1.27
11250,75.0,521.0,734932.75,7173328.50,63.15,1.80,15.84,1.20
11250,75.0,508.5,734932.75,7173328.50,84.57,1.93,11.83,1.07
11250,75.0,491.0,734932.75,7173328.50,127.69,2.11,7.83,0.89
11250,75.0,470.4,734932.75,7173328.50,190.47,2.28,5.25,0.72
11250,75.0,448.5,734932.75,7173328.50,272.80,2.44,3.67,0.56
11250,75.0,425.4,734932.75,7173328.50,370.01,2.57,2.70,0.43
11250,75.0,400.8,734932.75,7173328.50,474.49,2.68,2.11,0.32
11250,75.0,374.8,734932.75,7173328.50,577.86,2.76,1.73,0.24
11250,75.0,347.3,734932.75,7173328.50,672.99,2.83,1.49,0.17
11250,75.0,318.1,734932.75,7173328.50,755.42,2.88,1.32,0.12
11250,75.0,287.1,734932.75,7173328.50,823.36,2.92,1.21,0.08
11250,75.0,254.2,734932.75,7173328.50,877.13,2.94,1.14,0.06
11250,75.0,219.4,734932.75,7173328.50,918.27,2.96,1.09,0.04
11250,75.0,182.5,734932.75,7173328.50,948.70,2.98,1.05,0.02
11250,75.0,143.4,734932.75,7173328.50,970.42,2.99,1.03,0.01
11250,75.0,101.9,734932.75,7173328.50,985.13,2.99,1.02,0.01
11250,75.0,57.9,734932.75,7173328.50,994.35,3.00,1.01,0.00
11250,75.0,11.3,734932.75,7173328.50,999.03,3.00,1.00,0.00
11250,125.0,560.7,734932.75,7173278.50,57.47,1.76,17.40,1.24
11250,125.0,550.7,734932.75,7173278.50,58.92,1.77,16.97,1.23
11250,125.0,540.7,734932.75,7173278.50,62.94,1.80,15.89,1.20
11250,125.0,530.7,734932.75,7173278.50,70.26,1.85,14.23,1.15
11250,125.0,520.7,734932.75,7173278.50,81.24,1.91,12.31,1.09
11250,125.0,508.2,734932.75,7173278.50,105.49,2.02,9.48,0.98
11250,125.0,490.7,734932.75,7173278.50,151.28,2.18,6.61,0.82
11250,125.0,470.1,734932.75,7173278.50,215.01,2.33,4.65,0.67
11250,125.0,448.3,734932.75,7173278.50,296.15,2.47,3.38,0.53
