Iteration,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
1,125.0,490.7,734932.75,7173278.50,531.77,2.73,1.88,0.27
1,125.0,470.1,734932.75,7173278.50,565.85,2.75,1.77,0.25
1,125.0,448.3,734932.75,7173278.50,605.77,2.78,1.65,0.22
1,125.0,425.2,734932.75,7173278.50,650.06,2.81,1.54,0.19
1,125.0,400.6,734932.75,7173278.50,696.76,2.84,1.44,0.16
1,125.0,374.6,734932.75,7173278.50,743.67,2.87,1.34,0.13
1,125.0,347.0,734932.75,7173278.50,788.68,2.90,1.27,0.10
1,125.0,317.8,734932.75,7173278.50,830.09,2.92,1.20,0.08
1,125.0,286.9,734932.75,7173278.50,866.75,2.94,1.15,0.06
1,125.0,254.0,734932.75,7173278.50,898.11,2.95,1.11,0.05
1,125.0,219.2,734932.75,7173278.50,924.10,2.97,1.08,0.03
1,125.0,182.3,734932.75,7173278.50,944.95,2.98,1.06,0.02
1,125.0,143.2,734932.75,7173278.50,961.06,2.98,1.04,0.02
1,125.0,101.8,734932.75,7173278.50,972.92,2.99,1.03,0.01
1,125.0,57.8,734932.75,7173278.50,981.01,2.99,1.02,0.01
1,125.0,11.2,734932.75,7173278.50,985.49,2.99,1.01,0.01
1,175.0,561.0,734932.62,7173228.50,474.58,2.68,2.11,0.32
1,175.0,551.0,734932.62,7173228.50,477.20,2.68,2.10,0.32
1,175.0,541.0,734932.62,7173228.50,482.17,2.68,2.07,0.32
1,175.0,531.0,734932.62,7173228.50,489.19,2.69,2.04,0.31
1,175.0,521.0,734932.62,7173228.50,497.99,2.70,2.01,0.30
1,175.0,508.5,734932.62,7173228.50,514.12,2.71,1.95,0.29
1,175.0,491.0,734932.62,7173228.50,539.44,2.73,1.85,0.27
1,175.0,470.4,734932.62,7173228.50,570.53,2.76,1.75,0.24
1,175.0,448.6,734932.62,7173228.50,607.03,2.78,1.65,0.22
1,175.0,425.4,734932.62,7173228.50,647.81,2.81,1.54,0.19
1,175.0,400.9,734932.62,7173228.50,691.36,2.84,1.45,0.16
1,175.0,374.9,734932.62,7173228.50,735.86,2.87,1.36,0.13
1,175.0,347.3,734932.62,7173228.50,779.49,2.89,1.28,0.11
1,175.0,318.1,734932.62,7173228.50,820.59,2.91,1.22,0.09
1,175.0,287.1,734932.62,7173228.50,857.84,2.93,1.17,0.07
1,175.0,254.3,734932.62,7173228.50,890.42,2.95,1.12,0.05
1,175.0,219.5,734932.62,7173228.50,917.89,2.96,1.09,0.04
1,175.0,182.6,734932.62,7173228.50,940.24,2.97,1.06,0.03
1,175.0,143.4,734932.62,7173228.50,957.65,2.98,1.04,0.02
1,175.0,101.9,734932.62,7173228.50,970.54,2.99,1.03,0.01
1,175.0,57.9,734932.62,7173228.50,979.38,2.99,1.02,0.01
1,175.0,11.3,734932.62,7173228.50,984.27,2.99,1.02,0.01
1,225.0,561.6,734932.62,7173178.50,516.59,2.71,1.94,0.29
1,225.0,551.6,734932.62,7173178.50,518.66,2.71,1.93,0.29
1,225.0,541.6,734932.62,7173178.50,522.56,2.72,1.91,0.28
1,225.0,531.6,734932.62,7173178.50,528.07,2.72,1.89,0.28
1,225.0,521.6,734932.62,7173178.50,534.96,2.73,1.87,0.27
1,225.0,509.1,734932.62,7173178.50,547.61,2.74,1.83,0.26
1,225.0,491.6,734932.62,7173178.50,567.57,2.75,1.76,0.25
1,225.0,471.0,734932.62,7173178.50,592.37,2.77,1.69,0.23
1,225.0,449.1,734932.62,7173178.50,622.01,2.79,1.61,0.21
1,225.0,426.0,734932.62,7173178.50,655.92,2.82,1.52,0.18
1,225.0,401.5,734932.62,7173178.50,693.22,2.84,1.44,0.16
1,225.0,375.4,734932.62,7173178.50,732.68,2.86,1.36,0.14
1,225.0,347.9,734932.62,7173178.50,772.86,2.89,1.29,0.11
1,225.0,318.7,734932.62,7173178.50,812.17,2.91,1.23,0.09
1,225.0,287.7,734932.62,7173178.50,849.12,2.93,1.18,0.07
1,225.0,254.8,734932.62,7173178.50,882.43,2.95,1.13,0.05
1,225.0,220.0,734932.62,7173178.50,911.20,2.96,1.10,0.04
1,225.0,183.1,734932.62,7173178.50,935.06,2.97,1.07,0.03
1,225.0,143.8,734932.62,7173178.50,953.85,2.98,1.05,0.02
1,225.0,102.2,734932.62,7173178.50,967.87,2.99,1.03,0.01
1,225.0,58.1,734932.62,7173178.50,977.52,2.99,1.02,0.01
1,225.0,11.3,734932.62,7173178.50,982.89,2.99,1.02,0.01
1,275.0,562.1,734932.50,7173128.50,586.87,2.77,1.70,0.23
1,275.0,552.1,734932.50,7173128.50,587.71,2.77,1.70,0.23
1,275.0,542.1,734932.50,7173128.50,589.42,2.77,1.70,0.23
1,275.0,532.1,734932.50,7173128.50,592.01,2.77,1.69,0.23
1,275.0,522.1,734932.50,7173128.50,595.46,2.77,1.68,0.23
1,275.0,509.6,734932.50,7173128.50,602.14,2.78,1.66,0.22
1,275.0,492.1,734932.50,7173128.50,613.42,2.79,1.63,0.21
1,275.0,471.5,734932.50,7173128.50,628.60,2.80,1.59,0.20
1,275.0,449.6,734932.50,7173128.50,648.23,2.81,1.54,0.19
1,275.0,426.5,734932.50,7173128.50,672.44,2.83,1.49,0.17
1,275.0,402.0,734932.50,7173128.50,701.08,2.85,1.43,0.15
1,275.0,376.0,734932.50,7173128.50,733.54,2.87,1.36,0.13
1,275.0,348.4,734932.50,7173128.50,768.74,2.89,1.30,0.11
1,275.0,319.2,734932.50,7173128.50,805.16,2.91,1.24,0.09
1,275.0,288.2,734932.50,7173128.50,841.04,2.92,1.19,0.08
1,275.0,255.4,734932.50,7173128.50,874.61,2.94,1.14,0.06
1,275.0,220.5,734932.50,7173128.50,904.43,2.96,1.11,0.04
1,275.0,183.5,734932.50,7173128.50,929.71,2.97,1.08,0.03
1,275.0,144.1,734932.50,7173128.50,949.87,2.98,1.05,0.02
1,275.0,102.4,734932.50,7173128.50,965.03,2.98,1.04,0.02
1,275.0,58.2,734932.50,7173128.50,975.52,2.99,1.03,0.01
1,275.0,11.4,734932.50,7173128.50,981.39,2.99,1.02,0.01
1,325.0,562.3,734932.50,7173078.50,672.33,2.83,1.49,0.17
1,325.0,552.3,734932.50,7173078.50,671.47,2.83,1.49,0.17
1,325.0,542.3,734932.50,7173078.50,670.17,2.83,1.49,0.17
1,325.0,532.3,734932.50,7173078.50,668.80,2.83,1.50,0.17
1,325.0,522.3,734932.50,7173078.50,667.63,2.82,1.50,0.18
1,325.0,509.8,734932.50,7173078.50,666.50,2.82,1.50,0.18
1,325.0,492.3,734932.50,7173078.50,666.86,2.82,1.50,0.18
1,325.0,471.7,734932.50,7173078.50,670.47,2.83,1.49,0.17
1,325.0,449.9,734932.50,7173078.50,678.51,2.83,1.47,0.17
1,325.0,426.8,734932.50,7173078.50,691.91,2.84,1.45,0.16
1,325.0,402.2,734932.50,7173078.50,711.15,2.85,1.41,0.15
1,325.0,376.2,734932.50,7173078.50,736.09,2.87,1.36,0.13
1,325.0,348.6,734932.50,7173078.50,765.92,2.88,1.31,0.12
1,325.0,319.4,734932.50,7173078.50,799.10,2.90,1.25,0.10
1,325.0,288.4,734932.50,7173078.50,833.58,2.92,1.20,0.08
1,325.0,255.6,734932.50,7173078.50,867.16,2.94,1.15,0.06
1,325.0,220.8,734932.50,7173078.50,897.83,2.95,1.11,0.05
1,325.0,183.8,734932.50,7173078.50,924.39,2.97,1.08,0.03
1,325.0,144.3,734932.50,7173078.50,945.85,2.98,1.06,0.02
1,325.0,102.6,734932.50,7173078.50,962.13,2.98,1.04,0.02
1,325.0,58.3,734932.50,7173078.50,973.46,2.99,1.03,0.01
1,325.0,11.4,734932.50,7173078.50,979.83,2.99,1.02,0.01
1,375.0,562.4,734932.38,7173028.50,747.84,2.87,1.34,0.13
1,375.0,552.4,734932.38,7173028.50,745.35,2.87,1.34,0.13
1,375.0,542.4,734932.38,7173028.50,741.15,2.87,1.35,0.13
1,375.0,532.4,734932.38,7173028.50,735.96,2.87,1.36,0.13
1,375.0,522.4,734932.38,7173028.50,730.36,2.86,1.37,0.14
1,375.0,509.9,734932.38,7173028.50,721.81,2.86,1.39,0.14
1,375.0,492.4,734932.38,7173028.50,712.00,2.85,1.40,0.15
1,375.0,471.8,734932.38,7173028.50,705.12,2.85,1.42,0.15
1,375.0,450.0,734932.38,7173028.50,702.99,2.85,1.42,0.15
1,375.0,426.8,734932.38,7173028.50,707.13,2.85,1.41,0.15
1,375.0,402.3,734932.38,7173028.50,718.47,2.86,1.39,0.14
1,375.0,376.3,734932.38,7173028.50,737.18,2.87,1.36,0.13
1,375.0,348.7,734932.38,7173028.50,762.56,2.88,1.31,0.12
1,375.0,319.5,734932.38,7173028.50,793.05,2.90,1.26,0.10
1,375.0,288.5,734932.38,7173028.50,826.38,2.92,1.21,0.08
1,375.0,255.7,734932.38,7173028.50,859.98,2.93,1.16,0.07
1,375.0,220.9,734932.38,7173028.50,891.44,2.95,1.12,0.05
1,375.0,183.8,734932.38,7173028.50,919.19,2.96,1.09,0.04
1,375.0,144.4,734932.38,7173028.50,941.87,2.97,1.06,0.03
1,375.0,102.6,734932.38,7173028.50,959.23,2.98,1.04,0.02
1,375.0,58.3,734932.38,7173028.50,971.38,2.99,1.03,0.01
1,375.0,11.4,734932.38,7173028.50,978.24,2.99,1.02,0.01
1,425.0,562.6,734932.38,7172978.50,785.00,2.89,1.27,0.11
1,425.0,552.6,734932.38,7172978.50,781.67,2.89,1.28,0.11
1,425.0,542.6,734932.38,7172978.50,775.94,2.89,1.29,0.11
1,425.0,532.6,734932.38,7172978.50,768.68,2.89,1.30,0.11
1,425.0,522.6,734932.38,7172978.50,760.67,2.88,1.31,0.12
1,425.0,510.1,734932.38,7172978.50,748.06,2.87,1.34,0.13
1,425.0,492.6,734932.38,7172978.50,732.70,2.86,1.36,0.14
1,425.0,472.0,734932.38,7172978.50,720.11,2.86,1.39,0.14
1,425.0,450.1,734932.38,7172978.50,712.43,2.85,1.40,0.15
1,425.0,427.0,734932.38,7172978.50,711.54,2.85,1.41,0.15
1,425.0,402.5,734932.38,7172978.50,718.57,2.86,1.39,0.14
1,425.0,376.4,734932.38,7172978.50,733.88,2.87,1.36,0.13
1,425.0,348.9,734932.38,7172978.50,756.86,2.88,1.32,0.12
1,425.0,319.7,734932.38,7172978.50,785.98,2.90,1.27,0.10
1,425.0,288.7,734932.38,7172978.50,818.88,2.91,1.22,0.09
1,425.0,255.9,734932.38,7172978.50,852.83,2.93,1.17,0.07
1,425.0,221.0,734932.38,7172978.50,885.17,2.95,1.13,0.05
1,425.0,184.0,734932.38,7172978.50,914.09,2.96,1.09,0.04
1,425.0,144.5,734932.38,7172978.50,937.96,2.97,1.07,0.03
1,425.0,102.7,734932.38,7172978.50,956.36,2.98,1.05,0.02
1,425.0,58.4,734932.38,7172978.50,969.31,2.99,1.03,0.01
1,425.0,11.4,734932.38,7172978.50,976.65,2.99,1.02,0.01
1,475.0,562.9,734932.25,7172928.50,767.81,2.89,1.30,0.11
1,475.0,552.9,734932.25,7172928.50,764.84,2.88,1.31,0.12
1,475.0,542.9,734932.25,7172928.50,759.68,2.88,1.32,0.12
1,475.0,532.9,734932.25,7172928.50,753.12,2.88,1.33,0.12
1,475.0,522.9,734932.25,7172928.50,745.84,2.87,1.34,0.13
1,475.0,510.4,734932.25,7172928.50,734.32,2.87,1.36,0.13
1,475.0,492.9,734932.25,7172928.50,720.24,2.86,1.39,0.14
1,475.0,472.3,734932.25,7172928.50,708.73,2.85,1.41,0.15
1,475.0,450.5,734932.25,7172928.50,701.89,2.85,1.42,0.15
1,475.0,427.3,734932.25,7172928.50,701.53,2.85,1.43,0.15
1,475.0,402.8,734932.25,7172928.50,708.89,2.85,1.41,0.15
1,475.0,376.8,734932.25,7172928.50,724.38,2.86,1.38,0.14
1,475.0,349.2,734932.25,7172928.50,747.58,2.87,1.34,0.13
1,475.0,320.0,734932.25,7172928.50,777.07,2.89,1.29,0.11
1,475.0,289.0,734932.25,7172928.50,810.60,2.91,1.23,0.09
1,475.0,256.2,734932.25,7172928.50,845.44,2.93,1.18,0.07
1,475.0,221.4,734932.25,7172928.50,878.88,2.94,1.14,0.06
1,475.0,184.3,734932.25,7172928.50,909.05,2.96,1.10,0.04
1,475.0,144.7,734932.25,7172928.50,934.13,2.97,1.07,0.03
1,475.0,102.9,734932.25,7172928.50,953.55,2.98,1.05,0.02
1,475.0,58.5,734932.25,7172928.50,967.28,2.99,1.03,0.01
1,475.0,11.5,734932.25,7172928.50,975.07,2.99,1.03,0.01
1,525.0,563.3,734932.25,7172878.50,703.68,2.85,1.42,0.15
1,525.0,553.3,734932.25,7172878.50,702.04,2.85,1.42,0.15
1,525.0,543.3,734932.25,7172878.50,699.16,2.84,1.43,0.16
1,525.0,533.3,734932.25,7172878.50,695.50,2.84,1.44,0.16
1,525.0,523.3,734932.25,7172878.50,691.48,2.84,1.45,0.16
1,525.0,510.8,734932.25,7172878.50,685.24,2.84,1.46,0.16
1,525.0,493.3,734932.25,7172878.50,678.08,2.83,1.47,0.17
1,525.0,472.7,734932.25,7172878.50,673.36,2.83,1.49,0.17
1,525.0,450.9,734932.25,7172878.50,672.76,2.83,1.49,0.17
1,525.0,427.7,734932.25,7172878.50,677.79,2.83,1.48,0.17
1,525.0,403.2,734932.25,7172878.50,689.56,2.84,1.45,0.16
1,525.0,377.2,734932.25,7172878.50,708.52,2.85,1.41,0.15
1,525.0,349.6,734932.25,7172878.50,734.40,2.87,1.36,0.13
1,525.0,320.4,734932.25,7172878.50,765.98,2.88,1.31,0.12
1,525.0,289.4,734932.25,7172878.50,801.23,2.90,1.25,0.10
1,525.0,256.6,734932.25,7172878.50,837.61,2.92,1.19,0.08
1,525.0,221.8,734932.25,7172878.50,872.47,2.94,1.15,0.06
1,525.0,184.6,734932.25,7172878.50,904.03,2.96,1.11,0.04
1,525.0,145.0,734932.25,7172878.50,930.35,2.97,1.07,0.03
1,525.0,103.1,734932.25,7172878.50,950.80,2.98,1.05,0.02
1,525.0,58.6,734932.25,7172878.50,965.29,2.98,1.04,0.02
1,525.0,11.5,734932.25,7172878.50,973.54,2.99,1.03,0.01
1,575.0,563.6,734932.12,7172828.50,617.75,2.79,1.62,0.21
1,575.0,553.6,734932.12,7172828.50,617.62,2.79,1.62,0.21
1,575.0,543.6,734932.12,7172828.50,617.40,2.79,1.62,0.21
1,575.0,533.6,734932.12,7172828.50,617.20,2.79,1.62,0.21
1,575.0,523.6,734932.12,7172828.50,617.16,2.79,1.62,0.21
1,575.0,511.1,734932.12,7172828.50,617.53,2.79,1.62,0.21
1,575.0,493.6,734932.12,7172828.50,619.33,2.79,1.61,0.21
1,575.0,473.0,734932.12,7172828.50,623.71,2.79,1.60,0.21
1,575.0,451.1,734932.12,7172828.50,631.83,2.80,1.58,0.20
1,575.0,428.0,734932.12,7172828.50,644.73,2.81,1.55,0.19
1,575.0,403.5,734932.12,7172828.50,663.22,2.82,1.51,0.18
1,575.0,377.4,734932.12,7172828.50,687.70,2.84,1.45,0.16
1,575.0,349.9,734932.12,7172828.50,717.94,2.86,1.39,0.14
1,575.0,320.7,734932.12,7172828.50,752.89,2.88,1.33,0.12
1,575.0,289.7,734932.12,7172828.50,790.78,2.90,1.26,0.10
1,575.0,256.9,734932.12,7172828.50,829.26,2.92,1.21,0.08
1,575.0,222.0,734932.12,7172828.50,865.88,2.94,1.15,0.06
1,575.0,184.9,734932.12,7172828.50,899.00,2.95,1.11,0.05
1,575.0,145.2,734932.12,7172828.50,926.61,2.97,1.08,0.03
1,575.0,103.2,734932.12,7172828.50,948.10,2.98,1.05,0.02
1,575.0,58.7,734932.12,7172828.50,963.35,2.98,1.04,0.02
1,575.0,11.5,734932.12,7172828.50,972.04,2.99,1.03,0.01
1,625.0,563.7,734932.12,7172778.50,534.96,2.73,1.87,0.27
1,625.0,553.7,734932.12,7172778.50,535.97,2.73,1.87,0.27
1,625.0,543.7,734932.12,7172778.50,537.81,2.73,1.86,0.27
1,625.0,533.7,734932.12,7172778.50,540.36,2.73,1.85,0.27
1,625.0,523.7,734932.12,7172778.50,543.52,2.74,1.84,0.26
1,625.0,511.2,734932.12,7172778.50,549.36,2.74,1.82,0.26
1,625.0,493.7,734932.12,7172778.50,558.82,2.75,1.79,0.25
1,625.0,473.1,734932.12,7172778.50,571.34,2.76,1.75,0.24
1,625.0,451.3,734932.12,7172778.50,587.65,2.77,1.70,0.23
1,625.0,428.1,734932.12,7172778.50,608.29,2.78,1.64,0.22
1,625.0,403.6,734932.12,7172778.50,633.76,2.80,1.58,0.20
1,625.0,377.6,734932.12,7172778.50,664.26,2.82,1.51,0.18
1,625.0,350.0,734932.12,7172778.50,699.46,2.84,1.43,0.16
1,625.0,320.8,734932.12,7172778.50,738.40,2.87,1.35,0.13
1,625.0,289.8,734932.12,7172778.50,779.46,2.89,1.28,0.11
1,625.0,257.0,734932.12,7172778.50,820.45,2.91,1.22,0.09
1,625.0,222.2,734932.12,7172778.50,859.08,2.93,1.16,0.07
1,625.0,185.0,734932.12,7172778.50,893.91,2.95,1.12,0.05
1,625.0,145.3,734932.12,7172778.50,922.90,2.97,1.08,0.03
1,625.0,103.3,734932.12,7172778.50,945.45,2.98,1.06,0.02
1,625.0,58.7,734932.12,7172778.50,961.46,2.98,1.04,0.02
1,625.0,11.5,734932.12,7172778.50,970.59,2.99,1.03,0.01
1,675.0,564.0,734932.00,7172728.50,469.37,2.67,2.13,0.33
1,675.0,554.0,734932.00,7172728.50,471.00,2.67,2.12,0.33
1,675.0,544.0,734932.00,7172728.50,473.97,2.68,2.11,0.32
1,675.0,534.0,734932.00,7172728.50,478.07,2.68,2.09,0.32
1,675.0,524.0,734932.00,7172728.50,483.12,2.68,2.07,0.32
1,675.0,511.5,734932.00,7172728.50,492.29,2.69,2.03,0.31
1,675.0,494.0,734932.00,7172728.50,506.67,2.70,1.97,0.30
1,675.0,473.4,734932.00,7172728.50,524.74,2.72,1.91,0.28
1,675.0,451.5,734932.00,7172728.50,546.96,2.74,1.83,0.26
1,675.0,428.4,734932.00,7172728.50,573.58,2.76,1.74,0.24
1,675.0,403.8,734932.00,7172728.50,604.80,2.78,1.65,0.22
1,675.0,377.8,734932.00,7172728.50,640.55,2.81,1.56,0.19
1,675.0,350.3,734932.00,7172728.50,680.40,2.83,1.47,0.17
1,675.0,321.0,734932.00,7172728.50,723.30,2.86,1.38,0.14
1,675.0,290.1,734932.00,7172728.50,767.64,2.89,1.30,0.11
1,675.0,257.2,734932.00,7172728.50,811.31,2.91,1.23,0.09
1,675.0,222.4,734932.00,7172728.50,852.12,2.93,1.17,0.07
1,675.0,185.2,734932.00,7172728.50,888.79,2.95,1.13,0.05
1,675.0,145.5,734932.00,7172728.50,919.21,2.96,1.09,0.04
1,675.0,103.4,734932.00,7172728.50,942.85,2.97,1.06,0.03
1,675.0,58.8,734932.00,7172728.50,959.62,2.98,1.04,0.02
1,675.0,11.6,734932.00,7172728.50,969.19,2.99,1.03,0.01
1,725.0,564.4,734932.00,7172678.50,423.94,2.63,2.36,0.37
1,725.0,554.4,734932.00,7172678.50,425.73,2.63,2.35,0.37
1,725.0,544.4,734932.00,7172678.50,429.06,2.63,2.33,0.37
1,725.0,534.4,734932.00,7172678.50,433.70,2.64,2.31,0.36
1,725.0,524.4,734932.00,7172678.50,439.47,2.64,2.28,0.36
1,725.0,511.9,734932.00,7172678.50,450.03,2.65,2.22,0.35
1,725.0,494.4,734932.00,7172678.50,466.68,2.67,2.14,0.33
1,725.0,473.8,734932.00,7172678.50,487.60,2.69,2.05,0.31
1,725.0,452.0,734932.00,7172678.50,513.18,2.71,1.95,0.29
1,725.0,428.9,734932.00,7172678.50,543.54,2.74,1.84,0.26
1,725.0,404.3,734932.00,7172678.50,578.69,2.76,1.73,0.24
1,725.0,378.3,734932.00,7172678.50,618.40,2.79,1.62,0.21
1,725.0,350.7,734932.00,7172678.50,662.03,2.82,1.51,0.18
1,725.0,321.5,734932.00,7172678.50,708.40,2.85,1.41,0.15
1,725.0,290.5,734932.00,7172678.50,755.81,2.88,1.32,0.12
1,725.0,257.7,734932.00,7172678.50,802.12,2.90,1.25,0.10
1,725.0,222.9,734932.00,7172678.50,845.11,2.93,1.18,0.07
1,725.0,185.6,734932.00,7172678.50,883.67,2.95,1.13,0.05
1,725.0,145.8,734932.00,7172678.50,915.57,2.96,1.09,0.04
1,725.0,103.6,734932.00,7172678.50,940.30,2.97,1.06,0.03
1,725.0,58.9,734932.00,7172678.50,957.84,2.98,1.04,0.02
1,725.0,11.6,734932.00,7172678.50,967.84,2.99,1.03,0.01
1,775.0,565.2,734931.88,7172628.50,395.40,2.60,2.53,0.40
1,775.0,555.2,734931.88,7172628.50,397.09,2.60,2.52,0.40
1,775.0,545.2,734931.88,7172628.50,400.27,2.60,2.50,0.40
1,775.0,535.2,734931.88,7172628.50,404.80,2.61,2.47,0.39
1,775.0,525.2,734931.88,7172628.50,410.53,2.61,2.44,0.39
1,775.0,512.7,734931.88,7172628.50,421.16,2.62,2.37,0.38
1,775.0,495.2,734931.88,7172628.50,438.23,2.64,2.28,0.36
1,775.0,474.6,734931.88,7172628.50,459.99,2.66,2.17,0.34
1,775.0,452.7,734931.88,7172628.50,486.93,2.69,2.05,0.31
1,775.0,429.6,734931.88,7172628.50,519.14,2.72,1.93,0.28
1,775.0,405.0,734931.88,7172628.50,556.58,2.75,1.80,0.25
1,775.0,379.0,734931.88,7172628.50,598.90,2.78,1.67,0.22
1,775.0,351.5,734931.88,7172628.50,645.31,2.81,1.55,0.19
1,775.0,322.2,734931.88,7172628.50,694.48,2.84,1.44,0.16
1,775.0,291.3,734931.88,7172628.50,744.53,2.87,1.34,0.13
1,775.0,258.4,734931.88,7172628.50,793.23,2.90,1.26,0.10
1,775.0,223.6,734931.88,7172628.50,838.29,2.92,1.19,0.08
1,775.0,186.3,734931.88,7172628.50,878.70,2.94,1.14,0.06
1,775.0,146.3,734931.88,7172628.50,912.04,2.96,1.10,0.04
1,775.0,104.0,734931.88,7172628.50,937.85,2.97,1.07,0.03
1,775.0,59.2,734931.88,7172628.50,956.12,2.98,1.05,0.02
1,775.0,11.7,734931.88,7172628.50,966.54,2.99,1.03,0.01
1,825.0,566.0,734931.88,7172578.50,378.74,2.58,2.64,0.42
1,825.0,556.0,734931.88,7172578.50,380.19,2.58,2.63,0.42
1,825.0,546.0,734931.88,7172578.50,383.01,2.58,2.61,0.42
1,825.0,536.0,734931.88,7172578.50,387.12,2.59,2.58,0.41
1,825.0,526.0,734931.88,7172578.50,392.42,2.59,2.55,0.41
1,825.0,513.5,734931.88,7172578.50,402.46,2.60,2.48,0.40
1,825.0,496.0,734931.88,7172578.50,418.94,2.62,2.39,0.38
1,825.0,475.4,734931.88,7172578.50,440.41,2.64,2.27,0.36
1,825.0,453.5,734931.88,7172578.50,467.47,2.67,2.14,0.33
1,825.0,430.4,734931.88,7172578.50,500.28,2.70,2.00,0.30
1,825.0,405.8,734931.88,7172578.50,538.81,2.73,1.86,0.27
1,825.0,379.8,734931.88,7172578.50,582.66,2.77,1.72,0.23
1,825.0,352.3,734931.88,7172578.50,630.95,2.80,1.58,0.20
1,825.0,323.0,734931.88,7172578.50,682.20,2.83,1.47,0.17
1,825.0,292.1,734931.88,7172578.50,734.37,2.87,1.36,0.13
1,825.0,259.2,734931.88,7172578.50,785.08,2.89,1.27,0.11
1,825.0,224.4,734931.88,7172578.50,831.93,2.92,1.20,0.08
1,825.0,187.0,734931.88,7172578.50,874.05,2.94,1.14,0.06
1,825.0,146.9,734931.88,7172578.50,908.73,2.96,1.10,0.04
1,825.0,104.4,734931.88,7172578.50,935.53,2.97,1.07,0.03
1,825.0,59.4,734931.88,7172578.50,954.50,2.98,1.05,0.02
1,825.0,11.8,734931.88,7172578.50,965.32,2.98,1.04,0.02
1,875.0,566.6,734931.75,7172528.50,369.99,2.57,2.70,0.43
1,875.0,556.6,734931.75,7172528.50,371.20,2.57,2.69,0.43
