Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11250,25.0,561.4,734932.88,7173378.50,60.94,1.78,16.41,1.22
11250,25.0,551.4,734932.88,7173378.50,64.17,1.81,15.58,1.19
11250,25.0,541.4,734932.88,7173378.50,70.52,1.85,14.18,1.15
11250,25.0,531.4,734932.88,7173378.50,79.94,1.90,12.51,1.10
11250,25.0,521.4,734932.88,7173378.50,92.46,1.97,10.82,1.03
11250,25.0,508.9,734932.88,7173378.50,118.05,2.07,8.47,0.93
11250,25.0,491.4,734932.88,7173378.50,163.40,2.21,6.12,0.79
11250,25.0,470.8,734932.88,7173378.50,224.31,2.35,4.46,0.65
11250,25.0,449.0,734932.88,7173378.50,300.88,2.48,3.32,0.52
11250,25.0,425.8,734932.88,7173378.50,389.68,2.59,2.57,0.41
11250,25.0,401.3,734932.88,7173378.50,484.83,2.69,2.06,0.31
11250,25.0,375.3,734932.88,7173378.50,579.45,2.76,1.73,0.24
11250,25.0,347.7,734932.88,7173378.50,667.39,2.82,1.50,0.18
11250,25.0,318.5,734932.88,7173378.50,744.45,2.87,1.34,0.13
11250,25.0,287.5,734932.88,7173378.50,808.73,2.91,1.24,0.09
11250,25.0,254.7,734932.88,7173378.50,860.29,2.93,1.16,0.07
11250,25.0,219.9,734932.88,7173378.50,900.30,2.95,1.11,0.05
11250,25.0,182.9,734932.88,7173378.50,930.53,2.97,1.07,0.03
11250,25.0,143.7,734932.88,7173378.50,952.61,2.98,1.05,0.02
11250,25.0,102.1,734932.88,7173378.50,968.07,2.99,1.03,0.01
11250,25.0,58.0,734932.88,7173378.50,978.17,2.99,1.02,0.01
11250,25.0,11.3,734932.88,7173378.50,983.53,2.99,1.02,0.01
11250,75.0,561.0,734932.75,7173328.50,45.86,1.66,21.81,1.34
11250,75.0,551.0,734932.75,7173328.50,49.21,1.69,20.32,1.31
11250,75.0,541.0,734932.75,7173328.50,55.67,1.75,17.96,1.25
11250,75.0,531.0,734932.75,7173328.50,65.14,1.81,15.35,1.19
11250,75.0,521.0,734932.75,7173328.50,77.61,1.89,12.89,1.11
11250,75.0,508.5,734932.75,7173328.50,103.02,2.01,9.71,0.99
11250,75.0,491.0,734932.75,7173328.50,148.12,2.17,6.75,0.83
11250,75.0,470.4,734932.75,7173328.50,208.88,2.32,4.79,0.68
11250,75.0,448.5,734932.75,7173328.50,285.50,2.46,3.50,0.54
11250,75.0,425.4,734932.75,7173328.50,374.64,2.57,2.67,0.43
