Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11250,25.0,561.4,734932.88,7173378.50,49.51,1.69,20.20,1.31
11250,25.0,551.4,734932.88,7173378.50,52.82,1.72,18.93,1.28
11250,25.0,541.4,734932.88,7173378.50,59.29,1.77,16.87,1.23
11250,25.0,531.4,734932.88,7173378.50,68.90,1.84,14.51,1.16
11250,25.0,521.4,734932.88,7173378.50,81.69,1.91,12.24,1.09
11250,25.0,508.9,734932.88,7173378.50,108.02,2.03,9.26,0.97
11250,25.0,491.4,734932.88,7173378.50,154.96,2.19,6.45,0.81
11250,25.0,470.8,734932.88,7173378.50,217.91,2.34,4.59,0.66
11250,25.0,449.0,734932.88,7173378.50,296.70,2.47,3.37,0.53
11250,25.0,425.8,734932.88,7173378.50,387.52,2.59,2.58,0.41
11250,25.0,401.3,734932.88,7173378.50,484.21,2.69,2.07,0.31
11250,25.0,375.3,734932.88,7173378.50,579.77,2.76,1.72,0.24
11250,25.0,347.7,734932.88,7173378.50,668.16,2.82,1.50,0.18
11250,25.0,318.5,734932.88,7173378.50,745.30,2.87,1.34,0.13
11250,25.0,287.5,734932.88,7173378.50,809.49,2.91,1.24,0.09
11250,25.0,254.7,734932.88,7173378.50,860.90,2.93,1.16,0.07
11250,25.0,219.9,734932.88,7173378.50,900.76,2.95,1.11,0.05
11250,25.0,182.9,734932.88,7173378.50,930.88,2.97,1.07,0.03
11250,25.0,143.7,734932.88,7173378.50,952.90,2.98,1.05,0.02
11250,25.0,102.1,734932.88,7173378.50,968.31,2.99,1.03,0.01
11250,25.0,58.0,734932.88,7173378.50,978.39,2.99,1.02,0.01
11250,25.0,11.3,734932.88,7173378.50,983.74,2.99,1.02,0.01
11250,75.0,561.0,734932.75,7173328.50,39.17,1.59,25.53,1.41
11250,75.0,551.0,734932.75,7173328.50,42.74,1.63,23.40,1.37
11250,75.0,541.0,734932.75,7173328.50,49.53,1.69,20.19,1.31
11250,75.0,531.0,734932.75,7173328.50,59.42,1.77,16.83,1.23
11250,75.0,521.0,734932.75,7173328.50,72.39,1.86,13.81,1.14
11250,75.0,508.5,734932.75,7173328.50,98.84,1.99,10.12,1.01
11250,75.0,491.0,734932.75,7173328.50,145.69,2.16,6.86,0.84
11250,75.0,470.4,734932.75,7173328.50,208.37,2.32,4.80,0.68
11250,75.0,448.5,734932.75,7173328.50,286.81,2.46,3.49,0.54
11250,75.0,425.4,734932.75,7173328.50,377.33,2.58,2.65,0.42
11250,75.0,400.8,734932.75,7173328.50,473.96,2.68,2.11,0.32
11250,75.0,374.8,734932.75,7173328.50,569.87,2.76,1.75,0.24
11250,75.0,347.3,734932.75,7173328.50,658.99,2.82,1.52,0.18
11250,75.0,318.1,734932.75,7173328.50,737.24,2.87,1.36,0.13
11250,75.0,287.1,734932.75,7173328.50,802.77,2.90,1.25,0.10
11250,75.0,254.2,734932.75,7173328.50,855.56,2.93,1.17,0.07
11250,75.0,219.4,734932.75,7173328.50,896.76,2.95,1.12,0.05
11250,75.0,182.5,734932.75,7173328.50,927.99,2.97,1.08,0.03
11250,75.0,143.4,734932.75,7173328.50,950.89,2.98,1.05,0.02
11250,75.0,101.9,734932.75,7173328.50,966.99,2.99,1.03,0.01
11250,75.0,57.9,734932.75,7173328.50,977.52,2.99,1.02,0.01
11250,75.0,11.3,734932.75,7173328.50,983.13,2.99,1.02,0.01
11250,125.0,560.7,734932.75,7173278.50,35.91,1.56,27.85,1.44
11250,125.0,550.7,734932.75,7173278.50,39.80,1.60,25.13,1.40
11250,125.0,540.7,734932.75,7173278.50,46.97,1.67,21.29,1.33
11250,125.0,530.7,734932.75,7173278.50,57.17,1.76,17.49,1.24
11250,125.0,520.7,734932.75,7173278.50,70.25,1.85,14.23,1.15
11250,125.0,508.2,734932.75,7173278.50,96.50,1.98,10.36,1.02
11250,125.0,490.7,734932.75,7173278.50,142.34,2.15,7.03,0.85
11250,125.0,470.1,734932.75,7173278.50,203.29,2.31,4.92,0.69
11250,125.0,448.3,734932.75,7173278.50,279.52,2.45,3.58,0.55
11250,125.0,425.2,734932.75,7173278.50,367.78,2.57,2.72,0.43
11250,125.0,400.6,734932.75,7173278.50,462.55,2.67,2.16,0.33
11250,125.0,374.6,734932.75,7173278.50,557.34,2.75,1.79,0.25
11250,125.0,347.0,734932.75,7173278.50,646.33,2.81,1.55,0.19
11250,125.0,317.8,734932.75,7173278.50,725.39,2.86,1.38,0.14
11250,125.0,286.9,734932.75,7173278.50,792.43,2.90,1.26,0.10
11250,125.0,254.0,734932.75,7173278.50,847.12,2.93,1.18,0.07
11250,125.0,219.2,734932.75,7173278.50,890.25,2.95,1.12,0.05
11250,125.0,182.3,734932.75,7173278.50,923.24,2.97,1.08,0.03
11250,125.0,143.2,734932.75,7173278.50,947.58,2.98,1.06,0.02
11250,125.0,101.8,734932.75,7173278.50,964.77,2.98,1.04,0.02
11250,125.0,57.8,734932.75,7173278.50,976.05,2.99,1.02,0.01
11250,125.0,11.2,734932.75,7173278.50,982.10,2.99,1.02,0.01
