Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11250,25.0,561.4,734932.88,7173378.50,13.63,1.13,73.37,1.87
11250,25.0,551.4,734932.88,7173378.50,15.03,1.18,66.51,1.82
11250,25.0,541.4,734932.88,7173378.50,18.46,1.27,54.16,1.73
11250,25.0,531.4,734932.88,7173378.50,24.56,1.39,40.72,1.61
11250,25.0,521.4,734932.88,7173378.50,33.98,1.53,29.43,1.47
11250,25.0,508.9,734932.88,7173378.50,56.92,1.76,17.57,1.24
11250,25.0,491.4,734932.88,7173378.50,105.33,2.02,9.49,0.98
11250,25.0,470.8,734932.88,7173378.50,177.54,2.25,5.63,0.75
11250,25.0,449.0,734932.88,7173378.50,272.33,2.44,3.67,0.56
11250,25.0,425.8,734932.88,7173378.50,382.53,2.58,2.61,0.42
11250,25.0,401.3,734932.88,7173378.50,498.05,2.70,2.01,0.30
11250,25.0,375.3,734932.88,7173378.50,608.97,2.78,1.64,0.22
11250,25.0,347.7,734932.88,7173378.50,708.03,2.85,1.41,0.15
11250,25.0,318.5,734932.88,7173378.50,791.26,2.90,1.26,0.10
11250,25.0,287.5,734932.88,7173378.50,857.90,2.93,1.17,0.07
11250,25.0,254.7,734932.88,7173378.50,909.14,2.96,1.10,0.04
11250,25.0,219.9,734932.88,7173378.50,947.18,2.98,1.06,0.02
11250,25.0,182.9,734932.88,7173378.50,974.50,2.99,1.03,0.01
11250,25.0,143.7,734932.88,7173378.50,993.20,3.00,1.01,0.00
11250,25.0,102.1,734932.88,7173378.50,1005.18,3.00,0.99,-0.00
11250,25.0,58.0,734932.88,7173378.50,1012.16,3.01,0.99,-0.01
11250,25.0,11.3,734932.88,7173378.50,1015.37,3.01,0.98,-0.01
11250,75.0,561.0,734932.75,7173328.50,51.28,1.71,19.50,1.29
11250,75.0,551.0,734932.75,7173328.50,51.31,1.71,19.49,1.29
11250,75.0,541.0,734932.75,7173328.50,53.73,1.73,18.61,1.27
11250,75.0,531.0,734932.75,7173328.50,59.81,1.78,16.72,1.22
11250,75.0,521.0,734932.75,7173328.50,70.16,1.85,14.25,1.15
11250,75.0,508.5,734932.75,7173328.50,94.95,1.98,10.53,1.02
11250,75.0,491.0,734932.75,7173328.50,144.96,2.16,6.90,0.84
11250,75.0,470.4,734932.75,7173328.50,216.93,2.34,4.61,0.66
11250,75.0,448.5,734932.75,7173328.50,309.37,2.49,3.23,0.51
11250,75.0,425.4,734932.75,7173328.50,415.53,2.62,2.41,0.38
11250,75.0,400.8,734932.75,7173328.50,526.00,2.72,1.90,0.28
11250,75.0,374.8,734932.75,7173328.50,631.69,2.80,1.58,0.20
11250,75.0,347.3,734932.75,7173328.50,725.85,2.86,1.38,0.14
11250,75.0,318.1,734932.75,7173328.50,804.98,2.91,1.24,0.09
11250,75.0,287.1,734932.75,7173328.50,868.35,2.94,1.15,0.06
11250,75.0,254.2,734932.75,7173328.50,917.15,2.96,1.09,0.04
