 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0132
  478994.2,     -40.0,        -0.1353
  478994.2,     -80.0,        -0.0591
  478994.2,    -120.0,         0.0232
  478994.2,    -160.0,         0.0106
  478994.2,    -200.0,        -0.0012
  478994.2,    -240.0,         0.0236
  478994.2,    -280.0,        -0.0408
  478994.2,    -320.0,        -0.0446
  478994.2,    -360.0,         0.0282
  478994.2,    -400.0,        -0.0571
  478994.2,    -440.0,         0.0454
  478993.1,       0.0,        -0.0143
  478993.1,     -40.0,        -0.1505
  478993.1,     -80.0,        -0.0719
  478993.1,    -120.0,         0.0125
  478993.1,    -160.0,        -0.0223
  478993.1,    -200.0,        -0.0062
  478993.1,    -240.0,        -0.0016
  478993.1,    -280.0,        -0.0545
  478993.1,    -320.0,        -0.0258
  478993.1,    -360.0,         0.0356
  478993.1,    -400.0,        -0.0249
  478993.1,    -440.0,         0.0239
  478993.2,       0.0,         0.0293
  478993.2,     -40.0,        -0.1293
  478993.2,     -80.0,        -0.0701
  478993.2,    -120.0,         0.0152
  478993.2,    -160.0,        -0.0182
  478993.2,    -200.0,         0.0333
  478993.2,    -240.0,        -0.0478
  478993.2,    -280.0,         0.0156
  478993.2,    -320.0,         0.0450
  478993.2,    -360.0,         0.0495
  478993.2,    -400.0,         0.0068
  478993.2,    -440.0,         0.0305
  478994.3,       0.0,         0.0664
  478994.3,     -40.0,        -0.0984
  478994.3,     -80.0,        -0.0531
  478994.3,    -120.0,         0.0320
  478994.3,    -160.0,         0.0173
  478994.3,    -200.0,         0.0660
  478994.3,    -240.0,        -0.0928
  478994.3,    -280.0,         0.0595
  478994.3,    -320.0,         0.1143
  478994.3,    -360.0,         0.0665
  478994.3,    -400.0,         0.0398
  478994.3,    -440.0,         0.0191
  478995.7,       0.0,         0.0334
  478995.7,     -40.0,        -0.1509
  478995.7,     -80.0,        -0.0760
  478995.7,    -120.0,         0.0346
  478995.7,    -160.0,         0.0485
  478995.7,    -200.0,         0.0388
  478995.7,    -240.0,        -0.0862
  478995.7,    -280.0,         0.0033
  478995.7,    -320.0,         0.0509
  478995.7,    -360.0,         0.0219
  478995.7,    -400.0,         0.0208
  478995.7,    -440.0,        -0.0078
  478996.8,       0.0,        -0.0128
  478996.8,     -40.0,        -0.2363
  478996.8,     -80.0,        -0.1142
  478996.8,    -120.0,         0.0363
  478996.8,    -160.0,         0.0847
  478996.8,    -200.0,        -0.0356
  478996.8,    -240.0,        -0.0610
  478996.8,    -280.0,        -0.0550
  478996.8,    -320.0,        -0.0896
  478996.8,    -360.0,        -0.0377
  478996.8,    -400.0,        -0.0327
  478996.8,    -440.0,        -0.0363
  478997.1,       0.0,         0.0146
  478997.1,     -40.0,        -0.2364
  478997.1,     -80.0,        -0.0980
  478997.1,    -120.0,         0.0760
  478997.1,    -160.0,         0.1338
  478997.1,    -200.0,        -0.0866
  478997.1,    -240.0,         0.0165
  478997.1,    -280.0,        -0.0023
  478997.1,    -320.0,        -0.1182
  478997.1,    -360.0,        -0.0123
  478997.1,    -400.0,        -0.0286
  478997.1,    -440.0,         0.0069
  478996.1,       0.0,         0.0812
  478996.1,     -40.0,        -0.1680
  478996.1,     -80.0,        -0.0735
  478996.1,    -120.0,         0.0734
  478996.1,    -160.0,         0.1138
  478996.1,    -200.0,        -0.0644
  478996.1,    -240.0,        -0.0002
  478996.1,    -280.0,         0.1067
  478996.1,    -320.0,         0.0155
  478996.1,    -360.0,         0.0590
  478996.1,    -400.0,        -0.0193
  478996.1,    -440.0,         0.0986
  478994.3,       0.0,         0.1396
  478994.3,     -40.0,        -0.0788
  478994.3,     -80.0,        -0.0204
  478994.3,    -120.0,         0.0542
  478994.3,    -160.0,         0.0512
  478994.3,    -200.0,         0.0518
  478994.3,    -240.0,         0.0245
  478994.3,    -280.0,         0.1567
  478994.3,    -320.0,         0.2305
