 East  ,  Channel ,   Error 	 
  729518.6,       0.0,         0.0350
  729518.6,     -40.0,         0.1188
  729518.6,     -80.0,         0.2337
  729518.6,    -120.0,         0.0000
  729518.6,    -160.0,         0.5046
  729518.6,    -200.0,         0.5728
  729518.6,    -240.0,         0.3099
  729518.6,    -280.0,         0.0923
  729518.6,    -320.0,         0.0186
  729518.6,    -360.0,         0.0000
  729518.6,    -400.0,         0.1079
  729518.6,    -440.0,         0.1903
  729518.6,    -480.0,         0.2183
  729518.6,    -520.0,         0.1915
  729518.6,    -560.0,         0.0278
  729518.6,    -600.0,        -0.0478
  729518.6,    -640.0,         0.0041
  729518.6,    -680.0,         0.0249
  729518.6,    -720.0,         0.0617
  729518.6,    -760.0,         0.0000
  729518.2,       0.0,         0.0590
  729518.2,     -40.0,         0.1252
  729518.2,     -80.0,         0.2135
  729518.2,    -120.0,         0.0000
  729518.2,    -160.0,         0.3761
  729518.2,    -200.0,         0.4462
  729518.2,    -240.0,         0.2669
  729518.2,    -280.0,         0.0820
  729518.2,    -320.0,         0.0107
  729518.2,    -360.0,         0.0000
  729518.2,    -400.0,         0.1258
  729518.2,    -440.0,         0.2306
  729518.2,    -480.0,         0.2951
  729518.2,    -520.0,         0.3145
  729518.2,    -560.0,         0.1220
  729518.2,    -600.0,        -0.0394
  729518.2,    -640.0,        -0.0208
  729518.2,    -680.0,        -0.0034
  729518.2,    -720.0,         0.0298
  729518.2,    -760.0,         0.0000
  729518.1,       0.0,         0.0701
  729518.1,     -40.0,         0.1354
  729518.1,     -80.0,         0.2171
  729518.1,    -120.0,         0.0000
  729518.1,    -160.0,         0.3075
  729518.1,    -200.0,         0.3503
  729518.1,    -240.0,         0.2297
  729518.1,    -280.0,         0.0729
  729518.1,    -320.0,         0.0000
  729518.1,    -360.0,         0.0000
  729518.1,    -400.0,         0.0939
  729518.1,    -440.0,         0.2109
  729518.1,    -480.0,         0.3014
  729518.1,    -520.0,         0.3566
  729518.1,    -560.0,         0.1758
  729518.1,    -600.0,        -0.0267
  729518.1,    -640.0,        -0.0412
  729518.1,    -680.0,        -0.0237
  729518.1,    -720.0,         0.0010
  729518.1,    -760.0,         0.0000
  729517.9,       0.0,         0.0488
  729517.9,     -40.0,         0.1172
  729517.9,     -80.0,         0.2049
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.2647
  729517.9,    -200.0,         0.2778
  729517.9,    -240.0,         0.1940
  729517.9,    -280.0,         0.0648
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.0677
  729517.9,    -440.0,         0.1866
  729517.9,    -480.0,         0.2891
  729517.9,    -520.0,         0.3464
  729517.9,    -560.0,         0.1789
  729517.9,    -600.0,        -0.0240
  729517.9,    -640.0,        -0.0577
  729517.9,    -680.0,        -0.0310
  729517.9,    -720.0,         0.0000
  729517.9,    -760.0,         0.0000
  729517.8,       0.0,         0.0157
  729517.8,     -40.0,         0.0845
  729517.8,     -80.0,         0.1770
  729517.8,    -120.0,         0.0000
  729517.8,    -160.0,         0.2264
  729517.8,    -200.0,         0.2231
  729517.8,    -240.0,         0.1602
  729517.8,    -280.0,         0.0574
  729517.8,    -320.0,         0.0000
  729517.8,    -360.0,         0.0000
  729517.8,    -400.0,         0.0684
  729517.8,    -440.0,         0.1837
  729517.8,    -480.0,         0.2916
  729517.8,    -520.0,         0.3263
  729517.8,    -560.0,         0.1512
  729517.8,    -600.0,        -0.0318
  729517.8,    -640.0,        -0.0721
  729517.8,    -680.0,        -0.0327
  729517.8,    -720.0,        -0.0075
  729517.8,    -760.0,         0.0000
  729517.9,       0.0,         0.0041
  729517.9,     -40.0,         0.0711
  729517.9,     -80.0,         0.1575
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.1870
  729517.9,    -200.0,         0.1759
  729517.9,    -240.0,         0.1303
  729517.9,    -280.0,         0.0497
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.0864
  729517.9,    -440.0,         0.2032
  729517.9,    -480.0,         0.3180
  729517.9,    -520.0,         0.3340
  729517.9,    -560.0,         0.1329
  729517.9,    -600.0,        -0.0412
  729517.9,    -640.0,        -0.0874
  729517.9,    -680.0,        -0.0355
  729517.9,    -720.0,        -0.0011
  729517.9,    -760.0,         0.0000
  729517.9,       0.0,         0.0118
  729517.9,     -40.0,         0.0805
  729517.9,     -80.0,         0.1576
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.1596
  729517.9,    -200.0,         0.1386
  729517.9,    -240.0,         0.1040
  729517.9,    -280.0,         0.0412
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.1008
  729517.9,    -440.0,         0.2225
  729517.9,    -480.0,         0.3429
  729517.9,    -520.0,         0.3517
  729517.9,    -560.0,         0.1332
  729517.9,    -600.0,        -0.0480
  729517.9,    -640.0,        -0.1057
  729517.9,    -680.0,        -0.0405
  729517.9,    -720.0,         0.0058
  729517.9,    -760.0,         0.0000
  729517.9,       0.0,         0.0241
  729517.9,     -40.0,         0.0978
  729517.9,     -80.0,         0.1709
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.1511
  729517.9,    -200.0,         0.1137
  729517.9,    -240.0,         0.0782
  729517.9,    -280.0,         0.0325
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.1093
  729517.9,    -440.0,         0.2343
  729517.9,    -480.0,         0.3507
  729517.9,    -520.0,         0.3560
  729517.9,    -560.0,         0.1393
  729517.9,    -600.0,        -0.0559
  729517.9,    -640.0,        -0.1194
  729517.9,    -680.0,        -0.0411
  729517.9,    -720.0,         0.0161
  729517.9,    -760.0,         0.0000
  729517.6,       0.0,         0.0283
  729517.6,     -40.0,         0.1056
