 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11250 456 734925.94 7172073.0 578.7864924797237 96.25234058263959 0.0 54791.47 182309.0 88472.0 34913.0 11220.0 3416.0 932.0 290.0 219.0 186.0 79.82638888888889 231372.0 158147.0 89179.0 39591.0 15350.0 6083.0 2658.0 1278.0 478.0 79.82638888888889
 1 11250 457 734926.13 7172059.0 579.2025483098674 96.09839114337794 0.0 54792.67 174442.0 82842.0 32742.0 10857.0 3410.0 997.0 357.0 241.0 192.0 98.70833333333333 223770.0 148477.0 83700.0 38043.0 15343.0 6237.0 2771.0 1352.0 512.0 98.70833333333333
 1 11250 458 734926.31 7172045.0 579.5367401224952 95.66783396666366 0.0 54792.94 166591.0 77847.0 31071.0 10641.0 3470.0 1124.0 466.0 287.0 209.0 135.5 215886.0 138775.0 78371.0 36443.0 15243.0 6305.0 2824.0 1396.0 534.0 135.5
 1 11250 459 734926.5 7172031.0 579.7929477944804 95.05070471492749 0.0 54792.32 158766.0 73534.0 29888.0 10599.0 3643.0 1357.0 650.0 379.0 248.0 153.0 207854.0 129561.0 73350.0 34784.0 15011.0 6257.0 2795.0 1396.0 541.0 153.0
 1 11250 460 734926.69 7172017.0 579.9751253924107 94.41770537879026 0.0 54791.29 150984.0 69850.0 29139.0 10772.0 3996.0 1753.0 954.0 552.0 328.0 170.5 199787.0 121243.0 68727.0 33057.0 14601.0 6065.0 2660.0 1339.0 524.0 170.5
 1 11250 461 734926.81 7172003.0 580.0878452245855 93.94304864607982 0.0 54790.22 143283.0 66678.0 28760.0 11217.0 4620.0 2386.0 1435.0 848.0 476.0 130.79166666666666 191801.0 114034.0 64521.0 31253.0 13977.0 5707.0 2405.0 1215.0 478.0 130.79166666666666
 1 11250 462 734927.06 7171989.0 580.1354604090537 93.72401627506835 0.0 54789.48 135740.0 63902.0 28703.0 12011.0 5617.0 3339.0 2162.0 1317.0 724.0 91.08333333333333 184030.0 107930.0 60689.0 29375.0 13120.0 5174.0 2026.0 1016.0 400.0 91.08333333333333
 1 11250 463 734927.25 7171975.0 580.1235014907403 93.74456261239065 0.0 54789.39 128486.0 61455.0 28975.0 13254.0 7095.0 4698.0 3203.0 2007.0 1102.0 45.541666666666664 176626.0 102756.0 57158.0 27439.0 12044.0 4482.0 1537.0 744.0 288.0 45.541666666666664
 1 11250 464 734927.44 7171961.0 580.0304936488665 93.8999718576535 0.0 54789.92 121720.0 59344.0 29638.0 15053.0 9150.0 6542.0 4617.0 2955.0 1634.0 0.0 169749.0 98265.0 53868.0 25492.0 10814.0 3681.0 977.0 412.0 147.0 0.0
 1 11250 465 734927.63 7171947.0 579.8353785683148 94.06197039393422 0.0 54790.97 115707.0 57624.0 30805.0 17502.0 11852.0 8924.0 6444.0 4183.0 2327.0 0.0 163546.0 94239.0 50809.0 23628.0 9557.0 2869.0 416.0 58.0 -8.0 0.0
 1 11250 466 734927.75 7171933.0 579.5658598790694 94.14370513376623 0.0 54792.28 110746.0 56353.0 32599.0 20658.0 15222.0 11859.0 8693.0 5690.0 3174.0 0.0 158115.0 90568.0 48050.0 22001.0 8470.0 2197.0 -43.0 -256.0 -151.0 0.0
 1 11250 467 734927.88 7171919.0 579.2493597977563 94.1326830065942 0.0 54793.75 107098.0 55548.0 35102.0 24509.0 19218.0 15311.0 11340.0 7458.0 4152.0 0.0 153475.0 87271.0 45757.0 20836.0 7805.0 1863.0 -261.0 -442.0 -243.0 0.0
 1 11250 468 734927.94 7171905.0 578.9123714142901 94.08276803621541 0.0 54795.23 104910.0 55157.0 38295.0 28945.0 23714.0 19176.0 14314.0 9446.0 5228.0 0.0 149560.0 84463.0 44182.0 20411.0 7852.0 2100.0 -71.0 -388.0 -231.0 0.0
 1 11250 469 734928.0 7171891.0 578.5821741487773 94.08109093825375 0.0 54796.66 104161.0 55080.0 42012.0 33741.0 28489.0 23279.0 17493.0 11586.0 6363.0 0.0 146236.0 82284.0 43629.0 21030.0 8901.0 3150.0 709.0 30.0 -54.0 0.0
 1 11250 470 734928.06 7171877.0 578.2856867968524 94.21063540131055 0.0 54798.07 104670.0 55196.0 45932.0 38556.0 33234.0 27374.0 20705.0 13778.0 7513.0 0.0 143349.0 80822.0 44395.0 22969.0 11198.0 5226.0 2250.0 937.0 355.0 0.0
 1 11250 471 734928.13 7171863.0 578.0223493299459 94.51743834845418 0.0 54799.47 106148.0 55395.0 49616.0 42970.0 37579.0 31163.0 23731.0 15891.0 8626.0 0.0 140760.0 80081.0 46677.0 26399.0 14884.0 8466.0 4679.0 2432.0 1059.0 0.0
 1 11250 472 734928.13 7171849.0 577.743254755271 94.98933983326863 0.0 54800.84 108285.0 55595.0 52594.0 46550.0 41151.0 34337.0 26341.0 17772.0 9644.0 0.0 138371.0 79979.0 50484.0 31308.0 19933.0 12869.0 8023.0 4561.0 2098.0 0.0
 1 11250 473 734928.06 7171835.0 577.4600160730294 95.55750974391857 0.0 54802.16 110816.0 55744.0 54468.0 48939.0 43637.0 36633.0 28331.0 19280.0 10509.0 285.0 136114.0 80379.0 55573.0 37444.0 26110.0 18261.0 12178.0 7281.0 3471.0 285.0
 1 11250 474 734928.0 7171821.0 577.1884135185517 96.12862496922573 0.0 54803.47 113553.0 55821.0 54994.0 49916.0 44841.0 37881.0 29566.0 20313.0 11175.0 1408.0 133941.0 81108.0 61444.0 44323.0 32972.0 24285.0 16894.0 10446.0 5121.0 1408.0
 1 11250 475 734927.94 7171807.5 576.9507211054183 96.63372862668028 0.0 54804.78 116389.0 55833.0 54132.0 49443.0 44719.0 38038.0 29997.0 20827.0 11619.0 2656.6875 131814.0 81969.0 67425.0 51299.0 39935.0 30454.0 21806.0 13823.0 6936.0 2656.6875
 1 11250 476 734927.94 7171794.0 576.7498747749531 97.06478089628621 0.0 54806.08 119276.0 55808.0 52043.0 47656.0 43376.0 37185.0 29669.0 20843.0 11843.0 3828.25 129713.0 82746.0 72816.0 57699.0 46383.0 36243.0 26505.0 17138.0 8770.0 3828.25
 1 11250 477 734927.94 7171780.5 576.5980016661287 97.47022874882033 0.0 54807.37 122210.0 55795.0 49043.0 44837.0 41043.0 35506.0 28698.0 20431.0 11875.0 5102.0 127641.0 83235.0 77045.0 62967.0 51801.0 41200.0 30628.0 20132.0 10483.0 5102.0
 1 11250 478 734927.94 7171767.0 576.5020516196851 97.90461791138969 0.0 54808.66 125201.0 55851.0 45540.0 41355.0 38031.0 33242.0 27236.0 19691.0 11754.0 6003.0 125637.0 83287.0 79763.0 66759.0 55860.0 45029.0 33927.0 22624.0 11966.0 6003.0
 1 11250 479 734927.94 7171753.5 576.4344388218401 98.36615657453322 0.0 54810.15 128258.0 56033.0 41938.0 37591.0 34673.0 30642.0 25445.0 18727.0 11519.0 6125.0 123774.0 82838.0 80867.0 68962.0 58442.0 47620.0 36298.0 24525.0 13164.0 6125.0
 1 11250 480 734928.0 7171740.0 576.3944271448391 98.77109851697969 0.0 54811.74 131363.0 56382.0 38564.0 33871.0 31263.0 27914.0 23463.0 17630.0 11195.0 6457.0 122142.0 81911.0 80447.0 69647.0 59608.0 49018.0 37760.0 25834.0 14072.0 6457.0
 1 11250 481 734928.06 7171726.5 576.3874225641687 98.99010288410993 0.0 54813.38 134453.0 56922.0 35625.0 30422.0 28011.0 25202.0 21396.0 16467.0 10793.0 6742.583333333333 120835.0 80600.0 78714.0 68992.0 59525.0 49359.0 38409.0 26604.0 14715.0 6742.583333333333
 1 11250 482 734928.13 7171713.0 576.4189732402788 98.92605444024288 0.0 54815.1 137415.0 57666.0 33213.0 27368.0 25042.0 22597.0 19318.0 15280.0 10319.0 7043.0 119937.0 79031.0 75946.0 67225.0 58403.0 48817.0 38371.0 26914.0 15136.0 7043.0
 1 11250 483 734928.25 7171699.0 576.4987077891503 98.58091679182962 0.0 54816.84 140105.0 58616.0 31353.0 24768.0 22418.0 20166.0 17291.0 14086.0 9775.0 7351.583333333333 119520.0 77346.0 72450.0 64591.0 56467.0 47571.0 37780.0 26849.0 15379.0 7351.583333333333
 1 11250 484 734928.38 7171684.5 576.6374822377392 98.06519052196244 0.0 54818.91 142385.0 59769.0 30065.0 22665.0 20188.0 17983.0 15384.0 12890.0 9175.0 7601.166666666666 119639.0 75691.0 68552.0 61352.0 53948.0 45804.0 36767.0 26497.0 15486.0 7601.166666666666
 1 11250 485 734928.5 7171670.5 576.8319772847503 97.54335240515199 0.0 54820.98 144162.0 61108.0 29402.0 21116.0 18410.0 16145.0 13682.0 11702.0 8541.0 7729.180555555555 120341.0 74226.0 64589.0 57793.0 51088.0 43711.0 35473.0 25946.0 15493.0 7729.180555555555
 1 11250 486 734928.63 7171656.5 577.1067522075311 97.1521321657528 0.0 54823.18 145408.0 62599.0 29450.0 20198.0 17163.0 14763.0 12282.0 10550.0 7900.0 7906.074652777777 121650.0 73115.0 60890.0 54215.0 48139.0 41493.0 34044.0 25284.0 15428.0 7906.074652777777
 1 11250 487 734928.81 7171642.5 577.4549447183186 96.94275514410626 0.0 54825.43 146145.0 64191.0 30278.0 19974.0 16515.0 13930.0 11273.0 9487.0 7280.0 8040.2245370370365 123561.0 72526.0 57755.0 50910.0 45346.0 39344.0 32615.0 24586.0 15313.0 8040.2245370370365
 1 11250 488 734929.0 7171628.5 577.8557640310015 96.87871854936728 0.0 54827.7 146420.0 65814.0 31884.0 20461.0 16494.0 13693.0 10708.0 8577.0 6699.0 8206.875 126026.0 72605.0 55422.0 48136.0 42923.0 37430.0 31301.0 23909.0 15158.0 8206.875
 1 11250 489 734929.19 7171614.5 578.2888682459013 96.88026260928667 0.0 54830.2 146263.0 67370.0 34145.0 21605.0 17069.0 14022.0 10581.0 7877.0 6168.0 8292.972222222223 128955.0 73467.0 54057.0 46093.0 41036.0 35877.0 30182.0 23283.0 14969.0 8292.972222222223
 1 11250 490 734929.38 7171600.5 578.7340452566907 96.8786422354396 0.0 54832.65 145674.0 68735.0 36810.0 23275.0 18142.0 14811.0 10826.0 7409.0 5689.0 8379.0 132211.0 75166.0 53745.0 44912.0 39789.0 34764.0 29306.0 22725.0 14743.0 8379.0
 1 11250 491 734929.63 7171586.5 579.1717728726669 96.84528825690445 0.0 54835.03 144619.0 69754.0 39541.0 25278.0 19567.0 15894.0 11332.0 7150.0 5256.0 8471.666666666666 135614.0 77674.0 54487.0 44645.0 39231.0 34127.0 28694.0 22235.0 14476.0 8471.666666666666
 1 11250 492 734929.94 7171572.5 579.5815985901868 96.78595889569797 0.0 54837.43 143057.0 70263.0 41981.0 27375.0 21152.0 17073.0 11961.0 7043.0 4857.0 8423.0 138933.0 80855.0 56199.0 45264.0 39350.0 33963.0 28345.0 21817.0 14167.0 8423.0
 1 11250 493 734930.19 7171558.5 579.9857141500762 96.71706526256037 0.0 54839.81 140962.0 70114.0 43820.0 29310.0 22685.0 18159.0 12582.0 7015.0 4484.0 7966.0 141895.0 84457.0 58696.0 46654.0 40076.0 34229.0 28238.0 21473.0 13815.0 7966.0
 1 11250 494 734930.44 7171544.5 580.4030258798377 96.64792534630688 0.0 54842.13 138351.0 69208.0 44854.0 30844.0 23956.0 18996.0 13080.0 6982.75 4131.0 7185.666666666666 144210.0 88129.0 61692.0 48613.0 41277.0 34841.0 28339.0 21203.0 13420.0 7185.666666666666
 1 11250 495 734930.69 7171530.5 580.8202421441351 96.57806081516337 0.0 54844.35 135289.0 67526.0 44997.0 31792.0 24789.0 19480.0 13376.0 6966.0 3792.0 6387.0 145637.0 91477.0 64823.0 50856.0 42753.0 35673.0 28587.0 21001.0 12984.0 6387.0
 1 11250 496 734931.0 7171516.5 581.2242327103899 96.50313378434839 0.0 54846.54 131886.0 65136.0 44288.0 32067.0 25086.0 19567.0 13425.0 6880.0 3469.0 5875.0 146042.0 94131.0 67692.0 53053.0 44257.0 36557.0 28894.0 20840.0 12506.0 5875.0
 1 11250 497 734931.31 7171502.5 581.6023042598927 96.4209886758357 0.0 54848.57 128290.0 62189.0 42859.0 31693.0 24839.0 19268.0 13221.0 6742.0 3160.0 5554.0 145448.0 95831.0 69932.0 54872.0 45519.0 37300.0 29144.0 20675.0 11989.0 5554.0
 1 11250 498 734931.63 7171488.5 581.9423795309607 96.33343826471278 0.0 54850.66 124663.0 58903.0 40909.0 30793.0 24130.0 18638.0 12789.0 6556.0 2868.0 5654.0 144027.0 96464.0 71264.0 56031.0 46285.0 37707.0 29205.0 20437.0 11431.0 5654.0
 1 11250 499 734931.94 7171474.5 582.2331386177017 96.24216445005726 0.0 54852.76 121166.0 55533.0 38662.0 29547.0 23087.0 17761.0 12179.0 6335.0 2593.0 5525.0 142046.0 96080.0 71536.0 56342.0 46361.0 37618.0 28953.0 20054.0 10836.0 5525.0
 1 11250 500 734932.25 7171460.5 582.475193434782 96.14514707943934 0.0 54855.26 117931.0 52347.0 36337.0 28135.0 21854.0 16727.0 11450.0 6092.0 2339.0 5664.0 139795.0 94856.0 70730.0 55734.0 45640.0 36928.0 28297.0 19458.0 10203.0 5664.0
 1 11250 501 734932.5 7171446.5 582.6793999020225 96.037409459301 0.0 54858.16 115040.0 49589.0 34113.0 26700.0 20552.0 15624.0 10662.0 5840.0 2110.0 5352.0 137524.0 93036.0 68963.0 54245.0 44117.0 35612.0 27198.0 18610.0 9534.0 5352.0
 1 11250 502 734932.75 7171432.5 582.8431178241337 95.91549086255813 0.0 54861.36 112520.0 47431.0 32116.0 25333.0 19269.0 14521.0 9865.0 5589.0 1913.0 4671.875 135418.0 90863.0 66456.0 52004.0 41884.0 33725.0 25680.0 17509.0 8833.0 4671.875
 1 11250 503 734933.06 7171418.5 582.9637809223275 95.78189923279943 0.0 54864.66 110350.0 45937.0 30404.0 24071.0 18056.0 13474.0 9095.0 5345.0 1755.0 4145.5 133596.0 88534.0 63510.0 49195.0 39118.0 31391.0 23823.0 16194.0 8109.0 4145.5
 1 11250 504 734933.38 7171404.5 583.0398528304646 95.6486934822986 0.0 54867.82 108474.0 45060.0 28981.0 22914.0 16930.0 12520.0 8378.0 5110.0 1645.0 3639.333333333333 132127.0 86182.0 60449.0 46030.0 36044.0 28780.0 21749.0 14735.0 7372.0 3639.333333333333
 1 11250 505 734933.63 7171390.5 583.0693990782944 95.5386496061435 0.0 54870.97 106825.0 44676.0 27808.0 21843.0 15890.0 11675.0 7732.0 4880.0 1585.0 3276.083333333333 131043.0 83877.0 57556.0 42729.0 32900.0 26080.0 19596.0 13222.0 6642.0 3276.083333333333
 1 11250 506 734933.88 7171376.5 583.049531979073 95.48051763554213 0.0 54874.04 105341.0 44641.0 26831.0 20826.0 14922.0 10938.0 7168.0 4652.0 1574.0 2911.1481481481483 130336.0 81651.0 55011.0 39505.0 29899.0 23463.0 17500.0 11750.0 5942.0 2911.1481481481483
 1 11250 507 734934.13 7171362.5 582.958632263667 95.4959785100944 0.0 54877.13 103977.0 44846.0 25999.0 19834.0 14010.0 10287.0 6686.0 4420.0 1599.0 2551.1666666666665 129958.0 79511.0 52856.0 36554.0 27203.0 21071.0 15575.0 10401.0 5300.0 2551.1666666666665
 1 11250 508 734934.38 7171348.5 582.7704411537178 95.58172167939114 0.0 54880.21 102706.0 45220.0 25264.0 18836.0 13142.0 9688.0 6275.0 4183.0 1638.0 2173.7569444444443 129820.0 77460.0 51023.0 34023.0 24905.0 19000.0 13900.0 9237.0 4741.0 2173.7569444444443
 1 11250 509 734934.56 7171334.5 582.5134875722413 95.69749986880136 0.0 54883.29 101521.0 45721.0 24590.0 17813.0 12303.0 9105.0 5912.0 3943.0 1670.0 1777.0 129814.0 75497.0 49397.0 31984.0 23033.0 17294.0 12517.0 8290.0 4280.0 1777.0
 1 11250 510 734934.75 7171320.5 582.2189373448986 95.77180417646551 0.0 54886.5 100437.0 46309.0 23954.0 16750.0 11481.0 8509.0 5571.0 3701.0 1675.0 1447.0 129832.0 73625.0 47872.0 30419.0 21553.0 15946.0 11423.0 7562.0 3917.0 1447.0
 1 11250 511 734934.94 7171306.5 581.9169643974969 95.72960673813263 0.0 54889.75 99521.0 46943.0 23343.0 15641.0 10666.0 7888.0 5229.0 3456.0 1643.0 1522.0 129785.0 71848.0 46385.0 29235.0 20391.0 14908.0 10582.0 7028.0 3642.0 1522.0
 1 11250 512 734935.13 7171292.5 581.6374114833387 95.52860590861039 0.0 54893.09 98919.0 47598.0 22767.0 14486.0 9848.0 7241.0 4871.0 3207.0 1572.0 1434.0 129596.0 70174.0 44911.0 28297.0 19455.0 14100.0 9936.0 6644.0 3435.0 1434.0
 1 11250 513 734935.25 7171278.5 581.4075693729758 95.17927239754371 0.0 54896.46 98899.0 48275.0 22253.0 13285.0 9018.0 6576.0 4491.0 2951.0 1468.0 1300.0 129201.0 68619.0 43450.0 27474.0 18651.0 13436.0 9420.0 6357.0 3274.0 1300.0
 1 11250 514 734935.38 7171264.5 581.2479357792881 94.73291815688673 0.0 54899.88 99847.0 49011.0 21842.0 12044.0 8174.0 5900.0 4088.0 2685.0 1341.0 1336.0 128541.0 67222.0 42009.0 26662.0 17907.0 12836.0 8977.0 6119.0 3141.0 1336.0
 1 11250 515 734935.44 7171250.5 581.1287930803063 94.24654620275774 0.0 54903.31 102232.0 49861.0 21572.0 10776.0 7316.0 5217.0 3668.0 2410.0 1197.0 1305.1111111111109 127567.0 66048.0 40593.0 25800.0 17169.0 12243.0 8563.0 5893.0 3020.0 1305.1111111111109
 1 11250 516 734935.5 7171236.0 581.0372112730387 93.75242130125126 0.0 54906.88 106504.0 50875.0 21467.0 9506.0 6450.0 4533.0 3236.0 2131.0 1044.0 1248.7083333333333 126251.0 65180.0 39213.0 24864.0 16407.0 11628.0 8151.0 5655.0 2905.0 1248.7083333333333
 1 11250 517 734935.56 7171222.0 580.9698313477053 93.25584690018013 0.0 54910.5 112965.0 52083.0 21526.0 8278.0 5589.0 3859.0 2802.0 1852.0 890.0 1208.1666666666665 124601.0 64685.0 37883.0 23853.0 15608.0 10984.0 7728.0 5395.0 2791.0 1208.1666666666665
 1 11250 518 734935.63 7171208.0 580.913765627986 92.7599212554786 0.0 54914.16 121635.0 53510.0 21732.0 7145.0 4751.0 3209.0 2376.0 1583.0 741.0 1186.8333333333333 122690.0 64583.0 36633.0 22782.0 14771.0 10316.0 7286.0 5110.0 2673.0 1186.8333333333333
 1 11250 519 734935.69 7171194.0 580.8595769672914 92.29196419870411 0.0 54917.8 132175.0 55209.0 22053.0 6166.0 3955.0 2605.0 1972.0 1328.0 604.0 1141.7916666666665 120694.0 64828.0 35502.0 21670.0 13905.0 9636.0 6827.0 4802.0 2548.0 1141.7916666666665
 1 11250 520 734935.69 7171179.5 580.7958298916597 91.90468482598861 0.0 54921.36 143885.0 57270.0 22460.0 5388.0 3216.0 2064.0 1599.0 1094.0 483.0 1098.375 118927.0 65335.0 34541.0 20541.0 13024.0 8955.0 6353.0 4475.0 2410.0 1098.375
 1 11250 521 734935.69 7171165.5 580.7204665948823 91.64947089367243 0.0 54924.73 155807.0 59803.0 22930.0 4831.0 2547.0 1600.0 1268.0 882.0 382.0 1082.7847222222222 117812.0 66031.0 33799.0 19424.0 12143.0 8280.0 5870.0 4131.0 2255.0 1082.7847222222222
 1 11250 522 734935.69 7171151.5 580.6383753490361 91.54365490076768 0.0 54927.75 166911.0 62860.0 23450.0 4489.0 1950.0 1215.0 979.0 691.0 299.0 1075.0 117771.0 66900.0 33313.0 18350.0 11277.0 7617.0 5385.0 3773.0 2076.0 1075.0
 1 11250 523 734935.63 7171137.0 580.5529331641474 91.55728726779948 0.0 54930.35 176310.0 66356.0 24004.0 4333.0 1429.0 901.0 731.0 519.0 233.0 1055.0 119079.0 67996.0 33100.0 17348.0 10437.0 6971.0 4904.0 3404.0 1872.0 1055.0
 1 11250 524 734935.56 7171122.5 580.4732415364148 91.62947883509072 0.0 54932.41 183429.0 70034.0 24572.0 4325.0 987.0 644.0 519.0 364.0 179.0 929.0 121758.0 69402.0 33158.0 16443.0 9634.0 6347.0 4435.0 3031.0 1646.0 929.0
 1 11250 525 734935.44 7171108.0 580.4052439753508 91.70107013091408 0.0 54933.89 188086.0 73504.0 25125.0 4431.0 627.0 432.0 337.0 228.0 136.0 715.4166666666666 125587.0 71174.0 33462.0 15652.0 8877.0 5755.0 3986.0 2663.0 1409.0 715.4166666666666
 1 11250 526 734935.31 7171093.5 580.355425089791 91.74127982614371 0.0 54934.73 190448.0 76369.0 25635.0 4623.0 353.0 254.0 184.0 113.0 99.0 544.7751736111111 130212.0 73307.0 33973.0 14984.0 8176.0 5204.0 3566.0 2313.0 1177.0 544.7751736111111
 1 11250 527 734935.19 7171079.0 580.3305640612137 91.75391946035886 0.0 54935.08 190917.0 78365.0 26080.0 4876.0 167.0 105.0 57.0 21.0 68.0 357.7395833333333 135270.0 75734.0 34647.0 14443.0 7545.0 4703.0 3185.0 1999.0 967.0 357.7395833333333
 1 11250 528 734935.06 7171064.5 580.3500142497578 91.76494240275078 0.0 54935.04 189995.0 79436.0 26452.0 5174.0 61.0 -19.0 -44.0 -49.0 41.0 169.20833333333331 140469.0 78359.0 35442.0 14034.0 6991.0 4261.0 2850.0 1734.0 793.0 169.20833333333331
 1 11250 529 734934.81 7171050.0 580.4494610458164 91.8026086412845 0.0 54934.97 188178.0 79718.0 26748.0 5498.0 24.0 -119.0 -121.0 -97.0 17.0 0.0 145612.0 81090.0 36324.0 13759.0 6520.0 3876.0 2563.0 1525.0 662.0 0.0
 1 11250 530 734934.56 7171035.5 580.598923470237 91.88268302679265 0.0 54935.16 185885.0 79440.0 26970.0 5831.0 36.0 -196.0 -177.0 -129.0 -4.0 0.0 150583.0 83857.0 37271.0 13618.0 6128.0 3542.0 2321.0 1369.0 572.0 0.0
 1 11250 531 734934.31 7171021.5 580.7558558537886 92.00425785997236 0.0 54935.82 183421.0 78826.0 27116.0 6155.0 81.0 -254.0 -217.0 -148.0 -23.0 0.0 155327.0 86618.0 38272.0 13608.0 5806.0 3248.0 2116.0 1255.0 515.0 0.0
 1 11250 532 734933.94 7171008.0 580.886677259053 92.15463851209859 0.0 54936.92 180973.0 78037.0 27184.0 6451.0 140.0 -294.0 -243.0 -161.0 -40.0 0.0 159833.0 89349.0 39322.0 13723.0 5542.0 2982.0 1939.0 1171.0 481.0 0.0
 1 11250 533 734933.56 7170994.0 580.9693043063918 92.31752599011455 0.0 54938.46 178628.0 77158.0 27171.0 6703.0 201.0 -323.0 -260.0 -169.0 -54.0 0.0 164111.0 92044.0 40417.0 13954.0 5327.0 2737.0 1782.0 1106.0 462.0 0.0
 1 11250 534 734933.19 7170980.0 580.9644829567419 92.4806284847759 0.0 54940.43 176406.0 76224.0 27070.0 6900.0 257.0 -342.0 -270.0 -175.0 -68.0 0.0 168165.0 94709.0 41554.0 14287.0 5151.0 2510.0 1640.0 1049.0 449.0 0.0
 1 11250 535 734932.75 7170966.0 580.8375852171797 92.6412334753598 0.0 54942.81 174289.0 75242.0 26876.0 7034.0 301.0 -357.0 -277.0 -181.0 -81.0 0.0 171987.0 97346.0 42724.0 14705.0 5015.0 2304.0 1512.0 998.0 440.0 0.0
 1 11250 536 734932.25 7170952.0 580.5825180680642 92.80787405868735 0.0 54945.57 172257.0 74208.0 26587.0 7104.0 334.0 -369.0 -282.0 -187.0 -94.0 0.0 175541.0 99932.0 43919.0 15185.0 4917.0 2125.0 1396.0 951.0 433.0 0.0
 1 11250 537 734931.69 7170938.0 580.238592973114 92.99573467348935 0.0 54948.55 170306.0 73122.0 26212.0 7111.0 355.0 -380.0 -285.0 -193.0 -107.0 0.0 178767.0 102403.0 45128.0 15707.0 4860.0 1980.0 1296.0 907.0 426.0 0.0
 1 11250 538 734931.13 7170924.0 579.8479922429555 93.21578156212371 0.0 54951.68 168460.0 72006.0 25768.0 7059.0 366.0 -390.0 -288.0 -198.0 -118.0 0.0 181563.0 104646.0 46326.0 16248.0 4843.0 1870.0 1211.0 867.0 418.0 0.0
 1 11250 539 734930.5 7170910.0 579.452411487762 93.46499186147759 0.0 54954.96 166788.0 70911.0 25286.0 6958.0 370.0 -398.0 -288.0 -201.0 -128.0 0.0 183802.0 106516.0 47478.0 16789.0 4863.0 1795.0 1141.0 829.0 411.0 0.0
 1 11250 540 734929.94 7170896.0 579.0933867315123 93.72224007049223 0.0 54958.5 165401.0 69927.0 24811.0 6819.0 368.0 -405.0 -286.0 -201.0 -132.0 0.0 185357.0 107873.0 48530.0 17313.0 4912.0 1748.0 1083.0 795.0 404.0 0.0
 1 11250 541 734929.31 7170882.0 578.811945959224 93.95228589082446 0.0 54961.79 164456.0 69183.0 24393.0 6658.0 364.0 -407.0 -281.0 -196.0 -130.0 0.0 186141.0 108619.0 49423.0 17806.0 4981.0 1720.0 1036.0 763.0 396.0 0.0
 1 11250 542 734928.69 7170868.0 578.6490156309218 94.11926581165183 0.0 54965.03 164142.0 68836.0 24092.0 6494.0 360.0 -406.0 -272.0 -186.0 -119.0 0.0 186145.0 108722.0 50104.0 18259.0 5060.0 1704.0 996.0 733.0 389.0 0.0
 1 11250 543 734928.13 7170854.0 578.6179010863967 94.2043084742709 0.0 54968.13 164678.0 69066.0 23973.0 6347.0 358.0 -399.0 -259.0 -170.0 -100.0 0.0 185438.0 108218.0 50556.0 18669.0 5144.0 1693.0 960.0 702.0 381.0 0.0
 1 11250 544 734927.5 7170840.0 578.6774053909231 94.21933798767041 0.0 54970.73 166308.0 70068.0 24113.0 6239.0 362.0 -388.0 -244.0 -148.0 -73.0 0.0 184160.0 107200.0 50799.0 19035.0 5226.0 1684.0 928.0 672.0 373.0 0.0
 1 11250 545 734926.88 7170826.0 578.7818821912682 94.20561014800661 0.0 54972.81 169284.0 72038.0 24606.0 6197.0 374.0 -372.0 -225.0 -121.0 -39.0 0.0 182490.0 105796.0 50895.0 19362.0 5305.0 1673.0 897.0 641.0 364.0 0.0
 1 11250 546 734926.25 7170812.0 578.8857875419599 94.21021348789957 0.0 54974.49 173831.0 75157.0 25556.0 6252.0 398.0 -353.0 -204.0 -89.0 -2.0 0.0 180627.0 104167.0 50928.0 19657.0 5377.0 1659.0 867.0 608.0 353.0 0.0
 1 11250 547 734925.69 7170798.0 578.9451894717293 94.24816549931734 0.0 54975.68 180086.0 79540.0 27058.0 6438.0 436.0 -330.0 -181.0 -53.0 37.0 0.0 178790.0 102510.0 50992.0 19928.0 5441.0 1641.0 838.0 574.0 340.0 0.0
 1 11250 548 734925.13 7170784.0 578.9150122477814 94.2722501082141 0.0 54976.7 188016.0 85181.0 29165.0 6781.0 494.0 -306.0 -156.0 -12.0 76.0 0.0 177223.0 101065.0 51181.0 20184.0 5494.0 1617.0 808.0 536.0 324.0 0.0
 1 11250 549 734924.63 7170770.0 578.7523587742062 94.17720140009139 0.0 54977.37 197358.0 91905.0 31854.0 7291.0 573.0 -279.0 -130.0 33.0 114.0 0.0 176197.0 100120.0 51582.0 20435.0 5536.0 1588.0 777.0 495.0 304.0 0.0
 1 11250 550 734924.19 7170756.0 578.4407884613535 93.84917064553493 0.0 54977.64 207609.0 99360.0 35010.0 7953.0 673.0 -251.0 -102.0 80.0 150.0 0.0 175980.0 99981.0 52275.0 20689.0 5567.0 1553.0 745.0 448.0 280.0 0.0
 1 11250 551 734923.81 7170742.0 578.0205517132163 93.24074491936501 0.0 54977.81 218090.0 107067.0 38439.0 8730.0 793.0 -221.0 -75.0 128.0 182.0 0.0 176781.0 100924.0 53311.0 20952.0 5588.0 1513.0 712.0 397.0 252.0 0.0
