Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,3.97,0.60,251.78,2.40
11260,25.0,571.9,740329.81,7171996.00,3.71,0.57,269.88,2.43
11260,25.0,561.9,740329.81,7171996.00,4.85,0.69,206.02,2.31
11260,25.0,551.9,740329.81,7171996.00,7.77,0.89,128.69,2.11
11260,25.0,541.9,740329.81,7171996.00,13.14,1.12,76.10,1.88
11260,25.0,529.4,740329.81,7171996.00,28.85,1.46,34.66,1.54
11260,25.0,511.9,740329.81,7171996.00,68.39,1.84,14.62,1.16
11260,25.0,491.3,740329.81,7171996.00,134.82,2.13,7.42,0.87
11260,25.0,469.4,740329.81,7171996.00,227.80,2.36,4.39,0.64
11260,25.0,446.3,740329.81,7171996.00,338.76,2.53,2.95,0.47
11260,25.0,421.7,740329.81,7171996.00,455.23,2.66,2.20,0.34
11260,25.0,395.7,740329.81,7171996.00,565.66,2.75,1.77,0.25
11260,25.0,368.2,740329.81,7171996.00,662.25,2.82,1.51,0.18
11260,25.0,338.9,740329.81,7171996.00,741.46,2.87,1.35,0.13
11260,25.0,308.0,740329.81,7171996.00,803.16,2.90,1.25,0.10
11260,25.0,275.1,740329.81,7171996.00,849.30,2.93,1.18,0.07
11260,25.0,240.3,740329.81,7171996.00,882.65,2.95,1.13,0.05
11260,25.0,203.2,740329.81,7171996.00,906.56,2.96,1.10,0.04
11260,25.0,163.5,740329.81,7171996.00,922.98,2.97,1.08,0.03
11260,25.0,121.5,740329.81,7171996.00,934.15,2.97,1.07,0.03
11260,25.0,77.0,740329.81,7171996.00,941.60,2.97,1.06,0.03
11260,25.0,29.8,740329.81,7171996.00,945.90,2.98,1.06,0.02
11260,75.0,583.6,740329.81,7172046.00,31.63,1.50,31.62,1.50
11260,75.0,573.6,740329.81,7172046.00,26.84,1.43,37.25,1.57
11260,75.0,563.6,740329.81,7172046.00,24.36,1.39,41.06,1.61
11260,75.0,553.6,740329.81,7172046.00,25.95,1.41,38.54,1.59
11260,75.0,543.6,740329.81,7172046.00,31.67,1.50,31.57,1.50
11260,75.0,531.1,740329.81,7172046.00,48.79,1.69,20.50,1.31
11260,75.0,513.6,740329.81,7172046.00,89.21,1.95,11.21,1.05
11260,75.0,493.0,740329.81,7172046.00,153.84,2.19,6.50,0.81
11260,75.0,471.2,740329.81,7172046.00,242.42,2.38,4.13,0.62
11260,75.0,448.0,740329.81,7172046.00,347.86,2.54,2.87,0.46
11260,75.0,423.5,740329.81,7172046.00,459.35,2.66,2.18,0.34
11260,75.0,397.5,740329.81,7172046.00,566.22,2.75,1.77,0.25
11260,75.0,369.9,740329.81,7172046.00,660.69,2.82,1.51,0.18
11260,75.0,340.7,740329.81,7172046.00,738.87,2.87,1.35,0.13
11260,75.0,309.7,740329.81,7172046.00,800.23,2.90,1.25,0.10
11260,75.0,276.9,740329.81,7172046.00,846.35,2.93,1.18,0.07
11260,75.0,242.1,740329.81,7172046.00,879.82,2.94,1.14,0.06
11260,75.0,204.7,740329.81,7172046.00,904.01,2.96,1.11,0.04
11260,75.0,164.7,740329.81,7172046.00,920.62,2.96,1.09,0.04
11260,75.0,122.3,740329.81,7172046.00,931.94,2.97,1.07,0.03
11260,75.0,77.5,740329.81,7172046.00,939.47,2.97,1.06,0.03
11260,75.0,30.0,740329.81,7172046.00,943.77,2.97,1.06,0.03
11260,125.0,585.3,740329.81,7172096.00,41.82,1.62,23.91,1.38
11260,125.0,575.3,740329.81,7172096.00,42.51,1.63,23.52,1.37
11260,125.0,565.3,740329.81,7172096.00,45.66,1.66,21.90,1.34
11260,125.0,555.3,740329.81,7172096.00,52.26,1.72,19.13,1.28
11260,125.0,545.3,740329.81,7172096.00,62.60,1.80,15.98,1.20
11260,125.0,532.8,740329.81,7172096.00,85.66,1.93,11.67,1.07
11260,125.0,515.3,740329.81,7172096.00,129.64,2.11,7.71,0.89
11260,125.0,494.7,740329.81,7172096.00,191.71,2.28,5.22,0.72
11260,125.0,472.9,740329.81,7172096.00,272.41,2.44,3.67,0.56
11260,125.0,449.7,740329.81,7172096.00,367.60,2.57,2.72,0.43
11260,125.0,425.2,740329.81,7172096.00,469.44,2.67,2.13,0.33
