Iteration,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
1,25.0,561.4,734932.88,7173378.50,1835.64,3.26,0.54,-0.26
1,25.0,551.4,734932.88,7173378.50,91.82,1.96,10.89,1.04
1,25.0,541.4,734932.88,7173378.50,92.12,1.96,10.86,1.04
1,25.0,531.4,734932.88,7173378.50,92.61,1.97,10.80,1.03
1,25.0,521.4,734932.88,7173378.50,93.22,1.97,10.73,1.03
1,25.0,508.9,734932.88,7173378.50,94.29,1.97,10.61,1.03
1,25.0,491.4,734932.88,7173378.50,95.73,1.98,10.45,1.02
1,25.0,470.8,734932.88,7173378.50,1940.69,3.29,0.52,-0.29
1,25.0,449.0,734932.88,7173378.50,1960.12,3.29,0.51,-0.29
1,25.0,425.8,734932.88,7173378.50,1974.06,3.30,0.51,-0.30
1,25.0,401.3,734932.88,7173378.50,1983.67,3.30,0.50,-0.30
1,25.0,375.3,734932.88,7173378.50,1990.04,3.30,0.50,-0.30
1,25.0,347.7,734932.88,7173378.50,1994.12,3.30,0.50,-0.30
1,25.0,318.5,734932.88,7173378.50,1996.62,3.30,0.50,-0.30
1,25.0,287.5,734932.88,7173378.50,1998.12,3.30,0.50,-0.30
1,25.0,254.6,734932.88,7173378.50,1998.99,3.30,0.50,-0.30
1,25.0,219.7,734932.88,7173378.50,1999.46,3.30,0.50,-0.30
1,25.0,182.7,734932.88,7173378.50,1999.72,3.30,0.50,-0.30
1,25.0,143.4,734932.88,7173378.50,1999.86,3.30,0.50,-0.30
1,25.0,101.8,734932.88,7173378.50,1999.91,3.30,0.50,-0.30
1,75.0,561.0,734932.75,7173328.50,89.75,1.95,11.14,1.05
1,75.0,551.0,734932.75,7173328.50,90.04,1.95,11.11,1.05
1,75.0,541.0,734932.75,7173328.50,90.57,1.96,11.04,1.04
1,75.0,531.0,734932.75,7173328.50,91.29,1.96,10.95,1.04
1,75.0,521.0,734932.75,7173328.50,92.11,1.96,10.86,1.04
1,75.0,508.5,734932.75,7173328.50,93.50,1.97,10.69,1.03
1,75.0,491.0,734932.75,7173328.50,1908.44,3.28,0.52,-0.28
1,75.0,470.4,734932.75,7173328.50,1937.20,3.29,0.52,-0.29
1,75.0,448.5,734932.75,7173328.50,1958.29,3.29,0.51,-0.29
1,75.0,425.4,734932.75,7173328.50,1973.13,3.30,0.51,-0.30
1,75.0,400.8,734932.75,7173328.50,1983.20,3.30,0.50,-0.30
1,75.0,374.8,734932.75,7173328.50,1989.81,3.30,0.50,-0.30
1,75.0,347.3,734932.75,7173328.50,1993.99,3.30,0.50,-0.30
1,75.0,318.1,734932.75,7173328.50,1996.56,3.30,0.50,-0.30
1,75.0,287.1,734932.75,7173328.50,1998.08,3.30,0.50,-0.30
1,75.0,254.2,734932.75,7173328.50,1998.96,3.30,0.50,-0.30
1,75.0,219.4,734932.75,7173328.50,1999.45,3.30,0.50,-0.30
1,75.0,182.4,734932.75,7173328.50,1999.71,3.30,0.50,-0.30
1,75.0,143.3,734932.75,7173328.50,1999.85,3.30,0.50,-0.30
1,75.0,101.8,734932.75,7173328.50,1999.91,3.30,0.50,-0.30
1,125.0,560.7,734932.75,7173278.50,87.91,1.94,11.38,1.06
1,125.0,550.7,734932.75,7173278.50,88.31,1.95,11.32,1.05
1,125.0,540.7,734932.75,7173278.50,89.00,1.95,11.24,1.05
1,125.0,530.7,734932.75,7173278.50,89.89,1.95,11.12,1.05
1,125.0,520.7,734932.75,7173278.50,90.89,1.96,11.00,1.04
1,125.0,508.2,734932.75,7173278.50,92.55,1.97,10.81,1.03
1,125.0,490.7,734932.75,7173278.50,1897.71,3.28,0.53,-0.28
1,125.0,470.1,734932.75,7173278.50,1931.49,3.29,0.52,-0.29
1,125.0,448.3,734932.75,7173278.50,1955.33,3.29,0.51,-0.29
1,125.0,425.2,734932.75,7173278.50,1971.62,3.29,0.51,-0.29
1,125.0,400.6,734932.75,7173278.50,1982.43,3.30,0.50,-0.30
1,125.0,374.6,734932.75,7173278.50,1989.41,3.30,0.50,-0.30
1,125.0,347.0,734932.75,7173278.50,1993.79,3.30,0.50,-0.30
1,125.0,317.8,734932.75,7173278.50,1996.45,3.30,0.50,-0.30
1,125.0,286.9,734932.75,7173278.50,1998.02,3.30,0.50,-0.30
1,125.0,254.0,734932.75,7173278.50,1998.92,3.30,0.50,-0.30
1,125.0,219.2,734932.75,7173278.50,1999.42,3.30,0.50,-0.30
1,125.0,182.3,734932.75,7173278.50,1999.70,3.30,0.50,-0.30
1,125.0,143.2,734932.75,7173278.50,1999.84,3.30,0.50,-0.30
1,125.0,101.8,734932.75,7173278.50,1999.90,3.30,0.50,-0.30
1,175.0,561.0,734932.62,7173228.50,87.88,1.94,11.38,1.06
1,175.0,551.0,734932.62,7173228.50,88.25,1.95,11.33,1.05
1,175.0,541.0,734932.62,7173228.50,88.90,1.95,11.25,1.05
1,175.0,531.0,734932.62,7173228.50,89.75,1.95,11.14,1.05
1,175.0,521.0,734932.62,7173228.50,90.70,1.96,11.02,1.04
1,175.0,508.5,734932.62,7173228.50,92.26,1.97,10.84,1.03
1,175.0,491.0,734932.62,7173228.50,94.34,1.97,10.60,1.03
1,175.0,470.4,734932.62,7173228.50,1925.70,3.28,0.52,-0.28
1,175.0,448.6,734932.62,7173228.50,1952.26,3.29,0.51,-0.29
1,175.0,425.4,734932.62,7173228.50,1969.99,3.29,0.51,-0.29
1,175.0,400.9,734932.62,7173228.50,1981.55,3.30,0.50,-0.30
1,175.0,374.9,734932.62,7173228.50,1988.93,3.30,0.50,-0.30
1,175.0,347.3,734932.62,7173228.50,1993.51,3.30,0.50,-0.30
1,175.0,318.1,734932.62,7173228.50,1996.28,3.30,0.50,-0.30
1,175.0,287.1,734932.62,7173228.50,1997.91,3.30,0.50,-0.30
1,175.0,254.2,734932.62,7173228.50,1998.86,3.30,0.50,-0.30
1,175.0,219.4,734932.62,7173228.50,1999.38,3.30,0.50,-0.30
1,175.0,182.4,734932.62,7173228.50,1999.67,3.30,0.50,-0.30
1,175.0,143.3,734932.62,7173228.50,1999.82,3.30,0.50,-0.30
1,175.0,101.8,734932.62,7173228.50,1999.88,3.30,0.50,-0.30
1,225.0,561.6,734932.62,7173178.50,89.64,1.95,11.16,1.05
1,225.0,551.6,734932.62,7173178.50,89.91,1.95,11.12,1.05
1,225.0,541.6,734932.62,7173178.50,90.38,1.96,11.06,1.04
1,225.0,531.6,734932.62,7173178.50,91.01,1.96,10.99,1.04
1,225.0,521.6,734932.62,7173178.50,91.73,1.96,10.90,1.04
1,225.0,509.1,734932.62,7173178.50,92.93,1.97,10.76,1.03
1,225.0,491.6,734932.62,7173178.50,94.53,1.98,10.58,1.02
1,225.0,471.0,734932.62,7173178.50,96.12,1.98,10.40,1.02
1,225.0,449.1,734932.62,7173178.50,1949.98,3.29,0.51,-0.29
1,225.0,426.0,734932.62,7173178.50,1968.56,3.29,0.51,-0.29
1,225.0,401.5,734932.62,7173178.50,1980.69,3.30,0.50,-0.30
1,225.0,375.4,734932.62,7173178.50,1988.38,3.30,0.50,-0.30
1,225.0,347.9,734932.62,7173178.50,1993.16,3.30,0.50,-0.30
1,225.0,318.7,734932.62,7173178.50,1996.05,3.30,0.50,-0.30
1,225.0,287.7,734932.62,7173178.50,1997.77,3.30,0.50,-0.30
1,225.0,254.8,734932.62,7173178.50,1998.76,3.30,0.50,-0.30
1,225.0,219.8,734932.62,7173178.50,1999.33,3.30,0.50,-0.30
1,225.0,182.7,734932.62,7173178.50,1999.63,3.30,0.50,-0.30
1,225.0,143.5,734932.62,7173178.50,1999.79,3.30,0.50,-0.30
1,225.0,101.8,734932.62,7173178.50,1999.86,3.30,0.50,-0.30
1,275.0,562.1,734932.50,7173128.50,92.27,1.97,10.84,1.03
1,275.0,552.1,734932.50,7173128.50,92.38,1.97,10.82,1.03
1,275.0,542.1,734932.50,7173128.50,92.61,1.97,10.80,1.03
1,275.0,532.1,734932.50,7173128.50,92.94,1.97,10.76,1.03
1,275.0,522.1,734932.50,7173128.50,93.36,1.97,10.71,1.03
1,275.0,509.6,734932.50,7173128.50,94.10,1.97,10.63,1.03
1,275.0,492.1,734932.50,7173128.50,95.17,1.98,10.51,1.02
1,275.0,471.5,734932.50,7173128.50,96.31,1.98,10.38,1.02
1,275.0,449.6,734932.50,7173128.50,97.43,1.99,10.26,1.01
1,275.0,426.5,734932.50,7173128.50,1967.34,3.29,0.51,-0.29
1,275.0,402.0,734932.50,7173128.50,1979.80,3.30,0.51,-0.30
1,275.0,376.0,734932.50,7173128.50,1987.76,3.30,0.50,-0.30
1,275.0,348.4,734932.50,7173128.50,1992.72,3.30,0.50,-0.30
1,275.0,319.2,734932.50,7173128.50,1995.75,3.30,0.50,-0.30
1,275.0,288.2,734932.50,7173128.50,1997.57,3.30,0.50,-0.30
1,275.0,255.2,734932.50,7173128.50,1998.64,3.30,0.50,-0.30
1,275.0,220.1,734932.50,7173128.50,1999.24,3.30,0.50,-0.30
1,275.0,183.0,734932.50,7173128.50,1999.58,3.30,0.50,-0.30
1,275.0,143.6,734932.50,7173128.50,1999.76,3.30,0.50,-0.30
1,275.0,101.9,734932.50,7173128.50,1999.84,3.30,0.50,-0.30
1,325.0,562.3,734932.50,7173078.50,94.66,1.98,10.56,1.02
1,325.0,552.3,734932.50,7173078.50,94.65,1.98,10.57,1.02
1,325.0,542.3,734932.50,7173078.50,94.66,1.98,10.56,1.02
1,325.0,532.3,734932.50,7173078.50,94.72,1.98,10.56,1.02
1,325.0,522.3,734932.50,7173078.50,94.86,1.98,10.54,1.02
1,325.0,509.8,734932.50,7173078.50,95.18,1.98,10.51,1.02
1,325.0,492.3,734932.50,7173078.50,95.78,1.98,10.44,1.02
1,325.0,471.7,734932.50,7173078.50,96.57,1.98,10.36,1.02
1,325.0,449.9,734932.50,7173078.50,97.45,1.99,10.26,1.01
1,325.0,426.8,734932.50,7173078.50,98.30,1.99,10.17,1.01
1,325.0,402.2,734932.50,7173078.50,1978.77,3.30,0.51,-0.30
1,325.0,376.2,734932.50,7173078.50,1986.94,3.30,0.50,-0.30
1,325.0,348.6,734932.50,7173078.50,1992.11,3.30,0.50,-0.30
1,325.0,319.4,734932.50,7173078.50,1995.34,3.30,0.50,-0.30
1,325.0,288.4,734932.50,7173078.50,1997.30,3.30,0.50,-0.30
1,325.0,255.4,734932.50,7173078.50,1998.47,3.30,0.50,-0.30
1,325.0,220.3,734932.50,7173078.50,1999.14,3.30,0.50,-0.30
1,325.0,183.1,734932.50,7173078.50,1999.52,3.30,0.50,-0.30
1,325.0,143.7,734932.50,7173078.50,1999.71,3.30,0.50,-0.30
1,325.0,101.9,734932.50,7173078.50,1999.81,3.30,0.50,-0.30
1,375.0,562.4,734932.38,7173028.50,95.82,1.98,10.44,1.02
1,375.0,552.4,734932.38,7173028.50,95.74,1.98,10.44,1.02
1,375.0,542.4,734932.38,7173028.50,95.64,1.98,10.46,1.02
1,375.0,532.4,734932.38,7173028.50,95.55,1.98,10.47,1.02
1,375.0,522.4,734932.38,7173028.50,95.53,1.98,10.47,1.02
1,375.0,509.9,734932.38,7173028.50,95.61,1.98,10.46,1.02
1,375.0,492.4,734932.38,7173028.50,95.97,1.98,10.42,1.02
1,375.0,471.8,734932.38,7173028.50,96.60,1.98,10.35,1.02
1,375.0,450.0,734932.38,7173028.50,97.42,1.99,10.26,1.01
1,375.0,426.8,734932.38,7173028.50,1965.32,3.29,0.51,-0.29
1,375.0,402.3,734932.38,7173028.50,1977.46,3.30,0.51,-0.30
1,375.0,376.3,734932.38,7173028.50,1985.77,3.30,0.50,-0.30
1,375.0,348.7,734932.38,7173028.50,1991.26,3.30,0.50,-0.30
1,375.0,319.5,734932.38,7173028.50,1994.77,3.30,0.50,-0.30
1,375.0,288.5,734932.38,7173028.50,1996.94,3.30,0.50,-0.30
1,375.0,255.5,734932.38,7173028.50,1998.26,3.30,0.50,-0.30
1,375.0,220.4,734932.38,7173028.50,1999.01,3.30,0.50,-0.30
1,375.0,183.2,734932.38,7173028.50,1999.44,3.30,0.50,-0.30
1,375.0,143.7,734932.38,7173028.50,1999.66,3.30,0.50,-0.30
1,375.0,101.9,734932.38,7173028.50,1999.76,3.30,0.50,-0.30
1,425.0,562.6,734932.38,7172978.50,95.14,1.98,10.51,1.02
1,425.0,552.6,734932.38,7172978.50,95.08,1.98,10.52,1.02
1,425.0,542.6,734932.38,7172978.50,95.00,1.98,10.53,1.02
1,425.0,532.6,734932.38,7172978.50,94.94,1.98,10.53,1.02
1,425.0,522.6,734932.38,7172978.50,94.95,1.98,10.53,1.02
1,425.0,510.1,734932.38,7172978.50,95.10,1.98,10.52,1.02
1,425.0,492.6,734932.38,7172978.50,95.56,1.98,10.47,1.02
1,425.0,472.0,734932.38,7172978.50,96.32,1.98,10.38,1.02
1,425.0,450.1,734932.38,7172978.50,1946.18,3.29,0.51,-0.29
1,425.0,427.0,734932.38,7172978.50,1962.54,3.29,0.51,-0.29
1,425.0,402.5,734932.38,7172978.50,1975.02,3.30,0.51,-0.30
1,425.0,376.4,734932.38,7172978.50,1983.97,3.30,0.50,-0.30
1,425.0,348.9,734932.38,7172978.50,1990.05,3.30,0.50,-0.30
1,425.0,319.7,734932.38,7172978.50,1994.01,3.30,0.50,-0.30
1,425.0,288.7,734932.38,7172978.50,1996.48,3.30,0.50,-0.30
1,425.0,255.7,734932.38,7172978.50,1997.98,3.30,0.50,-0.30
1,425.0,220.5,734932.38,7172978.50,1998.85,3.30,0.50,-0.30
1,425.0,183.2,734932.38,7172978.50,1999.34,3.30,0.50,-0.30
1,425.0,143.8,734932.38,7172978.50,1999.59,3.30,0.50,-0.30
1,425.0,101.9,734932.38,7172978.50,1999.71,3.30,0.50,-0.30
1,475.0,562.9,734932.25,7172928.50,92.25,1.96,10.84,1.04
1,475.0,552.9,734932.25,7172928.50,92.30,1.97,10.83,1.03
1,475.0,542.9,734932.25,7172928.50,92.41,1.97,10.82,1.03
1,475.0,532.9,734932.25,7172928.50,92.59,1.97,10.80,1.03
1,475.0,522.9,734932.25,7172928.50,92.86,1.97,10.77,1.03
1,475.0,510.4,734932.25,7172928.50,93.42,1.97,10.70,1.03
1,475.0,492.9,734932.25,7172928.50,94.40,1.97,10.59,1.03
1,475.0,472.3,734932.25,7172928.50,1913.33,3.28,0.52,-0.28
1,475.0,450.5,734932.25,7172928.50,1936.64,3.29,0.52,-0.29
1,475.0,427.3,734932.25,7172928.50,1955.89,3.29,0.51,-0.29
1,475.0,402.8,734932.25,7172928.50,1970.60,3.29,0.51,-0.29
1,475.0,376.8,734932.25,7172928.50,1981.15,3.30,0.50,-0.30
1,475.0,349.2,734932.25,7172928.50,1988.31,3.30,0.50,-0.30
1,475.0,320.0,734932.25,7172928.50,1992.98,3.30,0.50,-0.30
1,475.0,289.0,734932.25,7172928.50,1995.87,3.30,0.50,-0.30
1,475.0,256.0,734932.25,7172928.50,1997.64,3.30,0.50,-0.30
1,475.0,220.7,734932.25,7172928.50,1998.65,3.30,0.50,-0.30
1,475.0,183.4,734932.25,7172928.50,1999.21,3.30,0.50,-0.30
1,475.0,143.9,734932.25,7172928.50,1999.51,3.30,0.50,-0.30
1,475.0,102.0,734932.25,7172928.50,1999.65,3.30,0.50,-0.30
1,525.0,563.3,734932.25,7172878.50,87.04,1.94,11.49,1.06
1,525.0,553.3,734932.25,7172878.50,87.29,1.94,11.46,1.06
1,525.0,543.3,734932.25,7172878.50,87.75,1.94,11.40,1.06
1,525.0,533.3,734932.25,7172878.50,88.36,1.95,11.32,1.05
1,525.0,523.3,734932.25,7172878.50,89.10,1.95,11.22,1.05
1,525.0,510.8,734932.25,7172878.50,90.40,1.96,11.06,1.04
1,525.0,493.3,734932.25,7172878.50,92.25,1.96,10.84,1.04
1,525.0,472.7,734932.25,7172878.50,1884.66,3.28,0.53,-0.28
1,525.0,450.9,734932.25,7172878.50,1918.34,3.28,0.52,-0.28
1,525.0,427.7,734932.25,7172878.50,1944.55,3.29,0.51,-0.29
1,525.0,403.2,734932.25,7172878.50,1963.73,3.29,0.51,-0.29
1,525.0,377.2,734932.25,7172878.50,1977.07,3.30,0.51,-0.30
1,525.0,349.6,734932.25,7172878.50,1985.95,3.30,0.50,-0.30
1,525.0,320.4,734932.25,7172878.50,1991.61,3.30,0.50,-0.30
1,525.0,289.4,734932.25,7172878.50,1995.09,3.30,0.50,-0.30
1,525.0,256.3,734932.25,7172878.50,1997.19,3.30,0.50,-0.30
1,525.0,221.0,734932.25,7172878.50,1998.39,3.30,0.50,-0.30
1,525.0,183.6,734932.25,7172878.50,1999.06,3.30,0.50,-0.30
1,525.0,144.0,734932.25,7172878.50,1999.41,3.30,0.50,-0.30
1,525.0,102.0,734932.25,7172878.50,1999.57,3.30,0.50,-0.30
1,575.0,563.6,734932.12,7172828.50,80.25,1.90,12.46,1.10
1,575.0,553.6,734932.12,7172828.50,80.74,1.91,12.39,1.09
1,575.0,543.6,734932.12,7172828.50,81.60,1.91,12.25,1.09
1,575.0,533.6,734932.12,7172828.50,82.74,1.92,12.09,1.08
1,575.0,523.6,734932.12,7172828.50,84.05,1.92,11.90,1.08
1,575.0,511.1,734932.12,7172828.50,86.25,1.94,11.59,1.06
1,575.0,493.6,734932.12,7172828.50,89.18,1.95,11.21,1.05
1,575.0,473.0,734932.12,7172828.50,92.02,1.96,10.87,1.04
1,575.0,451.1,734932.12,7172828.50,1891.80,3.28,0.53,-0.28
1,575.0,428.0,734932.12,7172828.50,1928.80,3.29,0.52,-0.29
1,575.0,403.5,734932.12,7172828.50,1954.52,3.29,0.51,-0.29
1,575.0,377.4,734932.12,7172828.50,1971.75,3.29,0.51,-0.29
1,575.0,349.9,734932.12,7172828.50,1982.90,3.30,0.50,-0.30
1,575.0,320.7,734932.12,7172828.50,1989.87,3.30,0.50,-0.30
1,575.0,289.7,734932.12,7172828.50,1994.09,3.30,0.50,-0.30
1,575.0,256.6,734932.12,7172828.50,1996.63,3.30,0.50,-0.30
1,575.0,221.2,734932.12,7172828.50,1998.07,3.30,0.50,-0.30
1,575.0,183.7,734932.12,7172828.50,1998.86,3.30,0.50,-0.30
1,575.0,144.1,734932.12,7172828.50,1999.28,3.30,0.50,-0.30
1,575.0,102.0,734932.12,7172828.50,1999.47,3.30,0.50,-0.30
1,625.0,563.7,734932.12,7172778.50,73.19,1.86,13.66,1.14
1,625.0,553.7,734932.12,7172778.50,73.89,1.87,13.53,1.13
1,625.0,543.7,734932.12,7172778.50,75.12,1.88,13.31,1.12
1,625.0,533.7,734932.12,7172778.50,76.75,1.89,13.03,1.11
1,625.0,523.7,734932.12,7172778.50,78.61,1.90,12.72,1.10
1,625.0,511.2,734932.12,7172778.50,81.70,1.91,12.24,1.09
1,625.0,493.7,734932.12,7172778.50,85.76,1.93,11.66,1.07
1,625.0,473.1,734932.12,7172778.50,89.60,1.95,11.16,1.05
1,625.0,451.3,734932.12,7172778.50,1860.87,3.27,0.54,-0.27
1,625.0,428.1,734932.12,7172778.50,1910.16,3.28,0.52,-0.28
1,625.0,403.6,734932.12,7172778.50,1943.53,3.29,0.51,-0.29
1,625.0,377.6,734932.12,7172778.50,1965.37,3.29,0.51,-0.29
1,625.0,350.0,734932.12,7172778.50,1979.22,3.30,0.51,-0.30
1,625.0,320.8,734932.12,7172778.50,1987.76,3.30,0.50,-0.30
1,625.0,289.8,734932.12,7172778.50,1992.89,3.30,0.50,-0.30
1,625.0,256.7,734932.12,7172778.50,1995.93,3.30,0.50,-0.30
1,625.0,221.3,734932.12,7172778.50,1997.66,3.30,0.50,-0.30
1,625.0,183.8,734932.12,7172778.50,1998.61,3.30,0.50,-0.30
1,625.0,144.1,734932.12,7172778.50,1999.13,3.30,0.50,-0.30
1,625.0,102.1,734932.12,7172778.50,1999.36,3.30,0.50,-0.30
1,675.0,564.0,734932.00,7172728.50,66.80,1.82,14.97,1.18
1,675.0,554.0,734932.00,7172728.50,67.64,1.83,14.78,1.17
1,675.0,544.0,734932.00,7172728.50,69.15,1.84,14.46,1.16
1,675.0,534.0,734932.00,7172728.50,71.16,1.85,14.05,1.15
1,675.0,524.0,734932.00,7172728.50,73.47,1.87,13.61,1.13
1,675.0,511.5,734932.00,7172728.50,77.33,1.89,12.93,1.11
1,675.0,494.0,734932.00,7172728.50,82.42,1.92,12.13,1.08
1,675.0,473.4,734932.00,7172728.50,87.20,1.94,11.47,1.06
1,675.0,451.5,734932.00,7172728.50,91.34,1.96,10.95,1.04
1,675.0,428.4,734932.00,7172728.50,1889.83,3.28,0.53,-0.28
1,675.0,403.8,734932.00,7172728.50,1931.46,3.29,0.52,-0.29
1,675.0,377.8,734932.00,7172728.50,1958.25,3.29,0.51,-0.29
1,675.0,350.3,734932.00,7172728.50,1975.07,3.30,0.51,-0.30
1,675.0,321.0,734932.00,7172728.50,1985.34,3.30,0.50,-0.30
1,675.0,290.1,734932.00,7172728.50,1991.48,3.30,0.50,-0.30
1,675.0,256.9,734932.00,7172728.50,1995.13,3.30,0.50,-0.30
1,675.0,221.5,734932.00,7172728.50,1997.19,3.30,0.50,-0.30
1,675.0,183.9,734932.00,7172728.50,1998.33,3.30,0.50,-0.30
1,675.0,144.2,734932.00,7172728.50,1998.95,3.30,0.50,-0.30
1,675.0,102.1,734932.00,7172728.50,1999.23,3.30,0.50,-0.30
1,725.0,564.4,734932.00,7172678.50,61.13,1.79,16.36,1.21
1,725.0,554.4,734932.00,7172678.50,62.06,1.79,16.11,1.21
1,725.0,544.4,734932.00,7172678.50,63.77,1.80,15.68,1.20
1,725.0,534.4,734932.00,7172678.50,66.06,1.82,15.14,1.18
1,725.0,524.4,734932.00,7172678.50,68.74,1.84,14.55,1.16
1,725.0,511.9,734932.00,7172678.50,73.25,1.86,13.65,1.14
1,725.0,494.4,734932.00,7172678.50,79.29,1.90,12.61,1.10
1,725.0,473.8,734932.00,7172678.50,84.98,1.93,11.77,1.07
1,725.0,452.0,734932.00,7172678.50,89.85,1.95,11.13,1.05
1,725.0,428.9,734932.00,7172678.50,1870.55,3.27,0.53,-0.27
1,725.0,404.3,734932.00,7172678.50,1919.43,3.28,0.52,-0.28
1,725.0,378.3,734932.00,7172678.50,1950.94,3.29,0.51,-0.29
1,725.0,350.7,734932.00,7172678.50,1970.70,3.29,0.51,-0.29
1,725.0,321.5,734932.00,7172678.50,1982.77,3.30,0.50,-0.30
1,725.0,290.5,734932.00,7172678.50,1989.96,3.30,0.50,-0.30
1,725.0,257.3,734932.00,7172678.50,1994.25,3.30,0.50,-0.30
1,725.0,221.8,734932.00,7172678.50,1996.68,3.30,0.50,-0.30
1,725.0,184.2,734932.00,7172678.50,1998.03,3.30,0.50,-0.30
1,725.0,144.3,734932.00,7172678.50,1998.76,3.30,0.50,-0.30
1,725.0,102.1,734932.00,7172678.50,1999.10,3.30,0.50,-0.30
1,775.0,565.2,734931.88,7172628.50,55.76,1.75,17.93,1.25
1,775.0,555.2,734931.88,7172628.50,56.77,1.75,17.61,1.25
1,775.0,545.2,734931.88,7172628.50,58.65,1.77,17.05,1.23
1,775.0,535.2,734931.88,7172628.50,61.19,1.79,16.34,1.21
1,775.0,525.2,734931.88,7172628.50,64.20,1.81,15.58,1.19
1,775.0,512.7,734931.88,7172628.50,69.36,1.84,14.42,1.16
1,775.0,495.2,734931.88,7172628.50,76.38,1.88,13.09,1.12
1,775.0,474.6,734931.88,7172628.50,83.07,1.92,12.04,1.08
1,775.0,452.7,734931.88,7172628.50,1775.01,3.25,0.56,-0.25
1,775.0,429.6,734931.88,7172628.50,1854.67,3.27,0.54,-0.27
1,775.0,405.0,734931.88,7172628.50,1908.86,3.28,0.52,-0.28
1,775.0,379.0,734931.88,7172628.50,1944.24,3.29,0.51,-0.29
1,775.0,351.5,734931.88,7172628.50,1966.57,3.29,0.51,-0.29
1,775.0,322.2,734931.88,7172628.50,1980.27,3.30,0.50,-0.30
1,775.0,291.3,734931.88,7172628.50,1988.46,3.30,0.50,-0.30
1,775.0,258.0,734931.88,7172628.50,1993.38,3.30,0.50,-0.30
1,775.0,222.3,734931.88,7172628.50,1996.17,3.30,0.50,-0.30
1,775.0,184.5,734931.88,7172628.50,1997.73,3.30,0.50,-0.30
1,775.0,144.5,734931.88,7172628.50,1998.57,3.30,0.50,-0.30
1,775.0,102.2,734931.88,7172628.50,1998.96,3.30,0.50,-0.30
1,825.0,566.0,734931.88,7172578.50,50.40,1.70,19.84,1.30
1,825.0,556.0,734931.88,7172578.50,51.50,1.71,19.42,1.29
1,825.0,546.0,734931.88,7172578.50,53.57,1.73,18.67,1.27
1,825.0,536.0,734931.88,7172578.50,56.40,1.75,17.73,1.25
1,825.0,526.0,734931.88,7172578.50,59.79,1.78,16.72,1.22
1,825.0,513.5,734931.88,7172578.50,65.76,1.82,15.21,1.18
1,825.0,496.0,734931.88,7172578.50,74.06,1.87,13.50,1.13
1,825.0,475.4,734931.88,7172578.50,1639.43,3.21,0.61,-0.21
1,825.0,453.5,734931.88,7172578.50,1757.61,3.24,0.57,-0.24
1,825.0,430.4,734931.88,7172578.50,1842.38,3.27,0.54,-0.27
1,825.0,405.8,734931.88,7172578.50,1900.48,3.28,0.53,-0.28
1,825.0,379.8,734931.88,7172578.50,1938.72,3.29,0.52,-0.29
1,825.0,352.3,734931.88,7172578.50,1963.05,3.29,0.51,-0.29
1,825.0,323.0,734931.88,7172578.50,1978.08,3.30,0.51,-0.30
1,825.0,292.1,734931.88,7172578.50,1987.11,3.30,0.50,-0.30
1,825.0,258.7,734931.88,7172578.50,1992.58,3.30,0.50,-0.30
1,825.0,222.9,734931.88,7172578.50,1995.70,3.30,0.50,-0.30
1,825.0,184.9,734931.88,7172578.50,1997.44,3.30,0.50,-0.30
1,825.0,144.8,734931.88,7172578.50,1998.39,3.30,0.50,-0.30
1,825.0,102.3,734931.88,7172578.50,1998.84,3.30,0.50,-0.30
1,875.0,566.6,734931.75,7172528.50,45.18,1.65,22.13,1.35
1,875.0,556.6,734931.75,7172528.50,46.39,1.67,21.55,1.33
1,875.0,546.6,734931.75,7172528.50,48.69,1.69,20.54,1.31
1,875.0,536.6,734931.75,7172528.50,51.90,1.72,19.27,1.28
1,875.0,526.6,734931.75,7172528.50,55.85,1.75,17.91,1.25
1,875.0,514.1,734931.75,7172528.50,63.01,1.80,15.87,1.20
1,875.0,496.6,734931.75,7172528.50,1462.73,3.17,0.68,-0.17
1,875.0,476.0,734931.75,7172528.50,1622.95,3.21,0.62,-0.21
1,875.0,454.2,734931.75,7172528.50,1745.18,3.24,0.57,-0.24
1,875.0,431.0,734931.75,7172528.50,1833.43,3.26,0.55,-0.26
1,875.0,406.5,734931.75,7172528.50,1894.26,3.28,0.53,-0.28
1,875.0,380.5,734931.75,7172528.50,1934.56,3.29,0.52,-0.29
1,875.0,352.9,734931.75,7172528.50,1960.35,3.29,0.51,-0.29
1,875.0,323.7,734931.75,7172528.50,1976.36,3.30,0.51,-0.30
1,875.0,292.7,734931.75,7172528.50,1986.03,3.30,0.50,-0.30
1,875.0,259.3,734931.75,7172528.50,1991.93,3.30,0.50,-0.30
1,875.0,223.3,734931.75,7172528.50,1995.30,3.30,0.50,-0.30
1,875.0,185.3,734931.75,7172528.50,1997.20,3.30,0.50,-0.30
1,875.0,145.0,734931.75,7172528.50,1998.24,3.30,0.50,-0.30
1,875.0,102.3,734931.75,7172528.50,1998.73,3.30,0.50,-0.30
1,925.0,567.0,734931.75,7172478.50,40.60,1.61,24.63,1.39
1,925.0,557.0,734931.75,7172478.50,41.95,1.62,23.84,1.38
1,925.0,547.0,734931.75,7172478.50,44.53,1.65,22.45,1.35
1,925.0,537.0,734931.75,7172478.50,48.28,1.68,20.71,1.32
1,925.0,527.0,734931.75,7172478.50,53.11,1.73,18.83,1.27
