Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,12.58,1.10,79.48,1.90
31003,50.0,22.6,478996.81,6196058.00,10.71,1.03,93.34,1.97
31003,50.0,19.6,478996.81,6196058.00,8.53,0.93,117.19,2.07
31003,50.0,16.6,478996.81,6196058.00,7.09,0.85,141.03,2.15
31003,50.0,13.6,478996.81,6196058.00,6.70,0.83,149.28,2.17
31003,50.0,10.6,478996.81,6196058.00,7.30,0.86,137.01,2.14
31003,50.0,7.6,478996.81,6196058.00,8.74,0.94,114.37,2.06
31003,50.0,4.6,478996.81,6196058.00,10.85,1.04,92.17,1.96
31003,50.0,1.6,478996.81,6196058.00,13.37,1.13,74.79,1.87
31003,50.0,-1.4,478996.81,6196058.00,16.02,1.20,62.41,1.80
31003,50.0,-4.4,478996.81,6196058.00,18.56,1.27,53.89,1.73
31003,50.0,-7.4,478996.81,6196058.00,20.80,1.32,48.07,1.68
31003,50.0,-10.4,478996.81,6196058.00,22.69,1.36,44.06,1.64
31003,50.0,-13.4,478996.81,6196058.00,24.22,1.38,41.28,1.62
31003,50.0,-16.4,478996.81,6196058.00,25.43,1.41,39.32,1.59
31003,50.0,-19.4,478996.81,6196058.00,26.37,1.42,37.92,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.10,1.43,36.90,1.57
31003,50.0,-25.4,478996.81,6196058.00,27.66,1.44,36.15,1.56
31003,50.0,-28.4,478996.81,6196058.00,28.10,1.45,35.59,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.44,1.45,35.16,1.55
31003,50.0,-34.6,478996.81,6196058.00,28.75,1.46,34.78,1.54
31003,50.0,-38.1,478996.81,6196058.00,28.99,1.46,34.50,1.54
31003,50.0,-41.6,478996.81,6196058.00,29.17,1.47,34.28,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.32,1.47,34.11,1.53
31003,50.0,-48.5,478996.81,6196058.00,29.44,1.47,33.97,1.53
31003,50.0,-52.0,478996.81,6196058.00,29.53,1.47,33.86,1.53
31003,50.0,-55.5,478996.81,6196058.00,29.61,1.47,33.77,1.53
31003,50.0,-58.9,478996.81,6196058.00,29.68,1.47,33.70,1.53
31003,50.0,-62.4,478996.81,6196058.00,29.73,1.47,33.64,1.53
31003,50.0,-65.9,478996.81,6196058.00,29.75,1.47,33.61,1.53
31003,150.0,24.6,478996.81,6196158.00,11.93,1.08,83.82,1.92
31003,150.0,21.6,478996.81,6196158.00,8.89,0.95,112.51,2.05
31003,150.0,18.6,478996.81,6196158.00,5.99,0.78,166.84,2.22
31003,150.0,15.6,478996.81,6196158.00,4.36,0.64,229.14,2.36
31003,150.0,12.6,478996.81,6196158.00,4.01,0.60,249.69,2.40
31003,150.0,9.6,478996.81,6196158.00,4.67,0.67,213.97,2.33
31003,150.0,6.6,478996.81,6196158.00,6.21,0.79,160.96,2.21
