 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0472
  478994.2,     -40.0,        -0.1275
  478994.2,     -80.0,        -0.0267
  478994.2,    -120.0,         0.1389
  478994.2,    -160.0,         0.5298
  478994.2,    -200.0,         0.1937
  478994.2,    -240.0,        -0.1816
  478994.2,    -280.0,        -0.2126
  478994.2,    -320.0,        -0.1395
  478994.2,    -360.0,        -0.3376
  478994.2,    -400.0,        -0.1848
  478994.2,    -440.0,        -0.0513
  478993.1,       0.0,        -0.0193
  478993.1,     -40.0,        -0.1175
  478993.1,     -80.0,        -0.0358
  478993.1,    -120.0,         0.0764
  478993.1,    -160.0,         0.4401
  478993.1,    -200.0,         0.1428
  478993.1,    -240.0,        -0.1900
  478993.1,    -280.0,        -0.1472
  478993.1,    -320.0,        -0.0516
  478993.1,    -360.0,        -0.2559
  478993.1,    -400.0,        -0.2702
  478993.1,    -440.0,         0.0226
  478993.2,       0.0,         0.0619
  478993.2,     -40.0,        -0.0547
  478993.2,     -80.0,        -0.0056
  478993.2,    -120.0,         0.0580
  478993.2,    -160.0,         0.3888
  478993.2,    -200.0,         0.1213
  478993.2,    -240.0,        -0.2372
  478993.2,    -280.0,        -0.0106
  478993.2,    -320.0,         0.0827
  478993.2,    -360.0,        -0.1339
  478993.2,    -400.0,        -0.3039
  478993.2,    -440.0,         0.1314
  478994.3,       0.0,         0.1313
  478994.3,     -40.0,         0.0148
  478994.3,     -80.0,         0.0403
  478994.3,    -120.0,         0.0651
  478994.3,    -160.0,         0.3724
  478994.3,    -200.0,         0.1088
  478994.3,    -240.0,        -0.2847
  478994.3,    -280.0,         0.0817
  478994.3,    -320.0,         0.2073
  478994.3,    -360.0,        -0.0194
  478994.3,    -400.0,        -0.2994
  478994.3,    -440.0,         0.2014
  478995.7,       0.0,         0.1104
  478995.7,     -40.0,        -0.0231
  478995.7,     -80.0,         0.0209
  478995.7,    -120.0,         0.0491
  478995.7,    -160.0,         0.3574
  478995.7,    -200.0,         0.0859
  478995.7,    -240.0,        -0.2648
  478995.7,    -280.0,         0.0498
  478995.7,    -320.0,         0.1878
  478995.7,    -360.0,        -0.0246
  478995.7,    -400.0,        -0.3266
  478995.7,    -440.0,         0.2056
  478996.8,       0.0,         0.0501
  478996.8,     -40.0,        -0.1273
  478996.8,     -80.0,        -0.0493
  478996.8,    -120.0,         0.0156
  478996.8,    -160.0,         0.3610
  478996.8,    -200.0,         0.0720
  478996.8,    -240.0,        -0.2030
  478996.8,    -280.0,        -0.0102
  478996.8,    -320.0,         0.0734
  478996.8,    -360.0,        -0.1240
  478996.8,    -400.0,        -0.3825
  478996.8,    -440.0,         0.1489
  478997.1,       0.0,         0.0526
  478997.1,     -40.0,        -0.1616
  478997.1,     -80.0,        -0.0735
  478997.1,    -120.0,         0.0258
  478997.1,    -160.0,         0.4069
  478997.1,    -200.0,         0.0844
  478997.1,    -240.0,        -0.0825
  478997.1,    -280.0,         0.0247
  478997.1,    -320.0,         0.0426
  478997.1,    -360.0,        -0.1728
  478997.1,    -400.0,        -0.3811
  478997.1,    -440.0,         0.1442
  478996.1,       0.0,         0.0998
  478996.1,     -40.0,        -0.1227
  478996.1,     -80.0,        -0.0689
  478996.1,    -120.0,         0.0229
  478996.1,    -160.0,         0.4278
  478996.1,    -200.0,         0.1183
  478996.1,    -240.0,        -0.0669
  478996.1,    -280.0,         0.1094
  478996.1,    -320.0,         0.1361
  478996.1,    -360.0,        -0.1618
  478996.1,    -400.0,        -0.3792
  478996.1,    -440.0,         0.2099
  478994.3,       0.0,         0.1483
  478994.3,     -40.0,        -0.0534
  478994.3,     -80.0,        -0.0123
  478994.3,    -120.0,         0.0297
  478994.3,    -160.0,         0.4306
  478994.3,    -200.0,         0.1967
  478994.3,    -240.0,        -0.0212
  478994.3,    -280.0,         0.1365
  478994.3,    -320.0,         0.2822
  478994.3,    -360.0,        -0.0722
  478994.3,    -400.0,        -0.3476
  478994.3,    -440.0,         0.3698
  478992.4,       0.0,         0.1345
  478992.4,     -40.0,        -0.0864
  478992.4,     -80.0,         0.0154
  478992.4,    -120.0,         0.0266
  478992.4,    -160.0,         0.4010
  478992.4,    -200.0,         0.2268
  478992.4,    -240.0,         0.0207
  478992.4,    -280.0,         0.0508
  478992.4,    -320.0,         0.2658
  478992.4,    -360.0,        -0.0084
  478992.4,    -400.0,        -0.3401
  478992.4,    -440.0,         0.3868
  478991.2,       0.0,         0.0347
  478991.2,     -40.0,        -0.1948
  478991.2,     -80.0,        -0.0529
  478991.2,    -120.0,        -0.0166
  478991.2,    -160.0,         0.3427
  478991.2,    -200.0,         0.1769
  478991.2,    -240.0,        -0.0190
  478991.2,    -280.0,        -0.0342
  478991.2,    -320.0,         0.1039
  478991.2,    -360.0,        -0.0709
  478991.2,    -400.0,        -0.3877
  478991.2,    -440.0,         0.2753
  478990.8,       0.0,         0.0038
  478990.8,     -40.0,        -0.2369
  478990.8,     -80.0,        -0.0803
  478990.8,    -120.0,        -0.0258
  478990.8,    -160.0,         0.3136
  478990.8,    -200.0,         0.1466
  478990.8,    -240.0,        -0.0104
  478990.8,    -280.0,        -0.0599
  478990.8,    -320.0,         0.0239
  478990.8,    -360.0,        -0.0824
  478990.8,    -400.0,        -0.3979
  478990.8,    -440.0,         0.2335
  478991.1,       0.0,         0.0379
  478991.1,     -40.0,        -0.2003
  478991.1,     -80.0,        -0.0353
  478991.1,    -120.0,         0.0158
  478991.1,    -160.0,         0.3276
  478991.1,    -200.0,         0.1675
  478991.1,    -240.0,         0.0420
  478991.1,    -280.0,        -0.0218
  478991.1,    -320.0,         0.0414
  478991.1,    -360.0,        -0.0098
  478991.1,    -400.0,        -0.3509
  478991.1,    -440.0,         0.2489
  478992.3,       0.0,         0.0518
  478992.3,     -40.0,        -0.1808
  478992.3,     -80.0,        -0.0114
  478992.3,    -120.0,         0.0444
  478992.3,    -160.0,         0.3349
  478992.3,    -200.0,         0.1886
  478992.3,    -240.0,         0.0984
  478992.3,    -280.0,        -0.0249
  478992.3,    -320.0,         0.0390
  478992.3,    -360.0,         0.0333
  478992.3,    -400.0,        -0.3190
  478992.3,    -440.0,         0.2470
  478993.9,       0.0,         0.0239
  478993.9,     -40.0,        -0.2034
  478993.9,     -80.0,        -0.0232
  478993.9,    -120.0,         0.0388
  478993.9,    -160.0,         0.3194
  478993.9,    -200.0,         0.1899
  478993.9,    -240.0,         0.0579
  478993.9,    -280.0,        -0.0505
  478993.9,    -320.0,         0.0063
  478993.9,    -360.0,         0.0287
  478993.9,    -400.0,        -0.3287
  478993.9,    -440.0,         0.2081
  478995.5,       0.0,         0.0149
  478995.5,     -40.0,        -0.2030
  478995.5,     -80.0,        -0.0305
  478995.5,    -120.0,         0.0272
  478995.5,    -160.0,         0.2965
  478995.5,    -200.0,         0.1931
  478995.5,    -240.0,        -0.0254
  478995.5,    -280.0,        -0.0718
  478995.5,    -320.0,         0.0072
  478995.5,    -360.0,         0.0336
  478995.5,    -400.0,        -0.3410
  478995.5,    -440.0,         0.2160
  478996.2,       0.0,         0.0175
  478996.2,     -40.0,        -0.1916
  478996.2,     -80.0,        -0.0332
  478996.2,    -120.0,         0.0141
  478996.2,    -160.0,         0.2709
  478996.2,    -200.0,         0.1903
  478996.2,    -240.0,        -0.0395
  478996.2,    -280.0,        -0.0632
  478996.2,    -320.0,         0.0287
  478996.2,    -360.0,         0.0470
  478996.2,    -400.0,        -0.3526
  478996.2,    -440.0,         0.2207
  478996.0,       0.0,        -0.0068
  478996.0,     -40.0,        -0.2032
  478996.0,     -80.0,        -0.0576
  478996.0,    -120.0,        -0.0110
