 East  ,  RL  ,  Delpar	 
     575.0,     222.0,      0.01
     575.0,     184.9,      0.00
     575.0,     145.2,      0.00
     575.0,     103.2,     -0.00
     575.0,      58.7,     -0.00
     575.0,      11.5,     -0.00
     625.0,     563.7,      0.46
     625.0,     553.7,      0.47
     625.0,     543.7,      0.47
     625.0,     533.7,      0.48
     625.0,     523.7,      0.48
     625.0,     511.2,      0.48
     625.0,     493.7,      0.46
     625.0,     473.1,      0.43
     625.0,     451.3,      0.37
     625.0,     428.1,      0.30
     625.0,     403.6,      0.23
     625.0,     377.6,      0.16
     625.0,     350.0,      0.11
     625.0,     320.8,      0.07
     625.0,     289.8,      0.04
     625.0,     257.0,      0.02
     625.0,     222.2,      0.01
     625.0,     185.0,      0.00
     625.0,     145.3,      0.00
     625.0,     103.3,     -0.00
     625.0,      58.7,     -0.00
     625.0,      11.5,     -0.00
     675.0,     564.0,      0.58
     675.0,     554.0,      0.58
     675.0,     544.0,      0.59
     675.0,     534.0,      0.60
     675.0,     524.0,      0.60
     675.0,     511.5,      0.60
     675.0,     494.0,      0.59
     675.0,     473.4,      0.53
     675.0,     451.5,      0.46
     675.0,     428.4,      0.36
     675.0,     403.8,      0.27
     675.0,     377.8,      0.19
     675.0,     350.3,      0.13
     675.0,     321.0,      0.08
     675.0,     290.1,      0.05
     675.0,     257.2,      0.03
     675.0,     222.4,      0.01
     675.0,     185.2,      0.01
     675.0,     145.5,      0.00
     675.0,     103.4,      0.00
     675.0,      58.8,     -0.00
     675.0,      11.6,     -0.00
     725.0,     564.4,      0.61
     725.0,     554.4,      0.62
     725.0,     544.4,      0.64
     725.0,     534.4,      0.66
     725.0,     524.4,      0.68
     725.0,     511.9,      0.70
     725.0,     494.4,      0.69
     725.0,     473.8,      0.64
     725.0,     452.0,      0.54
     725.0,     428.9,      0.43
     725.0,     404.3,      0.32
     725.0,     378.3,      0.22
     725.0,     350.7,      0.15
     725.0,     321.5,      0.09
     725.0,     290.5,      0.05
     725.0,     257.7,      0.03
     725.0,     222.9,      0.02
     725.0,     185.6,      0.01
     725.0,     145.8,      0.00
     725.0,     103.6,      0.00
     725.0,      58.9,      0.00
     725.0,      11.6,     -0.00
     775.0,     565.2,      0.51
     775.0,     555.2,      0.53
     775.0,     545.2,      0.57
     775.0,     535.2,      0.61
     775.0,     525.2,      0.66
     775.0,     512.7,      0.71
     775.0,     495.2,      0.75
     775.0,     474.6,      0.71
     775.0,     452.7,      0.62
     775.0,     429.6,      0.50
     775.0,     405.0,      0.37
     775.0,     379.0,      0.26
     775.0,     351.5,      0.17
     775.0,     322.2,      0.10
     775.0,     291.3,      0.06
     775.0,     258.4,      0.04
     775.0,     223.6,      0.02
     775.0,     186.3,      0.01
     775.0,     146.3,      0.00
     775.0,     104.0,      0.00
     775.0,      59.2,      0.00
     775.0,      11.7,      0.00
     825.0,     566.0,      0.33
     825.0,     556.0,      0.36
     825.0,     546.0,      0.42
     825.0,     536.0,      0.49
     825.0,     526.0,      0.57
     825.0,     513.5,      0.67
     825.0,     496.0,      0.76
     825.0,     475.4,      0.76
     825.0,     453.5,      0.68
     825.0,     430.4,      0.55
     825.0,     405.8,      0.41
     825.0,     379.8,      0.29
     825.0,     352.3,      0.19
     825.0,     323.0,      0.12
     825.0,     292.1,      0.07
     825.0,     259.2,      0.04
     825.0,     224.4,      0.02
     825.0,     187.0,      0.01
     825.0,     146.9,      0.01
     825.0,     104.4,      0.00
     825.0,      59.4,      0.00
     825.0,      11.8,      0.00
     875.0,     566.6,      0.19
     875.0,     556.6,      0.23
     875.0,     546.6,      0.31
     875.0,     536.6,      0.40
     875.0,     526.6,      0.50
     875.0,     514.1,      0.65
     875.0,     496.6,      0.78
     875.0,     476.0,      0.81
     875.0,     454.2,      0.74
     875.0,     431.0,      0.61
     875.0,     406.5,      0.46
     875.0,     380.5,      0.32
     875.0,     352.9,      0.22
     875.0,     323.7,      0.14
     875.0,     292.7,      0.09
     875.0,     259.9,      0.05
     875.0,     225.1,      0.03
     875.0,     187.6,      0.02
     875.0,     147.3,      0.01
     875.0,     104.7,      0.01
     875.0,      59.6,      0.00
     875.0,      11.8,      0.00
     925.0,     567.0,      0.19
     925.0,     557.0,      0.24
     925.0,     547.0,      0.32
     925.0,     537.0,      0.42
     925.0,     527.0,      0.53
     925.0,     514.5,      0.69
     925.0,     497.0,      0.83
     925.0,     476.4,      0.87
     925.0,     454.5,      0.80
     925.0,     431.4,      0.66
     925.0,     406.9,      0.50
     925.0,     380.8,      0.36
     925.0,     353.3,      0.24
     925.0,     324.1,      0.16
     925.0,     293.1,      0.10
     925.0,     260.2,      0.06
     925.0,     225.4,      0.04
     925.0,     187.9,      0.02
     925.0,     147.6,      0.01
     925.0,     104.9,      0.01
     925.0,      59.7,      0.01
     925.0,      11.9,      0.00
     975.0,     567.1,      0.35
     975.0,     557.1,      0.40
     975.0,     547.1,      0.47
     975.0,     537.1,      0.56
     975.0,     527.1,      0.66
     975.0,     514.6,      0.80
     975.0,     497.1,      0.92
     975.0,     476.5,      0.94
     975.0,     454.7,      0.85
     975.0,     431.5,      0.71
     975.0,     407.0,      0.54
     975.0,     381.0,      0.39
     975.0,     353.4,      0.27
     975.0,     324.2,      0.18
     975.0,     293.2,      0.12
     975.0,     260.4,      0.07
     975.0,     225.6,      0.05
     975.0,     188.1,      0.03
     975.0,     147.7,      0.02
     975.0,     105.0,      0.01
     975.0,      59.7,      0.01
     975.0,      11.9,      0.01
    1025.0,     567.4,      0.57
    1025.0,     557.4,      0.60
    1025.0,     547.4,      0.66
    1025.0,     537.4,      0.73
    1025.0,     527.4,      0.81
    1025.0,     514.9,      0.91
    1025.0,     497.4,      1.00
    1025.0,     476.8,      0.99
    1025.0,     455.0,      0.90
    1025.0,     431.9,      0.75
    1025.0,     407.3,      0.58
    1025.0,     381.3,      0.43
    1025.0,     353.7,      0.30
    1025.0,     324.5,      0.20
    1025.0,     293.6,      0.13
    1025.0,     260.7,      0.09
    1025.0,     225.9,      0.05
    1025.0,     188.4,      0.03
    1025.0,     147.9,      0.02
    1025.0,     105.1,      0.01
    1025.0,      59.8,      0.01
    1025.0,      11.9,      0.01
    1075.0,     568.1,      0.65
    1075.0,     558.1,      0.68
    1075.0,     548.1,      0.72
    1075.0,     538.1,      0.78
    1075.0,     528.1,      0.84
    1075.0,     515.6,      0.93
    1075.0,     498.1,      1.00
    1075.0,     477.5,      1.00
    1075.0,     455.7,      0.91
    1075.0,     432.5,      0.77
    1075.0,     408.0,      0.61
    1075.0,     382.0,      0.46
    1075.0,     354.4,      0.33
    1075.0,     325.2,      0.22
    1075.0,     294.2,      0.15
    1075.0,     261.4,      0.10
    1075.0,     226.6,      0.06
    1075.0,     189.0,      0.04
    1075.0,     148.4,      0.03
    1075.0,     105.4,      0.02
    1075.0,      60.0,      0.01
    1075.0,      12.0,      0.01
    1125.0,     568.7,      0.58
    1125.0,     558.7,      0.60
    1125.0,     548.7,      0.64
    1125.0,     538.7,      0.69
    1125.0,     528.7,      0.75
    1125.0,     516.2,      0.84
    1125.0,     498.7,      0.92
    1125.0,     478.1,      0.94
    1125.0,     456.3,      0.89
    1125.0,     433.1,      0.77
    1125.0,     408.6,      0.63
    1125.0,     382.6,      0.48
    1125.0,     355.0,      0.35
    1125.0,     325.8,      0.24
    1125.0,     294.8,      0.17
    1125.0,     262.0,      0.11
    1125.0,     227.2,      0.07
    1125.0,     189.5,      0.05
    1125.0,     148.8,      0.03
    1125.0,     105.8,      0.02
    1125.0,      60.2,      0.01
    1125.0,      12.0,      0.01
    1175.0,     569.0,      0.47
    1175.0,     559.0,      0.49
    1175.0,     549.0,      0.53
    1175.0,     539.0,      0.58
    1175.0,     529.0,      0.63
    1175.0,     516.5,      0.72
    1175.0,     499.0,      0.81
    1175.0,     478.4,      0.85
    1175.0,     456.5,      0.83
    1175.0,     433.4,      0.75
    1175.0,     408.8,      0.62
    1175.0,     382.8,      0.49
    1175.0,     355.3,      0.36
    1175.0,     326.0,      0.26
    1175.0,     295.1,      0.18
    1175.0,     262.2,      0.12
    1175.0,     227.4,      0.08
    1175.0,     189.7,      0.05
    1175.0,     149.0,      0.03
    1175.0,     105.9,      0.02
    1175.0,      60.3,      0.01
    1175.0,      12.1,      0.01
    1225.0,     569.5,      0.39
    1225.0,     559.5,      0.41
    1225.0,     549.5,      0.45
    1225.0,     539.5,      0.49
    1225.0,     529.5,      0.54
    1225.0,     517.0,      0.62
    1225.0,     499.5,      0.71
    1225.0,     478.9,      0.77
    1225.0,     457.1,      0.77
    1225.0,     433.9,      0.71
    1225.0,     409.4,      0.60
    1225.0,     383.4,      0.48
    1225.0,     355.8,      0.37
    1225.0,     326.6,      0.26
    1225.0,     295.6,      0.18
    1225.0,     262.8,      0.13
    1225.0,     228.0,      0.08
    1225.0,     190.2,      0.05
    1225.0,     149.4,      0.04
    1225.0,     106.1,      0.02
    1225.0,      60.5,      0.02
    1225.0,      12.1,      0.01
    1275.0,     571.0,      0.37
    1275.0,     561.0,      0.38
    1275.0,     551.0,      0.41
    1275.0,     541.0,      0.45
    1275.0,     531.0,      0.49
    1275.0,     518.5,      0.56
    1275.0,     501.0,      0.64
    1275.0,     480.4,      0.69
    1275.0,     458.5,      0.70
    1275.0,     435.4,      0.66
    1275.0,     410.9,      0.57
    1275.0,     384.9,      0.47
    1275.0,     357.3,      0.36
    1275.0,     328.1,      0.26
    1275.0,     297.1,      0.19
    1275.0,     264.3,      0.13
    1275.0,     229.5,      0.09
    1275.0,     191.5,      0.06
    1275.0,     150.4,      0.04
    1275.0,     106.9,      0.02
    1275.0,      60.9,      0.02
    1275.0,      12.3,      0.01
    1325.0,     573.0,      0.37
    1325.0,     563.0,      0.38
    1325.0,     553.0,      0.40
    1325.0,     543.0,      0.43
    1325.0,     533.0,      0.47
    1325.0,     520.5,      0.52
    1325.0,     503.0,      0.59
    1325.0,     482.4,      0.63
    1325.0,     460.5,      0.64
    1325.0,     437.4,      0.61
    1325.0,     412.8,      0.54
    1325.0,     386.8,      0.44
    1325.0,     359.3,      0.35
    1325.0,     330.0,      0.26
    1325.0,     299.1,      0.18
    1325.0,     266.2,      0.13
    1325.0,     231.4,      0.09
    1325.0,     193.3,      0.06
    1325.0,     151.8,      0.04
    1325.0,     107.9,      0.02
    1325.0,      61.5,      0.02
    1325.0,      12.5,      0.01
    1375.0,     574.4,      0.39
    1375.0,     564.4,      0.40
    1375.0,     554.4,      0.41
    1375.0,     544.4,      0.44
    1375.0,     534.4,      0.46
    1375.0,     521.9,      0.50
    1375.0,     504.4,      0.55
    1375.0,     483.8,      0.59
    1375.0,     462.0,      0.59
    1375.0,     438.8,      0.56
    1375.0,     414.3,      0.50
    1375.0,     388.3,      0.41
    1375.0,     360.7,      0.33
    1375.0,     331.5,      0.24
    1375.0,     300.5,      0.18
    1375.0,     267.7,      0.12
    1375.0,     232.9,      0.09
    1375.0,     194.6,      0.06
    1375.0,     152.8,      0.04
    1375.0,     108.6,      0.03
    1375.0,      61.9,      0.02
    1375.0,      12.6,      0.01
    1425.0,     574.9,      0.41
    1425.0,     564.9,      0.42
    1425.0,     554.9,      0.43
    1425.0,     544.9,      0.45
    1425.0,     534.9,      0.47
    1425.0,     522.4,      0.50
    1425.0,     504.9,      0.53
    1425.0,     484.3,      0.55
    1425.0,     462.4,      0.55
    1425.0,     439.3,      0.51
    1425.0,     414.7,      0.46
    1425.0,     388.7,      0.38
    1425.0,     361.2,      0.30
    1425.0,     331.9,      0.23
    1425.0,     301.0,      0.17
    1425.0,     268.1,      0.12
    1425.0,     233.3,      0.08
    1425.0,     195.0,      0.06
    1425.0,     153.1,      0.04
    1425.0,     108.8,      0.02
    1425.0,      62.1,      0.02
    1425.0,      12.7,      0.01
    1475.0,     574.4,      0.43
    1475.0,     564.4,      0.44
    1475.0,     554.4,      0.45
    1475.0,     544.4,      0.46
    1475.0,     534.4,      0.47
    1475.0,     521.9,      0.49
    1475.0,     504.4,      0.51
    1475.0,     483.8,      0.52
    1475.0,     461.9,      0.51
    1475.0,     438.8,      0.47
    1475.0,     414.3,      0.42
    1475.0,     388.3,      0.35
    1475.0,     360.7,      0.28
    1475.0,     331.5,      0.21
    1475.0,     300.5,      0.16
    1475.0,     267.7,      0.11
    1475.0,     232.9,      0.08
    1475.0,     194.6,      0.05
    1475.0,     152.8,      0.04
    1475.0,     108.6,      0.02
    1475.0,      61.9,      0.02
    1475.0,      12.6,      0.01
    1525.0,     573.4,      0.45
    1525.0,     563.4,      0.45
    1525.0,     553.4,      0.46
    1525.0,     543.4,      0.47
    1525.0,     533.4,      0.48
    1525.0,     520.9,      0.49
    1525.0,     503.4,      0.50
    1525.0,     482.8,      0.49
    1525.0,     461.0,      0.47
    1525.0,     437.8,      0.44
    1525.0,     413.3,      0.38
    1525.0,     387.3,      0.32
    1525.0,     359.7,      0.25
    1525.0,     330.5,      0.19
    1525.0,     299.5,      0.14
    1525.0,     266.7,      0.10
    1525.0,     231.9,      0.07
    1525.0,     193.7,      0.05
    1525.0,     152.1,      0.03
    1525.0,     108.1,      0.02
    1525.0,      61.6,      0.02
    1525.0,      12.5,      0.01
    1575.0,     572.4,      0.47
    1575.0,     562.4,      0.47
    1575.0,     552.4,      0.47
    1575.0,     542.4,      0.47
    1575.0,     532.4,      0.48
    1575.0,     519.9,      0.48
    1575.0,     502.4,      0.48
    1575.0,     481.8,      0.47
    1575.0,     460.0,      0.44
    1575.0,     436.8,      0.40
    1575.0,     412.3,      0.35
    1575.0,     386.3,      0.29
    1575.0,     358.7,      0.23
    1575.0,     329.5,      0.18
    1575.0,     298.5,      0.13
    1575.0,     265.7,      0.10
    1575.0,     230.9,      0.07
    1575.0,     192.8,      0.05
    1575.0,     151.4,      0.03
    1575.0,     107.6,      0.02
    1575.0,      61.3,      0.02
    1575.0,      12.4,      0.01
    1625.0,     571.7,      0.47
    1625.0,     561.7,      0.47
    1625.0,     551.7,      0.48
    1625.0,     541.7,      0.48
    1625.0,     531.7,      0.48
    1625.0,     519.2,      0.47
    1625.0,     501.7,      0.47
    1625.0,     481.1,      0.45
    1625.0,     459.3,      0.42
    1625.0,     436.1,      0.37
    1625.0,     411.6,      0.32
    1625.0,     385.6,      0.27
    1625.0,     358.0,      0.21
    1625.0,     328.8,      0.16
    1625.0,     297.8,      0.12
    1625.0,     265.0,      0.09
    1625.0,     230.2,      0.06
    1625.0,     192.2,      0.04
    1625.0,     150.9,      0.03
    1625.0,     107.2,      0.02
    1625.0,      61.1,      0.02
    1625.0,      12.3,      0.01
    1675.0,     571.5,      0.48
    1675.0,     561.5,      0.47
    1675.0,     551.5,      0.47
    1675.0,     541.5,      0.47
    1675.0,     531.5,      0.47
    1675.0,     519.0,      0.46
    1675.0,     501.5,      0.45
    1675.0,     480.9,      0.43
    1675.0,     459.1,      0.39
    1675.0,     435.9,      0.35
    1675.0,     411.4,      0.30
    1675.0,     385.4,      0.25
    1675.0,     357.8,      0.20
    1675.0,     328.6,      0.15
    1675.0,     297.6,      0.11
    1675.0,     264.8,      0.08
    1675.0,     230.0,      0.06
    1675.0,     192.0,      0.04
    1675.0,     150.8,      0.03
    1675.0,     107.1,      0.02
    1675.0,      61.1,      0.01
    1675.0,      12.3,      0.01
    1725.0,     571.9,      0.47
    1725.0,     561.9,      0.46
    1725.0,     551.9,      0.46
    1725.0,     541.9,      0.46
    1725.0,     531.9,      0.46
    1725.0,     519.4,      0.45
    1725.0,     501.9,      0.43
    1725.0,     481.3,      0.40
    1725.0,     459.5,      0.37
    1725.0,     436.4,      0.33
    1725.0,     411.8,      0.28
    1725.0,     385.8,      0.23
    1725.0,     358.2,      0.18
    1725.0,     329.0,      0.14
    1725.0,     298.0,      0.11
    1725.0,     265.2,      0.08
    1725.0,     230.4,      0.06
    1725.0,     192.4,      0.04
    1725.0,     151.1,      0.03
    1725.0,     107.4,      0.02
    1725.0,      61.2,      0.01
    1725.0,      12.4,      0.01
    1775.0,     573.0,      0.45
    1775.0,     563.0,      0.45
    1775.0,     553.0,      0.44
    1775.0,     543.0,      0.44
    1775.0,     533.0,      0.44
    1775.0,     520.5,      0.43
    1775.0,     503.0,      0.41
    1775.0,     482.4,      0.38
    1775.0,     460.5,      0.35
    1775.0,     437.4,      0.31
    1775.0,     412.8,      0.26
    1775.0,     386.8,      0.22
    1775.0,     359.3,      0.17
    1775.0,     330.1,      0.13
    1775.0,     299.1,      0.10
    1775.0,     266.2,      0.07
    1775.0,     231.4,      0.05
    1775.0,     193.3,      0.04
    1775.0,     151.8,      0.03
    1775.0,     107.9,      0.02
    1775.0,      61.5,      0.01
    1775.0,      12.5,      0.01
    1825.0,     574.4,      0.42
    1825.0,     564.4,      0.42
    1825.0,     554.4,      0.42
    1825.0,     544.4,      0.42
    1825.0,     534.4,      0.41
    1825.0,     521.9,      0.40
    1825.0,     504.4,      0.39
    1825.0,     483.8,      0.36
    1825.0,     461.9,      0.33
    1825.0,     438.8,      0.29
    1825.0,     414.3,      0.25
    1825.0,     388.2,      0.20
    1825.0,     360.7,      0.16
    1825.0,     331.5,      0.13
    1825.0,     300.5,      0.09
    1825.0,     267.6,      0.07
    1825.0,     232.8,      0.05
    1825.0,     194.6,      0.03
    1825.0,     152.8,      0.02
    1825.0,     108.6,      0.02
    1825.0,      61.9,      0.01
    1825.0,      12.6,      0.01
    1875.0,     575.8,      0.40
    1875.0,     565.8,      0.40
    1875.0,     555.8,      0.40
    1875.0,     545.8,      0.40
    1875.0,     535.8,      0.39
    1875.0,     523.3,      0.38
    1875.0,     505.8,      0.37
    1875.0,     485.2,      0.34
    1875.0,     463.4,      0.31
    1875.0,     440.2,      0.28
    1875.0,     415.7,      0.24
    1875.0,     389.7,      0.19
    1875.0,     362.1,      0.15
    1875.0,     332.9,      0.12
    1875.0,     301.9,      0.09
    1875.0,     269.1,      0.06
    1875.0,     234.3,      0.05
    1875.0,     195.9,      0.03
    1875.0,     153.8,      0.02
    1875.0,     109.3,      0.02
    1875.0,      62.3,      0.01
    1875.0,      12.8,      0.01
    1925.0,     577.0,      0.39
    1925.0,     567.0,      0.39
    1925.0,     557.0,      0.39
    1925.0,     547.0,      0.39
    1925.0,     537.0,      0.38
    1925.0,     524.5,      0.37
    1925.0,     507.0,      0.36
    1925.0,     486.4,      0.33
    1925.0,     464.6,      0.30
    1925.0,     441.4,      0.26
    1925.0,     416.9,      0.22
    1925.0,     390.9,      0.18
    1925.0,     363.3,      0.15
    1925.0,     334.1,      0.11
    1925.0,     303.1,      0.08
    1925.0,     270.3,      0.06
    1925.0,     235.5,      0.04
    1925.0,     197.0,      0.03
    1925.0,     154.6,      0.02
    1925.0,     109.9,      0.01
    1925.0,      62.7,      0.01
    1925.0,      12.9,      0.01
    1975.0,     577.7,      0.40
    1975.0,     567.7,      0.40
    1975.0,     557.7,      0.40
    1975.0,     547.7,      0.39
    1975.0,     537.7,      0.39
    1975.0,     525.2,      0.37
    1975.0,     507.7,      0.35
    1975.0,     487.1,      0.33
    1975.0,     465.3,      0.29
    1975.0,     442.1,      0.26
    1975.0,     417.6,      0.22
    1975.0,     391.6,      0.18
    1975.0,     364.0,      0.14
    1975.0,     334.8,      0.11
    1975.0,     303.8,      0.08
    1975.0,     271.0,      0.06
    1975.0,     236.2,      0.04
    1975.0,     197.6,      0.03
    1975.0,     155.1,      0.02
    1975.0,     110.3,      0.01
    1975.0,      62.9,      0.01
    1975.0,      12.9,      0.01
    2025.0,     577.8,      0.43
    2025.0,     567.8,      0.43
    2025.0,     557.8,      0.42
    2025.0,     547.8,      0.42
    2025.0,     537.8,      0.41
    2025.0,     525.3,      0.39
    2025.0,     507.8,      0.37
    2025.0,     487.2,      0.33
    2025.0,     465.4,      0.30
    2025.0,     442.2,      0.25
    2025.0,     417.7,      0.21
    2025.0,     391.7,      0.17
    2025.0,     364.1,      0.13
    2025.0,     334.9,      0.10
    2025.0,     303.9,      0.07
    2025.0,     271.1,      0.05
    2025.0,     236.3,      0.04
    2025.0,     197.7,      0.03
    2025.0,     155.2,      0.02
