Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11250,25.0,561.4,734932.88,7173378.50,14.83,1.17,67.44,1.83
11250,25.0,551.4,734932.88,7173378.50,16.34,1.21,61.19,1.79
11250,25.0,541.4,734932.88,7173378.50,19.93,1.30,50.18,1.70
11250,25.0,531.4,734932.88,7173378.50,26.19,1.42,38.19,1.58
11250,25.0,521.4,734932.88,7173378.50,35.74,1.55,27.98,1.45
11250,25.0,508.9,734932.88,7173378.50,58.67,1.77,17.04,1.23
11250,25.0,491.4,734932.88,7173378.50,106.49,2.03,9.39,0.97
11250,25.0,470.8,734932.88,7173378.50,177.45,2.25,5.64,0.75
11250,25.0,449.0,734932.88,7173378.50,270.57,2.43,3.70,0.57
11250,25.0,425.8,734932.88,7173378.50,379.10,2.58,2.64,0.42
11250,25.0,401.3,734932.88,7173378.50,493.27,2.69,2.03,0.31
11250,25.0,375.3,734932.88,7173378.50,603.33,2.78,1.66,0.22
11250,25.0,347.7,734932.88,7173378.50,701.97,2.85,1.42,0.15
11250,25.0,318.5,734932.88,7173378.50,785.14,2.89,1.27,0.11
11250,25.0,287.5,734932.88,7173378.50,851.96,2.93,1.17,0.07
11250,25.0,254.7,734932.88,7173378.50,903.51,2.96,1.11,0.04
11250,25.0,219.9,734932.88,7173378.50,941.94,2.97,1.06,0.03
11250,25.0,182.9,734932.88,7173378.50,969.68,2.99,1.03,0.01
11250,25.0,143.7,734932.88,7173378.50,988.83,3.00,1.01,0.00
11250,25.0,102.1,734932.88,7173378.50,1001.24,3.00,1.00,-0.00
11250,25.0,58.0,734932.88,7173378.50,1008.59,3.00,0.99,-0.00
11250,25.0,11.3,734932.88,7173378.50,1012.05,3.01,0.99,-0.01
11250,75.0,561.0,734932.75,7173328.50,49.91,1.70,20.04,1.30
11250,75.0,551.0,734932.75,7173328.50,50.03,1.70,19.99,1.30
11250,75.0,541.0,734932.75,7173328.50,52.49,1.72,19.05,1.28
11250,75.0,531.0,734932.75,7173328.50,58.53,1.77,17.08,1.23
11250,75.0,521.0,734932.75,7173328.50,68.74,1.84,14.55,1.16
11250,75.0,508.5,734932.75,7173328.50,93.09,1.97,10.74,1.03
11250,75.0,491.0,734932.75,7173328.50,142.10,2.15,7.04,0.85
11250,75.0,470.4,734932.75,7173328.50,212.67,2.33,4.70,0.67
11250,75.0,448.5,734932.75,7173328.50,303.53,2.48,3.29,0.52
11250,75.0,425.4,734932.75,7173328.50,408.23,2.61,2.45,0.39
11250,75.0,400.8,734932.75,7173328.50,517.66,2.71,1.93,0.29
11250,75.0,374.8,734932.75,7173328.50,622.84,2.79,1.61,0.21
11250,75.0,347.3,734932.75,7173328.50,716.98,2.86,1.39,0.14
11250,75.0,318.1,734932.75,7173328.50,796.46,2.90,1.26,0.10
11250,75.0,287.1,734932.75,7173328.50,860.42,2.93,1.16,0.07
11250,75.0,254.2,734932.75,7173328.50,909.92,2.96,1.10,0.04
11250,75.0,219.4,734932.75,7173328.50,946.93,2.98,1.06,0.02
11250,75.0,182.5,734932.75,7173328.50,973.60,2.99,1.03,0.01
11250,75.0,143.4,734932.75,7173328.50,991.98,3.00,1.01,0.00
