Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,8.12,0.91,123.18,2.09
31003,50.0,22.6,478996.81,6196058.00,5.44,0.74,183.75,2.26
31003,50.0,19.6,478996.81,6196058.00,4.50,0.65,222.22,2.35
31003,50.0,16.6,478996.81,6196058.00,4.03,0.61,248.10,2.39
31003,50.0,13.6,478996.81,6196058.00,3.40,0.53,294.26,2.47
31003,50.0,10.6,478996.81,6196058.00,2.99,0.48,334.91,2.52
31003,50.0,7.6,478996.81,6196058.00,3.33,0.52,299.91,2.48
31003,50.0,4.6,478996.81,6196058.00,4.51,0.65,221.68,2.35
31003,50.0,1.6,478996.81,6196058.00,6.48,0.81,154.42,2.19
31003,50.0,-1.4,478996.81,6196058.00,9.05,0.96,110.45,2.04
31003,50.0,-4.4,478996.81,6196058.00,11.93,1.08,83.80,1.92
31003,50.0,-7.4,478996.81,6196058.00,14.79,1.17,67.63,1.83
31003,50.0,-10.4,478996.81,6196058.00,17.39,1.24,57.50,1.76
31003,50.0,-13.4,478996.81,6196058.00,19.65,1.29,50.88,1.71
31003,50.0,-16.4,478996.81,6196058.00,21.58,1.33,46.34,1.67
31003,50.0,-19.4,478996.81,6196058.00,23.21,1.37,43.08,1.63
31003,50.0,-22.4,478996.81,6196058.00,24.61,1.39,40.63,1.61
31003,50.0,-25.4,478996.81,6196058.00,25.82,1.41,38.72,1.59
31003,50.0,-28.4,478996.81,6196058.00,26.89,1.43,37.19,1.57
31003,50.0,-31.4,478996.81,6196058.00,27.84,1.44,35.92,1.56
31003,50.0,-34.6,478996.81,6196058.00,28.82,1.46,34.70,1.54
31003,50.0,-38.1,478996.81,6196058.00,29.69,1.47,33.69,1.53
31003,50.0,-41.6,478996.81,6196058.00,30.46,1.48,32.83,1.52
31003,50.0,-45.0,478996.81,6196058.00,31.14,1.49,32.11,1.51
31003,50.0,-48.5,478996.81,6196058.00,31.75,1.50,31.50,1.50
31003,50.0,-52.0,478996.81,6196058.00,32.28,1.51,30.98,1.49
31003,50.0,-55.5,478996.81,6196058.00,32.74,1.52,30.54,1.48
31003,50.0,-58.9,478996.81,6196058.00,33.12,1.52,30.19,1.48
31003,50.0,-62.4,478996.81,6196058.00,33.42,1.52,29.92,1.48
31003,50.0,-65.9,478996.81,6196058.00,33.59,1.53,29.77,1.47
31003,150.0,24.6,478996.81,6196158.00,8.83,0.95,113.25,2.05
31003,150.0,21.6,478996.81,6196158.00,2.93,0.47,340.99,2.53
31003,150.0,18.6,478996.81,6196158.00,2.64,0.42,379.22,2.58
31003,150.0,15.6,478996.81,6196158.00,2.65,0.42,377.69,2.58
31003,150.0,12.6,478996.81,6196158.00,1.94,0.29,516.58,2.71
31003,150.0,9.6,478996.81,6196158.00,1.35,0.13,741.29,2.87
31003,150.0,6.6,478996.81,6196158.00,1.62,0.21,618.23,2.79
31003,150.0,3.6,478996.81,6196158.00,2.68,0.43,372.90,2.57
31003,150.0,0.6,478996.81,6196158.00,4.57,0.66,218.66,2.34
31003,150.0,-2.4,478996.81,6196158.00,7.17,0.86,139.52,2.14
31003,150.0,-5.4,478996.81,6196158.00,10.13,1.01,98.69,1.99
31003,150.0,-8.4,478996.81,6196158.00,13.11,1.12,76.30,1.88
