 East  ,  Channel ,   Error 	 
  734923.8,       0.0,         0.0111
  734923.8,     -40.0,        -0.0294
  734923.8,     -80.0,         0.0932
  734923.8,    -120.0,         0.0000
  734923.8,    -160.0,         0.2435
  734923.8,    -200.0,         0.1038
  734923.8,    -240.0,         0.0394
  734923.8,    -280.0,         0.0264
  734923.8,    -320.0,         0.0000
  734923.8,    -360.0,         0.0000
  734923.8,    -400.0,         0.0818
  734923.8,    -440.0,         0.0077
  734923.8,    -480.0,        -0.1153
  734923.8,    -520.0,        -0.1968
  734923.8,    -560.0,         0.0000
  734923.8,    -600.0,         0.0000
  734923.8,    -640.0,         0.0039
  734923.8,    -680.0,         0.0118
  734923.8,    -720.0,         0.0370
  734923.8,    -760.0,         0.0000
  734923.3,       0.0,        -0.0009
  734923.3,     -40.0,        -0.0171
  734923.3,     -80.0,         0.0784
  734923.3,    -120.0,         0.0000
  734923.3,    -160.0,         0.2148
  734923.3,    -200.0,         0.0952
  734923.3,    -240.0,         0.0368
  734923.3,    -280.0,         0.0278
  734923.3,    -320.0,         0.0000
  734923.3,    -360.0,         0.0000
  734923.3,    -400.0,         0.0731
  734923.3,    -440.0,         0.0636
  734923.3,    -480.0,        -0.0051
  734923.3,    -520.0,        -0.1650
  734923.3,    -560.0,        -0.0880
  734923.3,    -600.0,         0.0000
  734923.3,    -640.0,         0.0044
  734923.3,    -680.0,         0.0152
  734923.3,    -720.0,         0.0376
  734923.3,    -760.0,         0.0000
  734923.0,       0.0,        -0.0878
  734923.0,     -40.0,        -0.0206
  734923.0,     -80.0,         0.0763
  734923.0,    -120.0,         0.0000
  734923.0,    -160.0,         0.1865
  734923.0,    -200.0,         0.0863
  734923.0,    -240.0,         0.0347
  734923.0,    -280.0,         0.0292
  734923.0,    -320.0,         0.0142
  734923.0,    -360.0,         0.0000
  734923.0,    -400.0,         0.0528
  734923.0,    -440.0,         0.0774
  734923.0,    -480.0,         0.0471
  734923.0,    -520.0,        -0.1394
  734923.0,    -560.0,        -0.0911
  734923.0,    -600.0,         0.0000
  734923.0,    -640.0,         0.0044
  734923.0,    -680.0,         0.0173
  734923.0,    -720.0,         0.0357
  734923.0,    -760.0,         0.0000
  734922.8,       0.0,        -0.1680
  734922.8,     -40.0,        -0.0230
  734922.8,     -80.0,         0.0766
  734922.8,    -120.0,         0.0000
  734922.8,    -160.0,         0.1584
  734922.8,    -200.0,         0.0764
  734922.8,    -240.0,         0.0330
  734922.8,    -280.0,         0.0302
  734922.8,    -320.0,         0.0232
  734922.8,    -360.0,         0.0000
  734922.8,    -400.0,         0.0357
  734922.8,    -440.0,         0.0597
  734922.8,    -480.0,         0.0578
  734922.8,    -520.0,        -0.1167
