Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11250,25.0,561.4,734932.88,7173378.50,19.23,1.28,52.00,1.72
11250,25.0,551.4,734932.88,7173378.50,20.86,1.32,47.93,1.68
11250,25.0,541.4,734932.88,7173378.50,24.64,1.39,40.58,1.61
11250,25.0,531.4,734932.88,7173378.50,31.10,1.49,32.16,1.51
11250,25.0,521.4,734932.88,7173378.50,40.76,1.61,24.53,1.39
11250,25.0,508.9,734932.88,7173378.50,63.35,1.80,15.78,1.20
11250,25.0,491.4,734932.88,7173378.50,109.37,2.04,9.14,0.96
11250,25.0,470.8,734932.88,7173378.50,177.03,2.25,5.65,0.75
11250,25.0,449.0,734932.88,7173378.50,265.97,2.42,3.76,0.58
11250,25.0,425.8,734932.88,7173378.50,370.38,2.57,2.70,0.43
11250,25.0,401.3,734932.88,7173378.50,481.34,2.68,2.08,0.32
11250,25.0,375.3,734932.88,7173378.50,589.45,2.77,1.70,0.23
11250,25.0,347.7,734932.88,7173378.50,687.34,2.84,1.45,0.16
11250,25.0,318.5,734932.88,7173378.50,770.67,2.89,1.30,0.11
11250,25.0,287.5,734932.88,7173378.50,838.19,2.92,1.19,0.08
11250,25.0,254.7,734932.88,7173378.50,890.73,2.95,1.12,0.05
11250,25.0,219.9,734932.88,7173378.50,930.26,2.97,1.07,0.03
11250,25.0,182.9,734932.88,7173378.50,959.10,2.98,1.04,0.02
11250,25.0,143.7,734932.88,7173378.50,979.34,2.99,1.02,0.01
11250,25.0,102.1,734932.88,7173378.50,992.74,3.00,1.01,0.00
11250,25.0,58.0,734932.88,7173378.50,1000.94,3.00,1.00,-0.00
11250,25.0,11.3,734932.88,7173378.50,1004.96,3.00,1.00,-0.00
11250,75.0,561.0,734932.75,7173328.50,47.82,1.68,20.91,1.32
11250,75.0,551.0,734932.75,7173328.50,47.93,1.68,20.86,1.32
11250,75.0,541.0,734932.75,7173328.50,50.25,1.70,19.90,1.30
11250,75.0,531.0,734932.75,7173328.50,55.98,1.75,17.86,1.25
11250,75.0,521.0,734932.75,7173328.50,65.70,1.82,15.22,1.18
11250,75.0,508.5,734932.75,7173328.50,88.82,1.95,11.26,1.05
11250,75.0,491.0,734932.75,7173328.50,135.31,2.13,7.39,0.87
11250,75.0,470.4,734932.75,7173328.50,202.46,2.31,4.94,0.69
11250,75.0,448.5,734932.75,7173328.50,289.47,2.46,3.45,0.54
11250,75.0,425.4,734932.75,7173328.50,390.70,2.59,2.56,0.41
11250,75.0,400.8,734932.75,7173328.50,497.73,2.70,2.01,0.30
11250,75.0,374.8,734932.75,7173328.50,601.88,2.78,1.66,0.22
11250,75.0,347.3,734932.75,7173328.50,696.24,2.84,1.44,0.16
11250,75.0,318.1,734932.75,7173328.50,776.86,2.89,1.29,0.11
11250,75.0,287.1,734932.75,7173328.50,842.46,2.93,1.19,0.07
11250,75.0,254.2,734932.75,7173328.50,893.79,2.95,1.12,0.05
11250,75.0,219.4,734932.75,7173328.50,932.63,2.97,1.07,0.03
11250,75.0,182.5,734932.75,7173328.50,961.01,2.98,1.04,0.02
11250,75.0,143.4,734932.75,7173328.50,980.95,2.99,1.02,0.01
11250,75.0,101.9,734932.75,7173328.50,994.17,3.00,1.01,0.00
11250,75.0,57.9,734932.75,7173328.50,1002.21,3.00,1.00,-0.00
11250,75.0,11.3,734932.75,7173328.50,1006.14,3.00,0.99,-0.00
11250,125.0,560.7,734932.75,7173278.50,72.51,1.86,13.79,1.14
11250,125.0,550.7,734932.75,7173278.50,73.32,1.87,13.64,1.13
11250,125.0,540.7,734932.75,7173278.50,76.97,1.89,12.99,1.11
11250,125.0,530.7,734932.75,7173278.50,84.46,1.93,11.84,1.07
11250,125.0,520.7,734932.75,7173278.50,96.18,1.98,10.40,1.02
11250,125.0,508.2,734932.75,7173278.50,122.37,2.09,8.17,0.91
11250,125.0,490.7,734932.75,7173278.50,171.73,2.23,5.82,0.77
11250,125.0,470.1,734932.75,7173278.50,239.71,2.38,4.17,0.62
11250,125.0,448.3,734932.75,7173278.50,325.03,2.51,3.08,0.49
11250,125.0,425.2,734932.75,7173278.50,422.27,2.63,2.37,0.37
11250,125.0,400.6,734932.75,7173278.50,523.83,2.72,1.91,0.28
11250,125.0,374.6,734932.75,7173278.50,622.06,2.79,1.61,0.21
11250,125.0,347.0,734932.75,7173278.50,711.04,2.85,1.41,0.15
11250,125.0,317.8,734932.75,7173278.50,787.36,2.90,1.27,0.10
11250,125.0,286.9,734932.75,7173278.50,849.90,2.93,1.18,0.07
11250,125.0,254.0,734932.75,7173278.50,899.23,2.95,1.11,0.05
11250,125.0,219.2,734932.75,7173278.50,936.83,2.97,1.07,0.03
11250,125.0,182.3,734932.75,7173278.50,964.47,2.98,1.04,0.02
11250,125.0,143.2,734932.75,7173278.50,983.89,2.99,1.02,0.01
11250,125.0,101.8,734932.75,7173278.50,996.75,3.00,1.00,0.00
11250,125.0,57.8,734932.75,7173278.50,1004.48,3.00,1.00,-0.00
11250,125.0,11.2,734932.75,7173278.50,1008.21,3.00,0.99,-0.00
11250,175.0,561.0,734932.62,7173228.50,26.91,1.43,37.16,1.57
11250,175.0,551.0,734932.62,7173228.50,33.22,1.52,30.10,1.48
11250,175.0,541.0,734932.62,7173228.50,45.22,1.66,22.11,1.34
11250,175.0,531.0,734932.62,7173228.50,62.16,1.79,16.09,1.21
11250,175.0,521.0,734932.62,7173228.50,83.03,1.92,12.04,1.08
11250,175.0,508.5,734932.62,7173228.50,122.64,2.09,8.15,0.91
11250,175.0,491.0,734932.62,7173228.50,186.71,2.27,5.36,0.73
11250,175.0,470.4,734932.62,7173228.50,265.07,2.42,3.77,0.58
11250,175.0,448.6,734932.62,7173228.50,355.62,2.55,2.81,0.45
11250,175.0,425.4,734932.62,7173228.50,453.13,2.66,2.21,0.34
11250,175.0,400.9,734932.62,7173228.50,551.37,2.74,1.81,0.26
11250,175.0,374.9,734932.62,7173228.50,644.42,2.81,1.55,0.19
11250,175.0,347.3,734932.62,7173228.50,728.02,2.86,1.37,0.14
11250,175.0,318.1,734932.62,7173228.50,799.77,2.90,1.25,0.10
11250,175.0,287.1,734932.62,7173228.50,858.94,2.93,1.16,0.07
11250,175.0,254.3,734932.62,7173228.50,906.05,2.96,1.10,0.04
11250,175.0,219.5,734932.62,7173228.50,942.25,2.97,1.06,0.03
11250,175.0,182.6,734932.62,7173228.50,969.04,2.99,1.03,0.01
11250,175.0,143.4,734932.62,7173228.50,987.82,2.99,1.01,0.01
11250,175.0,101.9,734932.62,7173228.50,1000.17,3.00,1.00,-0.00
11250,175.0,57.9,734932.62,7173228.50,1007.48,3.00,0.99,-0.00
11250,175.0,11.3,734932.62,7173228.50,1010.92,3.00,0.99,-0.00
11250,225.0,561.6,734932.62,7173178.50,49.32,1.69,20.27,1.31
11250,225.0,551.6,734932.62,7173178.50,48.48,1.69,20.63,1.31
11250,225.0,541.6,734932.62,7173178.50,52.15,1.72,19.18,1.28
11250,225.0,531.6,734932.62,7173178.50,62.09,1.79,16.10,1.21
11250,225.0,521.6,734932.62,7173178.50,78.59,1.90,12.72,1.10
11250,225.0,509.1,734932.62,7173178.50,116.50,2.07,8.58,0.93
11250,225.0,491.6,734932.62,7173178.50,186.72,2.27,5.36,0.73
11250,225.0,471.0,734932.62,7173178.50,275.85,2.44,3.63,0.56
11250,225.0,449.1,734932.62,7173178.50,375.85,2.58,2.66,0.42
11250,225.0,426.0,734932.62,7173178.50,478.15,2.68,2.09,0.32
11250,225.0,401.5,734932.62,7173178.50,576.28,2.76,1.74,0.24
11250,225.0,375.4,734932.62,7173178.50,666.05,2.82,1.50,0.18
11250,225.0,347.9,734932.62,7173178.50,745.19,2.87,1.34,0.13
11250,225.0,318.7,734932.62,7173178.50,812.75,2.91,1.23,0.09
11250,225.0,287.7,734932.62,7173178.50,868.73,2.94,1.15,0.06
11250,225.0,254.8,734932.62,7173178.50,913.65,2.96,1.09,0.04
11250,225.0,220.0,734932.62,7173178.50,948.47,2.98,1.05,0.02
11250,225.0,183.1,734932.62,7173178.50,974.35,2.99,1.03,0.01
11250,225.0,143.8,734932.62,7173178.50,992.45,3.00,1.01,0.00
11250,225.0,102.2,734932.62,7173178.50,1004.24,3.00,1.00,-0.00
11250,225.0,58.1,734932.62,7173178.50,1011.02,3.00,0.99,-0.00
11250,225.0,11.3,734932.62,7173178.50,1014.09,3.01,0.99,-0.01
11250,275.0,562.1,734932.50,7173128.50,97.68,1.99,10.24,1.01
11250,275.0,552.1,734932.50,7173128.50,87.75,1.94,11.40,1.06
11250,275.0,542.1,734932.50,7173128.50,81.20,1.91,12.32,1.09
11250,275.0,532.1,734932.50,7173128.50,83.21,1.92,12.02,1.08
11250,275.0,522.1,734932.50,7173128.50,94.45,1.98,10.59,1.02
11250,275.0,509.6,734932.50,7173128.50,127.72,2.11,7.83,0.89
11250,275.0,492.1,734932.50,7173128.50,197.95,2.30,5.05,0.70
11250,275.0,471.5,734932.50,7173128.50,292.22,2.47,3.42,0.53
11250,275.0,449.6,734932.50,7173128.50,398.74,2.60,2.51,0.40
11250,275.0,426.5,734932.50,7173128.50,504.96,2.70,1.98,0.30
11250,275.0,402.0,734932.50,7173128.50,602.96,2.78,1.66,0.22
11250,275.0,376.0,734932.50,7173128.50,689.47,2.84,1.45,0.16
11250,275.0,348.4,734932.50,7173128.50,763.99,2.88,1.31,0.12
11250,275.0,319.2,734932.50,7173128.50,827.15,2.92,1.21,0.08
11250,275.0,288.2,734932.50,7173128.50,879.70,2.94,1.14,0.06
11250,275.0,255.4,734932.50,7173128.50,922.27,2.96,1.08,0.04
11250,275.0,220.5,734932.50,7173128.50,955.49,2.98,1.05,0.02
11250,275.0,183.5,734932.50,7173128.50,980.36,2.99,1.02,0.01
11250,275.0,144.1,734932.50,7173128.50,997.66,3.00,1.00,0.00
11250,275.0,102.4,734932.50,7173128.50,1008.74,3.00,0.99,-0.00
11250,275.0,58.2,734932.50,7173128.50,1014.94,3.01,0.99,-0.01
11250,275.0,11.4,734932.50,7173128.50,1017.58,3.01,0.98,-0.01
11250,325.0,562.3,734932.50,7173078.50,25.22,1.40,39.65,1.60
11250,325.0,552.3,734932.50,7173078.50,31.58,1.50,31.67,1.50
11250,325.0,542.3,734932.50,7173078.50,43.95,1.64,22.75,1.36
11250,325.0,532.3,734932.50,7173078.50,61.94,1.79,16.15,1.21
11250,325.0,522.3,734932.50,7173078.50,85.22,1.93,11.73,1.07
11250,325.0,509.8,734932.50,7173078.50,133.15,2.12,7.51,0.88
11250,325.0,492.3,734932.50,7173078.50,218.07,2.34,4.59,0.66
11250,325.0,471.7,734932.50,7173078.50,323.69,2.51,3.09,0.49
11250,325.0,449.9,734932.50,7173078.50,437.58,2.64,2.29,0.36
11250,325.0,426.8,734932.50,7173078.50,545.88,2.74,1.83,0.26
11250,325.0,402.2,734932.50,7173078.50,640.88,2.81,1.56,0.19
11250,325.0,376.2,734932.50,7173078.50,721.22,2.86,1.39,0.14
11250,325.0,348.6,734932.50,7173078.50,788.74,2.90,1.27,0.10
11250,325.0,319.4,734932.50,7173078.50,845.66,2.93,1.18,0.07
11250,325.0,288.4,734932.50,7173078.50,893.42,2.95,1.12,0.05
11250,325.0,255.6,734932.50,7173078.50,932.72,2.97,1.07,0.03
11250,325.0,220.8,734932.50,7173078.50,963.77,2.98,1.04,0.02
11250,325.0,183.8,734932.50,7173078.50,987.18,2.99,1.01,0.01
11250,325.0,144.3,734932.50,7173078.50,1003.40,3.00,1.00,-0.00
11250,325.0,102.6,734932.50,7173078.50,1013.60,3.01,0.99,-0.01
11250,325.0,58.3,734932.50,7173078.50,1019.12,3.01,0.98,-0.01
11250,325.0,11.4,734932.50,7173078.50,1021.27,3.01,0.98,-0.01
11250,375.0,562.4,734932.38,7173028.50,80.08,1.90,12.49,1.10
11250,375.0,552.4,734932.38,7173028.50,73.26,1.86,13.65,1.14
