Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,3.98,0.60,251.31,2.40
11260,25.0,571.9,740329.81,7171996.00,3.54,0.55,282.47,2.45
11260,25.0,561.9,740329.81,7171996.00,4.51,0.65,221.56,2.35
11260,25.0,551.9,740329.81,7171996.00,7.19,0.86,139.04,2.14
11260,25.0,541.9,740329.81,7171996.00,12.24,1.09,81.70,1.91
11260,25.0,529.4,740329.81,7171996.00,27.30,1.44,36.63,1.56
11260,25.0,511.9,740329.81,7171996.00,65.98,1.82,15.16,1.18
11260,25.0,491.3,740329.81,7171996.00,131.86,2.12,7.58,0.88
11260,25.0,469.4,740329.81,7171996.00,224.84,2.35,4.45,0.65
11260,25.0,446.3,740329.81,7171996.00,336.15,2.53,2.97,0.47
11260,25.0,421.7,740329.81,7171996.00,452.89,2.66,2.21,0.34
11260,25.0,395.7,740329.81,7171996.00,563.54,2.75,1.77,0.25
11260,25.0,368.2,740329.81,7171996.00,660.08,2.82,1.51,0.18
11260,25.0,338.9,740329.81,7171996.00,739.06,2.87,1.35,0.13
11260,25.0,308.0,740329.81,7171996.00,800.49,2.90,1.25,0.10
11260,25.0,275.1,740329.81,7171996.00,846.34,2.93,1.18,0.07
11260,25.0,240.3,740329.81,7171996.00,879.47,2.94,1.14,0.06
11260,25.0,203.2,740329.81,7171996.00,903.39,2.96,1.11,0.04
11260,25.0,163.5,740329.81,7171996.00,919.80,2.96,1.09,0.04
11260,25.0,121.5,740329.81,7171996.00,931.09,2.97,1.07,0.03
11260,25.0,77.0,740329.81,7171996.00,938.62,2.97,1.07,0.03
11260,25.0,29.8,740329.81,7171996.00,943.04,2.97,1.06,0.03
11260,75.0,583.6,740329.81,7172046.00,32.18,1.51,31.07,1.49
11260,75.0,573.6,740329.81,7172046.00,26.86,1.43,37.23,1.57
11260,75.0,563.6,740329.81,7172046.00,23.88,1.38,41.87,1.62
11260,75.0,553.6,740329.81,7172046.00,25.08,1.40,39.88,1.60
11260,75.0,543.6,740329.81,7172046.00,30.45,1.48,32.85,1.52
11260,75.0,531.1,740329.81,7172046.00,47.04,1.67,21.26,1.33
11260,75.0,513.6,740329.81,7172046.00,86.93,1.94,11.50,1.06
11260,75.0,493.0,740329.81,7172046.00,151.28,2.18,6.61,0.82
11260,75.0,471.2,740329.81,7172046.00,239.93,2.38,4.17,0.62
11260,75.0,448.0,740329.81,7172046.00,345.60,2.54,2.89,0.46
11260,75.0,423.5,740329.81,7172046.00,457.23,2.66,2.19,0.34
11260,75.0,397.5,740329.81,7172046.00,564.02,2.75,1.77,0.25
11260,75.0,369.9,740329.81,7172046.00,658.36,2.82,1.52,0.18
11260,75.0,340.7,740329.81,7172046.00,736.29,2.87,1.36,0.13
11260,75.0,309.7,740329.81,7172046.00,797.30,2.90,1.25,0.10
11260,75.0,276.9,740329.81,7172046.00,843.15,2.93,1.19,0.07
11260,75.0,242.1,740329.81,7172046.00,876.49,2.94,1.14,0.06
11260,75.0,204.7,740329.81,7172046.00,900.62,2.95,1.11,0.05
11260,75.0,164.7,740329.81,7172046.00,917.25,2.96,1.09,0.04
11260,75.0,122.3,740329.81,7172046.00,928.66,2.97,1.08,0.03
11260,75.0,77.5,740329.81,7172046.00,936.39,2.97,1.07,0.03
11260,75.0,30.0,740329.81,7172046.00,940.81,2.97,1.06,0.03
11260,125.0,585.3,740329.81,7172096.00,33.98,1.53,29.43,1.47
11260,125.0,575.3,740329.81,7172096.00,35.39,1.55,28.26,1.45
11260,125.0,565.3,740329.81,7172096.00,39.52,1.60,25.31,1.40
11260,125.0,555.3,740329.81,7172096.00,47.09,1.67,21.24,1.33
11260,125.0,545.3,740329.81,7172096.00,58.29,1.77,17.16,1.23
11260,125.0,532.8,740329.81,7172096.00,82.63,1.92,12.10,1.08
11260,125.0,515.3,740329.81,7172096.00,127.89,2.11,7.82,0.89
11260,125.0,494.7,740329.81,7172096.00,190.69,2.28,5.24,0.72
11260,125.0,472.9,740329.81,7172096.00,271.51,2.43,3.68,0.57
11260,125.0,449.7,740329.81,7172096.00,366.47,2.56,2.73,0.44
11260,125.0,425.2,740329.81,7172096.00,467.88,2.67,2.14,0.33
11260,125.0,399.2,740329.81,7172096.00,567.04,2.75,1.76,0.25
11260,125.0,371.6,740329.81,7172096.00,656.28,2.82,1.52,0.18
11260,125.0,342.4,740329.81,7172096.00,731.55,2.86,1.37,0.14
11260,125.0,311.4,740329.81,7172096.00,791.57,2.90,1.26,0.10
11260,125.0,278.6,740329.81,7172096.00,837.31,2.92,1.19,0.08
11260,125.0,243.8,740329.81,7172096.00,870.76,2.94,1.15,0.06
11260,125.0,206.3,740329.81,7172096.00,895.52,2.95,1.12,0.05
11260,125.0,165.9,740329.81,7172096.00,912.59,2.96,1.10,0.04
11260,125.0,123.2,740329.81,7172096.00,924.42,2.97,1.08,0.03
11260,125.0,78.0,740329.81,7172096.00,932.28,2.97,1.07,0.03
11260,125.0,30.2,740329.81,7172096.00,936.82,2.97,1.07,0.03
11260,175.0,587.0,740329.81,7172146.00,232.97,2.37,4.29,0.63
11260,175.0,577.0,740329.81,7172146.00,223.35,2.35,4.48,0.65
11260,175.0,567.0,740329.81,7172146.00,211.45,2.33,4.73,0.67
11260,175.0,557.0,740329.81,7172146.00,201.75,2.30,4.96,0.70
11260,175.0,547.0,740329.81,7172146.00,196.88,2.29,5.08,0.71
11260,175.0,534.5,740329.81,7172146.00,198.20,2.30,5.05,0.70
11260,175.0,517.0,740329.81,7172146.00,216.67,2.34,4.62,0.66
11260,175.0,496.4,740329.81,7172146.00,256.04,2.41,3.91,0.59
11260,175.0,474.6,740329.81,7172146.00,316.36,2.50,3.16,0.50
11260,175.0,451.4,740329.81,7172146.00,393.75,2.60,2.54,0.40
11260,175.0,426.9,740329.81,7172146.00,480.81,2.68,2.08,0.32
11260,175.0,400.9,740329.81,7172146.00,569.36,2.76,1.76,0.24
11260,175.0,373.3,740329.81,7172146.00,651.83,2.81,1.53,0.19
11260,175.0,344.1,740329.81,7172146.00,723.49,2.86,1.38,0.14
11260,175.0,313.1,740329.81,7172146.00,782.17,2.89,1.28,0.11
11260,175.0,280.3,740329.81,7172146.00,827.85,2.92,1.21,0.08
11260,175.0,245.5,740329.81,7172146.00,862.02,2.94,1.16,0.06
11260,175.0,207.8,740329.81,7172146.00,887.73,2.95,1.13,0.05
11260,175.0,167.1,740329.81,7172146.00,905.75,2.96,1.10,0.04
11260,175.0,124.0,740329.81,7172146.00,918.13,2.96,1.09,0.04
11260,175.0,78.5,740329.81,7172146.00,926.62,2.97,1.08,0.03
11260,175.0,30.3,740329.81,7172146.00,931.48,2.97,1.07,0.03
11260,225.0,588.6,740329.81,7172196.00,683.29,2.83,1.46,0.17
11260,225.0,578.6,740329.81,7172196.00,618.93,2.79,1.62,0.21
11260,225.0,568.6,740329.81,7172196.00,531.66,2.73,1.88,0.27
11260,225.0,558.6,740329.81,7172196.00,450.29,2.65,2.22,0.35
11260,225.0,548.6,740329.81,7172196.00,388.08,2.59,2.58,0.41
11260,225.0,536.1,740329.81,7172196.00,327.17,2.51,3.06,0.49
11260,225.0,518.6,740329.81,7172196.00,296.33,2.47,3.37,0.53
11260,225.0,498.0,740329.81,7172196.00,305.80,2.49,3.27,0.51
11260,225.0,476.2,740329.81,7172196.00,346.25,2.54,2.89,0.46
11260,225.0,453.0,740329.81,7172196.00,408.28,2.61,2.45,0.39
11260,225.0,428.5,740329.81,7172196.00,482.97,2.68,2.07,0.32
11260,225.0,402.5,740329.81,7172196.00,562.09,2.75,1.78,0.25
11260,225.0,374.9,740329.81,7172196.00,638.74,2.81,1.57,0.19
11260,225.0,345.7,740329.81,7172196.00,707.83,2.85,1.41,0.15
11260,225.0,314.7,740329.81,7172196.00,766.41,2.88,1.30,0.12
11260,225.0,281.9,740329.81,7172196.00,813.43,2.91,1.23,0.09
11260,225.0,247.1,740329.81,7172196.00,849.33,2.93,1.18,0.07
11260,225.0,209.2,740329.81,7172196.00,877.00,2.94,1.14,0.06
11260,225.0,168.2,740329.81,7172196.00,896.48,2.95,1.12,0.05
11260,225.0,124.8,740329.81,7172196.00,910.11,2.96,1.10,0.04
11260,225.0,79.0,740329.81,7172196.00,919.35,2.96,1.09,0.04
11260,225.0,30.5,740329.81,7172196.00,924.72,2.97,1.08,0.03
11260,275.0,589.5,740329.81,7172246.00,199.87,2.30,5.00,0.70
11260,275.0,579.5,740329.81,7172246.00,183.59,2.26,5.45,0.74
11260,275.0,569.5,740329.81,7172246.00,164.69,2.22,6.07,0.78
11260,275.0,559.5,740329.81,7172246.00,153.60,2.19,6.51,0.81
11260,275.0,549.5,740329.81,7172246.00,153.10,2.18,6.53,0.82
11260,275.0,537.0,740329.81,7172246.00,167.70,2.22,5.96,0.78
11260,275.0,519.5,740329.81,7172246.00,205.47,2.31,4.87,0.69
11260,275.0,498.9,740329.81,7172246.00,255.65,2.41,3.91,0.59
11260,275.0,477.1,740329.81,7172246.00,315.19,2.50,3.17,0.50
11260,275.0,453.9,740329.81,7172246.00,382.47,2.58,2.61,0.42
11260,275.0,429.4,740329.81,7172246.00,455.73,2.66,2.19,0.34
11260,275.0,403.4,740329.81,7172246.00,532.26,2.73,1.88,0.27
11260,275.0,375.8,740329.81,7172246.00,608.05,2.78,1.64,0.22
11260,275.0,346.6,740329.81,7172246.00,678.86,2.83,1.47,0.17
11260,275.0,315.6,740329.81,7172246.00,740.93,2.87,1.35,0.13
11260,275.0,282.8,740329.81,7172246.00,792.01,2.90,1.26,0.10
