 East  ,  Channel ,   Error 	 
  729518.6,       0.0,         0.1621
  729518.6,     -40.0,         0.3287
  729518.6,     -80.0,         0.5329
  729518.6,    -120.0,         0.0000
  729518.6,    -160.0,         0.9207
  729518.6,    -200.0,         0.8631
  729518.6,    -240.0,         0.3887
  729518.6,    -280.0,         0.1021
  729518.6,    -320.0,         0.0212
  729518.6,    -360.0,         0.0000
  729518.6,    -400.0,         0.2717
  729518.6,    -440.0,         0.3988
  729518.6,    -480.0,         0.4714
  729518.6,    -520.0,         0.5363
  729518.6,    -560.0,         0.4408
  729518.6,    -600.0,         0.2287
  729518.6,    -640.0,         0.0966
  729518.6,    -680.0,         0.0444
  729518.6,    -720.0,         0.0679
  729518.6,    -760.0,         0.0000
  729518.2,       0.0,         0.1607
  729518.2,     -40.0,         0.3005
  729518.2,     -80.0,         0.4731
  729518.2,    -120.0,         0.0000
  729518.2,    -160.0,         0.8041
  729518.2,    -200.0,         0.7844
  729518.2,    -240.0,         0.3679
  729518.2,    -280.0,         0.0958
  729518.2,    -320.0,         0.0145
  729518.2,    -360.0,         0.0000
  729518.2,    -400.0,         0.2962
  729518.2,    -440.0,         0.4425
  729518.2,    -480.0,         0.5323
  729518.2,    -520.0,         0.5918
  729518.2,    -560.0,         0.4243
  729518.2,    -600.0,         0.1747
  729518.2,    -640.0,         0.0606
  729518.2,    -680.0,         0.0175
  729518.2,    -720.0,         0.0372
  729518.2,    -760.0,         0.0000
  729518.1,       0.0,         0.1656
  729518.1,     -40.0,         0.2955
  729518.1,     -80.0,         0.4505
  729518.1,    -120.0,         0.0000
  729518.1,    -160.0,         0.7139
  729518.1,    -200.0,         0.7014
  729518.1,    -240.0,         0.3436
  729518.1,    -280.0,         0.0900
  729518.1,    -320.0,         0.0000
  729518.1,    -360.0,         0.0000
  729518.1,    -400.0,         0.2864
  729518.1,    -440.0,         0.4553
  729518.1,    -480.0,         0.5699
  729518.1,    -520.0,         0.6368
  729518.1,    -560.0,         0.4225
  729518.1,    -600.0,         0.1330
  729518.1,    -640.0,         0.0275
  729518.1,    -680.0,        -0.0012
  729518.1,    -720.0,         0.0097
  729518.1,    -760.0,         0.0000
  729517.9,       0.0,         0.1562
  729517.9,     -40.0,         0.2869
  729517.9,     -80.0,         0.4384
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.6429
  729517.9,    -200.0,         0.6189
  729517.9,    -240.0,         0.3129
  729517.9,    -280.0,         0.0852
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.2723
  729517.9,    -440.0,         0.4586
  729517.9,    -480.0,         0.5967
  729517.9,    -520.0,         0.6598
  729517.9,    -560.0,         0.4093
  729517.9,    -600.0,         0.0939
  729517.9,    -640.0,        -0.0012
  729517.9,    -680.0,        -0.0063
  729517.9,    -720.0,         0.0000
  729517.9,    -760.0,         0.0000
  729517.8,       0.0,         0.1369
  729517.8,     -40.0,         0.2726
  729517.8,     -80.0,         0.4258
  729517.8,    -120.0,         0.0000
  729517.8,    -160.0,         0.5800
  729517.8,    -200.0,         0.5387
  729517.8,    -240.0,         0.2771
  729517.8,    -280.0,         0.0810
  729517.8,    -320.0,         0.0000
  729517.8,    -360.0,         0.0000
  729517.8,    -400.0,         0.2729
  729517.8,    -440.0,         0.4671
  729517.8,    -480.0,         0.6247
  729517.8,    -520.0,         0.6726
  729517.8,    -560.0,         0.3848
  729517.8,    -600.0,         0.0578
  729517.8,    -640.0,        -0.0252
  729517.8,    -680.0,        -0.0052
  729517.8,    -720.0,         0.0050
  729517.8,    -760.0,         0.0000
  729517.9,       0.0,         0.1242
  729517.9,     -40.0,         0.2656
  729517.9,     -80.0,         0.4162
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.5169
  729517.9,    -200.0,         0.4561
  729517.9,    -240.0,         0.2400
  729517.9,    -280.0,         0.0771
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.2917
  729517.9,    -440.0,         0.4910
  729517.9,    -480.0,         0.6613
  729517.9,    -520.0,         0.6960
  729517.9,    -560.0,         0.3687
  729517.9,    -600.0,         0.0309
  729517.9,    -640.0,        -0.0465
