Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,7.01,0.85,142.65,2.15
31003,50.0,22.6,478996.81,6196058.00,5.43,0.73,184.13,2.27
31003,50.0,19.6,478996.81,6196058.00,4.45,0.65,224.83,2.35
31003,50.0,16.6,478996.81,6196058.00,3.78,0.58,264.29,2.42
31003,50.0,13.6,478996.81,6196058.00,3.18,0.50,314.17,2.50
31003,50.0,10.6,478996.81,6196058.00,2.99,0.48,334.34,2.52
31003,50.0,7.6,478996.81,6196058.00,3.58,0.55,279.06,2.45
31003,50.0,4.6,478996.81,6196058.00,5.02,0.70,199.26,2.30
31003,50.0,1.6,478996.81,6196058.00,7.26,0.86,137.75,2.14
31003,50.0,-1.4,478996.81,6196058.00,10.10,1.00,98.99,2.00
31003,50.0,-4.4,478996.81,6196058.00,13.20,1.12,75.74,1.88
31003,50.0,-7.4,478996.81,6196058.00,16.22,1.21,61.64,1.79
31003,50.0,-10.4,478996.81,6196058.00,18.94,1.28,52.81,1.72
31003,50.0,-13.4,478996.81,6196058.00,21.25,1.33,47.06,1.67
31003,50.0,-16.4,478996.81,6196058.00,23.17,1.36,43.16,1.64
31003,50.0,-19.4,478996.81,6196058.00,24.74,1.39,40.42,1.61
31003,50.0,-22.4,478996.81,6196058.00,26.04,1.42,38.41,1.58
31003,50.0,-25.4,478996.81,6196058.00,27.10,1.43,36.89,1.57
31003,50.0,-28.4,478996.81,6196058.00,28.00,1.45,35.71,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.75,1.46,34.78,1.54
31003,50.0,-34.6,478996.81,6196058.00,29.50,1.47,33.90,1.53
31003,50.0,-38.1,478996.81,6196058.00,30.12,1.48,33.20,1.52
31003,50.0,-41.6,478996.81,6196058.00,30.65,1.49,32.62,1.51
31003,50.0,-45.0,478996.81,6196058.00,31.10,1.49,32.15,1.51
31003,50.0,-48.5,478996.81,6196058.00,31.49,1.50,31.75,1.50
31003,50.0,-52.0,478996.81,6196058.00,31.83,1.50,31.42,1.50
31003,50.0,-55.5,478996.81,6196058.00,32.12,1.51,31.14,1.49
31003,50.0,-58.9,478996.81,6196058.00,32.35,1.51,30.91,1.49
31003,50.0,-62.4,478996.81,6196058.00,32.53,1.51,30.74,1.49
31003,50.0,-65.9,478996.81,6196058.00,32.64,1.51,30.64,1.49
31003,150.0,24.6,478996.81,6196158.00,6.35,0.80,157.44,2.20
31003,150.0,21.6,478996.81,6196158.00,3.40,0.53,294.31,2.47
31003,150.0,18.6,478996.81,6196158.00,2.70,0.43,370.38,2.57
31003,150.0,15.6,478996.81,6196158.00,2.32,0.37,430.84,2.63
31003,150.0,12.6,478996.81,6196158.00,1.66,0.22,603.04,2.78
31003,150.0,9.6,478996.81,6196158.00,1.34,0.13,744.98,2.87
31003,150.0,6.6,478996.81,6196158.00,1.83,0.26,547.12,2.74
31003,150.0,3.6,478996.81,6196158.00,3.14,0.50,318.56,2.50
31003,150.0,0.6,478996.81,6196158.00,5.33,0.73,187.61,2.27
31003,150.0,-2.4,478996.81,6196158.00,8.24,0.92,121.42,2.08
31003,150.0,-5.4,478996.81,6196158.00,11.48,1.06,87.07,1.94
31003,150.0,-8.4,478996.81,6196158.00,14.69,1.17,68.06,1.83
31003,150.0,-11.4,478996.81,6196158.00,17.60,1.25,56.81,1.75
31003,150.0,-14.4,478996.81,6196158.00,20.11,1.30,49.72,1.70
31003,150.0,-17.4,478996.81,6196158.00,22.22,1.35,45.01,1.65
31003,150.0,-20.4,478996.81,6196158.00,23.97,1.38,41.72,1.62
31003,150.0,-23.4,478996.81,6196158.00,25.44,1.41,39.31,1.59
31003,150.0,-26.4,478996.81,6196158.00,26.67,1.43,37.50,1.57
31003,150.0,-29.4,478996.81,6196158.00,27.72,1.44,36.08,1.56
31003,150.0,-32.4,478996.81,6196158.00,28.62,1.46,34.94,1.54
31003,150.0,-35.6,478996.81,6196158.00,29.50,1.47,33.89,1.53
